
OPTIMIZING ON FOLD NUMBER 7
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5778
Features active in total: 5778
Computing active features for outcome survival
Features selected for this outcome: 2957
Features active in total: 5846
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 53
PRCC T1: 107
PRCC T2: 45
ccRCC: 324
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 140
censored 1: 252
deceased 0: 69
deceased 1: 68
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 7
ChRCC censored 1: 36
ChRCC deceased 0: 4
ChRCC deceased 1: 6
PRCC T1 censored 0: 53
PRCC T1 censored 1: 43
PRCC T1 deceased 0: 5
PRCC T1 deceased 1: 6
PRCC T2 censored 0: 19
PRCC T2 censored 1: 17
PRCC T2 deceased 0: 6
PRCC T2 deceased 1: 3
ccRCC censored 0: 61
ccRCC censored 1: 156
ccRCC deceased 0: 54
ccRCC deceased 1: 53

RUNNING GENETIC ALGORITHM
Generations completed = 81
Generations completed = 167
Generations completed = 250
Generations completed = 330
Generations completed = 407
Generations completed = 481
   	     	         	        	           type naive Bayes balanced accuracy           	                 root leanness                  	       survival SKSurv Cox model concordance index       
   	     	         	        	--------------------------------------------------------	------------------------------------------------	---------------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std     	min     	avg     	max	std     	min     	avg     	max     	std             
0  	500  	386      	386     	0.25    	0.803143	0.908736	0.129786	0.140028	0.2496  	1  	0.149551	0.489515	0.693805	0.779353	0.0527667       
1  	627  	602      	605     	0.25    	0.773615	0.924453	0.138187	0.140028	0.299358	1  	0.135055	0.479362	0.697841	0.779353	0.0509711       
2  	654  	666      	843     	0.25    	0.759738	0.927122	0.149874	0.136083	0.319573	1  	0.147716	0.5     	0.700902	0.779353	0.0513358       
3  	649  	717      	1081    	0.25    	0.753242	0.927122	0.142553	0.136083	0.336191	1  	0.144479	0.5     	0.69928 	0.779353	0.0507911       
4  	651  	668      	1253    	0.25    	0.753076	0.927122	0.139121	0.138675	0.3444  	1  	0.144059	0.5     	0.70027 	0.784506	0.049916        
5  	684  	706      	1442    	0.25    	0.74939 	0.927717	0.139878	0.138675	0.355683	1  	0.148082	0.5     	0.697778	0.784506	0.0523475       
6  	642  	719      	1637    	0.25    	0.747592	0.927717	0.133438	0.140028	0.36551 	1  	0.145618	0.5     	0.69697 	0.785752	0.0534769       
7  	645  	719      	1806    	0.25    	0.75475 	0.927717	0.132358	0.140028	0.365222	1  	0.147564	0.5     	0.698988	0.785752	0.0540364       
8  	635  	724      	1957    	0.25    	0.763778	0.927717	0.134489	0.140028	0.354094	1  	0.150289	0.5     	0.704031	0.785752	0.0538369       
9  	629  	714      	2117    	0.25    	0.757325	0.927672	0.137143	0.141421	0.364154	1  	0.150354	0.5     	0.702643	0.790429	0.0535074       
10 	657  	703      	2275    	0.25    	0.760148	0.927672	0.130295	0.140028	0.368009	1  	0.149081	0.5     	0.702498	0.790429	0.0519437       
11 	638  	700      	2408    	0.25    	0.760269	0.92851 	0.131201	0.140028	0.36969 	1  	0.149131	0.5     	0.703194	0.790429	0.0511573       
12 	633  	724      	2555    	0.25    	0.762158	0.92851 	0.130778	0.140028	0.368787	1  	0.150165	0.5     	0.704744	0.790429	0.0501239       
13 	627  	711      	2687    	0.25    	0.775048	0.93239 	0.12094 	0.140028	0.360379	1  	0.145313	0.5     	0.70666 	0.790429	0.0498622       
14 	647  	715      	2798    	0.25    	0.766207	0.93239 	0.127647	0.140028	0.369033	1  	0.148293	0.488329	0.705273	0.790429	0.0530201       
15 	649  	726      	2922    	0.25    	0.77413 	0.93239 	0.124096	0.140028	0.363071	1  	0.147313	0.488329	0.707382	0.790429	0.052321        
16 	653  	721      	3044    	0.25    	0.765801	0.93239 	0.128449	0.138675	0.371392	1  	0.151229	0.488329	0.70662 	0.790429	0.0544767       
17 	637  	750      	3153    	0.246142	0.76918 	0.93239 	0.125998	0.137361	0.372027	1  	0.153062	0.488329	0.707109	0.790429	0.0552619       
18 	631  	746      	3279    	0.246142	0.78049 	0.932212	0.121595	0.137361	0.359545	1  	0.147959	0.488329	0.711229	0.790429	0.0521332       
19 	640  	779      	3394    	0.246142	0.788067	0.932212	0.121098	0.137361	0.350091	1  	0.150725	0.488329	0.713907	0.790429	0.0529935       
20 	625  	736      	3485    	0.246142	0.782277	0.932212	0.119011	0.140028	0.36697 	1  	0.146742	0.488329	0.710529	0.790429	0.0540324       
21 	658  	724      	3570    	0.246142	0.781483	0.932212	0.123225	0.140028	0.359214	1  	0.150288	0.488329	0.715137	0.79241 	0.0546533       
22 	652  	740      	3655    	0.246142	0.783952	0.932212	0.12327 	0.140028	0.36217 	1  	0.154598	0.488329	0.712992	0.79241 	0.0548136       
23 	652  	770      	3754    	0.246142	0.780986	0.932212	0.129673	0.140028	0.360233	1  	0.15544 	0.488329	0.715627	0.79241 	0.0546086       
24 	636  	731      	3849    	0.246142	0.778485	0.932523	0.12987 	0.140028	0.368181	1  	0.154737	0.488329	0.712933	0.79241 	0.0561357       
25 	635  	764      	3945    	0.246142	0.781266	0.932523	0.127452	0.149071	0.363465	1  	0.155071	0.488329	0.714888	0.793203	0.0574207       
26 	621  	771      	4041    	0.246142	0.77716 	0.932523	0.131554	0.149071	0.372428	1  	0.155579	0.488329	0.711072	0.798027	0.0579991       
27 	631  	759      	4112    	0.246142	0.774517	0.932523	0.131854	0.147442	0.379975	1  	0.155385	0.488329	0.70903 	0.798027	0.0582884       
28 	624  	744      	4182    	0.246142	0.773615	0.932501	0.132751	0.141421	0.38418 	1  	0.15271 	0.488329	0.707664	0.798027	0.0580631       
29 	640  	730      	4254    	0.246142	0.773164	0.932501	0.13582 	0.149071	0.384116	1  	0.155127	0.475705	0.707527	0.798027	0.0606613       
30 	621  	749      	4320    	0.246142	0.774952	0.934659	0.134909	0.147442	0.386792	1  	0.154441	0.488329	0.706839	0.798027	0.0607412       
31 	644  	755      	4377    	0.246142	0.778466	0.934659	0.13323 	0.145865	0.380762	1  	0.152596	0.488329	0.710076	0.798027	0.0569957       
32 	634  	765      	4454    	0.246142	0.771392	0.934659	0.135848	0.145865	0.387718	1  	0.153837	0.488329	0.710527	0.798027	0.0594275       
33 	628  	757      	4509    	0.246142	0.767695	0.934659	0.139152	0.145865	0.399093	1  	0.155511	0.488329	0.705451	0.798027	0.0603099       
34 	631  	753      	4560    	0.246142	0.779685	0.934659	0.134987	0.145865	0.378138	1  	0.155936	0.488329	0.710939	0.798027	0.0615983       
35 	625  	775      	4614    	0.246142	0.780089	0.934659	0.129849	0.145865	0.385676	1  	0.150413	0.488329	0.708425	0.798027	0.0602245       
36 	622  	803      	4662    	0.246142	0.771664	0.934659	0.139513	0.144338	0.39023 	1  	0.152602	0.488329	0.709865	0.798027	0.0596575       
37 	621  	776      	4711    	0.246142	0.776093	0.936357	0.135193	0.145865	0.393656	1  	0.150684	0.488329	0.705279	0.797716	0.0615869       
38 	627  	778      	4753    	0.246142	0.775682	0.936357	0.136875	0.145865	0.391541	1  	0.150803	0.488329	0.705969	0.797716	0.0611511       
39 	617  	784      	4797    	0.246142	0.77156 	0.936357	0.137803	0.149071	0.393133	1  	0.150558	0.488329	0.707167	0.797716	0.0616958       
40 	613  	787      	4835    	0.246142	0.763775	0.93885 	0.142147	0.150756	0.399282	1  	0.151462	0.488329	0.708012	0.797716	0.060088        
41 	601  	755      	4873    	0.246142	0.769863	0.93885 	0.139013	0.150756	0.39479 	1  	0.151847	0.488329	0.707   	0.797113	0.0616928       
42 	609  	747      	4908    	0.246142	0.774321	0.93885 	0.136203	0.150756	0.394179	1  	0.151993	0.488329	0.705518	0.797113	0.06292         
43 	611  	763      	4944    	0.246142	0.774765	0.93885 	0.138243	0.152499	0.394941	1  	0.149884	0.488329	0.704774	0.79715 	0.0618869       
44 	621  	759      	4982    	0.246142	0.773378	0.93885 	0.141139	0.152499	0.396308	1  	0.151509	0.488329	0.704401	0.79715 	0.060355        
45 	624  	757      	5032    	0.246142	0.762179	0.93885 	0.142666	0.145865	0.403392	1  	0.151948	0.488329	0.705684	0.79715 	0.0611012       
46 	626  	753      	5060    	0.249228	0.762768	0.93885 	0.143863	0.152499	0.401892	1  	0.152046	0.488329	0.706387	0.79715 	0.0625043       
47 	614  	759      	5100    	0.249228	0.767698	0.93885 	0.139495	0.152499	0.397069	1  	0.152303	0.488329	0.706781	0.800659	0.0628254       
48 	602  	760      	5131    	0.249228	0.77468 	0.93885 	0.134374	0.145865	0.387951	1  	0.149532	0.488329	0.71194 	0.800659	0.0611255       
49 	603  	797      	5163    	0.249228	0.782779	0.93885 	0.13178 	0.145865	0.382887	1  	0.146384	0.488329	0.710325	0.800659	0.061271        
50 	617  	751      	5198    	0.249228	0.778769	0.93885 	0.131653	0.145865	0.390102	1  	0.147242	0.488329	0.708495	0.800659	0.0613863       
51 	611  	795      	5226    	0.249228	0.776472	0.93885 	0.13736 	0.145865	0.39116 	1  	0.151099	0.488329	0.708611	0.800659	0.0622213       
52 	616  	780      	5253    	0.25    	0.780829	0.93885 	0.135991	0.145865	0.388607	1  	0.14986 	0.488329	0.708856	0.800659	0.0626895       
53 	615  	798      	5279    	0.25    	0.780511	0.93885 	0.134599	0.145865	0.389798	1  	0.152799	0.488329	0.708753	0.800659	0.0636387       
54 	611  	773      	5304    	0.25    	0.785532	0.93885 	0.134826	0.145865	0.381023	1  	0.15015 	0.488329	0.711405	0.800659	0.0617704       
55 	607  	769      	5325    	0.25    	0.784107	0.93885 	0.129509	0.145865	0.3844  	1  	0.146042	0.488329	0.711303	0.80248 	0.0618079       
56 	628  	740      	5344    	0.25    	0.776712	0.93885 	0.132425	0.147442	0.395557	1  	0.145321	0.488329	0.709373	0.80248 	0.0601679       
57 	618  	756      	5358    	0.25    	0.776307	0.93885 	0.131541	0.147442	0.396015	1  	0.14837 	0.488329	0.709193	0.80248 	0.0614289       
58 	607  	773      	5380    	0.25    	0.783954	0.93885 	0.134459	0.147442	0.384578	1  	0.147981	0.488329	0.712533	0.80248 	0.060172        
59 	611  	803      	5407    	0.25    	0.784142	0.93885 	0.133162	0.144338	0.379772	1  	0.151098	0.488329	0.715642	0.80506 	0.0575546       
60 	621  	775      	5424    	0.25    	0.787825	0.943634	0.131036	0.149071	0.379804	1  	0.14883 	0.488329	0.713594	0.80506 	0.0586621       
61 	637  	786      	5442    	0.25    	0.774441	0.943634	0.142336	0.147442	0.389319	1  	0.155994	0.488329	0.714717	0.80506 	0.0575897       
62 	621  	769      	5456    	0.25    	0.779594	0.943634	0.134603	0.147442	0.385044	1  	0.149888	0.488329	0.717381	0.808086	0.0563521       
63 	636  	785      	5471    	0.25    	0.773373	0.942795	0.139782	0.149071	0.392873	1  	0.150012	0.488329	0.713828	0.808086	0.0581983       
64 	626  	801      	5487    	0.25    	0.777156	0.939621	0.136119	0.149071	0.395742	1  	0.145693	0.488329	0.710617	0.808086	0.0608363       
65 	620  	757      	5498    	0.25    	0.771771	0.939621	0.142464	0.145865	0.400808	1  	0.147324	0.488329	0.710743	0.808086	0.0573397       
66 	610  	797      	5508    	0.25    	0.771293	0.941891	0.139496	0.149071	0.404358	1  	0.14598 	0.488329	0.709281	0.808086	0.0587864       
