
OPTIMIZING ON FOLD NUMBER 5
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5794
Features active in total: 5794
Computing active features for outcome survival
Features selected for this outcome: 2924
Features active in total: 5872
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 45
ccRCC: 323
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 131
censored 1: 261
deceased 0: 69
deceased 1: 68
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 6
ChRCC censored 1: 38
ChRCC deceased 0: 5
ChRCC deceased 1: 5
PRCC T1 censored 0: 52
PRCC T1 censored 1: 44
PRCC T1 deceased 1: 7
PRCC T2 censored 0: 17
PRCC T2 censored 1: 19
PRCC T2 deceased 0: 7
PRCC T2 deceased 1 + PRCC T1 deceased 0: 6
ccRCC censored 0: 56
ccRCC censored 1: 160
ccRCC deceased 0: 53
ccRCC deceased 1: 54

RUNNING GENETIC ALGORITHM
Generations completed = 81
Generations completed = 165
Generations completed = 244
Generations completed = 322
Generations completed = 400
Generations completed = 475
   	     	         	        	           type naive Bayes balanced accuracy           	                 root leanness                  	       survival SKSurv Cox model concordance index       
   	     	         	        	--------------------------------------------------------	------------------------------------------------	---------------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std     	min     	avg     	max	std     	min     	avg     	max     	std             
0  	500  	393      	393     	0.25    	0.791393	0.913586	0.133669	0.140028	0.259809	1  	0.150851	0.472041	0.726867	0.806512	0.0581902       
1  	631  	639      	644     	0.25    	0.767887	0.913586	0.126554	0.140028	0.299178	1  	0.128396	0.462658	0.719404	0.805719	0.0570326       
2  	674  	650      	875     	0.248452	0.752474	0.916697	0.13106 	0.140028	0.326812	1  	0.134864	0.455029	0.713644	0.80655 	0.0601581       
3  	654  	713      	1116    	0.248452	0.753664	0.916697	0.135734	0.141421	0.336976	1  	0.143068	0.462658	0.714598	0.80655 	0.0623777       
4  	668  	710      	1327    	0.248452	0.757837	0.916697	0.132268	0.140028	0.33841 	1  	0.145228	0.462658	0.718397	0.80655 	0.061014        
5  	657  	690      	1511    	0.248452	0.756014	0.915966	0.130273	0.140028	0.344922	1  	0.142315	0.462658	0.719464	0.80655 	0.0607465       
6  	687  	722      	1708    	0.248452	0.770025	0.925348	0.124092	0.138675	0.334844	1  	0.139195	0.462658	0.720568	0.808453	0.0611289       
7  	663  	700      	1882    	0.25    	0.773468	0.925348	0.117116	0.138675	0.336385	1  	0.135656	0.462658	0.72254 	0.811913	0.0585725       
8  	660  	724      	2047    	0.25    	0.774874	0.928763	0.115164	0.138675	0.339552	1  	0.136127	0.462658	0.722902	0.811913	0.0601248       
9  	656  	743      	2208    	0.25    	0.775696	0.928763	0.116812	0.138675	0.340655	1  	0.134111	0.5     	0.723542	0.812639	0.0568392       
10 	647  	715      	2348    	0.248452	0.77587 	0.928763	0.12122 	0.138675	0.344971	1  	0.137992	0.5     	0.722582	0.812639	0.0575915       
11 	652  	701      	2466    	0.248452	0.767274	0.928763	0.127488	0.138675	0.359242	1  	0.140661	0.5     	0.71867 	0.812639	0.0601989       
12 	617  	740      	2611    	0.25    	0.76775 	0.928763	0.126205	0.138675	0.361069	1  	0.141285	0.480926	0.720741	0.812701	0.0608151       
13 	631  	743      	2750    	0.25    	0.76961 	0.928763	0.119575	0.137361	0.362792	1  	0.138484	0.5     	0.722212	0.812701	0.0580212       
14 	649  	774      	2886    	0.25    	0.771488	0.928763	0.122421	0.137361	0.360095	1  	0.139681	0.5     	0.724621	0.812701	0.0575026       
15 	635  	744      	3002    	0.25    	0.781436	0.928763	0.112194	0.137361	0.354407	1  	0.132717	0.5     	0.727759	0.812701	0.0564514       
16 	624  	752      	3110    	0.25    	0.776754	0.928763	0.110773	0.137361	0.36626 	1  	0.129483	0.5     	0.725507	0.812701	0.054995        
17 	631  	787      	3247    	0.25    	0.768928	0.928763	0.115171	0.137361	0.375852	1  	0.132286	0.5     	0.723342	0.81353 	0.0556673       
18 	645  	740      	3351    	0.25    	0.770401	0.928763	0.118169	0.137361	0.377544	1  	0.136419	0.5     	0.722354	0.81353 	0.0590065       
19 	636  	750      	3458    	0.25    	0.776089	0.928763	0.112947	0.137361	0.373263	1  	0.136895	0.5     	0.724504	0.81353 	0.0566848       
20 	641  	786      	3567    	0.25    	0.779348	0.928763	0.110026	0.137361	0.373668	1  	0.133935	0.5     	0.724703	0.818362	0.0549153       
21 	639  	753      	3666    	0.25    	0.779536	0.928763	0.115039	0.136083	0.370047	1  	0.141164	0.5     	0.72561 	0.818362	0.0569469       
22 	640  	782      	3755    	0.25    	0.77939 	0.928763	0.115482	0.13484 	0.368792	1  	0.141797	0.5     	0.725688	0.818362	0.0586248       
23 	620  	794      	3838    	0.25    	0.780032	0.928763	0.120326	0.137361	0.366892	1  	0.144924	0.5     	0.725689	0.819414	0.0581139       
24 	630  	752      	3919    	0.25    	0.787074	0.928763	0.114904	0.137361	0.363373	1  	0.143609	0.5     	0.726176	0.819414	0.0590866       
25 	626  	807      	4025    	0.25    	0.791604	0.928763	0.113003	0.137361	0.36344 	1  	0.141886	0.5     	0.724404	0.819414	0.0601765       
26 	624  	801      	4103    	0.25    	0.787916	0.928763	0.112375	0.137361	0.369451	1  	0.141165	0.5     	0.725437	0.819414	0.0609399       
27 	646  	780      	4190    	0.25    	0.783623	0.928763	0.117364	0.137361	0.373608	1  	0.141917	0.5     	0.725571	0.819414	0.0635976       
28 	636  	790      	4257    	0.25    	0.790946	0.926426	0.112368	0.137361	0.362935	1  	0.140486	0.5     	0.727102	0.819414	0.0610235       
29 	638  	798      	4325    	0.25    	0.790323	0.926426	0.112788	0.137361	0.361636	1  	0.141566	0.5     	0.730262	0.819905	0.0610774       
30 	629  	814      	4397    	0.25    	0.793467	0.926426	0.111845	0.137361	0.357776	1  	0.140664	0.5     	0.731274	0.819905	0.0600588       
31 	631  	790      	4460    	0.25    	0.784411	0.926426	0.119983	0.137361	0.369646	1  	0.142359	0.5     	0.72855 	0.82197 	0.0617628       
32 	629  	796      	4520    	0.25    	0.774238	0.933269	0.123517	0.137361	0.383882	1  	0.14141 	0.5     	0.724592	0.82197 	0.0632417       
33 	628  	796      	4575    	0.25    	0.781285	0.926426	0.119063	0.137361	0.378284	1  	0.136009	0.5     	0.726166	0.82197 	0.0614126       
34 	635  	765      	4624    	0.25    	0.78586 	0.926426	0.119562	0.137361	0.373328	1  	0.143607	0.5     	0.728421	0.82197 	0.0628195       
35 	626  	764      	4669    	0.25    	0.782593	0.926166	0.121788	0.137361	0.382942	1  	0.141392	0.5     	0.724214	0.82197 	0.0630139       
36 	636  	793      	4719    	0.25    	0.780738	0.926166	0.121689	0.137361	0.381465	1  	0.145322	0.5     	0.726922	0.82197 	0.0643518       
37 	616  	762      	4769    	0.25    	0.781034	0.926788	0.123183	0.137361	0.379418	1  	0.14345 	0.5     	0.728462	0.82197 	0.0631686       
38 	623  	780      	4820    	0.25    	0.78789 	0.926166	0.123607	0.137361	0.369047	1  	0.144199	0.5     	0.729815	0.82197 	0.0634704       
