
OPTIMIZING ON FOLD NUMBER 4
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5780
Features active in total: 5780
Computing active features for outcome survival
Features selected for this outcome: 3003
Features active in total: 5864
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 53
PRCC T1: 107
PRCC T2: 45
ccRCC: 324
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 139
censored 1: 253
deceased 0: 69
deceased 1: 68
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 7
ChRCC censored 1: 36
ChRCC deceased 0: 4
ChRCC deceased 1: 6
PRCC T1 censored 0: 54
PRCC T1 censored 1: 42
PRCC T1 deceased 0: 5
PRCC T1 deceased 1: 6
PRCC T2 censored 0: 18
PRCC T2 censored 1: 18
PRCC T2 deceased 0: 6
PRCC T2 deceased 1: 3
ccRCC censored 0: 60
ccRCC censored 1: 157
ccRCC deceased 0: 54
ccRCC deceased 1: 53

RUNNING GENETIC ALGORITHM
Generations completed = 94
Generations completed = 186
Generations completed = 272
Generations completed = 352
Generations completed = 432
   	     	         	        	           type naive Bayes balanced accuracy           	                 root leanness                  	       survival SKSurv Cox model concordance index       
   	     	         	        	--------------------------------------------------------	------------------------------------------------	---------------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std     	min     	avg     	max	std     	min     	avg     	max     	std             
0  	500  	412      	412     	0.247685	0.780236	0.915063	0.141382	0.140028	0.260333	1  	0.153581	0.476916	0.721014	0.782629	0.0523673       
1  	620  	618      	629     	0.247685	0.755475	0.915063	0.138999	0.137361	0.306486	1  	0.135041	0.440856	0.713943	0.784323	0.0542562       
2  	658  	671      	863     	0.248457	0.735066	0.915063	0.14318 	0.137361	0.335877	1  	0.139274	0.455233	0.710362	0.784282	0.0561062       
3  	657  	719      	1099    	0.249228	0.741923	0.915063	0.141   	0.136083	0.336279	1  	0.138308	0.455233	0.716575	0.789504	0.050199        
4  	671  	733      	1311    	0.249228	0.727499	0.915063	0.147431	0.136083	0.358106	1  	0.142103	0.455233	0.71253 	0.7937  	0.0537332       
5  	657  	729      	1501    	0.249228	0.724692	0.917399	0.151978	0.138675	0.366024	1  	0.148305	0.498149	0.710566	0.7937  	0.055441        
6  	655  	713      	1671    	0.249228	0.72739 	0.918942	0.158538	0.142857	0.371453	1  	0.152454	0.498149	0.708692	0.7937  	0.0541694       
7  	641  	719      	1836    	0.249228	0.730694	0.918942	0.150987	0.141421	0.371393	1  	0.152971	0.5     	0.710706	0.7937  	0.0550569       
8  	638  	745      	1999    	0.249228	0.730558	0.918964	0.148447	0.140028	0.376741	1  	0.150063	0.5     	0.710397	0.7937  	0.0558583       
9  	624  	745      	2162    	0.25    	0.736249	0.918964	0.152758	0.138675	0.370791	1  	0.150414	0.5     	0.715212	0.796118	0.0528994       
10 	647  	737      	2308    	0.249228	0.747108	0.918964	0.139309	0.140028	0.367395	1  	0.144497	0.5     	0.718166	0.796118	0.0506842       
11 	648  	745      	2450    	0.25    	0.755387	0.918964	0.13674 	0.141421	0.358813	1  	0.147746	0.5     	0.721401	0.796118	0.0513387       
12 	634  	764      	2592    	0.25    	0.746304	0.930252	0.138668	0.141421	0.375324	1  	0.145884	0.5     	0.718031	0.796118	0.0518498       
13 	653  	755      	2724    	0.25    	0.753383	0.930252	0.140649	0.142857	0.372409	1  	0.146191	0.5     	0.71696 	0.795676	0.0524799       
14 	636  	766      	2842    	0.25    	0.762489	0.930252	0.134876	0.141421	0.369663	1  	0.143395	0.5     	0.71778 	0.796164	0.0508335       
15 	658  	751      	2976    	0.25    	0.760942	0.930252	0.138081	0.141421	0.371411	1  	0.141274	0.5     	0.719431	0.796164	0.0475389       
16 	638  	772      	3098    	0.25    	0.760554	0.930252	0.134662	0.138675	0.374804	1  	0.140676	0.5     	0.720191	0.799969	0.0483929       
17 	678  	795      	3220    	0.25    	0.777913	0.930252	0.117328	0.138675	0.355749	1  	0.138323	0.5     	0.724921	0.805921	0.0472095       
18 	662  	794      	3344    	0.25    	0.775992	0.930252	0.120712	0.137361	0.365118	1  	0.139868	0.5     	0.719183	0.805921	0.0483698       
19 	643  	788      	3438    	0.25    	0.772398	0.930252	0.120344	0.138675	0.374007	1  	0.143516	0.5     	0.71839 	0.805921	0.0482934       
20 	646  	773      	3529    	0.25    	0.767692	0.930252	0.126277	0.138675	0.374136	1  	0.145634	0.5     	0.721135	0.805921	0.0486069       
21 	644  	808      	3624    	0.25    	0.773858	0.930252	0.119866	0.138675	0.371556	1  	0.147023	0.5     	0.721736	0.805921	0.0494344       
22 	629  	826      	3724    	0.25    	0.7829  	0.930252	0.116097	0.141421	0.360769	1  	0.142782	0.5     	0.724324	0.807339	0.0488509       
23 	637  	828      	3807    	0.25    	0.783278	0.930252	0.114024	0.142857	0.360974	1  	0.140293	0.5     	0.725524	0.807339	0.0469824       
24 	645  	789      	3877    	0.25    	0.781187	0.930252	0.116252	0.144338	0.36829 	1  	0.140573	0.5     	0.723472	0.807339	0.0471832       
25 	642  	837      	3971    	0.25    	0.780902	0.931045	0.12241 	0.133631	0.365758	1  	0.147137	0.5     	0.723875	0.807895	0.050031        
26 	642  	837      	4046    	0.25    	0.772486	0.931045	0.119639	0.133631	0.381623	1  	0.14278 	0.5     	0.71999 	0.807895	0.0503709       
