gen,evals,gen_feats,explored,Pam50 naive Bayes balanced accuracy_min,Pam50 naive Bayes balanced accuracy_avg,Pam50 naive Bayes balanced accuracy_max,Pam50 naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,856,856,0.196781015037594,0.596958499188725,0.843392097384179,0.1543482674848735,0.0196078431372549,0.08973174471359732,1.0,0.16651479115203444
1,511,1093,1123,0.196781015037594,0.6231042216434685,0.8743928900440876,0.161868457129522,0.017857142857142856,0.09542268123210422,1.0,0.11167895355351025
2,500,1124,1362,0.2,0.6582542356438079,0.8743928900440876,0.15466082570733675,0.01818181818181818,0.09705262752473559,1.0,0.11251842326333245
3,500,1152,1620,0.2,0.6790672600158273,0.8743928900440876,0.1506424246275184,0.017241379310344827,0.09732392678462103,1.0,0.11259811560583369
4,500,1137,1808,0.2,0.7043230207745296,0.8743928900440876,0.14443041377837187,0.015384615384615385,0.09335148199265637,1.0,0.1109786500676331
5,500,1182,2048,0.2,0.7192302768638547,0.8743928900440876,0.14263273204007862,0.015384615384615385,0.09367685089776213,1.0,0.11124632990594784
6,500,1181,2263,0.2,0.7371742965630336,0.8805649271151161,0.136799258067652,0.01639344262295082,0.09041709134512298,1.0,0.10907460774499889
7,500,1169,2473,0.2,0.74782464087874,0.8805649271151161,0.135610126452239,0.015873015873015872,0.0910790051296323,1.0,0.10872200853710998
8,500,1210,2685,0.2,0.7580388374003872,0.8839946747626783,0.1335536239300576,0.018867924528301886,0.09159235670939063,1.0,0.10834085783540368
9,500,1186,2906,0.2,0.7605794864550828,0.8906529920205859,0.13532138619710027,0.018867924528301886,0.09584667192708403,1.0,0.1100826845395931
10,500,1146,3099,0.2,0.7689943140742806,0.8944971717929093,0.13353584287652773,0.018867924528301886,0.09576515572266463,1.0,0.11007211871495566
11,500,1188,3318,0.2,0.7786220238455996,0.89888668946087,0.13150310222674824,0.019230769230769232,0.09499533897589207,1.0,0.11042501670760775
12,500,1196,3521,0.2,0.7837846933129115,0.8995029554829035,0.12954010166483315,0.017241379310344827,0.09598605091462852,1.0,0.10999648517441286
13,500,1203,3724,0.2,0.7911848159565773,0.9045303890483926,0.12736406447382623,0.01694915254237288,0.09605838583652815,1.0,0.11001662060009174
14,500,1206,3932,0.2,0.7979265358987059,0.9061684720495388,0.12615142599503515,0.01694915254237288,0.09565121883926883,1.0,0.11018949191798032
15,500,1204,4128,0.2,0.8052061226679088,0.9125874891339357,0.1255375989191651,0.01694915254237288,0.09447726047678098,1.0,0.11059248211752629
16,500,1176,4323,0.2,0.810590208026688,0.9130339177053642,0.1252303555384085,0.01694915254237288,0.09438510878133179,1.0,0.11067856006103412
17,500,1160,4517,0.2,0.8166057423383425,0.9146036224254788,0.12367603509558323,0.016666666666666666,0.09468447926444921,1.0,0.1106835201300922
18,500,1218,4718,0.2,0.822834341542479,0.9146036224254788,0.12218730210507235,0.01639344262295082,0.09452963622113648,1.0,0.11073988460660791
19,500,1208,4899,0.2,0.8281296063540934,0.9200272387555716,0.12162431634767261,0.015873015873015872,0.09426462493775385,1.0,0.11094620753387063
20,500,1209,5096,0.2,0.8357787412075791,0.9214177962755807,0.1187848066896417,0.015873015873015872,0.09128211749954636,1.0,0.10879752034929586
