gen,evals,gen_feats,explored,Pam50 naive Bayes balanced accuracy_min,Pam50 naive Bayes balanced accuracy_avg,Pam50 naive Bayes balanced accuracy_max,Pam50 naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,887,887,0.2,0.5945360855442225,0.8600617971166349,0.15345577943460836,0.0196078431372549,0.08987216554332343,1.0,0.15726457536456567
1,510,1113,1154,0.1932420872540633,0.6387617676301531,0.8645260828309207,0.16061619841569305,0.018867924528301886,0.09566888771191555,1.0,0.1126352754373172
2,500,1150,1392,0.2,0.6685616850628885,0.8645281847446598,0.15129912902035653,0.018867924528301886,0.09698004060156117,1.0,0.11278402986184544
3,500,1180,1634,0.2,0.6904026307774063,0.8688956715755094,0.14860765543340515,0.018518518518518517,0.09700443845004679,1.0,0.11289188254263885
4,500,1161,1845,0.2,0.7077472872607485,0.8765519371373452,0.1460932435360494,0.01818181818181818,0.09717378490523951,1.0,0.11292867105900241
5,500,1204,2085,0.2,0.7236438936208239,0.8765519371373452,0.13961223224213934,0.017857142857142856,0.09741792475420759,1.0,0.11279310099648567
6,500,1182,2284,0.2,0.7447875497722941,0.8773451729487028,0.13429930744770918,0.017543859649122806,0.0934455461926831,1.0,0.11112975334404197
7,500,1189,2507,0.2,0.7507496584070411,0.8777965258819341,0.1353716862681656,0.017241379310344827,0.09800721083151373,1.0,0.11264030908164106
8,500,1190,2725,0.2,0.7683856370734267,0.8777965258819341,0.1283031922466711,0.017857142857142856,0.0942135247382779,1.0,0.11090020913937933
9,500,1198,2921,0.2,0.7736332342065698,0.8857161573981225,0.13081276801929334,0.017857142857142856,0.09679953924250925,1.0,0.11297455582786772
10,500,1206,3146,0.2,0.7798624257551201,0.8866987700948069,0.12875243695717067,0.017857142857142856,0.09782013500205682,1.0,0.1127152598117357
11,500,1215,3361,0.2,0.7855771863228431,0.8913524497484866,0.1278579872495412,0.018867924528301886,0.0986371703657929,1.0,0.1123320029593723
12,500,1187,3581,0.2,0.7907529010417307,0.8958822827687074,0.12923698582703355,0.019230769230769232,0.10035788190439356,1.0,0.11390677290686592
13,500,1169,3771,0.2,0.7988883143999084,0.8958822827687074,0.12617617726033853,0.01694915254237288,0.09843535398015998,1.0,0.11229159882878043
14,500,1195,3977,0.2,0.8038089118669702,0.9007488355483156,0.12321974403307943,0.017857142857142856,0.09940637002033867,1.0,0.11195923954781009
15,500,1217,4165,0.2,0.8047184513065462,0.903025131384531,0.12576039043851492,0.018867924528301886,0.10238076902764982,1.0,0.11374273560052366
16,500,1220,4352,0.2,0.8084195717416842,0.903025131384531,0.12459630553614691,0.018867924528301886,0.10326541945068571,1.0,0.11323876372522403
17,500,1203,4551,0.2,0.8143076122021167,0.903025131384531,0.12144865649669846,0.018867924528301886,0.10388524392652203,1.0,0.113012103119152
18,500,1221,4733,0.2,0.8190517627254036,0.903025131384531,0.12062916654757616,0.018867924528301886,0.10411963900235306,1.0,0.1131496545102396
19,500,1197,4926,0.2,0.8243189809035381,0.9040113126447038,0.11997760034401089,0.018867924528301886,0.10362031580789119,1.0,0.11342983970584138
20,500,1216,5106,0.2,0.8274019188724397,0.9040113126447038,0.11961532243396555,0.018867924528301886,0.10403412920912626,1.0,0.11324354465901329
21,500,1195,5274,0.2,0.8303147003753942,0.9054438372059709,0.11971510452932861,0.016666666666666666,0.10372045840281996,1.0,0.11342337153271473
22,500,1189,5434,0.2,0.832958559521422,0.9062192301998874,0.11986427877380662,0.016666666666666666,0.10355228911892972,1.0,0.11340617957918085
23,500,1198,5600,0.2,0.8357663389642451,0.9103531701122703,0.12019582812235292,0.016666666666666666,0.10257987617681225,1.0,0.11374272641002767
24,500,1237,5757,0.2,0.8404467621319222,0.9183646676230588,0.11680468250712124,0.016666666666666666,0.10045117752245508,1.0,0.11140027618426948
25,500,1225,5940,0.2,0.8383727502871906,0.9183646676230588,0.12059067930576176,0.018867924528301886,0.10449372444475304,1.0,0.11283519274545876
26,500,1199,6101,0.2,0.8400561193573209,0.9183646676230588,0.11991441931808708,0.018867924528301886,0.10473139548293307,1.0,0.11263812148789863
27,500,1198,6255,0.2,0.841907369684759,0.919750937291514,0.12020723056265124,0.018867924528301886,0.10445674845553972,1.0,0.11265370976638822
28,500,1233,6435,0.2,0.8428522972083857,0.9220521704369797,0.12017989735675204,0.018867924528301886,0.10576487470732993,1.0,0.11229675833095243
29,500,1189,6590,0.2,0.8450588462173398,0.9220521704369797,0.11984631080133737,0.018867924528301886,0.10563562747900576,1.0,0.11238405170548811
30,500,1217,6760,0.2,0.8493571848868905,0.9233914561512655,0.11877765770368767,0.0196078431372549,0.1025853062490221,1.0,0.11230949359164642
31,500,1173,6916,0.2,0.8524585963326253,0.9233914561512655,0.1168964862220585,0.019230769230769232,0.10126154452937766,1.0,0.11112769670005532
32,500,1178,7071,0.2,0.8561328481280776,0.9240265496007304,0.11608433224106417,0.019230769230769232,0.09808046857085358,1.0,0.11103393598433803
33,500,1176,7221,0.2,0.8589179559797017,0.9247777258197208,0.11405721201523568,0.018518518518518517,0.09671281252678231,1.0,0.1098228761506609
34,500,1178,7388,0.2,0.8599711552203181,0.929853617269903,0.11419706835623143,0.018518518518518517,0.09676494973700717,1.0,0.10978611702328017
35,500,1228,7547,0.2,0.8600203497141057,0.929853617269903,0.11680927730471789,0.019230769230769232,0.09733231714110349,1.0,0.11144749786758698
36,500,1194,7704,0.2,0.8599982768315044,0.9310968246350771,0.11734972028414122,0.019230769230769232,0.09840204201798892,1.0,0.11199301383744062
37,500,1228,7860,0.2,0.8599502593582486,0.9319896817779343,0.11702935283230761,0.0196078431372549,0.10017323741029988,1.0,0.11158595817110978
