0_ANO7,0_BBOX1,0_E2F8,0_ESR1,0_FBXL19,0_FOXC1,0_HRNR,0_ISY1,0_KIAA0556,0_KIF14,0_LOC728264,0_MAD2L1,0_MIA,0_NUF2
1,1,1,1,1,1,1,0,1,0,1,1,1,1
0,1,1,1,1,1,0,0,1,0,1,1,1,1
0,1,0,1,1,1,0,0,1,0,1,1,1,1
0,1,0,1,0,1,0,0,1,0,1,1,1,1
0,0,0,1,0,1,0,1,1,0,0,1,1,1
0,0,0,1,0,1,0,1,1,0,0,0,1,1
0,0,0,1,0,1,0,0,0,0,0,1,1,1
0,0,0,1,0,1,0,0,0,0,0,0,1,1
0,0,0,1,0,1,0,0,0,1,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
