gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,406,406,0.2,0.8355115762085479,0.9422955915960729,0.1495940921710538,0.14002800840280097,0.24808376925889403,1.0,0.15690318458136854
1,523,620,627,0.2,0.827529679326069,0.9422955915960729,0.14781675076373874,0.13483997249264842,0.2710775913145113,1.0,0.13641543604266837
2,547,664,825,0.2,0.836107076537463,0.9451685757400824,0.13386476987876197,0.13483997249264842,0.27804019352563286,1.0,0.1348728336826524
3,546,690,1029,0.2,0.8449113039380072,0.9451685757400824,0.12514279279252513,0.13483997249264842,0.28009221994768646,1.0,0.13431518437231962
4,556,725,1229,0.2,0.8531382738895613,0.9541513367282362,0.11758716554387179,0.13608276348795434,0.2791859324411524,1.0,0.1350092563850529
5,541,749,1429,0.2,0.8574823816700688,0.9541513367282362,0.1140662381869648,0.13608276348795434,0.2803912350487617,1.0,0.13423593902180894
6,549,737,1601,0.2,0.8589068428699859,0.9565037565562206,0.1159745481739476,0.13608276348795434,0.28477072469118525,1.0,0.1358419111966861
7,552,774,1786,0.2,0.865122023436464,0.9565037565562206,0.10955378292892307,0.13483997249264842,0.28305661566665097,1.0,0.13450356044704623
8,560,759,1956,0.2,0.8668276521823921,0.9565037565562206,0.1088162721636614,0.1336306209562122,0.28493694828124033,1.0,0.13583809642382635
9,547,759,2093,0.2,0.8719853482884287,0.9565037565562206,0.10473588725866176,0.11952286093343936,0.2839999211242317,1.0,0.13313819693489798
10,563,785,2253,0.2,0.8705862007354602,0.9565037565562206,0.1090481529695655,0.11867816581938534,0.2903394021547096,1.0,0.13695192833918288
11,553,807,2400,0.2,0.8755916845138122,0.9571478789394732,0.10451094194226361,0.11704114719613055,0.2884322305200139,1.0,0.1343984673645452
12,553,823,2558,0.2,0.881789985507953,0.9640078835982202,0.10062562606131113,0.11704114719613055,0.28155597366908874,1.0,0.13461814992808743
13,553,858,2711,0.2,0.8847233529222094,0.9640078835982202,0.10004850044738288,0.11704114719613055,0.27947272416067187,1.0,0.1349782995166564
14,550,801,2832,0.2,0.8871962010487127,0.9640078835982202,0.09995596629925417,0.11704114719613055,0.27856194904886544,1.0,0.1357163328295888
15,549,830,2967,0.2,0.8900852295115829,0.9640078835982202,0.09939889823406756,0.11704114719613055,0.276216390368812,1.0,0.1372288713564568
16,568,852,3099,0.2,0.8925744145300142,0.9640078835982202,0.09906280645382001,0.11952286093343936,0.27516241472788167,1.0,0.13723625338900622
17,557,821,3207,0.2,0.8945031392604933,0.9640078835982202,0.09797434830274966,0.11952286093343936,0.27631101741261793,1.0,0.1369535095976937
18,549,822,3311,0.2,0.8983768887767773,0.9640078835982202,0.09461237646939112,0.13245323570650439,0.2730540829805703,1.0,0.13321715832280376
19,569,810,3420,0.2,0.8971363387667323,0.9640078835982202,0.09844431565286094,0.1336306209562122,0.2767587516693088,1.0,0.13546058961822882
20,552,809,3537,0.2,0.8984778506501873,0.9640078835982202,0.09747044574309721,0.13608276348795434,0.27840124059817495,1.0,0.13585969462542016
21,562,812,3635,0.2,0.8994950635655146,0.9640078835982202,0.0963092461292068,0.13608276348795434,0.27837009765234016,1.0,0.13576573665932837
22,560,843,3731,0.2,0.9000695603890643,0.9640078835982202,0.09580672397388204,0.13736056394868904,0.28076998173907086,1.0,0.1341926443943967
23,570,778,3810,0.2,0.8978945602889647,0.9640078835982202,0.09848116308240111,0.13736056394868904,0.2869552366488495,1.0,0.1351044688041216
24,563,818,3913,0.2,0.8993240550316232,0.9640078835982202,0.09842806620936412,0.13736056394868904,0.28603411715221594,1.0,0.13494836894000872
25,560,821,4001,0.2,0.8993616928303111,0.9640078835982202,0.0974982105815787,0.13736056394868904,0.2908900976401999,1.0,0.13317933598726842
26,569,823,4083,0.2,0.8949376973402042,0.9640078835982202,0.10406681808491976,0.13736056394868904,0.2981215524195037,1.0,0.1369962280895881
27,543,831,4169,0.2,0.8994082125603865,0.9640078835982202,0.10039130961205801,0.13608276348795434,0.2939390097682542,1.0,0.13525680441431542
28,553,807,4226,0.2,0.9007790079648555,0.9640078835982202,0.09923930593388244,0.13608276348795434,0.2930848324818536,1.0,0.1359464101705916
29,563,810,4290,0.2,0.9014043583070895,0.9640078835982202,0.09905353935129757,0.13736056394868904,0.295246767041334,1.0,0.13495237121585735
30,555,818,4362,0.2,0.9025011690204171,0.9640078835982202,0.09896181701303033,0.13608276348795434,0.2938908954706155,1.0,0.13578012051063867
31,561,849,4427,0.2,0.9027577766566638,0.9640078835982202,0.09825820700257128,0.13608276348795434,0.2950294703907508,1.0,0.13532392505222407
32,560,842,4488,0.2,0.9034204317607826,0.9640078835982202,0.0982795727172183,0.13608276348795434,0.29513662626248377,1.0,0.13548478787318988
33,566,809,4547,0.2,0.9011739597016046,0.9640078835982202,0.10275523631895257,0.13245323570650439,0.3005771392077461,1.0,0.13706833699639853
34,559,803,4601,0.2,0.9025056765110366,0.9640078835982202,0.10132209029079904,0.13608276348795434,0.2993064787467611,1.0,0.1377788783775178
35,546,804,4658,0.2,0.9046651073054472,0.9651069992606771,0.10127626059164115,0.1386750490563073,0.29536526973447197,1.0,0.13817075916291402
36,562,776,4697,0.2,0.9041104993267428,0.9651069992606771,0.10109090740466187,0.13736056394868904,0.3002574245763527,1.0,0.13680004805505347
37,576,810,4744,0.2,0.9047402371580043,0.9651069992606771,0.10043379692413637,0.13736056394868904,0.2996501857877191,1.0,0.13747611071129293
38,571,834,4797,0.2,0.9048054497209816,0.9651069992606771,0.10040705130101153,0.13608276348795434,0.30009992553103404,1.0,0.1373900841481495
39,561,813,4841,0.2,0.9026130511564786,0.9651069992606771,0.1036922584457375,0.13608276348795434,0.3061776282649505,1.0,0.1381924992768726
