gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,401,401,0.2,0.8148863444076314,0.932861629331922,0.15289702800294314,0.14002800840280097,0.24883044122398615,1.0,0.14881801155924765
1,528,617,622,0.2,0.8126768095686608,0.932861629331922,0.14677870580300142,0.13483997249264842,0.2723577211521913,1.0,0.13648492854579228
2,550,678,849,0.2,0.8236588346491114,0.9367212997762246,0.13488117076331715,0.1336306209562122,0.27571196223047095,1.0,0.13542740869207695
3,562,690,1056,0.2,0.8326966342791908,0.9367212997762246,0.12619453810605627,0.14002800840280097,0.27792743793620683,1.0,0.13575588174314235
4,546,705,1254,0.2,0.8383433455407574,0.9367212997762246,0.12355255131747413,0.14002800840280097,0.27898039463504015,1.0,0.1345441466929859
5,557,737,1434,0.2,0.8424559463674139,0.9427343805385917,0.12239092227114627,0.14002800840280097,0.2786593350447707,1.0,0.13528379187080897
6,543,783,1645,0.2,0.8424932297433426,0.9427343805385917,0.12299977551503238,0.14285714285714285,0.2863373256705556,1.0,0.13560473304768272
7,557,753,1828,0.2,0.8500841483667182,0.9440038890408046,0.11904325434777202,0.1414213562373095,0.28304359818367175,1.0,0.13621348467149044
8,560,800,2018,0.2,0.8519301553991178,0.9440038890408046,0.11693719272147715,0.14002800840280097,0.2868702635825408,1.0,0.13478212654138555
9,550,756,2166,0.2,0.8553299671650206,0.9446211729914218,0.11510803409703538,0.14002800840280097,0.2879194734868697,1.0,0.1344922541014507
10,553,791,2333,0.2,0.8589542870244952,0.9446211729914218,0.11269520294163285,0.13736056394868904,0.2870234296195325,1.0,0.1354662599496939
11,546,791,2477,0.2,0.8620481879052998,0.9446211729914218,0.11160652317968896,0.13736056394868904,0.28549472110641816,1.0,0.13631919046041333
12,550,812,2620,0.2,0.8691294558805138,0.9446211729914218,0.10573017566797475,0.1386750490563073,0.27904581847902366,1.0,0.13546993562034718
13,572,809,2752,0.2,0.867937075734312,0.9446211729914218,0.10871512037845647,0.13736056394868904,0.2843963143487913,1.0,0.1357997789275244
14,558,778,2876,0.2,0.8720905590661027,0.9483167745267828,0.10430726725607757,0.14285714285714285,0.2801760272580831,1.0,0.135767220683227
15,555,799,2995,0.2,0.871704450657677,0.950203566979613,0.10613822799403537,0.1414213562373095,0.285515707172505,1.0,0.13623200726782886
16,556,836,3131,0.2,0.8730335288216975,0.950203566979613,0.10458367324445118,0.14433756729740643,0.2867184078590973,1.0,0.13638104812723068
17,554,795,3239,0.2,0.8732620131250417,0.950203566979613,0.10308833925667792,0.14433756729740643,0.29044577850360764,1.0,0.13564151346003223
18,565,808,3351,0.2,0.8732305877581419,0.950203566979613,0.1040164115582564,0.14433756729740643,0.2940389133252432,1.0,0.13635274248159474
19,556,801,3465,0.2,0.872486389770353,0.950203566979613,0.10516981169415797,0.14433756729740643,0.2979575085958258,1.0,0.13766735403378133
