gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,404,404,0.19814241486068113,0.7941558257642025,0.9254951649673,0.1656522068395646,0.14002800840280097,0.2650036758212085,1.0,0.16716804202622118
1,535,620,624,0.2,0.8011861640290949,0.9254951649673,0.1454468313248553,0.1386750490563073,0.28093190245634925,1.0,0.139030674212587
2,548,691,860,0.2,0.8176339776634354,0.9254951649673,0.13193826531021857,0.13018891098082386,0.2829438024950589,1.0,0.13801884134556622
3,547,696,1068,0.2,0.8282858134538689,0.925695163367313,0.12344577786407274,0.13018891098082386,0.284464371822639,1.0,0.13658110481979854
4,546,693,1257,0.2,0.835817155671071,0.9300429894542693,0.11720457777945405,0.13018891098082386,0.28534488347680853,1.0,0.136411634025767
5,554,754,1447,0.2,0.8422144513646004,0.9300429894542693,0.11448594254908426,0.13018891098082386,0.2851886901664203,1.0,0.1363936876960936
6,545,724,1629,0.2,0.8469166644233147,0.9300429894542693,0.1130295902336903,0.13018891098082386,0.28525262381384175,1.0,0.13643980275402576
7,556,763,1792,0.2,0.8451692623392509,0.9305892895129627,0.11417259289497612,0.13245323570650439,0.29534762331125725,1.0,0.1379569277578967
8,564,797,1970,0.2,0.8512775436163028,0.9305892895129627,0.10882800516367853,0.13130643285972254,0.2938221583386914,1.0,0.1357629441711428
9,575,757,2116,0.2,0.8546013745519726,0.9324603354141608,0.10747318012812863,0.13483997249264842,0.29262914713067917,1.0,0.13708190998529352
10,570,817,2285,0.2,0.8538053324142822,0.9356007185804087,0.1080514186689767,0.13483997249264842,0.298059791921146,1.0,0.13839663662189597
11,542,785,2431,0.2,0.8567746152165958,0.9367929208807965,0.10649354919225193,0.1336306209562122,0.29972714981470155,1.0,0.13818778938921342
12,551,807,2568,0.2,0.8595118768082498,0.9367929208807965,0.10368631488317458,0.1336306209562122,0.301261653574988,1.0,0.13608798860117124
13,535,808,2721,0.2,0.8610572572500823,0.9367929208807965,0.10299446642368802,0.1414213562373095,0.3039421799660495,1.0,0.13439185375387425
14,554,807,2839,0.2,0.8642407643146006,0.9367929208807965,0.10154323049659592,0.1386750490563073,0.3022760133391097,1.0,0.1354940609958197
15,550,797,2961,0.2,0.8662516246068596,0.9367929208807965,0.10165981429952266,0.14002800840280097,0.30107989906701127,1.0,0.13622020874698407
16,553,823,3092,0.2,0.8682551798991269,0.9367929208807965,0.10100897064932408,0.14002800840280097,0.3022194195819312,1.0,0.1353941742032973
17,557,804,3195,0.2,0.8700203819922738,0.9380484386166899,0.10029532117369104,0.1414213562373095,0.3055297772507126,1.0,0.13293723906673258
18,568,804,3297,0.2,0.8690389652879525,0.9380484386166899,0.10208328776338442,0.1414213562373095,0.3095798252697956,1.0,0.13501368230935218
19,555,784,3401,0.2,0.8700773003233284,0.9417964430901916,0.10245570160812728,0.1414213562373095,0.31034349826892266,1.0,0.13579151852119659
20,565,826,3502,0.2,0.8701406166558063,0.9424156381366313,0.10323543617634003,0.14002800840280097,0.31329020739749897,1.0,0.13659360646754073
21,552,794,3599,0.2,0.8689751859731837,0.9424156381366313,0.10418049552603621,0.1414213562373095,0.319518505288543,1.0,0.13610713912396277
22,550,812,3692,0.2,0.8690790476792535,0.9424156381366313,0.10566607978001705,0.14285714285714285,0.320647530721049,1.0,0.1374085499201999
23,545,794,3768,0.2,0.8714228691714013,0.9424156381366313,0.10337136995989923,0.14433756729740643,0.31909303585661486,1.0,0.13632694956825053
24,553,825,3872,0.2,0.8734758062711876,0.9424156381366313,0.10212366633026901,0.14285714285714285,0.318761479721861,1.0,0.13613062109945925
25,555,810,3958,0.2,0.8719019414964821,0.9424156381366313,0.10371417797838985,0.14285714285714285,0.32411340966037516,1.0,0.13721711691469546
26,551,799,4048,0.2,0.8727152119233812,0.9436540282295105,0.10302057925842957,0.14285714285714285,0.32396908930065876,1.0,0.13737639654506967
27,541,800,4127,0.2,0.876318590999694,0.9436540282295105,0.10075942324884977,0.14285714285714285,0.31872062274162555,1.0,0.13705530391799542
28,548,807,4201,0.2,0.8767456304346856,0.9436540282295105,0.10081607164101014,0.14285714285714285,0.31931481719443994,1.0,0.1365262509160875
29,542,808,4263,0.2,0.877783302106873,0.9498825869341575,0.10004870602239334,0.1386750490563073,0.32002807822003626,1.0,0.1357298466198326
30,551,813,4343,0.2,0.8783190839992446,0.9498825869341575,0.10018351282008454,0.1386750490563073,0.31970452691389833,1.0,0.1361707736780024
31,547,764,4400,0.2,0.8795463236272438,0.9498825869341575,0.10046070601750734,0.13736056394868904,0.3178026180441848,1.0,0.13686161298479627
32,546,815,4474,0.2,0.8799643668250626,0.9510863629737312,0.10048227707401863,0.13736056394868904,0.3191840609155357,1.0,0.13662067490408852
33,533,815,4533,0.2,0.8810882793336406,0.9510863629737312,0.09972352001680199,0.13736056394868904,0.31908470179696496,1.0,0.13684317263995643
34,539,785,4585,0.2,0.8839151150263099,0.952980449189049,0.09745882944585973,0.13736056394868904,0.31658524366064866,1.0,0.13467003114606643
35,551,782,4623,0.2,0.8827589054550194,0.9542188392819282,0.09994364152225961,0.13736056394868904,0.3184686858547,1.0,0.13758373608712543
36,542,753,4657,0.2,0.8862430247356883,0.9542188392819282,0.09797403605997612,0.13736056394868904,0.31130511281949236,1.0,0.13949658151644795
37,536,788,4694,0.2,0.8900413357308609,0.9542188392819282,0.09619223296245845,0.13736056394868904,0.3010378449530217,1.0,0.14176682583743633
38,545,826,4758,0.2,0.8924443334818755,0.9542188392819282,0.09395873259694751,0.13483997249264842,0.2977593133765316,1.0,0.13978001465752293
39,554,795,4802,0.2,0.8935355372284748,0.9542188392819282,0.09412325418307325,0.13736056394868904,0.2962332117812418,1.0,0.14062281349544645
40,549,791,4845,0.2,0.893749961900183,0.9542188392819282,0.09405412433717796,0.13736056394868904,0.297773759271415,1.0,0.13983700223208098
41,559,810,4879,0.2,0.8970618000463013,0.9567187669460584,0.09201994052386184,0.1336306209562122,0.29028325318274806,1.0,0.13972395445570704
42,556,826,4920,0.2,0.8985260499404288,0.9567187669460584,0.09240627678698131,0.13608276348795434,0.28638384808708106,1.0,0.14122839646875995
43,546,812,4945,0.2,0.8993750863737097,0.9568469254223482,0.0903359869833199,0.13608276348795434,0.28817150613315073,1.0,0.13747770602524367
44,563,847,4991,0.2,0.8992970723358146,0.9568469254223482,0.09231694922683686,0.13608276348795434,0.28868449768879856,1.0,0.13786770587797123
45,562,835,5033,0.2,0.8985755659652678,0.9568469254223482,0.09254092504444826,0.1336306209562122,0.2920879315367433,1.0,0.13754250221629177
46,563,834,5063,0.2,0.8989292579836797,0.957337961992498,0.09261954785483675,0.1336306209562122,0.2924932350870571,1.0,0.13718517388705523
47,566,851,5100,0.2,0.8963416534912878,0.957337961992498,0.09476621596134199,0.13608276348795434,0.2992985087805437,1.0,0.13752023731088722
48,559,846,5136,0.2,0.8969497393652166,0.957337961992498,0.09486900885325994,0.13608276348795434,0.2973382991137695,1.0,0.13828332157801473
49,554,837,5173,0.2,0.8967429149935349,0.957337961992498,0.09466099511718651,0.12598815766974242,0.2992751135731761,1.0,0.13779326921147445
50,551,827,5206,0.2,0.8977924943447533,0.957337961992498,0.09477495486950996,0.12598815766974242,0.29590222803785293,1.0,0.1386156104476073
51,532,860,5226,0.2,0.9001587567712841,0.957337961992498,0.09258618781981721,0.12403473458920845,0.29309273278589576,1.0,0.13735343808904782
52,551,892,5257,0.2,0.9002774145790581,0.957337961992498,0.0926318425067406,0.13245323570650439,0.2940025064826195,1.0,0.13713967544490635
53,561,882,5287,0.2,0.9007165638941447,0.957337961992498,0.09263177845155775,0.13245323570650439,0.293221787144863,1.0,0.13711103239077174
54,549,854,5320,0.2,0.901157391299992,0.957337961992498,0.0927514231492419,0.13245323570650439,0.2919823741364954,1.0,0.1376807757206077
55,548,840,5338,0.2,0.9037166786086543,0.957337961992498,0.09032194578529147,0.13245323570650439,0.28750034347452236,1.0,0.13578497981134746
56,549,842,5355,0.2,0.9032186121524437,0.957337961992498,0.08986174091717238,0.1336306209562122,0.2917962469668077,1.0,0.13339241466602067
57,565,847,5373,0.2,0.9017239052222757,0.957337961992498,0.09263410487070677,0.13483997249264842,0.29479232249033305,1.0,0.13523462864571104
58,552,859,5394,0.2,0.902176776489838,0.957337961992498,0.09239282100561307,0.13483997249264842,0.29444808562081265,1.0,0.13620550767388215
59,560,850,5415,0.2,0.9019852525625685,0.9585533117712574,0.09281857891491456,0.13483997249264842,0.294921073801275,1.0,0.13692159404675225
60,563,835,5425,0.2,0.9021293992510853,0.9585533117712574,0.09221007107667593,0.13483997249264842,0.2968539496119545,1.0,0.13445085028185025
61,567,798,5445,0.2,0.9000206691742646,0.9585533117712574,0.09469247862822663,0.13736056394868904,0.3012434892726337,1.0,0.13567355501480427
62,568,844,5457,0.2,0.9004134601269119,0.9585533117712574,0.0945174493208161,0.13736056394868904,0.3005478054485542,1.0,0.13604351552552926
63,553,850,5475,0.2,0.90019780983987,0.9585533117712574,0.09431036801975436,0.13736056394868904,0.30268746382791173,1.0,0.13504710071579662
64,549,848,5493,0.2,0.9010796919789072,0.9585533117712574,0.09459467726174223,0.13736056394868904,0.2994886137709638,1.0,0.1368966018614983
65,567,819,5506,0.2,0.8989247711122469,0.9585533117712574,0.097435514148509,0.13736056394868904,0.3031196895260816,1.0,0.1391974101961817
66,553,807,5523,0.2,0.9013813686080516,0.9585533117712574,0.09448356542070625,0.13736056394868904,0.2998553704793638,1.0,0.13703784718928466
67,547,864,5536,0.2,0.9014438135837729,0.9597917018641366,0.09458694409513473,0.13736056394868904,0.30090615386700564,1.0,0.13749022965890037
68,574,865,5557,0.2,0.9011678245339309,0.9597917018641366,0.09439518596917665,0.13736056394868904,0.3031664623835118,1.0,0.13542910218695312
69,562,844,5566,0.2,0.8994603001652487,0.9597917018641366,0.09750656982211606,0.13736056394868904,0.30607913357327143,1.0,0.13746602043292272
70,559,839,5576,0.2,0.899927770521111,0.9597917018641366,0.09686959108997817,0.13736056394868904,0.30567502214288195,1.0,0.13782982349347367
71,545,878,5587,0.2,0.8997469330442296,0.9597917018641366,0.09677792073973526,0.13608276348795434,0.3077357888885847,1.0,0.13705127130613806
72,553,848,5598,0.2,0.8998463792132004,0.9597917018641366,0.09660165283329293,0.13608276348795434,0.3084446322901219,1.0,0.1357697839540052
73,566,850,5602,0.2,0.8993563305964634,0.9597917018641366,0.09652484914154975,0.13608276348795434,0.3095005667319079,1.0,0.13658589632895676
74,553,841,5606,0.2,0.8970646552513074,0.9597917018641366,0.09802310389718441,0.13736056394868904,0.31676235142414455,1.0,0.13573201948750674
75,568,824,5620,0.2,0.8932328313975412,0.9597917018641366,0.102782947443573,0.13736056394868904,0.32268352313043697,1.0,0.13908984554601042
76,557,845,5629,0.2,0.8939300535671836,0.9597917018641366,0.10254129852991534,0.15075567228888181,0.3221964899426294,1.0,0.139129060406027
77,555,821,5638,0.2,0.8939680970822043,0.9597917018641366,0.10235573670165918,0.14907119849998599,0.32422243238592174,1.0,0.1387240842235844
78,566,818,5649,0.2,0.8946860026190357,0.9604108969105762,0.10181987037018946,0.15075567228888181,0.32258074761405453,1.0,0.13916598187970172
79,558,836,5661,0.2,0.8967427172862178,0.9604108969105762,0.09972256215963007,0.15075567228888181,0.3179219855403886,1.0,0.13865355585209
80,551,836,5665,0.2,0.8967362837647753,0.9604108969105762,0.09954602377567373,0.15075567228888181,0.3196569893023794,1.0,0.1380496740340439
81,560,832,5680,0.2,0.8978536942148998,0.9604108969105762,0.09957670030438338,0.15075567228888181,0.31598281746267526,1.0,0.13904603927529025
82,555,839,5689,0.2,0.8999730828503636,0.9604108969105762,0.09739370435088547,0.15075567228888181,0.312928921533876,1.0,0.1368664076113031
