gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,420,420,0.2,0.8203683660493709,0.9285206217848936,0.14140181779567593,0.14002800840280097,0.24599870802653764,1.0,0.1508683053017035
1,546,636,639,0.2,0.8098564661544871,0.9366420327775105,0.14429269941952705,0.1270001270001905,0.27724794172753486,1.0,0.13399409304888918
2,541,680,848,0.2,0.8260534208461725,0.9366420327775105,0.13064497980081666,0.13736056394868904,0.28001843628170353,1.0,0.1350465070509113
3,552,723,1053,0.2,0.8322695098682762,0.9368137092456811,0.12462884213937549,0.13736056394868904,0.2860141999252968,1.0,0.13547637036149077
4,532,776,1274,0.2,0.8368780352335979,0.9368137092456811,0.11930018449360955,0.14433756729740643,0.29156590353106626,1.0,0.13514567338439776
5,538,759,1449,0.2,0.8421519188360576,0.9377492506083103,0.11782583937218848,0.14433756729740643,0.29416625469578755,1.0,0.13506394957571916
6,547,787,1616,0.2,0.8425765229544556,0.9405872941513416,0.11825350068855282,0.13608276348795434,0.300870057995068,1.0,0.1359845006036219
7,543,794,1791,0.2,0.8475881705751387,0.942500925036807,0.11650688016462223,0.14433756729740643,0.30044440579853465,1.0,0.13633822256993872
8,533,813,1975,0.2,0.8544199696074476,0.942500925036807,0.11488679741012908,0.14433756729740643,0.2958809170582781,1.0,0.13742571392708375
9,536,791,2135,0.2,0.856090454397393,0.9448652390363413,0.11381400519509659,0.14433756729740643,0.30102190535915646,1.0,0.13633812312091245
10,537,794,2289,0.2,0.85790884455307,0.9448652390363413,0.11381146909560348,0.14433756729740643,0.3040084654466709,1.0,0.1389597923600213
11,533,786,2429,0.2,0.8629331865050849,0.9448652390363413,0.10905274805256392,0.14586499149789456,0.3040241196497394,1.0,0.13784874286412652
12,547,791,2557,0.2,0.8661185888236712,0.9500437846829921,0.10861401693176684,0.14586499149789456,0.302962707737072,1.0,0.13936458326317513
13,537,806,2694,0.2,0.8694339401480576,0.9500437846829921,0.10880252571447949,0.14744195615489714,0.30166443514306013,1.0,0.14031488848212284
14,541,813,2821,0.2,0.8722818479397292,0.9500437846829921,0.10680613342306627,0.14744195615489714,0.303556129713032,1.0,0.13850961921745808
15,560,819,2945,0.2,0.873062260500257,0.9500437846829921,0.10802879677290904,0.1414213562373095,0.3051022252629075,1.0,0.14078958189602467
16,552,816,3062,0.2,0.8772101880527403,0.9500437846829921,0.10345368942816288,0.1414213562373095,0.3031651481313486,1.0,0.138766597348817
17,544,815,3179,0.2,0.8809239150336912,0.9500437846829921,0.10079475811919679,0.14433756729740643,0.3028415518272454,1.0,0.13890966663162882
18,555,830,3303,0.2,0.8796459157652415,0.9500437846829921,0.10291995542233937,0.14433756729740643,0.31038996635967264,1.0,0.13877552055905248
19,553,803,3403,0.2,0.8814069895098118,0.9500437846829921,0.10144932954870087,0.14586499149789456,0.3129398436116828,1.0,0.13669380549346782
20,547,820,3511,0.2,0.8840628523824968,0.9500437846829921,0.10114776578909235,0.14586499149789456,0.3111449759406077,1.0,0.13803461975780182
21,542,807,3599,0.2,0.8858663201105474,0.9500437846829921,0.10079653027142992,0.14907119849998599,0.31318825831815106,1.0,0.13687335047295218
22,553,814,3689,0.2,0.8870465287036978,0.9511347981771063,0.1007252387803308,0.14907119849998599,0.31450621163568726,1.0,0.1363262718495675
23,549,814,3789,0.2,0.8870229317507726,0.9511347981771063,0.1024741253541748,0.14907119849998599,0.31747080876174516,1.0,0.13587682252351646
24,556,798,3870,0.2,0.8882674667086848,0.9511347981771063,0.10203360268261288,0.14907119849998599,0.31915376535293716,1.0,0.13486903315832202
25,565,828,3952,0.2,0.8881149189889154,0.9542829969638067,0.10215846376223854,0.14907119849998599,0.3215567043414802,1.0,0.1347269242643188
26,554,803,4041,0.2,0.8892298097144526,0.9542829969638067,0.10243590199321141,0.14907119849998599,0.3203151426247092,1.0,0.1358988308534406
27,561,818,4131,0.2,0.8901876507645126,0.9542829969638067,0.10237453651219289,0.14744195615489714,0.3203132287284008,1.0,0.13589449840802384
28,555,804,4197,0.2,0.8917124647620447,0.9574311957505068,0.10242633712153569,0.14586499149789456,0.31672777881878617,1.0,0.13812102090281858
29,549,788,4268,0.2,0.8922719433451168,0.9574311957505068,0.10083871594614155,0.14907119849998599,0.3200793407572437,1.0,0.13569081980710002
30,551,782,4340,0.2,0.8932513444064538,0.9574311957505068,0.10107135550809465,0.14907119849998599,0.31821744221403014,1.0,0.13699864931113812
31,562,802,4404,0.2,0.8935330250269856,0.9574311957505068,0.1009265645067131,0.14907119849998599,0.3202809649474601,1.0,0.13541720929395965
32,559,807,4463,0.2,0.8934969830492746,0.9574311957505068,0.10085734491505798,0.15617376188860607,0.3236428915699286,1.0,0.1334953693089599
33,552,836,4524,0.2,0.89183554011433,0.9574311957505068,0.10323889025605827,0.15617376188860607,0.3298044325901994,1.0,0.13305570345
34,564,783,4581,0.2,0.8897985235446892,0.9574311957505068,0.10561328705796831,0.15617376188860607,0.3348570544634522,1.0,0.13402578148911468
35,558,767,4634,0.2,0.8904032224961416,0.9574311957505068,0.10516755036850234,0.15617376188860607,0.3351960148696711,1.0,0.1333250062165838
36,561,744,4683,0.2,0.8883473330558812,0.9574311957505068,0.10741419498686658,0.15617376188860607,0.3386192162613021,1.0,0.13545841203149567
37,541,804,4731,0.2,0.8892028663304737,0.9574311957505068,0.10749754029339738,0.15617376188860607,0.3369751339136897,1.0,0.13626391720955316
38,549,792,4785,0.2,0.8898538303589663,0.9574311957505068,0.10743861491438292,0.15617376188860607,0.33715665171915155,1.0,0.13586900958682444
39,552,812,4840,0.2,0.8906215546176824,0.9574311957505068,0.10629704553090867,0.15617376188860607,0.3373051168082326,1.0,0.13560138053914558
40,546,801,4886,0.2,0.89344917111756,0.9575048689556706,0.10430826514730526,0.1543033499620919,0.33294840736543635,1.0,0.1349028370890902
41,550,797,4940,0.2,0.891621911819674,0.9575048689556706,0.10577418727722249,0.1543033499620919,0.34023164554772806,1.0,0.1332098138936696
42,560,826,4975,0.2,0.8877207852414293,0.9629518107050842,0.11056351652995627,0.1543033499620919,0.34674949602037164,1.0,0.13487859521046883
43,550,836,5012,0.2,0.8896049065930688,0.9629518107050842,0.10833426320621062,0.17407765595569785,0.3449960902183134,1.0,0.13494577754182022
44,540,806,5041,0.2,0.8887233894526255,0.9629518107050842,0.10884335158942302,0.1767766952966369,0.34858300675807274,1.0,0.13438602385842793
45,544,788,5081,0.2,0.8890265171722397,0.9629518107050842,0.1086935168208478,0.1767766952966369,0.34891921857528563,1.0,0.13440517225892296
46,537,763,5120,0.2,0.8898050513486695,0.9629518107050842,0.10892188539444184,0.1767766952966369,0.3470260838852082,1.0,0.13560900896605096
47,547,796,5152,0.2,0.8922805440087881,0.9629518107050842,0.10700799619102414,0.17149858514250885,0.3439707404175143,1.0,0.13429099987540216
48,546,785,5185,0.2,0.8906555510098622,0.9629518107050842,0.10963851405435557,0.1690308509457033,0.34814226080893057,1.0,0.134518745416203
49,545,823,5210,0.2,0.8911806046101808,0.9629518107050842,0.10977829769376792,0.17149858514250885,0.3469845424511044,1.0,0.13541666292968393
50,540,784,5241,0.2,0.8923378847970583,0.9629518107050842,0.10972791889294167,0.17149858514250885,0.3445850652645038,1.0,0.1367588682258859
