gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,422,422,0.2,0.8051335347154416,0.9265920429862622,0.15517216040388176,0.14002800840280097,0.2534964530873691,1.0,0.1690460480748493
1,531,653,661,0.2,0.7978448287605897,0.9357653781326976,0.14915511860303543,0.12909944487358055,0.2785172253246304,1.0,0.13995676614111646
2,533,684,888,0.2,0.8119299999215609,0.9357653781326976,0.13462768886307414,0.12909944487358055,0.28374044837432566,1.0,0.13923425402251133
3,545,719,1100,0.2,0.8235983419885045,0.9357653781326976,0.12466553082081885,0.14002800840280097,0.2858534173629479,1.0,0.13565857051314492
4,555,744,1315,0.2,0.8224070343338649,0.9357653781326976,0.12587169001163973,0.14002800840280097,0.2969766779229815,1.0,0.13825477553931845
5,538,746,1509,0.2,0.8339390104212229,0.9357653781326976,0.12165470692557177,0.14002800840280097,0.2917022531521166,1.0,0.1412247515949269
6,548,768,1698,0.2,0.8404748473134522,0.9357653781326976,0.11897635742411154,0.13245323570650439,0.2908170222896374,1.0,0.1418401523362034
7,557,764,1869,0.2,0.8439586025104565,0.9357653781326976,0.11599780810022797,0.1414213562373095,0.2980967742625776,1.0,0.13774527915488557
8,552,790,2046,0.2,0.8526596652368864,0.9357653781326976,0.10914135931614347,0.1414213562373095,0.29521639318833887,1.0,0.1345018501100765
9,560,805,2213,0.2,0.8570660166796141,0.9400554426879768,0.10773969447439799,0.1414213562373095,0.29350246815585446,1.0,0.13588477155121978
10,553,786,2356,0.2,0.8570578173673948,0.9431782322796816,0.10871357225857795,0.14002800840280097,0.3000606642868173,1.0,0.13600419794853916
11,557,798,2503,0.2,0.8596744853420828,0.9431782322796816,0.10764867885774862,0.14002800840280097,0.3014466209534966,1.0,0.1355964440320325
12,560,802,2637,0.2,0.85981610219945,0.9431782322796816,0.10890681681275528,0.1414213562373095,0.30650614433591217,1.0,0.1364270659793228
13,544,831,2776,0.2,0.864265668880148,0.9431782322796816,0.10672659791579905,0.1414213562373095,0.30309005051925864,1.0,0.1376761683843242
14,553,804,2899,0.2,0.8679605010956201,0.9431782322796816,0.10336345771786513,0.1414213562373095,0.30271827411841284,1.0,0.13508583458419018
15,560,849,3031,0.2,0.8685508642619738,0.9431782322796816,0.10573503803230809,0.13736056394868904,0.3041329333774032,1.0,0.13867296480428531
16,546,842,3150,0.2,0.8716538323997892,0.9468819359833851,0.10572666626349564,0.13736056394868904,0.30128356672186773,1.0,0.13997816291012802
17,563,838,3251,0.2,0.8728255480109213,0.9468819359833851,0.10455315615933722,0.14002800840280097,0.3037369189297107,1.0,0.13957818420446555
18,552,846,3354,0.2,0.874626529960969,0.9468819359833851,0.10387813672350381,0.1386750490563073,0.3040346168368994,1.0,0.1401886991397726
19,563,835,3463,0.2,0.8710866045995376,0.9468819359833851,0.10844532865046698,0.1414213562373095,0.31388604271219334,1.0,0.1422665572191878
20,543,822,3578,0.2,0.8752133918698932,0.9468819359833851,0.10539971334224993,0.14002800840280097,0.30988331735653746,1.0,0.14095716457768018
21,554,821,3678,0.2,0.8772305788424613,0.9487510948618899,0.10572993167151686,0.14002800840280097,0.3084188426736203,1.0,0.14137373687674307
22,563,837,3784,0.2,0.8793272097998213,0.9487510948618899,0.10597711831446775,0.1386750490563073,0.30632035538692676,1.0,0.1422762107789899
23,566,819,3873,0.2,0.8831680667719496,0.9487510948618899,0.10355858620009659,0.1386750490563073,0.30144836520258855,1.0,0.14111969748012276
24,575,825,3931,0.2,0.8850095492942138,0.9487510948618899,0.10296526699518464,0.1386750490563073,0.29902720883762746,1.0,0.1409480080238706
25,576,820,4019,0.2,0.8875601539488917,0.9487510948618899,0.1005946251238565,0.1386750490563073,0.2980308707775787,1.0,0.13886184861701242
26,564,840,4124,0.2,0.8865714734342263,0.9493702899083296,0.1031785169089173,0.1386750490563073,0.3017910470803729,1.0,0.14125439366696899
27,554,832,4198,0.2,0.8876350555782577,0.9493702899083296,0.10306111462891615,0.1386750490563073,0.30013756221425075,1.0,0.14287178301005046
28,557,834,4284,0.2,0.8884017437671686,0.9493702899083296,0.10307290239722496,0.1386750490563073,0.30131147294638166,1.0,0.14253122661147186
29,564,809,4347,0.2,0.8917739055473985,0.9493702899083296,0.09941352406508938,0.13608276348795434,0.2973504096662759,1.0,0.14042422570180327
30,575,768,4411,0.2,0.8907801249854392,0.9493702899083296,0.10086706005820611,0.13608276348795434,0.298867287021129,1.0,0.14347157904758845
31,578,802,4478,0.2,0.8913380553619258,0.9493702899083296,0.10085822193962458,0.13483997249264842,0.30050784359899246,1.0,0.14302089865640114
32,577,833,4530,0.2,0.8912228849963862,0.9493702899083296,0.09931621553962969,0.13483997249264842,0.305659298449016,1.0,0.13927675063835668
33,575,805,4583,0.2,0.8909735769729175,0.9493702899083296,0.09910485983382164,0.13483997249264842,0.3095713348143377,1.0,0.13811582048085125
34,586,812,4637,0.2,0.8882778699462941,0.9518702175724595,0.10370144354066847,0.13483997249264842,0.31227089762404614,1.0,0.14282513340130856
35,564,789,4694,0.2,0.8890407482050722,0.9518702175724595,0.10216751546474727,0.13483997249264842,0.3136497291295775,1.0,0.14231859320000181
36,562,768,4734,0.2,0.8878445614862278,0.9518702175724595,0.10436533888201932,0.13483997249264842,0.3160433200139104,1.0,0.1448544233141693
37,566,778,4781,0.2,0.888198300792789,0.9530989209488464,0.10418954419770697,0.1386750490563073,0.3187890346612214,1.0,0.14329250159566248
38,558,777,4831,0.2,0.8907373866843009,0.9530989209488464,0.10167450917596542,0.1386750490563073,0.3156744148563872,1.0,0.1415763190753454
39,568,789,4876,0.2,0.8892346228828164,0.9530989209488464,0.10408769427001262,0.1386750490563073,0.3197400081111698,1.0,0.141851126788536
40,555,813,4920,0.2,0.8914285719128306,0.9530989209488464,0.10158839531182365,0.1386750490563073,0.3194534566092743,1.0,0.13762756670043197
41,552,805,4964,0.2,0.8896474104202291,0.9530989209488464,0.10423749963352745,0.1386750490563073,0.32198811160214436,1.0,0.1407249331015086
42,545,787,5003,0.2,0.8929288849478451,0.9530989209488464,0.1007251540577211,0.14002800840280097,0.3173698183367913,1.0,0.13985150261710327
43,552,780,5047,0.2,0.8928732403622012,0.9530989209488464,0.10087879807645567,0.14285714285714285,0.31878198346500447,1.0,0.1400310583594713
44,550,777,5078,0.2,0.8917658546831315,0.9570096979519438,0.10269419784035798,0.14744195615489714,0.3217369971316004,1.0,0.1406824931574438
45,552,766,5106,0.2,0.8927314973901718,0.9570096979519438,0.10276489393123975,0.14433756729740643,0.3202659141548089,1.0,0.140356621888098
46,560,774,5137,0.2,0.893034828020333,0.9570096979519438,0.10285090468417535,0.14586499149789456,0.321920511228785,1.0,0.13956039128967027
47,563,783,5172,0.2,0.893940080921666,0.9570096979519438,0.10254346840330396,0.14586499149789456,0.31999935221785164,1.0,0.14002889375912256
48,557,800,5201,0.2,0.8942158940136579,0.9570096979519438,0.1031582965333702,0.14285714285714285,0.3174162793859521,1.0,0.14188124995280135
49,560,778,5228,0.2,0.8961826367464639,0.9570096979519438,0.10097818342988374,0.14285714285714285,0.31455639443176436,1.0,0.14109632565947758
50,564,801,5259,0.2,0.8971353665696747,0.9570096979519438,0.1003298829757691,0.14285714285714285,0.31174337903206883,1.0,0.14244632763261414
51,563,818,5292,0.2,0.8973060879674415,0.9570096979519438,0.09951981889850296,0.14285714285714285,0.3141449544596769,1.0,0.14127824576751927
52,568,792,5322,0.2,0.8972810441267248,0.9570096979519438,0.09947571344670512,0.14285714285714285,0.31602463386256036,1.0,0.14025214256390825
53,574,778,5342,0.2,0.8955957134650386,0.9570096979519438,0.10169625899333487,0.14433756729740643,0.3192167853911205,1.0,0.1420031706021075
54,556,793,5365,0.2,0.8954789957651625,0.9570096979519438,0.10155547103570142,0.14433756729740643,0.321981857306078,1.0,0.1405074002636204
55,555,777,5386,0.2,0.8954379950091648,0.9570096979519438,0.10135845050958958,0.14433756729740643,0.3238635763865462,1.0,0.13909499631150174
56,567,802,5407,0.2,0.8974778235217434,0.9570096979519438,0.0990774409761243,0.14433756729740643,0.3215900454929322,1.0,0.1368698213039844
57,562,800,5425,0.2,0.898177922612702,0.9570096979519438,0.09910197263568686,0.14586499149789456,0.31873221506056304,1.0,0.13773682668788537
58,565,842,5441,0.2,0.8961992776763189,0.9570096979519438,0.102251609277972,0.14285714285714285,0.3220263557393666,1.0,0.13997553029367452
59,557,814,5468,0.2,0.8965181397179189,0.9570096979519438,0.10215427119571303,0.14285714285714285,0.32155098246841035,1.0,0.14023575843265992
