gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,431,431,0.2,0.8250774122444161,0.9326019546523296,0.1476051788774271,0.14002800840280097,0.24488820536698766,1.0,0.15947909726908832
1,538,646,655,0.2,0.815319962165753,0.9326019546523296,0.1481452396529649,0.13018891098082386,0.27133161329214944,1.0,0.13426815120527613
2,547,684,866,0.2,0.8186575460285929,0.9334471304996186,0.14617838445175277,0.13018891098082386,0.28709764169966495,1.0,0.1381355718603477
3,533,740,1084,0.2,0.8293251188820234,0.9493472495942097,0.13483756260414678,0.13018891098082386,0.2899287356955749,1.0,0.13770191241982446
4,533,763,1303,0.2,0.8401815922935436,0.9493472495942097,0.1274628452189707,0.13483997249264842,0.28957731032952005,1.0,0.13731755315963157
5,551,783,1516,0.2,0.8526881329141158,0.9493472495942097,0.11672689565704618,0.13608276348795434,0.28503439733180175,1.0,0.13567818967683715
6,551,776,1686,0.2,0.8575836047053462,0.9493472495942097,0.11172210350026171,0.13608276348795434,0.2859351496026892,1.0,0.13554523369190175
7,537,806,1872,0.2,0.8623302970870557,0.9493472495942097,0.10863675752908124,0.14002800840280097,0.28659674497215576,1.0,0.13536005739064394
8,536,848,2063,0.2,0.8612933065395832,0.9493472495942097,0.1114164524190517,0.14002800840280097,0.2937975926393548,1.0,0.1358906222440551
9,553,834,2236,0.2,0.8614694839840713,0.9493472495942097,0.11133045909207155,0.1386750490563073,0.29887352562213765,1.0,0.1371574900515373
10,545,805,2382,0.2,0.8683805947339228,0.9493472495942097,0.10492988791287497,0.13130643285972254,0.2949378485272856,1.0,0.13595923331082393
11,555,810,2524,0.2,0.8683767268204533,0.9505972134262747,0.10708364212547872,0.13736056394868904,0.29786793094360936,1.0,0.13783226741839344
