gen,evals,gen_feats,explored,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5121,5121,0.0,0.5680721237994408,0.6335840295844706,0.06641574147905617,0.14002800840280097,0.2428695857043086,1.0,0.13020287677797582
1,373,4223,5190,0.0,0.5629779822145329,0.6392885241566815,0.07884295147135367,0.13483997249264842,0.29353462173245876,1.0,0.14253029250509916
2,374,2768,5247,0.0,0.5635086628687435,0.6392885241566815,0.07961552421082248,0.13483997249264842,0.32169049609929756,1.0,0.14781123513236627
3,369,1947,5295,0.0,0.5649443252714909,0.6470632724132959,0.08843404575263093,0.1386750490563073,0.342279719626015,1.0,0.16151197552569335
4,364,1563,5348,0.0,0.5741261065790908,0.6531720462052271,0.07891150782226798,0.13736056394868904,0.34524943641620404,1.0,0.16418846452243993
5,369,1454,5390,0.0,0.5731536624052074,0.6531720462052271,0.08472692436898828,0.13608276348795434,0.3664705873253765,1.0,0.1690768543632039
6,377,1207,5419,0.0,0.5779292826036942,0.6531720462052271,0.08654323865092446,0.15075567228888181,0.3709326318075822,1.0,0.169702335206165
7,400,1091,5462,0.0,0.5855342769338907,0.6531720462052271,0.08807217979590953,0.14433756729740643,0.35692949827123743,1.0,0.17608240514263745
8,366,1013,5499,0.0,0.582106946027588,0.657659452670339,0.08654388080707641,0.1543033499620919,0.38677938238262366,1.0,0.17841938144944197
9,355,941,5537,0.0,0.5898970440898282,0.657659452670339,0.08586648202765249,0.15249857033260467,0.3862179637493569,1.0,0.1748052505466219
10,387,979,5563,0.0,0.5871979987671184,0.660173757863961,0.09434236062093325,0.16012815380508713,0.4087711825647697,1.0,0.1777134845223811
11,375,877,5595,0.0,0.5855266002507239,0.660173757863961,0.10276319595256189,0.15811388300841897,0.42306494006670126,1.0,0.18464296641743108
12,365,835,5617,0.0,0.5898549424344055,0.6655376556785482,0.11318357924222402,0.15811388300841897,0.4206295037173792,1.0,0.1866314758584566
13,368,797,5640,0.0,0.6029508517812799,0.6655376556785482,0.09661886598269288,0.15811388300841897,0.4038990361354455,1.0,0.18190116617204252
14,378,817,5660,0.0,0.6049850057666543,0.6704736863595094,0.10128102142341656,0.15617376188860607,0.4134505587425812,1.0,0.1692853045448548
15,376,769,5681,0.0,0.6132763722939505,0.6704736863595094,0.09603733636049153,0.15617376188860607,0.40098868915512104,1.0,0.16646930102035454
16,369,773,5692,0.0,0.609643463313475,0.6704736863595094,0.11095912813303821,0.18569533817705186,0.41494249864764166,1.0,0.17713348811837382
17,373,705,5704,0.0,0.604486177681725,0.6704736863595094,0.11796116023552843,0.18257418583505536,0.4372986641836266,1.0,0.18677643247990267
18,369,713,5720,0.0,0.6011563420284194,0.6704736863595094,0.12169271525871111,0.1767766952966369,0.45509818149127856,1.0,0.19078058591105973
19,383,698,5732,0.0,0.6059337200437249,0.6704736863595094,0.12797832284451827,0.1767766952966369,0.43776281412296825,1.0,0.19544535032959254
20,363,665,5741,0.0,0.6126752118296914,0.6704736863595094,0.11968672943629162,0.1767766952966369,0.43054072704360685,1.0,0.1900439005066005
21,365,639,5753,0.0,0.6024528246178644,0.6721015982035358,0.12309981788784656,0.1767766952966369,0.4750734551010887,1.0,0.19047298460302908
22,381,652,5762,0.0,0.6052855899342297,0.6721015982035358,0.12015001982345232,0.1767766952966369,0.4748098251925399,1.0,0.19476615123056995
23,367,616,5772,0.0,0.6056936170472179,0.6721015982035358,0.11359199566961664,0.2041241452319315,0.49396558877677166,1.0,0.18578807825273366
24,372,598,5787,0.0,0.612464621981477,0.6721015982035358,0.11370962885993695,0.2041241452319315,0.4725101207311914,1.0,0.19255393280317878
