gen,evals,gen_feats,explored,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,407,407,0.0,0.5615412591254901,0.625054832457278,0.09733242527653035,0.14002800840280097,0.25509333225030684,1.0,0.16381139630493463
1,544,626,632,0.0,0.5726076202550655,0.625054832457278,0.04811347308297928,0.12598815766974242,0.2822481155951124,1.0,0.13563502954471995
2,554,657,830,0.0,0.5769033692932727,0.6253714012162215,0.047468102346522496,0.13483997249264842,0.29443139072649777,1.0,0.14215524087682366
3,562,686,1033,0.0,0.5833145825444677,0.62638674603928,0.04215916800830181,0.1414213562373095,0.2937353080990739,1.0,0.13634228510571422
4,589,720,1248,0.0,0.5841784784158699,0.62638674603928,0.041964599609246006,0.14285714285714285,0.3080300821795139,1.0,0.13624704761730103
5,573,727,1427,0.0,0.5882608088935235,0.6312172322634877,0.04109235315005138,0.1414213562373095,0.3082058667210963,1.0,0.13694902239284937
6,563,785,1623,0.0,0.5921831308938215,0.6316462460248511,0.04037442326692675,0.14002800840280097,0.3089254792243265,1.0,0.13333755090790955
7,578,800,1802,0.0,0.5924766114251376,0.6326622447011682,0.04145359570619693,0.14433756729740643,0.3216977956418127,1.0,0.1329193709623264
8,588,799,1974,0.0,0.5952273951678414,0.6326622447011682,0.04121767161753101,0.15075567228888181,0.3231092998134562,1.0,0.13295468350214176
9,583,786,2124,0.0,0.5954625710887728,0.6408675665821189,0.04218269114213957,0.1414213562373095,0.33436829307437205,1.0,0.13396403824303876
10,584,801,2292,0.0,0.5988653043117994,0.6408675665821189,0.041717201947373855,0.13736056394868904,0.3328424702979638,1.0,0.13278683721910303
11,597,814,2445,0.0,0.6019774885296806,0.6408675665821189,0.041818266348325125,0.13736056394868904,0.32987356812541657,1.0,0.13403045601640476
12,597,830,2576,0.0,0.6040383990666771,0.6408675665821189,0.041930440603973766,0.13483997249264842,0.33013082493809576,1.0,0.13606002789972255
13,579,837,2722,0.0,0.6058596419235257,0.6408675665821189,0.04099257739546849,0.13245323570650439,0.335854291447371,1.0,0.13302981245729373
14,604,836,2854,0.0,0.6075474449863032,0.6408675665821189,0.04040270430984886,0.14285714285714285,0.3404051605750574,1.0,0.13064203133305105
15,611,829,2971,0.0,0.608457598946155,0.6408675665821189,0.04025055152226303,0.1543033499620919,0.3489072597513117,1.0,0.12737089545158234
16,618,833,3099,0.0,0.6087140573734959,0.6408675665821189,0.04133473613740211,0.1543033499620919,0.3569354847077402,1.0,0.12750206596894675
17,602,821,3210,0.0,0.6082813111254349,0.6408675665821189,0.041994818216871864,0.1543033499620919,0.37179963973434804,1.0,0.12800068086667415
18,608,794,3325,0.0,0.6109867612136423,0.6408675665821189,0.04119499294327663,0.1543033499620919,0.3694994921063779,1.0,0.12572296248965825
19,604,788,3428,0.0,0.6113831064307419,0.6408675665821189,0.041719168433624026,0.1543033499620919,0.3800809568416279,1.0,0.12332118087083528
20,615,797,3532,0.0,0.6107636452040885,0.6408675665821189,0.042465917522015006,0.1543033499620919,0.39350191691568354,1.0,0.12333296979568537
21,618,786,3623,0.0,0.6111016100467153,0.6411173221300202,0.04327400321302693,0.1543033499620919,0.39953512678649256,1.0,0.12407040824388506
22,613,790,3713,0.0,0.6119873284897527,0.6411173221300202,0.04450512620794829,0.15617376188860607,0.4015740973580969,1.0,0.12404691269788236
23,602,759,3791,0.0,0.6118582693448464,0.6411173221300202,0.04430000835778299,0.15617376188860607,0.4126934696917317,1.0,0.12194227778382981
24,621,787,3872,0.0,0.6128891919097545,0.6411173221300202,0.044256602740919984,0.18257418583505536,0.4152228293106952,1.0,0.1194280380640551
25,645,768,3958,0.0,0.6128345442191815,0.6411173221300202,0.045536000289875915,0.18569533817705186,0.42051059723142853,1.0,0.12246680389212702
26,628,803,4045,0.0,0.6137634936204144,0.6430352546893434,0.04531836918691172,0.19611613513818404,0.423922164382248,1.0,0.11922218552795931
27,630,805,4122,0.0,0.6123955911459434,0.6430352546893434,0.04746518997744653,0.20851441405707477,0.4349690062110057,1.0,0.11683795851930946
28,625,797,4195,0.0,0.6118611516412166,0.6430352546893434,0.04781352544105177,0.21320071635561044,0.4421697063728417,1.0,0.11548203501026769
29,616,768,4274,0.0,0.6125632329457796,0.6430352546893434,0.04763756495537945,0.23570226039551584,0.4464657924732867,1.0,0.11272781591799301
30,624,784,4343,0.0,0.6128542433925291,0.6430352546893434,0.04747261112352376,0.23570226039551584,0.44811144612702697,1.0,0.11224818103044451
31,630,748,4393,0.0,0.612938944949966,0.6430352546893434,0.04728927493349857,0.2672612419124244,0.4540358141889801,1.0,0.108387139597106
32,640,772,4459,0.0,0.6133642224415418,0.6430352546893434,0.04701413750473828,0.2773500981126146,0.4556929728804279,1.0,0.10705825112971107
33,639,773,4517,0.0,0.6130980933066492,0.6430352546893434,0.04785616559083711,0.2581988897471611,0.4538873294451968,1.0,0.11037376642655464
34,615,767,4578,0.0,0.6138682166198708,0.6430352546893434,0.047263758630274766,0.2773500981126146,0.45722290831794293,1.0,0.10894522697728597
35,632,760,4623,0.0,0.6135231314312473,0.6430352546893434,0.04717166319940914,0.28867513459481287,0.462104944889589,1.0,0.10699928386871027
36,643,780,4676,0.0,0.6126515815953164,0.6430352546893434,0.047945137511978646,0.30151134457776363,0.46381591339738226,1.0,0.10923375616798617
37,624,764,4713,0.0,0.6110709719129174,0.6430352546893434,0.04933536840578616,0.14744195615489714,0.4671734301142352,1.0,0.11195716077192562
38,610,757,4755,0.0,0.612455102543729,0.6430352546893434,0.04827300401737678,0.14744195615489714,0.46264768111940124,1.0,0.11254521083339558
39,606,805,4808,0.0,0.6140284156043442,0.6430352546893434,0.04721028237124261,0.2773500981126146,0.4619860122360548,1.0,0.10825108474098892
40,627,785,4854,0.0,0.6135575759070303,0.6430352546893434,0.04782772579119708,0.2773500981126146,0.46025067389817537,1.0,0.11196108494580989
41,617,771,4890,0.0,0.6143710578831285,0.6430352546893434,0.04716670307955832,0.2672612419124244,0.45939224381238136,1.0,0.111917180056122
42,608,775,4929,0.0,0.6135810021480474,0.6430352546893434,0.047820210129730784,0.17149858514250885,0.4629477167475664,1.0,0.11171535606044733
43,608,789,4964,0.0,0.6159201133340857,0.6430352546893434,0.045961710956803015,0.17149858514250885,0.45984084949115606,1.0,0.10764845215624977
44,641,805,5004,0.0,0.6147104350199311,0.6430352546893434,0.0469724302373355,0.17149858514250885,0.46107005660702716,1.0,0.11083310331554795
45,622,790,5035,0.0,0.6151525738910584,0.6430352546893434,0.04655850877098484,0.17149858514250885,0.4603875155732671,1.0,0.1098011556761641
46,622,783,5073,0.0,0.6160925702097081,0.6430352546893434,0.04584161972915291,0.17149858514250885,0.4569871249051242,1.0,0.1096818349084017
47,636,810,5108,0.0,0.6146539558043492,0.6430352546893434,0.04741790818285996,0.17149858514250885,0.4618693457809674,1.0,0.11009816525877272
48,634,808,5135,0.0,0.6149378972585045,0.6430352546893434,0.047008199130254495,0.17149858514250885,0.46201190276800347,1.0,0.11104230947782903
49,622,798,5169,0.0,0.6153347919927629,0.6430352546893434,0.046633368147912066,0.1767766952966369,0.46036109337665765,1.0,0.11078083632685892
50,615,787,5193,0.0,0.6154117983592761,0.6430352546893434,0.04661005949502207,0.1796053020267749,0.46216668286689694,1.0,0.10951925677631118
51,616,775,5221,0.0,0.6158854755034402,0.6430352546893434,0.04649611881183751,0.30151134457776363,0.4618213504022151,1.0,0.10869308191334068
52,626,770,5248,0.0,0.614733590801814,0.6430352546893434,0.04715013659031592,0.30151134457776363,0.4664092716059437,1.0,0.10934896686671673
53,628,760,5273,0.0,0.61432756997539,0.6430352546893434,0.04737542696581728,0.30151134457776363,0.46590386430092934,1.0,0.11129681164728994
54,617,779,5299,0.0,0.6147594429104035,0.6430352546893434,0.04690839230384316,0.30151134457776363,0.4685455041643448,1.0,0.10798476454101683
55,632,781,5321,0.0,0.6142045393499972,0.6430352546893434,0.047444715451012066,0.28867513459481287,0.4711395958880887,1.0,0.10839005815724993
56,616,762,5349,0.0,0.6143101629688764,0.6430352546893434,0.04746867058236258,0.2773500981126146,0.4701551747279333,1.0,0.10890286374686683
57,606,773,5372,0.0,0.6161368579503584,0.6430352546893434,0.046232005395876005,0.2773500981126146,0.4648545252652245,1.0,0.10760834823436798
58,620,794,5391,0.0,0.6169578140174249,0.6430352546893434,0.045602349436933906,0.28867513459481287,0.4643460097557113,1.0,0.10655343539651953
59,642,782,5411,0.0,0.6165104433503275,0.6430352546893434,0.046188994059308874,0.28867513459481287,0.46426508191835203,1.0,0.10938960951342155
60,621,786,5435,0.0,0.61725615554571,0.6430352546893434,0.04541164846842279,0.2773500981126146,0.4622159575691589,1.0,0.10896613756408974
61,632,778,5453,0.0,0.6178034500441344,0.6430352546893434,0.04500983989108817,0.28867513459481287,0.45864943276619724,1.0,0.10950665698602811
62,634,790,5471,0.0,0.6167334724059952,0.6430352546893434,0.04585294936842127,0.2773500981126146,0.46423049699297914,1.0,0.1092283509554119
63,629,781,5484,0.0,0.6169367196537329,0.6430352546893434,0.04571909021524163,0.2773500981126146,0.4618867763114841,1.0,0.11090458853359919
64,635,802,5500,0.0,0.6184184191455072,0.6430352546893434,0.04474435995365657,0.2672612419124244,0.4591139840405326,1.0,0.10847356433986141
65,639,777,5512,0.0,0.617448570274599,0.6430352546893434,0.04545531673957983,0.2672612419124244,0.46096850616469337,1.0,0.10990891659107882
66,625,819,5528,0.0,0.6182733115143605,0.6430352546893434,0.0444815880238517,0.25,0.4596219932930235,1.0,0.10828549272396831
67,647,794,5541,0.0,0.6181817127685153,0.6430352546893434,0.04494254393528198,0.25,0.4551346556659768,1.0,0.1132079500318221
68,623,794,5554,0.0,0.6202501067464652,0.6435697344933903,0.043353038467236246,0.1690308509457033,0.44959346716356313,1.0,0.10932833871333406
69,638,806,5568,0.0,0.6211005792662035,0.6435697344933903,0.042709725156950394,0.2672612419124244,0.4463816553954285,1.0,0.10802470204705696
70,644,814,5582,0.0,0.6216780073825375,0.6436184991113925,0.04240162779155862,0.2773500981126146,0.44792344033791165,1.0,0.10541889320421066
71,668,819,5595,0.0,0.6210528652754607,0.6436184991113925,0.043069035363682506,0.2672612419124244,0.45305267863123005,1.0,0.1049486355605121
72,649,783,5618,0.0,0.6205655987883332,0.6436184991113925,0.04362576066691625,0.28867513459481287,0.45275746637977454,1.0,0.1078248065283662
73,647,773,5629,0.0,0.6209049071930592,0.6436184991113925,0.04326439702518073,0.2672612419124244,0.45563186757000645,1.0,0.1052429585822595
74,646,785,5641,0.0,0.6189412151815243,0.6436184991113925,0.0457180390584373,0.14433756729740643,0.460919895689369,1.0,0.10699152292138614
75,638,789,5650,0.0,0.6186325950571543,0.6436184991113925,0.04519718018963478,0.2672612419124244,0.46405169831652665,1.0,0.10605766866075825
76,646,800,5660,0.0,0.6168902898605143,0.6436184991113925,0.046900459974392135,0.2672612419124244,0.4675244162773828,1.0,0.10931020154721384
77,622,758,5674,0.0,0.6165370036543015,0.6436184991113925,0.04641880804948959,0.2672612419124244,0.4700762960473709,1.0,0.10948901362215681
78,618,768,5682,0.0,0.6168247526852915,0.6436184991113925,0.04631026404309153,0.2672612419124244,0.46762327806024623,1.0,0.1103063799388655
79,613,779,5688,0.0,0.617439822438922,0.6436184991113925,0.045872474048775674,0.2672612419124244,0.46477895598771785,1.0,0.11078946730060181
80,625,803,5692,0.0,0.6184504413084114,0.6436184991113925,0.044891126052582934,0.2672612419124244,0.46429859602075835,1.0,0.10822097194221521
81,626,791,5700,0.0,0.6173938930286847,0.6436184991113925,0.04615364515842556,0.2581988897471611,0.46591557440115555,1.0,0.11210777972967848
82,613,784,5710,0.0,0.6191180429288753,0.6436184991113925,0.04469307016221485,0.2581988897471611,0.4643117772878106,1.0,0.10879813575744525
83,630,773,5717,0.0,0.6190154011345482,0.643884555887045,0.045071139417326926,0.2773500981126146,0.46355017236465323,1.0,0.10851837750215808
84,634,772,5724,0.0,0.6186584179474246,0.643884555887045,0.045369560062572215,0.2672612419124244,0.4638706039494173,1.0,0.11047402464855788
85,620,753,5732,0.0,0.6190789436509645,0.643884555887045,0.04505786958526288,0.2773500981126146,0.45948157846409926,1.0,0.11215403338261179
86,615,760,5739,0.0,0.6199489240720374,0.643884555887045,0.04450921099932017,0.2773500981126146,0.45531420205332357,1.0,0.11272204809099229
87,625,792,5747,0.0,0.6205317905281856,0.643884555887045,0.04427539006969135,0.2773500981126146,0.45384851307739965,1.0,0.11194770492598269
88,629,781,5751,0.0,0.6206352048766928,0.643884555887045,0.044122937354187444,0.2773500981126146,0.45719823884578165,1.0,0.10901134509774024
89,644,767,5758,0.0,0.6188536198247234,0.643884555887045,0.04576354636539173,0.28867513459481287,0.4624664442806051,1.0,0.1106208898745952
90,627,758,5761,0.0,0.6190114860833766,0.643884555887045,0.04543481645227123,0.28867513459481287,0.46055239790760344,1.0,0.11140452998436408
91,630,765,5763,0.0,0.6197012023816196,0.643884555887045,0.04469870752265975,0.28867513459481287,0.460261513254702,1.0,0.10915603177191656
92,640,819,5765,0.0,0.6192950702519971,0.643884555887045,0.04489587299894529,0.28867513459481287,0.4614579579941344,1.0,0.1103885387300702
93,623,811,5768,0.0,0.618517645428575,0.643884555887045,0.04559880296750559,0.2773500981126146,0.46457616452918454,1.0,0.11086485161393597
