gen,evals,gen_feats,explored,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,46,46,0.4557424953084386,0.7393193695680784,0.9332796352855404,0.15487885910105118,0.14586499149789456,0.23804017663085633,1.0,0.1363772805461588
1,571,313,313,0.5,0.8739947777260404,0.9332796352855404,0.0687326758965033,0.1767766952966369,0.29997977755488475,1.0,0.11944615396638547
2,500,337,534,0.5,0.8793159366655697,0.9354291126695746,0.06301946169172308,0.1796053020267749,0.32659500948629866,1.0,0.1282332062424722
3,500,367,771,0.5,0.8822259382124634,0.9354291126695746,0.06271375593571692,0.1796053020267749,0.33304130314846164,1.0,0.13378958279551276
4,500,354,968,0.5,0.8867743401516611,0.9354291126695746,0.056977210610246985,0.1796053020267749,0.3330965577587523,1.0,0.13340482213346833
5,500,367,1174,0.5,0.8887322196351104,0.9354291126695746,0.0552687608347636,0.1796053020267749,0.33479373558012687,1.0,0.13282378024265398
6,500,384,1370,0.5,0.8893512860765868,0.9354291126695746,0.056331663070582474,0.1796053020267749,0.33771466546259493,1.0,0.1337681971772703
7,500,384,1572,0.5,0.8922884403923824,0.9384478641424105,0.053363898766451055,0.1796053020267749,0.3350421702900574,1.0,0.13233109538582236
8,500,411,1783,0.5,0.8947099502860473,0.9384478641424105,0.05140015226878455,0.1796053020267749,0.333375117669467,1.0,0.1328576908000949
9,500,404,1973,0.5,0.8971872247610406,0.9384478641424105,0.049784043189721704,0.18569533817705186,0.3297570927081984,1.0,0.1320545258092544
10,500,392,2142,0.5,0.8977165113616741,0.9384478641424105,0.04919801964845567,0.18569533817705186,0.3317449740645817,1.0,0.13201827421064316
11,500,444,2341,0.5,0.8991273232787858,0.9384478641424105,0.04833925436965751,0.18569533817705186,0.33058658316552847,1.0,0.1316150075542098
12,500,424,2522,0.5,0.9004326781235874,0.9384478641424105,0.04803968362597062,0.1889822365046136,0.32848456367517875,1.0,0.13195519153810673
13,500,406,2692,0.5,0.9011932286535643,0.9384478641424105,0.04790825365374145,0.1889822365046136,0.3279260654342454,1.0,0.13248600032801836
14,500,420,2854,0.5,0.9016104122415758,0.9391483689706318,0.04772372408932677,0.1889822365046136,0.32901822747147214,1.0,0.1324797219640605
15,500,406,3016,0.5,0.902166675645451,0.9391483689706318,0.04764712533427459,0.1889822365046136,0.32904448471823,1.0,0.13218137205871233
16,500,404,3163,0.5,0.9025084986565778,0.9391483689706318,0.04768586488710358,0.18569533817705186,0.3298691726595367,1.0,0.13193798295224216
17,500,425,3328,0.5,0.9032919077514522,0.9406816828520238,0.047514798813499966,0.18569533817705186,0.32873626746972295,1.0,0.1316972192267431
18,500,418,3469,0.5,0.9045674176228208,0.9410122492117962,0.04699739198958828,0.1889822365046136,0.32630486814675785,1.0,0.13128086161999344
19,500,422,3616,0.5,0.9054432711735448,0.9410122492117962,0.046281350198849804,0.18569533817705186,0.32516938762182507,1.0,0.13111678576029093
20,500,422,3758,0.5,0.9058565869847017,0.9410122492117962,0.04625052038117649,0.18569533817705186,0.3250640425224796,1.0,0.13120515909644895
