
OPTIMIZING ON FOLD NUMBER 2
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Computing active features for view clinic
Existing features: 8
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 1
Features active in total: 1
Computing active features for view log_mrna
Existing features: 20210
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 9109
Features active in total: 9109
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA LGG_MV
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 153
censored 1: 100
deceased 0: 38
deceased 1: 38

RUNNING GENETIC ALGORITHM
Generations completed = 55
Generations completed = 116
Generations completed = 177
Generations completed = 238
   	     	         	        	       survival SKSurv Cox model concordance index       	                 root leanness                  
   	     	         	        	---------------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std             	min     	avg     	max	std     
0  	500  	55       	55      	0.416324	0.713071	0.931794	0.133442        	0.140028	0.247864	1  	0.151145
1  	509  	324      	324     	0.5     	0.820384	0.931794	0.0834706       	0.140028	0.300603	1  	0.124331
2  	500  	374      	560     	0.5     	0.855967	0.931794	0.0750801       	0.162221	0.333652	1  	0.131115
3  	500  	404      	796     	0.5     	0.864934	0.931794	0.0738658       	0.174078	0.337788	1  	0.136453
4  	500  	404      	1010    	0.5     	0.874471	0.931794	0.0647807       	0.171499	0.335116	1  	0.136239
5  	500  	413      	1228    	0.5     	0.881236	0.932386	0.0596838       	0.176777	0.331036	1  	0.135171
6  	500  	398      	1427    	0.5     	0.88624 	0.932386	0.0571393       	0.169031	0.330355	1  	0.135464
7  	500  	443      	1651    	0.5     	0.888305	0.932386	0.0570022       	0.169031	0.33215 	1  	0.134834
8  	500  	424      	1865    	0.5     	0.889742	0.933268	0.0555488       	0.169031	0.335717	1  	0.135454
9  	500  	430      	2062    	0.5     	0.893134	0.933268	0.0536355       	0.169031	0.330816	1  	0.135073
10 	500  	441      	2262    	0.5     	0.895947	0.933284	0.0517822       	0.166667	0.327813	1  	0.133886
11 	500  	464      	2459    	0.5     	0.896377	0.933626	0.0520884       	0.171499	0.330971	1  	0.135269
12 	500  	441      	2625    	0.5     	0.897453	0.933626	0.0520397       	0.171499	0.331052	1  	0.135392
13 	500  	434      	2783    	0.5     	0.899566	0.933626	0.0510169       	0.171499	0.327026	1  	0.134571
14 	500  	466      	2965    	0.5     	0.901405	0.935169	0.0500565       	0.171499	0.32297 	1  	0.133334
15 	500  	451      	3125    	0.5     	0.902057	0.935169	0.0501964       	0.176777	0.32234 	1  	0.133601
