gen,evals,gen_feats,explored,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,74,74,0.33340728132302144,0.5626147067396646,0.6407004734986583,0.05444952535050282,0.14002800840280097,0.2495975278572686,1.0,0.1590496243082404
1,510,292,292,0.35203323182589086,0.5706164714679114,0.6407004734986583,0.057099774376287576,0.1386750490563073,0.2562167827341632,1.0,0.14228428867586135
2,500,354,521,0.37112249377620815,0.5794454871515418,0.6424148551307413,0.04954577682254995,0.1386750490563073,0.25419230245639446,1.0,0.1413552092270257
3,500,384,732,0.382897892240357,0.583812273765365,0.6424148551307413,0.046460018539121184,0.13608276348795434,0.25360420549606383,1.0,0.1411146189690359
4,500,446,965,0.38998457778864953,0.5884107376936303,0.649183873816524,0.04468151793583289,0.13483997249264842,0.24910224497715197,1.0,0.13938822035959014
5,500,450,1180,0.39530598533502526,0.590247664600911,0.6539460971078086,0.04403718803906082,0.1336306209562122,0.2507222641641594,1.0,0.1390728351610943
6,500,460,1365,0.39530598533502526,0.5931686937763179,0.6543923841158987,0.04304467712148543,0.13130643285972254,0.24701148264915418,1.0,0.13748250050270494
7,500,459,1517,0.39972192004794704,0.5963579977106005,0.6543923841158987,0.04207593610721792,0.13130643285972254,0.24356828644042094,1.0,0.1357407009239704
8,500,511,1674,0.39972192004794704,0.5983389946249692,0.6589121820492109,0.04100362428453602,0.13018891098082386,0.24191690788445772,1.0,0.13461959474456694
9,500,485,1811,0.39972192004794704,0.6003973520753028,0.6589121820492109,0.04046582848533654,0.12803687993289598,0.23892778987310712,1.0,0.1332909026172006
10,500,489,1943,0.39972192004794704,0.6021600366603375,0.6589121820492109,0.040426457697823506,0.12803687993289598,0.2372311548296011,1.0,0.1332941927317228
11,500,527,2078,0.39972192004794704,0.603027020818964,0.6677153041417225,0.04069531254466665,0.12909944487358055,0.23874519945909797,1.0,0.1333236774793221
