gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
82,676,746,5720,0.2,0.7857514108731232,0.9245733580115376,0.11137712393834187,0.0,0.5990451254413688,0.6480072732419249,0.04224264738837028,0.1414213562373095,0.48114296454956595,1.0,0.13223304097663313
83,679,786,5728,0.2,0.7786446691781741,0.9245733580115376,0.11917736391459485,0.0,0.5964367390567104,0.6480072732419249,0.04333650223634023,0.1414213562373095,0.4857195508729153,1.0,0.1372428600202338
84,672,766,5734,0.2,0.7817618001723194,0.9245733580115376,0.11688834480265131,0.0,0.596628142567764,0.6480072732419249,0.042380244509623306,0.1414213562373095,0.47754750217077396,1.0,0.14325040155600985
85,672,757,5740,0.2,0.7719112874486411,0.9245733580115376,0.12118498112225339,0.0,0.596228217392611,0.6480072732419249,0.04395038895750313,0.14002800840280097,0.4968721064472775,1.0,0.13228250098268748
86,693,731,5748,0.2,0.7833533015781925,0.9245733580115376,0.11737224687351601,0.0,0.5965781699867874,0.6480072732419249,0.04218285860288634,0.14002800840280097,0.4710436333015945,1.0,0.15585437646936295
87,691,759,5754,0.2,0.7782492131650107,0.9245733580115376,0.11887675925650018,0.0,0.5960643064533353,0.6480072732419249,0.0432651037371658,0.1414213562373095,0.46649556751330706,1.0,0.16234416908927676
88,679,754,5758,0.2,0.7775716363648476,0.9245733580115376,0.12240083706630839,0.0,0.5933188860136087,0.6480072732419249,0.044385057316483324,0.12803687993289598,0.47053038868021396,1.0,0.15482480238944257
89,678,754,5760,0.2,0.766466282988089,0.9245733580115376,0.125210503443947,0.0,0.5928351048538757,0.6480072732419249,0.04451417104089782,0.12803687993289598,0.49369506371592287,1.0,0.1425100355726019
90,686,726,5765,0.2,0.7737291392331195,0.9245733580115376,0.12534153979324333,0.0,0.5925353655329433,0.6480072732419249,0.04443151079883738,0.12803687993289598,0.47906532765589843,1.0,0.15298133872331765
91,673,748,5771,0.2,0.7771438558284842,0.9245733580115376,0.11903725747089274,0.0,0.5946140901134741,0.6480072732419249,0.04389496452374189,0.12803687993289598,0.4773274210928906,1.0,0.1490549938787021
92,672,750,5777,0.2,0.7794455189566665,0.9245733580115376,0.11501457591424281,0.0,0.5942300774804065,0.6480072732419249,0.04226912012411893,0.12803687993289598,0.483613513132744,1.0,0.13893337521352883
93,687,784,5781,0.2,0.7918924999455753,0.9245733580115376,0.11105477454974473,0.0,0.5978475168664413,0.6480072732419249,0.04106004380699863,0.12803687993289598,0.4658038269071418,1.0,0.14070524841708235
94,690,770,5790,0.2,0.7867504737116647,0.9245733580115376,0.1138103946615197,0.0,0.5981843807704117,0.6480072732419249,0.042393072888465534,0.12909944487358055,0.4700047471481213,1.0,0.1422076431287274
95,670,766,5797,0.2,0.7820954879640389,0.9245733580115376,0.11240323529438746,0.0,0.5957596027950471,0.6480072732419249,0.04219501290277834,0.12803687993289598,0.48649676167368355,1.0,0.1304809806498226
96,692,773,5803,0.2,0.786091726776412,0.9245733580115376,0.11435330649450909,0.0,0.5960126505509762,0.6480072732419249,0.04396898591292643,0.12803687993289598,0.47916578278033717,1.0,0.13817996672391486
97,687,757,5807,0.2,0.7800641196266069,0.9245733580115376,0.11676638900807917,0.0,0.591778808363765,0.6480072732419249,0.043104531993859045,0.13018891098082386,0.4914753458364455,1.0,0.13268931292567565
98,701,777,5810,0.2,0.7829101670824721,0.9245733580115376,0.11023844636946291,0.0,0.5961005290649002,0.6480072732419249,0.04338568648518656,0.13018891098082386,0.486490550904923,1.0,0.13190309864768981
99,691,758,5814,0.2,0.7729322652732878,0.9245733580115376,0.1200249056170467,0.0,0.5929841689397901,0.6480072732419249,0.04496348403462737,0.13018891098082386,0.4882914937444811,1.0,0.14180481507483741
100,678,764,5819,0.2,0.7824293129355357,0.9245733580115376,0.12085654589178933,0.0,0.5944129026984256,0.6480072732419249,0.044929470436576115,0.13018891098082386,0.4749708752871635,1.0,0.14452846377825737
101,683,771,5821,0.2,0.7816626780474581,0.9245733580115376,0.11748662837024369,0.0,0.5950153023865878,0.6480072732419249,0.043438957758343506,0.13018891098082386,0.48330213097434965,1.0,0.13448060131758932
102,688,725,5823,0.2,0.7793874169289458,0.9245733580115376,0.11648814887277147,0.0,0.5960221022585603,0.6480072732419249,0.04315420770066678,0.13018891098082386,0.4876166820501886,1.0,0.12964589660866616
103,690,758,5828,0.2,0.7762321755016098,0.9245733580115376,0.11488947411613194,0.0,0.594588734341021,0.6480072732419249,0.04242516504425377,0.13018891098082386,0.4883754230444637,1.0,0.1324790478987732
104,693,752,5829,0.2,0.7741519290420781,0.9245733580115376,0.11788517659503152,0.0,0.5930238919119182,0.6480072732419249,0.04328060817816688,0.13018891098082386,0.4923694962707581,1.0,0.13649125865245706
105,695,761,5834,0.2,0.7811154831041998,0.9245733580115376,0.11847542673274752,0.0,0.5943182241825614,0.6480072732419249,0.04257300776688387,0.13018891098082386,0.47994250285283546,1.0,0.14119805879399952
106,685,749,5840,0.2,0.7776791185524233,0.9245733580115376,0.12037657076999327,0.0,0.5938542011041036,0.6480072732419249,0.04427008709085374,0.13018891098082386,0.49013529088154256,1.0,0.13674143040745215
107,687,731,5841,0.2,0.776548272251503,0.9245733580115376,0.11952632347136706,0.0,0.5924574696154835,0.6480072732419249,0.04290782231366211,0.13018891098082386,0.49657068917995134,1.0,0.12894192256460524
108,692,745,5842,0.2,0.7759914979729329,0.9220564098686452,0.11637761683912054,0.0,0.5946808462512088,0.6480072732419249,0.04313249501964893,0.13018891098082386,0.4913489814838434,1.0,0.1289641165477076
109,686,736,5846,0.2,0.7714881855563602,0.9220564098686452,0.11225215855952105,0.0,0.5945219744525122,0.6480072732419249,0.04212188102578249,0.13018891098082386,0.5070157416811724,1.0,0.11459908486904069
110,703,729,5848,0.2,0.7742804244531776,0.9220564098686452,0.1122389226375466,0.0,0.5948422379655945,0.6480072732419249,0.04161409872845823,0.13018891098082386,0.49734088668318627,1.0,0.12648944331733603
111,683,726,5851,0.2,0.7846402596741301,0.9220564098686452,0.10980304813969534,0.0,0.5957807560045137,0.6480072732419249,0.04192976069792375,0.13018891098082386,0.4879850565197982,1.0,0.12749771630145185
112,684,747,5854,0.2,0.7874339849551555,0.9220564098686452,0.1102731216590187,0.0,0.59356731981311,0.6480072732419249,0.04114365388569311,0.13018891098082386,0.4813645592860588,1.0,0.1352173579578949
113,681,743,5855,0.2,0.7743742266474709,0.9220564098686452,0.11686419954937911,0.0,0.5934139975252283,0.6480072732419249,0.043254374231070376,0.13018891098082386,0.4906381837710594,1.0,0.14157353056326358
114,684,765,5857,0.2,0.7734801718541419,0.9220564098686452,0.11769064741691718,0.0,0.5921718615776942,0.6480072732419249,0.04360281696056902,0.13018891098082386,0.49926640243960896,1.0,0.13548192163823228
115,707,733,5858,0.2,0.7767609696051593,0.9220564098686452,0.11445203944272178,0.0,0.5928389132416181,0.6480072732419249,0.042955653794250134,0.13018891098082386,0.49865318094109307,1.0,0.12931862837605587
116,703,731,5858,0.2,0.771351045603392,0.9220564098686452,0.11478004910483362,0.0,0.593906081314882,0.6480072732419249,0.04293068219025986,0.13018891098082386,0.49880439378592656,1.0,0.13130072305628962
117,707,744,5860,0.2,0.7786145884943174,0.9220564098686452,0.11220122342200928,0.0,0.5947658977222111,0.6480072732419249,0.042447522930151846,0.13018891098082386,0.49139019971920334,1.0,0.1314459035661947
118,681,752,5864,0.2,0.782470362999442,0.9220564098686452,0.11526373566869923,0.0,0.5941221537893991,0.6480072732419249,0.042981166788802525,0.13018891098082386,0.48492346937343095,1.0,0.14373716694428745
119,695,736,5865,0.2,0.7890362498210132,0.9220564098686452,0.11149440381584173,0.0,0.5966249402665963,0.6480072732419249,0.04293181901748549,0.13018891098082386,0.47741416075807,1.0,0.1390432398515689
120,684,762,5865,0.2,0.778217303811292,0.9220564098686452,0.11597979455521898,0.0,0.5951816281561342,0.6480072732419249,0.044452024701204663,0.13018891098082386,0.49801069442477414,1.0,0.1301541092210041
121,702,770,5865,0.2,0.7847754344360478,0.9220564098686452,0.1132578264143009,0.0,0.5973842459312827,0.6480072732419249,0.04434860841058271,0.13018891098082386,0.4908358445298064,1.0,0.12510866914727597
122,689,772,5867,0.2,0.7878841542985656,0.9220564098686452,0.11517568259483378,0.0,0.5970063632281132,0.6480895161919049,0.04358347184433911,0.13018891098082386,0.4722327939498118,1.0,0.14727307157562838
123,666,740,5868,0.2,0.7846536452372609,0.9220564098686452,0.11718422662428085,0.0,0.5944915646637048,0.6480895161919049,0.04512705739514851,0.13018891098082386,0.4850704321515953,1.0,0.13899711409812932
124,679,730,5870,0.2,0.7842111967747899,0.9220564098686452,0.12182129990994382,0.0,0.5960997970495564,0.6480895161919049,0.04488630495996246,0.13018891098082386,0.47590185305895477,1.0,0.14455564358568243
125,689,771,5870,0.2,0.7992043771527926,0.9220564098686452,0.1091014779992537,0.0,0.5979234310733086,0.6480895161919049,0.04247506211363427,0.13018891098082386,0.4578187121089834,1.0,0.14717923350091816
126,691,760,5871,0.2,0.7915235513878046,0.9220564098686452,0.1137256299340038,0.0,0.599290938628637,0.6480895161919049,0.043878427382224736,0.13018891098082386,0.4658758417123197,1.0,0.1478819468327418
127,672,787,5874,0.2,0.7984551864566257,0.9220564098686452,0.10948476445197994,0.0,0.5991100696057209,0.6480895161919049,0.042261453982428844,0.13018891098082386,0.46342306236459363,1.0,0.14134912483320125
128,670,772,5875,0.2,0.7968400982637459,0.9220564098686452,0.11607438756555055,0.0,0.59908200154866,0.6486501915450396,0.04347931499491871,0.13018891098082386,0.46751141646289524,1.0,0.13893829345420583
129,665,776,5876,0.2,0.7875299084429483,0.9220564098686452,0.11598235301351796,0.0,0.5968367960008327,0.6486501915450396,0.042791124378427026,0.13018891098082386,0.48742301397239296,1.0,0.13111556767456634
130,691,750,5877,0.2,0.7856689010816236,0.9220564098686452,0.11499684413292022,0.0,0.5963130115391563,0.6480895161919049,0.04244983128941125,0.13018891098082386,0.49279220464327195,1.0,0.12866716134505898
131,694,744,5878,0.2,0.7916121875266092,0.9220564098686452,0.11289306280509308,0.0,0.59838217478574,0.6480895161919049,0.042512729386217425,0.13018891098082386,0.4755239759264789,1.0,0.1442089379471402
132,685,718,5878,0.2,0.7891126997282816,0.9220564098686452,0.11665726618027092,0.0,0.5981541900450702,0.6480895161919049,0.04374280571539781,0.13018891098082386,0.4739405266279922,1.0,0.14607542322789888
133,689,739,5878,0.2,0.7864753626764159,0.9220564098686452,0.11965630056642321,0.0,0.5962465469752406,0.6480895161919049,0.04384999662106578,0.13018891098082386,0.47809568545035985,1.0,0.14405028097038247
