
OPTIMIZING FINAL MODEL ON WHOLE DATASET

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5908
Features active in total: 5908
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 81
PRCC T1: 160
PRCC T2: 69
ccRCC: 485
normal: 129

RUNNING GENETIC ALGORITHM
Generations completed = 50
Generations completed = 100
Generations completed = 142
Generations completed = 181
Generations completed = 216
Generations completed = 250
Generations completed = 284
Generations completed = 317
Generations completed = 351
Generations completed = 382
Generations completed = 412
Generations completed = 442
Generations completed = 472
   	     	         	        	   type random forest (msl4) balanced accuracy   	                 root separation                 	                 root leanness                  
   	     	         	        	-------------------------------------------------	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std                  	min	avg     	max     	std      	min     	avg     	max	std     
0  	500  	521      	521     	0.2	0.77775 	0.897792	0.125462             	0  	0.558152	0.627855	0.0761058	0.140028	0.269315	1  	0.14127 
1  	682  	745      	747     	0.2	0.765624	0.897792	0.120983             	0  	0.563139	0.627855	0.0464742	0.140028	0.311513	1  	0.132493
2  	727  	772      	946     	0.2	0.775563	0.898826	0.107734             	0  	0.568889	0.627855	0.040291 	0.140028	0.327337	1  	0.132095
3  	734  	828      	1173    	0.2	0.777339	0.899382	0.119638             	0  	0.573563	0.628283	0.0424679	0.140028	0.328309	1  	0.145466
4  	720  	846      	1390    	0.2	0.786285	0.904098	0.107869             	0  	0.577865	0.628283	0.0405337	0.13484 	0.328714	1  	0.143979
5  	735  	859      	1588    	0.2	0.79036 	0.904222	0.0892534            	0  	0.581333	0.628283	0.036484 	0.140028	0.334771	1  	0.130321
6  	716  	871      	1763    	0.2	0.790583	0.904222	0.0895634            	0  	0.585181	0.632233	0.0363234	0.138675	0.338187	1  	0.133322
7  	722  	853      	1923    	0.2	0.785918	0.905273	0.0877847            	0  	0.585312	0.632233	0.0358206	0.13484 	0.353813	1  	0.132122
8  	721  	860      	2069    	0.2	0.785765	0.905273	0.0895242            	0  	0.584573	0.634602	0.0358295	0.13484 	0.364153	1  	0.137818
9  	723  	859      	2219    	0.2	0.781567	0.905273	0.0861927            	0  	0.586859	0.634602	0.0357306	0.136083	0.378572	1  	0.135531
10 	720  	870      	2383    	0.2	0.791383	0.905273	0.0806453            	0  	0.588466	0.634602	0.0338914	0.136083	0.376939	1  	0.133266
11 	730  	857      	2527    	0.2	0.788455	0.905273	0.0828718            	0  	0.589583	0.634602	0.0339565	0.136083	0.385276	1  	0.139668
12 	735  	884      	2686    	0.2	0.800509	0.905273	0.0819159            	0  	0.593555	0.634602	0.034244 	0.136083	0.366797	1  	0.142509
13 	725  	876      	2826    	0.2	0.801049	0.905273	0.0838168            	0  	0.594346	0.634602	0.0348057	0.136083	0.372345	1  	0.142218
14 	718  	872      	2943    	0.2	0.799703	0.905273	0.0870469            	0  	0.592516	0.634602	0.0349078	0.136083	0.380246	1  	0.14009 
15 	734  	895      	3055    	0.2	0.797785	0.905273	0.0881256            	0  	0.593819	0.634772	0.0353785	0.136083	0.391117	1  	0.139965
16 	714  	909      	3172    	0.2	0.80347 	0.911882	0.0822008            	0  	0.593019	0.635363	0.0337979	0.142857	0.397466	1  	0.129641
17 	746  	883      	3287    	0.2	0.797213	0.911882	0.0873257            	0  	0.592143	0.635363	0.0343718	0.144338	0.415513	1  	0.127398
18 	719  	879      	3395    	0.2	0.795672	0.911882	0.0928437            	0  	0.593202	0.634772	0.0350046	0.141421	0.416089	1  	0.134616
19 	723  	887      	3499    	0.2	0.781953	0.911882	0.101511             	0  	0.590845	0.634995	0.0365861	0.141421	0.442807	1  	0.135478
20 	741  	863      	3591    	0.2	0.791075	0.905273	0.0962754            	0  	0.593552	0.641421	0.0365387	0.140028	0.428031	1  	0.141455
21 	731  	867      	3672    	0.2	0.790778	0.90647 	0.104118             	0  	0.593167	0.641421	0.0379845	0.140028	0.426958	1  	0.148333
22 	717  	889      	3775    	0.2	0.777745	0.90647 	0.114858             	0  	0.592243	0.641421	0.041191 	0.140028	0.443913	1  	0.150449
23 	731  	883      	3865    	0.2	0.773853	0.90647 	0.120468             	0  	0.591239	0.641421	0.0437466	0.140028	0.452313	1  	0.145494
24 	712  	900      	3959    	0.2	0.793546	0.90647 	0.105962             	0  	0.595838	0.641421	0.0394829	0.140028	0.424877	1  	0.142229
25 	717  	903      	4052    	0.2	0.791563	0.90647 	0.104415             	0  	0.59615 	0.641421	0.0392351	0.140028	0.436827	1  	0.139807
26 	716  	890      	4138    	0.2	0.797526	0.90647 	0.0980761            	0  	0.598842	0.641577	0.0380518	0.140028	0.424431	1  	0.145246
27 	705  	874      	4206    	0.2	0.788891	0.90647 	0.106492             	0  	0.599205	0.641577	0.0404675	0.140028	0.439859	1  	0.14478 
28 	712  	851      	4273    	0.2	0.795515	0.90647 	0.105778             	0  	0.597457	0.641577	0.0395747	0.138675	0.437954	1  	0.142097
29 	721  	896      	4352    	0.2	0.789856	0.90647 	0.117536             	0  	0.59697 	0.641577	0.0420713	0.138675	0.436978	1  	0.154425
30 	718  	879      	4417    	0.2	0.789804	0.90647 	0.114737             	0  	0.597449	0.641577	0.0412863	0.138675	0.434681	1  	0.158284
31 	733  	865      	4474    	0.2	0.796238	0.90647 	0.109438             	0  	0.598809	0.641577	0.0412881	0.138675	0.426529	1  	0.157434
32 	719  	867      	4520    	0.2	0.783615	0.90647 	0.115832             	0  	0.59591 	0.641577	0.0418259	0.138675	0.450416	1  	0.154153
33 	716  	897      	4568    	0.2	0.791379	0.90647 	0.106514             	0  	0.598724	0.641577	0.0392594	0.138675	0.448494	1  	0.142479
34 	717  	869      	4618    	0.2	0.798059	0.90848 	0.101756             	0  	0.599914	0.641577	0.038972 	0.138675	0.438615	1  	0.144427
35 	718  	877      	4670    	0.2	0.795728	0.90848 	0.106184             	0  	0.60026 	0.641577	0.0398495	0.138675	0.440752	1  	0.147582
36 	706  	882      	4721    	0.2	0.797077	0.90848 	0.0986742            	0  	0.603108	0.641577	0.0393035	0.138675	0.443126	1  	0.138946
37 	725  	872      	4777    	0.2	0.786092	0.90848 	0.111222             	0  	0.597509	0.641577	0.0411223	0.138675	0.458436	1  	0.143762
38 	735  	887      	4833    	0.2	0.792893	0.90848 	0.107026             	0  	0.597519	0.641577	0.0399093	0.138675	0.448885	1  	0.144048
39 	709  	893      	4875    	0.2	0.781473	0.90848 	0.112332             	0  	0.596714	0.641577	0.0408479	0.138675	0.466959	1  	0.13956 
40 	689  	869      	4912    	0.2	0.786841	0.90848 	0.106989             	0  	0.59778 	0.645323	0.0398972	0.138675	0.460568	1  	0.142352
41 	723  	851      	4944    	0.2	0.777962	0.90848 	0.11331              	0  	0.59512 	0.645323	0.0405644	0.138675	0.469358	1  	0.147652
42 	711  	847      	4986    	0.2	0.789384	0.908239	0.109371             	0  	0.597665	0.645323	0.0403985	0.138675	0.446311	1  	0.151788
43 	710  	880      	5013    	0.2	0.791401	0.908239	0.108299             	0  	0.599198	0.645323	0.0405427	0.138675	0.45055 	1  	0.148419
44 	714  	849      	5040    	0.2	0.785038	0.91297 	0.110276             	0  	0.597799	0.642654	0.0403315	0.141421	0.467669	1  	0.137637
45 	732  	873      	5075    	0.2	0.794419	0.908239	0.103199             	0  	0.600584	0.642654	0.0388918	0.137361	0.45327 	1  	0.139935
46 	709  	844      	5109    	0.2	0.791901	0.908239	0.10565              	0  	0.598389	0.6415  	0.039499 	0.141421	0.449433	1  	0.147998
47 	722  	843      	5151    	0.2	0.786941	0.908239	0.104977             	0  	0.597015	0.6415  	0.0397407	0.141421	0.46543 	1  	0.141034
48 	723  	857      	5193    	0.2	0.784915	0.908239	0.108556             	0  	0.596203	0.6415  	0.0398216	0.141421	0.462589	1  	0.145366
49 	728  	844      	5214    	0.2	0.792785	0.908239	0.10262              	0  	0.598754	0.6415  	0.0390235	0.140028	0.449157	1  	0.148028
50 	719  	869      	5248    	0.2	0.781824	0.908239	0.113364             	0  	0.597198	0.6415  	0.0413957	0.141421	0.470861	1  	0.139937
51 	705  	860      	5277    	0.2	0.774643	0.908239	0.122177             	0  	0.59465 	0.642065	0.0429516	0.141421	0.472623	1  	0.146186
