gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,383,383,0.2,0.7791808084619165,0.8992319751540864,0.132434682967812,0.0,0.5674048289262908,0.636446898535957,0.08116002425708324,0.14002800840280097,0.2785880747978439,1.0,0.14968981570838374
1,670,612,614,0.2,0.7768324499242283,0.8992319751540864,0.12022211580778937,0.0,0.5763475858833381,0.636446898535957,0.04688005847266334,0.1386750490563073,0.31334273187614203,1.0,0.1362819157978222
2,730,659,851,0.2,0.7870790306530319,0.8984693810110361,0.10929501537622256,0.0,0.5806292255456179,0.636446898535957,0.041927605504210146,0.14002800840280097,0.32776777558346987,1.0,0.14094598466884975
3,734,684,1067,0.2,0.7975792173473528,0.9150823846639622,0.10015796925214325,0.0,0.5851566479190652,0.636446898535957,0.038640062245604845,0.14002800840280097,0.32497976672818324,1.0,0.13842883545119894
4,706,714,1271,0.2,0.7907092793888557,0.9150823846639622,0.09968292217994558,0.0,0.5845417378337092,0.636446898535957,0.03824135951696468,0.14002800840280097,0.3583634663945918,1.0,0.13452171283220238
5,734,691,1444,0.2,0.7895449707326356,0.9150823846639622,0.10706213006383355,0.0,0.5853227554551771,0.636446898535957,0.03912367348181397,0.14002800840280097,0.36240754435097766,1.0,0.14402399461626378
6,725,730,1648,0.2,0.801124673124029,0.9150823846639622,0.10466854426443233,0.0,0.5894972479092535,0.636446898535957,0.038660148896861306,0.14002800840280097,0.3498056848678048,1.0,0.14321961975679884
7,715,724,1832,0.2,0.7866741186851759,0.9100057465285909,0.11686266549659734,0.0,0.5890883671828536,0.636446898535957,0.04227994997562071,0.13736056394868904,0.36926315443978874,1.0,0.1560067041714492
8,732,761,2030,0.2,0.7947257701836529,0.9100057465285909,0.09977634237471251,0.0,0.5914065996684009,0.636446898535957,0.03777903313385352,0.13736056394868904,0.37693729421368233,1.0,0.14119775344263982
9,732,721,2173,0.2,0.7884579893598425,0.9100057465285909,0.09614526230964929,0.0,0.5912229806031233,0.636446898535957,0.036685765664403354,0.13736056394868904,0.3942846591307368,1.0,0.13343405137846223
10,725,745,2337,0.2,0.7880687110955503,0.9100057465285909,0.0943338869710924,0.0,0.5908285669622672,0.636446898535957,0.03632743653639599,0.13736056394868904,0.4126347074827789,1.0,0.1273313670268462
11,734,750,2481,0.2,0.78739736509869,0.9100057465285909,0.10565417167776624,0.0,0.5893697632151351,0.636446898535957,0.03881692748438872,0.13736056394868904,0.41616609663117426,1.0,0.1374580764662011
12,722,726,2618,0.2,0.7809112619398652,0.9233063737007102,0.10896748092477374,0.0,0.5904491336698864,0.6416498117809026,0.038754563435940276,0.14002800840280097,0.43176771266172465,1.0,0.13871162212322247
13,741,757,2760,0.2,0.7940776684241896,0.9233063737007102,0.10775493910555438,0.0,0.5911446725270074,0.6387683896501084,0.03903060723421987,0.14002800840280097,0.4136084389835673,1.0,0.14007342226308367
14,717,736,2893,0.2,0.7837183964667793,0.9233063737007102,0.11379906142648258,0.0,0.5905458035138811,0.6387683896501084,0.040377431726736156,0.1414213562373095,0.43044128012371446,1.0,0.14149128341560877
15,735,749,3011,0.2,0.7982842242678284,0.9233063737007102,0.10617504915582442,0.0,0.5959838252841444,0.6387683896501084,0.039353476695563765,0.14002800840280097,0.4038071521388468,1.0,0.1525110944547146
16,722,747,3148,0.2,0.7729793322423839,0.9233063737007102,0.1275737399930602,0.0,0.5915357577206735,0.6407427056555665,0.043597569293296765,0.1414213562373095,0.43670369201581716,1.0,0.15873393533586228
17,741,706,3257,0.2,0.7759932669931571,0.9233063737007102,0.11927635304556501,0.0,0.5925972358674855,0.6414538820818438,0.042043431294451074,0.14002800840280097,0.4383918702932491,1.0,0.15090888526243731
18,724,716,3366,0.2,0.7816082587464452,0.9233063737007102,0.1101901222807499,0.0,0.5934735915132735,0.6414538820818438,0.04027275140564545,0.14002800840280097,0.43733821624826613,1.0,0.1437999343905608
19,724,743,3474,0.2,0.7954979649501013,0.9233063737007102,0.10093836371838348,0.0,0.597748385295982,0.6414538820818438,0.038555138560275516,0.14002800840280097,0.41477553871792905,1.0,0.14523396600445562
20,708,745,3567,0.2,0.7894518873241944,0.9233063737007102,0.10636068381200853,0.0,0.5960650021408347,0.6414538820818438,0.040625523006676025,0.14002800840280097,0.4387226875824548,1.0,0.1365187106270023
21,733,759,3661,0.2,0.7925502398224888,0.9233063737007102,0.10256373361644631,0.0,0.5987332933230014,0.6414538820818438,0.039389374201503596,0.14002800840280097,0.43449254011235783,1.0,0.14320650318137274
22,729,744,3761,0.2,0.7912332041429813,0.9233063737007102,0.10947797524582019,0.0,0.5975345278900998,0.6414538820818438,0.04125890035504538,0.1386750490563073,0.43440508147891344,1.0,0.1523629142765427
23,732,705,3830,0.2,0.7797627032936874,0.9233063737007102,0.11265737599086265,0.0,0.5961975748081204,0.6414538820818438,0.043018730583537064,0.14002800840280097,0.45324687240113165,1.0,0.14292902243517203
