gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,410,410,0.2,0.7822860740199002,0.9039426793349028,0.124729691225108,0.0,0.5622471656110873,0.6203182804011829,0.0750887066796247,0.1414213562373095,0.2681721938753541,1.0,0.1393759907066215
1,677,646,648,0.2,0.767685943165956,0.9039426793349028,0.13487040503718895,0.0,0.5683360424690608,0.6263115567107809,0.05048620513896917,0.14002800840280097,0.3159811288345372,1.0,0.14562003002844012
2,733,661,846,0.2,0.77280940917495,0.9107442452934981,0.11523366742626764,0.0,0.5732427631814435,0.6263115567107809,0.041457924007026865,0.13245323570650439,0.33441558498917856,1.0,0.1418542491106328
3,724,687,1050,0.2,0.7625068921867155,0.9107442452934981,0.11640264865470183,0.0,0.5717264904826637,0.6263115567107809,0.04241107065852227,0.1336306209562122,0.3660883629752278,1.0,0.14513774064420987
4,734,706,1238,0.2,0.7521095325019331,0.9107442452934981,0.12766947894625663,0.0,0.5688579469056888,0.6263115567107809,0.04414915847562324,0.13245323570650439,0.3926617730224295,1.0,0.1503126911055427
5,704,727,1435,0.2,0.7697302360461247,0.9120038958420554,0.11129121979377028,0.0,0.5749314489351798,0.6263115567107809,0.039382167012915,0.14002800840280097,0.3829880375409999,1.0,0.13819721081944694
6,696,782,1652,0.2,0.7759666973432735,0.9120038958420554,0.10541961472884333,0.0,0.5791453485830156,0.6263115567107809,0.037219453526573285,0.1386750490563073,0.38764839275951296,1.0,0.14274369766372477
7,730,751,1828,0.2,0.7986019247776669,0.9151017580969469,0.09036733202826909,0.0,0.5843168413004626,0.6287634559014408,0.0349337707961912,0.125,0.3668725420265604,1.0,0.13664573648288764
8,734,757,1995,0.2,0.7907625335823536,0.9151017580969469,0.0973527026016247,0.0,0.5835829747218131,0.6304899120409351,0.035599100050853844,0.125,0.38640942709416237,1.0,0.13804490976317943
9,720,751,2160,0.2,0.7853370413417025,0.9151017580969469,0.10214246741565972,0.0,0.5854939816513044,0.6304899120409351,0.03750068550092675,0.125,0.3933788150780551,1.0,0.14158603178068005
10,730,790,2329,0.2,0.786964627746719,0.9151017580969469,0.10122675594853539,0.0,0.5854214085284287,0.6304899120409351,0.03685789309004576,0.12403473458920845,0.3973285213982137,1.0,0.1384941334201431
11,728,786,2479,0.2,0.7746462909930745,0.9151017580969469,0.11205678560023011,0.0,0.5843005239593883,0.6306494181746061,0.03856856358804635,0.12403473458920845,0.4219946132114892,1.0,0.14638169042666385
12,731,772,2610,0.2,0.7868789599655843,0.9151017580969469,0.10366680963072579,0.0,0.5895457794337101,0.6307817300666057,0.038643450462288266,0.12403473458920845,0.4013836686701521,1.0,0.14446018618819645
