gen,evals,gen_feats,explored,type random forest balanced accuracy_min,type random forest balanced accuracy_avg,type random forest balanced accuracy_max,type random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,458,458,0.25,0.7248910095752201,0.9072480881691409,0.1442886279821748,0.0196078431372549,0.09217339262982753,1.0,0.15968933416463738
1,334,760,780,0.25,0.7348291160593792,0.9072480881691409,0.1350159200377862,0.015873015873015872,0.08499694070879707,1.0,0.09722405475975676
2,326,834,1090,0.25,0.7484803113553115,0.9072480881691409,0.1312389576215914,0.015151515151515152,0.08742159357332324,1.0,0.10007110324641424
3,331,900,1418,0.25,0.7553901098901099,0.9072480881691409,0.13252465043268216,0.014925373134328358,0.09060462268534195,1.0,0.10205937859234074
4,342,942,1738,0.25,0.764686957779063,0.9072480881691409,0.1321805017044915,0.013888888888888888,0.09137968833970145,1.0,0.10383996094655897
5,321,885,2004,0.25,0.7775966840177366,0.9135057194267722,0.12948973028817976,0.0136986301369863,0.08877044721337912,1.0,0.10344026770672425
6,313,898,2260,0.25,0.7831222929117666,0.9135057194267722,0.12789734569504305,0.013333333333333334,0.09010424191161262,1.0,0.10466091014908765
7,328,939,2532,0.25,0.7875170538525802,0.9135057194267722,0.12788913035942137,0.013333333333333334,0.09097914153593943,1.0,0.10576625286900841
8,345,958,2821,0.25,0.7954060712679134,0.9162168241115609,0.12367335916268944,0.012658227848101266,0.08926930997765999,1.0,0.1050488162570579
9,301,951,3056,0.25,0.798686507936508,0.9162168241115609,0.12368801215656539,0.012658227848101266,0.08952877433685805,1.0,0.10536502790426114
10,330,934,3310,0.25,0.802858291562239,0.9162168241115609,0.12559052388072695,0.0136986301369863,0.0899129646268234,1.0,0.10916700848181778
11,338,998,3582,0.25,0.805964976543924,0.9162168241115609,0.12522835523842663,0.0136986301369863,0.09006733299680729,1.0,0.10923496264678777
12,324,922,3807,0.25,0.8079067299659405,0.9254144977829188,0.12519176719934672,0.0136986301369863,0.09048359603935222,1.0,0.10917292163994685
13,311,926,4036,0.25,0.8111698316303579,0.9254144977829188,0.12379151540996042,0.0136986301369863,0.09020090267459471,1.0,0.10922398249349108
14,330,943,4243,0.25,0.8129537545787545,0.9254144977829188,0.12315380644205633,0.0136986301369863,0.09090504644852414,1.0,0.10895405333580713
15,340,968,4481,0.25,0.8159701256345993,0.9254144977829188,0.1232393039189933,0.0136986301369863,0.09060399820396467,1.0,0.1090319284293598
16,349,939,4690,0.25,0.8191753422016579,0.9254144977829188,0.12254110449548367,0.0136986301369863,0.0901734269904554,1.0,0.10919144157044063
17,327,928,4900,0.25,0.8222039634342265,0.9254144977829188,0.12214374909355202,0.0136986301369863,0.08965945385533172,1.0,0.10948484199406838
18,313,934,5108,0.25,0.822988030974873,0.9254144977829188,0.1217069245112184,0.013888888888888888,0.09054827884993213,1.0,0.1091239132118179
19,318,939,5302,0.25,0.8237817379988432,0.9254144977829188,0.12148902163787677,0.014285714285714285,0.09136571388967168,1.0,0.10877517374618999
20,317,954,5513,0.25,0.8255141218430693,0.9262459032195873,0.12171773952800881,0.014285714285714285,0.0913487912110333,1.0,0.10910039558057459
21,318,940,5714,0.25,0.8278402335968126,0.9262459032195873,0.12174712993374645,0.013888888888888888,0.09052168859494605,1.0,0.10931536302010098
22,319,929,5905,0.25,0.8339202895058159,0.9296076730287256,0.11577764455199628,0.013888888888888888,0.08725673435378122,1.0,0.1070117880405697
