
OPTIMIZING ON FOLD NUMBER 2
Number of workers = 16

COMPUTING LOCAL ACTIVE FEATURES
Computing active features for target column 0_type
Features before filter: 20149
Features after any na, zero variance, and anova filters: 13633
Features active in view: 13633

CREATING INNER FOLDS

RUNNING GENETIC ALGORITHM
Generations completed = 118
Generations completed = 213
Generations completed = 299
Generations completed = 384
Generations completed = 476
Generations completed = 570
Generations completed = 664
Generations completed = 755
Generations completed = 846
Generations completed = 937
   	     	         	        	          type random forest balanced accuracy          	                     leanness                    
   	     	         	        	--------------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std      	min      	avg      	max	std      
0  	500  	389      	389     	0.247312	0.73928 	0.897089	0.141866 	0.0196078	0.0871818	1  	0.152195 
1  	310  	695      	714     	0.247312	0.739056	0.897089	0.136279 	0.0172414	0.0850183	1  	0.0993231
2  	315  	801      	1049    	0.247312	0.749521	0.897089	0.138691 	0.0163934	0.087883 	1  	0.103341 
3  	337  	846      	1360    	0.247312	0.758053	0.907573	0.137764 	0.0163934	0.0886158	1  	0.104869 
4  	343  	914      	1678    	0.247312	0.76406 	0.907573	0.135111 	0.0163934	0.0895844	1  	0.104678 
5  	331  	888      	1974    	0.246984	0.771417	0.907573	0.134374 	0.0163934	0.0900092	1  	0.106837 
6  	308  	876      	2245    	0.247312	0.776058	0.907573	0.132513 	0.0169492	0.091525 	1  	0.108225 
7  	338  	932      	2534    	0.247312	0.781928	0.907573	0.131778 	0.0169492	0.0926454	1  	0.109952 
8  	320  	924      	2796    	0.247312	0.781954	0.907573	0.131915 	0.0169492	0.0955458	1  	0.110287 
9  	345  	944      	3076    	0.247312	0.786523	0.907573	0.130081 	0.0169492	0.0955866	1  	0.110131 
10 	332  	932      	3326    	0.247312	0.790338	0.908309	0.128578 	0.0163934	0.0961542	1  	0.109903 
11 	338  	953      	3591    	0.247312	0.792497	0.908309	0.131207 	0.015625 	0.0978826	1  	0.11223  
12 	321  	919      	3847    	0.247312	0.793548	0.913774	0.131639 	0.015625 	0.0991601	1  	0.112188 
13 	328  	933      	4088    	0.247312	0.79964 	0.917311	0.130712 	0.015625 	0.0980721	1  	0.112324 
14 	326  	893      	4314    	0.247312	0.802026	0.926809	0.129555 	0.015625 	0.0992787	1  	0.11183  
15 	338  	901      	4539    	0.247312	0.806946	0.926809	0.12848  	0.015625 	0.0994585	1  	0.111789 
16 	317  	864      	4757    	0.247312	0.810152	0.926809	0.128623 	0.015625 	0.100223 	1  	0.112128 
17 	319  	836      	4970    	0.247312	0.809748	0.926809	0.12988  	0.015625 	0.10378  	1  	0.113195 
18 	323  	806      	5194    	0.247312	0.812508	0.926988	0.127175 	0.0185185	0.104502 	1  	0.11285  
19 	323  	808      	5388    	0.247312	0.817859	0.926988	0.12566  	0.0185185	0.10341  	1  	0.113289 
20 	356  	875      	5604    	0.247312	0.819099	0.930335	0.125018 	0.0192308	0.104831 	1  	0.112704 
21 	333  	774      	5786    	0.247312	0.822247	0.936233	0.125471 	0.0192308	0.104921 	1  	0.112736 
22 	339  	803      	5988    	0.247312	0.824531	0.936233	0.125046 	0.0192308	0.105309 	1  	0.112548 
23 	332  	814      	6171    	0.247312	0.82677 	0.936233	0.124133 	0.0192308	0.105779 	1  	0.112308 
24 	346  	803      	6360    	0.247312	0.829129	0.936233	0.124285 	0.0192308	0.106028 	1  	0.112194 
25 	315  	788      	6536    	0.247312	0.830924	0.936233	0.124575 	0.0192308	0.105938 	1  	0.112214 
26 	344  	791      	6718    	0.247312	0.836494	0.936233	0.123389 	0.0192308	0.103198 	1  	0.111966 
27 	335  	790      	6889    	0.247312	0.840342	0.936233	0.120396 	0.0192308	0.101783 	1  	0.110639 
28 	340  	787      	7048    	0.247312	0.838988	0.936233	0.122845 	0.0192308	0.10491  	1  	0.112519 
29 	314  	758      	7186    	0.247312	0.841279	0.937027	0.122432 	0.0192308	0.104351 	1  	0.112768 
30 	338  	770      	7364    	0.247312	0.842887	0.937027	0.121463 	0.0192308	0.104752 	1  	0.112594 
31 	312  	750      	7511    	0.247312	0.8447  	0.937027	0.121905 	0.0192308	0.104173 	1  	0.112792 
32 	330  	730      	7661    	0.247312	0.84513 	0.937027	0.121752 	0.0192308	0.10515  	1  	0.112382 
33 	341  	757      	7808    	0.247312	0.846235	0.937027	0.121732 	0.0192308	0.10522  	1  	0.112346 
34 	339  	750      	7955    	0.247312	0.847039	0.937027	0.121621 	0.0192308	0.105575 	1  	0.112202 
35 	307  	732      	8093    	0.247312	0.847419	0.943738	0.124411 	0.0192308	0.106393 	1  	0.11373  
36 	322  	707      	8227    	0.247312	0.848794	0.943738	0.123444 	0.0192308	0.106438 	1  	0.11376  
37 	352  	774      	8359    	0.247312	0.847746	0.943738	0.124471 	0.0192308	0.109086 	1  	0.113968 
38 	311  	696      	8484    	0.247312	0.848923	0.943738	0.124099 	0.0232558	0.109138 	1  	0.113959 
39 	337  	764      	8614    	0.247312	0.846593	0.943738	0.127678 	0.0232558	0.111767 	1  	0.115822 
40 	323  	737      	8736    	0.247312	0.847832	0.943738	0.127544 	0.0232558	0.111659 	1  	0.115852 
41 	317  	701      	8856    	0.247312	0.851085	0.943738	0.12662  	0.0232558	0.10963  	1  	0.115407 
42 	322  	720      	8953    	0.247312	0.853771	0.943738	0.123888 	0.0232558	0.108645 	1  	0.114196 
43 	358  	781      	9073    	0.247312	0.854742	0.943738	0.122902 	0.0232558	0.10873  	1  	0.114175 
