gen,evals,gen_feats,explored,type random forest balanced accuracy_min,type random forest balanced accuracy_avg,type random forest balanced accuracy_max,type random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,385,385,0.1935136837834086,0.7626694028894513,0.9259511377347812,0.14950714641759028,0.0196078431372549,0.09205734594406095,1.0,0.16776966958399211
1,331,705,715,0.1935136837834086,0.7712073229330173,0.9259511377347812,0.13668700055878244,0.018867924528301886,0.08190156711193905,1.0,0.092526682910139
2,341,808,1047,0.1935136837834086,0.7840523566219261,0.9259511377347812,0.13845299636772895,0.019230769230769232,0.08450870481169659,1.0,0.09643688412310322
3,326,845,1369,0.1935136837834086,0.795626109171285,0.9259511377347812,0.13575169958299782,0.018867924528301886,0.08438182993767901,1.0,0.096908770982357
4,327,875,1680,0.1935136837834086,0.8027332756724433,0.9350313931511676,0.13613467472725307,0.017857142857142856,0.0848997248717213,1.0,0.09782417780420263
5,343,910,1973,0.1935136837834086,0.8066606976967677,0.9350313931511676,0.13422845932549063,0.016666666666666666,0.08654854267780285,1.0,0.09796286588244392
6,324,892,2257,0.1935136837834086,0.8145148289927497,0.9350313931511676,0.13158952908208751,0.016666666666666666,0.08530834745721944,1.0,0.0989040574644903
7,330,942,2550,0.1935136837834086,0.8168989492904507,0.9528835783921153,0.13060801112433978,0.016666666666666666,0.08684301816474226,1.0,0.10034884645684122
8,338,981,2856,0.1935136837834086,0.8218796195449062,0.9528835783921153,0.12811457805987478,0.017543859649122806,0.08668514795332444,1.0,0.10040023467198629
9,327,956,3133,0.1935136837834086,0.824554865938431,0.9528835783921153,0.13020513582832496,0.017543859649122806,0.08722319491954826,1.0,0.10226149535697938
10,329,931,3385,0.1935136837834086,0.8260253921474411,0.9528835783921153,0.13329772360816936,0.017241379310344827,0.08846231690580006,1.0,0.10462234655737489
11,354,991,3666,0.1935136837834086,0.83020835068499,0.9528835783921153,0.13069019721168604,0.014925373134328358,0.0882161181247511,1.0,0.10389674797612204
12,335,967,3919,0.1935136837834086,0.8306935910988671,0.9528835783921153,0.13271229310036645,0.014925373134328358,0.09037443628559154,1.0,0.10716701268270497
13,339,934,4167,0.1935136837834086,0.831871637782832,0.9528835783921153,0.133031625401406,0.014492753623188406,0.09150211809703508,1.0,0.10870821695246936
14,331,958,4408,0.2387200884133645,0.8344510282858698,0.9528835783921153,0.1324738757542799,0.014492753623188406,0.09146526464233827,1.0,0.10870341585498773
15,353,999,4641,0.24596774193548387,0.8403089662683795,0.9528835783921153,0.130779438713195,0.014492753623188406,0.08854884824414919,1.0,0.10822473792221646
16,316,970,4870,0.24596774193548387,0.8432956668909035,0.9528835783921153,0.12709089575373278,0.014492753623188406,0.08762406365876879,1.0,0.10657271538010975
17,316,952,5080,0.24596774193548387,0.8451055621402869,0.9569158364566315,0.12604612706835291,0.015625,0.08757765434934507,1.0,0.10646298146417751
