gen,evals,gen_feats,explored,Pam50 random forest balanced accuracy_min,Pam50 random forest balanced accuracy_avg,Pam50 random forest balanced accuracy_max,Pam50 random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,887,887,0.2,0.5864977795604963,0.7670592342314687,0.12186285693278631,0.0196078431372549,0.08987216554332343,1.0,0.15726457536456567
1,360,1265,1329,0.2,0.6100846718899863,0.7710507726856608,0.1196678618752874,0.015384615384615385,0.08484842910371554,1.0,0.09618876372646631
2,351,1326,1756,0.2,0.6241049613350197,0.7770643947920973,0.12170711299241409,0.01639344262295082,0.09004599697513228,1.0,0.09998515305231717
3,345,1306,2128,0.2,0.6305548880025321,0.7778881531195981,0.12322686799853774,0.015625,0.09623653801954879,1.0,0.10109003927789229
4,357,1266,2501,0.2,0.6423000196207039,0.7973374039685496,0.12292189947618105,0.013157894736842105,0.09907877923441859,1.0,0.10175173598059054
5,381,1303,2891,0.2,0.6514826542233374,0.8019377768727753,0.12344269917439657,0.015625,0.1026362420619735,1.0,0.10187959048766071
6,356,1202,3280,0.2,0.6603267046733602,0.8019377768727753,0.12364894480772821,0.015873015873015872,0.10506183487654766,1.0,0.10229004835360492
7,371,1165,3667,0.2,0.6657338916493738,0.8038188319192102,0.12551322624066247,0.015873015873015872,0.10915124901425356,1.0,0.10373438442586563
8,344,1096,4012,0.2,0.6813769939956041,0.8050249381619536,0.12528123316367837,0.01639344262295082,0.10590566516480938,1.0,0.1054113203720149
9,349,1083,4375,0.2,0.6886754984903739,0.8258362419044346,0.1273321198955853,0.01639344262295082,0.10656425125727875,1.0,0.1070286427520667
10,371,1130,4724,0.2,0.7000259402845029,0.8258362419044346,0.12619074094059254,0.01818181818181818,0.1053641914463117,1.0,0.10617375398207082
11,366,1115,5050,0.2,0.702584974113632,0.8258362419044346,0.1309522304343722,0.01818181818181818,0.10984525412116611,1.0,0.10727555051310741
12,372,1098,5397,0.2,0.708367565765598,0.8258362419044346,0.13523306985217157,0.01818181818181818,0.11194091791481146,1.0,0.10978713297774283
13,367,1012,5699,0.2,0.7124062753593974,0.8328588039232538,0.13889962254296354,0.01818181818181818,0.11520179695474635,1.0,0.11134386620266051
14,349,1027,6004,0.19135360516151564,0.7073409358743211,0.8328588039232538,0.1465262871534009,0.022222222222222223,0.12370017844622701,1.0,0.11468395950477606
15,376,1020,6318,0.19135360516151564,0.7161824270120046,0.8328588039232538,0.1455884027706685,0.022727272727272728,0.12315739358313027,1.0,0.11609019520760457
16,356,987,6617,0.19135360516151564,0.7209441107702572,0.8328588039232538,0.14437913884418102,0.022727272727272728,0.12508980509982454,1.0,0.11552381998670296
17,377,1016,6892,0.19135360516151564,0.7276490479908263,0.8416741235573966,0.1452818169448623,0.020833333333333332,0.12530449688168285,1.0,0.11907852960204805
18,348,922,7159,0.19135360516151564,0.7295619918655513,0.8416741235573966,0.1462704378858155,0.020833333333333332,0.12897390609447545,1.0,0.11980158770835364
19,361,962,7408,0.19135360516151564,0.7315073897488688,0.8416741235573966,0.14735073785258734,0.020833333333333332,0.13187507493836945,1.0,0.12106401912248323
20,392,1005,7702,0.19135360516151564,0.7360035836051753,0.8416741235573966,0.14675684728063626,0.020833333333333332,0.1337264859175329,1.0,0.12101787177612343
21,366,948,7962,0.19811141984656797,0.7394295418220292,0.8416741235573966,0.14827907723539027,0.020833333333333332,0.13508099704683715,1.0,0.12314856034053119
22,354,947,8200,0.19811141984656797,0.7417827488051921,0.8482544693592992,0.14839896061190236,0.020833333333333332,0.13678125370414534,1.0,0.12378184327539364
23,379,937,8427,0.19811141984656797,0.744045177399814,0.8560495933969381,0.14917071568086737,0.020833333333333332,0.1374276038410852,1.0,0.12425992754353789
