gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,399,399,0.19814241486068113,0.783062380307459,0.9254951649673,0.16415592071792973,0.0,0.559653462405613,0.6232362425404738,0.09355151180103834,0.14002800840280097,0.2776993917639628,1.0,0.1645960889600119
1,645,622,623,0.2,0.7922054251747483,0.9254951649673,0.12969812047556384,0.0,0.5729373886113515,0.6326906377118993,0.04414863289111033,0.13483997249264842,0.3030300171288174,1.0,0.13155537536755083
2,704,686,860,0.2,0.8055500042156509,0.9254951649673,0.1120264104384037,0.0,0.5797189963775143,0.6357987996194433,0.039483485472462956,0.1386750490563073,0.30493383453491973,1.0,0.12480218491368678
3,740,690,1065,0.2,0.8013094424731261,0.9254951649673,0.11250339303507229,0.0,0.5818361325675797,0.6357987996194433,0.03811781386097144,0.1386750490563073,0.32398154612241675,1.0,0.13145280806085308
4,738,681,1248,0.2,0.794793961703785,0.9254951649673,0.11675380739596855,0.0,0.5810852454703448,0.6357987996194433,0.039778358497985125,0.14002800840280097,0.347332083469814,1.0,0.13329402070810709
5,732,715,1437,0.2,0.8012424379051126,0.9290591364555281,0.1122505386169347,0.0,0.5834804181963706,0.6357987996194433,0.03923039128101835,0.14002800840280097,0.34982537739710845,1.0,0.13275644796840103
6,716,765,1649,0.2,0.7979438128050169,0.9357209701986478,0.10872665720387732,0.0,0.5853357696696253,0.6358800266086337,0.0376293948373955,0.14002800840280097,0.36861527277470807,1.0,0.13135649250358747
7,737,745,1823,0.2,0.8144402594253444,0.9357209701986478,0.10604811213465301,0.0,0.589181794059394,0.6358800266086337,0.03818952352793081,0.14002800840280097,0.3459830685603879,1.0,0.13679002141703245
8,723,779,2006,0.2,0.8156160926749427,0.9357209701986478,0.10633879396639992,0.0,0.5923100481931742,0.6358800266086337,0.039062616568615545,0.14002800840280097,0.34960773273655193,1.0,0.13617798828269673
9,724,753,2163,0.2,0.823609655475025,0.9357209701986478,0.09770571350970637,0.0,0.5933055755163078,0.6358800266086337,0.03784369703770429,0.14002800840280097,0.34794379273002607,1.0,0.13453450892791335
10,714,784,2320,0.2,0.8259894227121681,0.9357209701986478,0.10841238086055466,0.0,0.5948431738958412,0.6358800266086337,0.03965604415965111,0.14002800840280097,0.33808559311903913,1.0,0.14890751742595967
11,729,787,2465,0.2,0.8169787937731172,0.9394592879556571,0.11045471145491047,0.0,0.5943351703188562,0.6364036661736856,0.0403837796281179,0.1386750490563073,0.3653007156032594,1.0,0.14518562631105283
12,732,763,2592,0.2,0.8170537975491943,0.9394592879556571,0.11023439687432014,0.0,0.5984629337586378,0.6365760048887554,0.041439324318613115,0.13736056394868904,0.3600585393746015,1.0,0.14737566613575864
13,720,783,2729,0.2,0.8177635793125765,0.9394592879556571,0.1092899786126203,0.0,0.5967007710580752,0.6365760048887554,0.039710364999750176,0.13736056394868904,0.3634013546687621,1.0,0.14935131635047735
14,708,759,2865,0.2,0.8125170330317162,0.9394592879556571,0.11363058137659104,0.0,0.5976296419673723,0.6365760048887554,0.039670127658912924,0.13736056394868904,0.37619357171260276,1.0,0.14865960560615418
15,726,762,2987,0.2,0.8052554261887996,0.9394592879556571,0.11991178240073498,0.0,0.5970765838271676,0.6365760048887554,0.0395771879826184,0.13736056394868904,0.3893357728249472,1.0,0.15345280856143337
16,722,780,3129,0.2,0.8016856860460841,0.9394592879556571,0.12277886288558738,0.0,0.5966272372380444,0.6365760048887554,0.04044119307490566,0.13736056394868904,0.3938137358575119,1.0,0.15238061860389832
17,724,797,3246,0.2,0.8102433160057406,0.9394592879556571,0.11044980252485377,0.0,0.5999957241933761,0.6373362494462005,0.03958556911584873,0.13736056394868904,0.38332173308879736,1.0,0.1500253634466696
18,704,762,3344,0.2,0.8055806046743011,0.9394592879556571,0.11200017730362179,0.0,0.5978675677284851,0.6373362494462005,0.03931867047755598,0.13736056394868904,0.3967816034995449,1.0,0.14907553915489632
19,703,753,3432,0.2,0.802586390642154,0.9394592879556571,0.10740673782286683,0.0,0.5994261044908661,0.6373362494462005,0.039408957472517867,0.13736056394868904,0.41010349732403395,1.0,0.1364545663585036
20,717,759,3532,0.2,0.7963432726930707,0.9394592879556571,0.10982249483019109,0.0,0.5956980044326717,0.6373362494462005,0.0388967620691889,0.1386750490563073,0.4240271609777201,1.0,0.13806303094744385
21,727,740,3621,0.2,0.8040867728270419,0.9394592879556571,0.10795387188928905,0.0,0.5979455492711764,0.6373362494462005,0.038519889693112416,0.1386750490563073,0.411787174547668,1.0,0.13953255144236956
22,713,784,3710,0.2,0.8003150455736893,0.9394592879556571,0.11850830086328319,0.0,0.5969208626053112,0.6373362494462005,0.040586013716336446,0.1386750490563073,0.412168593430177,1.0,0.14924242162768614
23,702,738,3791,0.2,0.7998640994238158,0.9394592879556571,0.1250318939434606,0.0,0.5967042422197645,0.6373362494462005,0.0413432222200168,0.13608276348795434,0.4100156263011512,1.0,0.15981385300053613
24,702,759,3881,0.2,0.8085212668971274,0.9394592879556571,0.11480647962631044,0.0,0.5987474136734495,0.6373362494462005,0.039053517801233055,0.13608276348795434,0.4026397832792334,1.0,0.15800074315616336
25,715,745,3952,0.2,0.8018921706240869,0.9430002191297653,0.12399534219466808,0.0,0.5972961656470038,0.6373362494462005,0.040186027467209916,0.13483997249264842,0.40953399048500444,1.0,0.15654718637856233
26,716,761,4035,0.2,0.8052290094569938,0.9430002191297653,0.12566077080711288,0.0,0.5970033435589791,0.6373362494462005,0.040518628561999274,0.13483997249264842,0.40331015633582784,1.0,0.15887247542138389
27,723,767,4105,0.2,0.8170736899230635,0.9430002191297653,0.11648442883054595,0.0,0.5994536106249716,0.6373362494462005,0.03852568999669291,0.13483997249264842,0.38853063740400035,1.0,0.15557218027971062
28,702,800,4189,0.2,0.818677763311254,0.9417618290368861,0.1151457223893324,0.0,0.5984612955345597,0.6373362494462005,0.03813086021401371,0.13483997249264842,0.38770447397745805,1.0,0.1574970451873175
29,703,799,4264,0.2,0.8077211427341765,0.943011792868951,0.12076792541584194,0.0,0.5996825425945606,0.6381004455849255,0.038761220006822174,0.13483997249264842,0.4014253169884199,1.0,0.15639352805296272
30,711,798,4347,0.2,0.813502166103435,0.943011792868951,0.11160108784792327,0.0,0.600945553004264,0.6381004455849255,0.03817235658669329,0.13483997249264842,0.39290774367677633,1.0,0.15950421129261058
31,700,818,4409,0.2,0.8004339330128919,0.943011792868951,0.11884689935872643,0.0,0.5996230639186643,0.6381004455849255,0.03975465561001834,0.13736056394868904,0.416510129379414,1.0,0.1534899741108933
32,718,799,4469,0.2,0.8020027206251265,0.943011792868951,0.11210616016525785,0.0,0.6018146737210267,0.6381004455849255,0.03860808095010617,0.12803687993289598,0.41690947038161985,1.0,0.14988191239368373
33,714,810,4529,0.2,0.8034908494030708,0.943011792868951,0.11433739957583483,0.0,0.6004353628658281,0.6381004455849255,0.039985252497348134,0.1386750490563073,0.41004710971422176,1.0,0.1523312810294428
34,690,800,4589,0.2,0.797982160992448,0.943011792868951,0.12780384229894573,0.0,0.597085249778214,0.6381004455849255,0.040741366939249624,0.13608276348795434,0.4170944408708116,1.0,0.15789190923140276
35,694,760,4640,0.2,0.7946129235833512,0.943011792868951,0.11982775229389281,0.0,0.5979638311405432,0.6381004455849255,0.03945851161213028,0.14002800840280097,0.4288104961719362,1.0,0.15125057393801825
36,699,802,4695,0.2,0.7933201201098234,0.943011792868951,0.12123386491382906,0.0,0.5991057463291392,0.6381004455849255,0.040233070290245025,0.14002800840280097,0.4268777474703695,1.0,0.14887104892293285
37,700,761,4737,0.2,0.7963994953389418,0.943011792868951,0.11681071652847286,0.0,0.6001260127398222,0.6407193539446531,0.040207084109964826,0.14002800840280097,0.4246670117533051,1.0,0.14827005617594954
38,687,785,4775,0.2,0.797622947123263,0.943011792868951,0.11838048563431708,0.0,0.5976735925689337,0.6407193539446531,0.03921901558105512,0.14002800840280097,0.42381648400995564,1.0,0.15177930766819644
39,701,766,4812,0.2,0.8000690305737476,0.943619414176205,0.11776326877753768,0.0,0.5987442159716111,0.6407193539446531,0.0389142769533356,0.1386750490563073,0.4216620336660886,1.0,0.15132976815400798
40,689,753,4855,0.2,0.7942001846686025,0.943619414176205,0.11830885696893904,0.0,0.597641519571838,0.6407193539446531,0.039635601575706114,0.14002800840280097,0.42903694113990554,1.0,0.14640241590202208
41,697,772,4900,0.2,0.804255017939377,0.943619414176205,0.11733697348362755,0.0,0.597716856636018,0.6407193539446531,0.038759728574532124,0.14002800840280097,0.4172724744922409,1.0,0.15203346226906805
42,700,769,4940,0.2,0.7948230585424448,0.943619414176205,0.12260163052094111,0.0,0.5982792761052412,0.6407193539446531,0.0407442228038503,0.14744195615489714,0.42676755242668907,1.0,0.15321091748020696
43,677,787,4980,0.2,0.8024667634139896,0.943619414176205,0.11435700989853513,0.0,0.6007572749773114,0.6407193539446531,0.03988649918116874,0.14744195615489714,0.42250364620116065,1.0,0.147078814504529
44,692,768,5016,0.2,0.7861430667747399,0.9436309879153907,0.1245143086316383,0.0,0.5999541037795039,0.6407193539446531,0.04108269778591814,0.14907119849998599,0.4367737958025529,1.0,0.14759019493685713
45,691,800,5053,0.2,0.7908249033482743,0.9436309879153907,0.11536122160318193,0.0,0.602042553384857,0.6407193539446531,0.04057639041690624,0.15075567228888181,0.4413412335825353,1.0,0.13893034721570505
46,696,775,5084,0.2,0.7918377554627132,0.9436309879153907,0.11789398850250538,0.0,0.6012372059207062,0.6407193539446531,0.04049315912181786,0.14285714285714285,0.43410544708030807,1.0,0.14878521674844383
47,696,786,5122,0.2,0.7973025691617304,0.9436309879153907,0.11456278546997181,0.0,0.6000741516987436,0.6407193539446531,0.039409804673143735,0.14907119849998599,0.43569525638767165,1.0,0.13854464958083076
48,705,787,5152,0.2,0.8009409380759628,0.9436309879153907,0.11836551906838454,0.0,0.5994672216878957,0.6407193539446531,0.04058100150000355,0.1414213562373095,0.4277975962916126,1.0,0.14754810016741426
49,706,757,5180,0.2,0.8017393092629876,0.9442501829618303,0.11855601361999005,0.0,0.5986661125999253,0.6407193539446531,0.04117058883761574,0.1543033499620919,0.4240510336666405,1.0,0.14998473635401846
50,713,760,5200,0.2,0.8025592600527515,0.9442501829618303,0.11725518786547776,0.0,0.5978015903237653,0.6407193539446531,0.04149092594077579,0.14433756729740643,0.4241395609663665,1.0,0.15058259400023855
51,694,737,5238,0.2,0.8044967459841521,0.9442501829618303,0.11839624130911183,0.0,0.5961819068837717,0.6407193539446531,0.04192370808617147,0.15811388300841897,0.42102506057420264,1.0,0.14701560343095166
52,709,742,5268,0.2,0.796278538681348,0.9442501829618303,0.12653952376812902,0.0,0.5986109846044004,0.6407193539446531,0.04324970568713544,0.14285714285714285,0.42592180993145096,1.0,0.1539270635727108
53,710,778,5286,0.2,0.7991773362376557,0.9442501829618303,0.13007434657802464,0.0,0.5971400878260026,0.6407193539446531,0.042392629927326654,0.1414213562373095,0.4180242831019365,1.0,0.15639214448284894
54,697,791,5299,0.2,0.8041385251539687,0.9442501829618303,0.12094591311762848,0.0,0.5982569167408051,0.6407193539446531,0.041451120591596176,0.1414213562373095,0.41700015315272854,1.0,0.15383728485084755
55,677,751,5321,0.2,0.7901509300439209,0.9442501829618303,0.13416815380813082,0.0,0.5962709152292229,0.6407193539446531,0.04210459033431193,0.14586499149789456,0.437276815177307,1.0,0.15654870047467548
56,709,762,5342,0.2,0.7966124079705182,0.9442501829618303,0.13035699685820906,0.0,0.5960248408574332,0.6407193539446531,0.04224648086998729,0.14586499149789456,0.4269871187401615,1.0,0.15646960322941064
57,691,776,5370,0.2,0.7920260858278839,0.9442501829618303,0.13589429325718108,0.0,0.5949044516588454,0.6407193539446531,0.044244525855946466,0.15075567228888181,0.4362415790847789,1.0,0.15618036047856212
58,694,752,5390,0.2,0.7995538169452736,0.9442501829618303,0.12258457197705126,0.0,0.5995221817288079,0.6409019756504284,0.04178342911774955,0.15249857033260467,0.42667850652772565,1.0,0.14821714255352392
59,657,796,5410,0.2,0.7939763685043708,0.9442501829618303,0.12253100487542988,0.0,0.5986582339515063,0.6409019756504284,0.041224188260095114,0.15811388300841897,0.43829079609198845,1.0,0.14664371964192374
60,682,756,5435,0.2,0.7899035230254253,0.9442501829618303,0.12650887679415973,0.0,0.5968075974079974,0.6409019756504284,0.04240300917652225,0.14907119849998599,0.4429480412131737,1.0,0.1453240301627203
61,702,755,5457,0.2,0.7934058055736015,0.9442501829618303,0.12168658103371228,0.0,0.5970850416454455,0.6409019756504284,0.04226651232181191,0.15811388300841897,0.4452706030346977,1.0,0.14026386912913674
62,711,790,5473,0.2,0.7852854772359438,0.9442501829618303,0.13233857833271864,0.0,0.5920472779361267,0.6409019756504284,0.043331563307545895,0.14907119849998599,0.4495419623399855,1.0,0.15097978275025503
63,712,777,5492,0.2,0.795982072546291,0.943011792868951,0.12319311363474325,0.0,0.5953763653790174,0.6409019756504284,0.04224089445443851,0.15617376188860607,0.43854297000203923,1.0,0.1446743282296409
64,705,769,5504,0.2,0.7975274983880584,0.943011792868951,0.1248603155357854,0.0,0.5936120685010734,0.6409019756504284,0.04289803738518006,0.1414213562373095,0.4337025088547122,1.0,0.1475012020749222
65,713,783,5523,0.2,0.7962272102010641,0.9448809517474558,0.12341631977668381,0.0,0.5956609182337451,0.6409019756504284,0.04333399920254202,0.14744195615489714,0.4411312466645773,1.0,0.14413505184189404
66,718,755,5538,0.2,0.8052664959465371,0.9448809517474558,0.12075141760151198,0.0,0.5964058722167257,0.6409019756504284,0.04176521048576588,0.1414213562373095,0.4284880155642605,1.0,0.1480497281087881
67,691,780,5559,0.2,0.8040567073334198,0.9448809517474558,0.12242609896210051,0.0,0.5964685231057022,0.6409019756504284,0.043111653992431956,0.14285714285714285,0.4290564298582714,1.0,0.15167464850295068
68,690,777,5571,0.2,0.79916723525754,0.9448809517474558,0.12538509620648006,0.0,0.5953907427018865,0.6409019756504284,0.04138026053721018,0.14433756729740643,0.43104515902494694,1.0,0.15647595560278021
69,694,789,5586,0.2,0.796389985141151,0.9448809517474558,0.13407461906724624,0.0,0.5930352102462637,0.6409019756504284,0.043921167645998176,0.14586499149789456,0.4252672146197366,1.0,0.1619465722877836
70,675,808,5601,0.2,0.8012118533485972,0.9448809517474558,0.12863955105414546,0.0,0.5950752913400017,0.6409019756504284,0.04239075118171185,0.1414213562373095,0.42241299725962256,1.0,0.15992969783068917
71,674,826,5610,0.2,0.7924866994189876,0.9448809517474558,0.13205600445352536,0.0,0.5961688172606989,0.6409019756504284,0.04272988254328355,0.14002800840280097,0.43916391981245884,1.0,0.15530132110992284
72,705,800,5619,0.2,0.802415016437257,0.9448809517474558,0.12403715096446467,0.0,0.5973134829069617,0.6409019756504284,0.04186065025887757,0.15617376188860607,0.42736514524319896,1.0,0.15386196876462394
73,679,784,5629,0.2,0.798837805124296,0.9448809517474558,0.1283295276119558,0.0,0.5962846200512574,0.6409019756504284,0.04314739786100428,0.1543033499620919,0.4341209308188592,1.0,0.15223221303325765
74,697,777,5644,0.2,0.8019526638403716,0.9448809517474558,0.1259249290865913,0.0,0.5959108654984993,0.6410360670468644,0.04302329773495591,0.14433756729740643,0.43084191538560435,1.0,0.1535820315988933
75,702,782,5653,0.2,0.8071499925246705,0.9448809517474558,0.12090008322626776,0.0,0.5975468166675748,0.6410360670468644,0.0417812937635181,0.14285714285714285,0.4245580770303883,1.0,0.14970382760356699
76,707,815,5666,0.2,0.7978882214627777,0.9448809517474558,0.12473019649824486,0.0,0.5992437227074784,0.6410360670468644,0.04262837837097682,0.1543033499620919,0.43403316231293954,1.0,0.1481383759156904
77,706,745,5678,0.2,0.7945214074613016,0.9448809517474558,0.1253382402304757,0.0,0.5978313116525841,0.6410360670468644,0.04272851799553412,0.15617376188860607,0.4382428839017805,1.0,0.14647019041773132
78,705,761,5681,0.2,0.797306877635782,0.9448809517474558,0.12531423346117088,0.0,0.5961831540268387,0.6410360670468644,0.04196868272691448,0.14433756729740643,0.44083823855956056,1.0,0.14342805723847055
79,690,777,5691,0.2,0.7907285379057885,0.9448809517474558,0.13693752467843762,0.0,0.5918967202815558,0.6410360670468644,0.045354440418542835,0.14285714285714285,0.4473582135973085,1.0,0.1519437304539497
80,695,761,5697,0.2,0.7960833362027672,0.9448809517474558,0.1322568329759245,0.0,0.593413020963766,0.6410360670468644,0.044505841679614494,0.14002800840280097,0.4364607515889951,1.0,0.15609229060875637
81,684,780,5705,0.2,0.7903625735202706,0.9448809517474558,0.14571861241473708,0.0,0.5911845915931294,0.6410360670468644,0.043424516864563945,0.14002800840280097,0.43584022882882134,1.0,0.16346587753874983
82,715,780,5714,0.2,0.7850986972765737,0.9448809517474558,0.14205124443619915,0.0,0.5927803463487833,0.6410360670468644,0.04412412730687402,0.14285714285714285,0.4457656108021676,1.0,0.16199292370935053
83,687,778,5724,0.2,0.7929716190536493,0.9448809517474558,0.1324749808702626,0.0,0.5963223095671236,0.6410360670468644,0.04274382640519716,0.15075567228888181,0.4425194006242585,1.0,0.15511409988486888
84,690,800,5728,0.2,0.7932680079077856,0.9448809517474558,0.12513826622770224,0.0,0.5965963865858025,0.6410360670468644,0.04230560081670756,0.15811388300841897,0.4525792374071883,1.0,0.1460301591354815
