gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,391,391,0.2,0.8007765559283967,0.932861629331922,0.14899029616195464,0.0,0.5683265044714895,0.6321223126739786,0.07894052247997728,0.14002800840280097,0.26851543001479167,1.0,0.14381785330171912
1,679,621,621,0.2,0.8058198934847496,0.9348613457560301,0.1118164520498166,0.0,0.5807085875175556,0.6332544374014454,0.04312273777236594,0.1386750490563073,0.2924232001007414,1.0,0.11649224014533217
2,719,664,850,0.2,0.7957371065884995,0.9367212997762246,0.1232655919799415,0.0,0.5794990100387211,0.6322773413054482,0.04608624691158158,0.14002800840280097,0.32177825510856123,1.0,0.12896221666342694
3,734,673,1053,0.2,0.8194571033994484,0.9367212997762246,0.10143252701703867,0.0,0.5894570407102678,0.6325119308105591,0.03709077237198321,0.14002800840280097,0.3087383679398801,1.0,0.12338377920219772
4,723,680,1259,0.2,0.8042218580250446,0.9373142772218136,0.12193426213553922,0.0,0.5889995753351204,0.6325119308105591,0.042278161609535986,0.14002800840280097,0.32850078558519213,1.0,0.14275054755296598
5,720,684,1429,0.2,0.8130653569181802,0.9373142772218136,0.10254495060256685,0.0,0.5903110510171165,0.6328100036819289,0.03712916376981414,0.13608276348795434,0.33375509011707344,1.0,0.1311448529276592
6,712,687,1605,0.2,0.7968645623168622,0.9373142772218136,0.10852253726043146,0.0,0.5890291205155561,0.6328100036819289,0.03752472549562914,0.13608276348795434,0.3627369088645943,1.0,0.12913989834153108
7,736,710,1786,0.2,0.8004007627814649,0.9373142772218136,0.10981810519340385,0.0,0.5907793350105207,0.6334914576023636,0.03899446245890159,0.13608276348795434,0.36529513535718594,1.0,0.13240902892885828
8,710,740,1963,0.2,0.8114249455400036,0.9378267393694959,0.10507481668358913,0.0,0.593676639458276,0.6369320707682822,0.038445957408930836,0.1336306209562122,0.35633311507402043,1.0,0.14027291144318982
9,722,714,2108,0.2,0.8087657225049737,0.9391929675063009,0.11021498544699869,0.0,0.5933637310043973,0.6366525530886862,0.038767181906899706,0.1336306209562122,0.3660454408093011,1.0,0.14186603956400387
