
OPTIMIZING FINAL MODEL ON WHOLE DATASET

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5908
Features active in total: 5908
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 81
PRCC T1: 160
PRCC T2: 69
ccRCC: 485
normal: 129

RUNNING GENETIC ALGORITHM
Generations completed = 48
Generations completed = 102
Generations completed = 156
Generations completed = 210
Generations completed = 264
Generations completed = 318
Generations completed = 372
Generations completed = 426
Generations completed = 481
   	     	         	        	            type naive Bayes balanced accuracy           	                 root separation                 	                 root leanness                  
   	     	         	        	---------------------------------------------------------	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std      	min	avg     	max     	std      	min     	avg     	max	std     
0  	500  	508      	508     	0.199389	0.775025	0.916922	0.167227 	0  	0.550865	0.623473	0.0963454	0.140028	0.282717	1  	0.166397
1  	666  	734      	735     	0.2     	0.784762	0.916922	0.143508 	0  	0.569074	0.625382	0.0463418	0.138675	0.29668 	1  	0.138494
2  	736  	792      	967     	0.2     	0.797654	0.925022	0.122898 	0  	0.57849 	0.625382	0.0414623	0.138675	0.297161	1  	0.139265
3  	725  	827      	1184    	0.2     	0.794276	0.925022	0.104014 	0  	0.577681	0.628874	0.0370351	0.125   	0.32629 	1  	0.124729
4  	738  	843      	1398    	0.2     	0.788705	0.927823	0.113126 	0  	0.579578	0.634315	0.0396632	0.125   	0.343168	1  	0.134628
5  	738  	866      	1601    	0.2     	0.79181 	0.928648	0.109918 	0  	0.581722	0.634315	0.0374796	0.125   	0.351447	1  	0.138523
6  	738  	863      	1767    	0.2     	0.804871	0.929373	0.101185 	0  	0.585816	0.634315	0.0358   	0.124035	0.342259	1  	0.138195
7  	739  	869      	1931    	0.2     	0.802403	0.929898	0.106046 	0  	0.586194	0.629874	0.0372111	0.124035	0.353092	1  	0.140057
8  	729  	854      	2090    	0.2     	0.793725	0.929898	0.109766 	0  	0.586977	0.637353	0.0364338	0.127   	0.373456	1  	0.143313
9  	734  	863      	2243    	0.2     	0.79878 	0.929786	0.102037 	0  	0.590513	0.637353	0.0352055	0.127   	0.371849	1  	0.135781
