
OPTIMIZING FINAL MODEL ON WHOLE DATASET

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5908
Features active in total: 5908
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 81
PRCC T1: 160
PRCC T2: 69
ccRCC: 485
normal: 129

RUNNING GENETIC ALGORITHM
Generations completed = 109
Generations completed = 201
Generations completed = 281
Generations completed = 359
Generations completed = 432
   	     	         	        	  type random forest (msl4) balanced accuracy   	                 root separation                 	                 root leanness                  
   	     	         	        	------------------------------------------------	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std                  	min	avg     	max     	std      	min     	avg     	max	std     
0  	500  	3825     	3825    	0.2	0.748101	0.871374	0.123495             	0  	0.546185	0.616372	0.075247 	0.140028	0.27686 	1  	0.148985
1  	380  	3240     	3997    	0.2	0.719885	0.874177	0.13067              	0  	0.543119	0.616372	0.0685882	0.140028	0.337639	1  	0.150528
2  	370  	1836     	4151    	0.2	0.705773	0.877188	0.144732             	0  	0.541476	0.616372	0.070299 	0.140028	0.374827	1  	0.159576
3  	363  	1463     	4276    	0.2	0.72191 	0.877188	0.149733             	0  	0.548907	0.619275	0.0809208	0.138675	0.363853	1  	0.173791
4  	389  	1346     	4426    	0.2	0.736123	0.877188	0.115163             	0  	0.556681	0.630924	0.0708384	0.13484 	0.372636	1  	0.148677
5  	376  	1151     	4544    	0.2	0.753951	0.884265	0.101852             	0  	0.567146	0.630924	0.0584978	0.140028	0.360561	1  	0.141599
6  	368  	1148     	4658    	0.2	0.747131	0.891596	0.112186             	0  	0.567975	0.630924	0.0698219	0.140028	0.375353	1  	0.14681 
7  	381  	1060     	4754    	0.2	0.748804	0.891596	0.123489             	0  	0.569703	0.630924	0.07683  	0.142857	0.381335	1  	0.161809
8  	361  	911      	4838    	0.2	0.762825	0.891596	0.116735             	0  	0.577846	0.635623	0.0757161	0.141421	0.37467 	1  	0.158077
9  	386  	877      	4928    	0.2	0.766469	0.891998	0.128644             	0  	0.577155	0.635623	0.0720407	0.141421	0.381198	1  	0.161685
10 	376  	923      	5003    	0.2	0.771227	0.891998	0.127216             	0  	0.580172	0.635623	0.0629927	0.145865	0.388755	1  	0.161911
11 	365  	840      	5077    	0.2	0.752698	0.894325	0.142494             	0  	0.57603 	0.635623	0.0827211	0.145865	0.42258 	1  	0.166429
12 	365  	774      	5140    	0.2	0.729488	0.894325	0.15842              	0  	0.570211	0.635623	0.0872815	0.144338	0.449174	1  	0.177375
13 	380  	746      	5195    	0.2	0.743028	0.894325	0.166472             	0  	0.574272	0.637105	0.0929616	0.138675	0.429241	1  	0.187566
14 	365  	715      	5262    	0.2	0.731782	0.899183	0.167234             	0  	0.570951	0.637105	0.0927303	0.136083	0.456858	1  	0.18544 
15 	369  	732      	5306    	0.2	0.747883	0.899183	0.163444             	0  	0.575204	0.637105	0.0964017	0.136083	0.443275	1  	0.186949
16 	364  	659      	5347    	0.2	0.772208	0.899183	0.140002             	0  	0.584903	0.637105	0.0935094	0.138675	0.434182	1  	0.170921
17 	361  	666      	5396    	0.2	0.772276	0.899183	0.141857             	0  	0.588211	0.640723	0.0873336	0.138675	0.438604	1  	0.170357
