
OPTIMIZING ON FOLD NUMBER 3
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5902
Features active in total: 5902
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 36
Generations completed = 79
Generations completed = 122
Generations completed = 162
Generations completed = 201
Generations completed = 239
Generations completed = 276
Generations completed = 312
Generations completed = 347
Generations completed = 381
Generations completed = 415
Generations completed = 449
Generations completed = 496
   	     	         	        	  type random forest (msl4) balanced accuracy   	                 root separation                 	                 root leanness                  
   	     	         	        	------------------------------------------------	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std                  	min	avg     	max     	std      	min     	avg     	max	std     
0  	500  	4126     	4126    	0.2	0.752354	0.869476	0.129337             	0  	0.551252	0.625522	0.074151 	0.140028	0.268845	1  	0.148673
1  	378  	3438     	4273    	0.2	0.707002	0.873934	0.16661              	0  	0.541255	0.625522	0.0817174	0.138675	0.349538	1  	0.180957
2  	357  	1859     	4390    	0.2	0.704219	0.882194	0.169293             	0  	0.542748	0.625522	0.0831094	0.125   	0.377456	1  	0.183144
3  	390  	1443     	4517    	0.2	0.733499	0.882194	0.151938             	0  	0.553879	0.626266	0.0797831	0.125   	0.35885 	1  	0.175999
4  	393  	1263     	4649    	0.2	0.740243	0.890398	0.152393             	0  	0.559266	0.630148	0.0805736	0.125   	0.363932	1  	0.178046
5  	356  	1108     	4746    	0.2	0.730485	0.890398	0.160035             	0  	0.557469	0.630148	0.0814355	0.125   	0.389659	1  	0.180008
6  	366  	1010     	4831    	0.2	0.710512	0.892912	0.174608             	0  	0.555767	0.631587	0.0868476	0.137361	0.421067	1  	0.190034
7  	390  	940      	4916    	0.2	0.731821	0.893512	0.161945             	0  	0.567005	0.632763	0.0753017	0.13484 	0.403705	1  	0.18698 
8  	369  	907      	4994    	0.2	0.729124	0.898341	0.158641             	0  	0.568701	0.633704	0.0777315	0.150756	0.423777	1  	0.180289
9  	379  	892      	5072    	0.2	0.73341 	0.898341	0.138341             	0  	0.571103	0.633704	0.0782988	0.150756	0.441874	1  	0.171643
10 	378  	781      	5145    	0.2	0.743204	0.903943	0.131035             	0  	0.578906	0.644765	0.0727745	0.150756	0.443597	1  	0.164131
11 	365  	776      	5205    	0.2	0.759709	0.903943	0.136556             	0  	0.580658	0.644765	0.0842003	0.149071	0.426385	1  	0.175124
12 	365  	776      	5270    	0.2	0.770967	0.903943	0.127045             	0  	0.59243 	0.644765	0.0765796	0.147442	0.415224	1  	0.17208 
13 	361  	733      	5321    	0.2	0.779747	0.903943	0.124911             	0  	0.591551	0.644765	0.0846819	0.149071	0.417003	1  	0.171106
14 	378  	757      	5372    	0.2	0.774539	0.903943	0.132453             	0  	0.589317	0.644765	0.0853673	0.147442	0.429178	1  	0.183278
15 	365  	765      	5422    	0.2	0.778369	0.903943	0.142824             	0  	0.58755 	0.644765	0.0935391	0.147442	0.425655	1  	0.19594 
16 	374  	768      	5467    	0.2	0.779199	0.903943	0.14993              	0  	0.589316	0.644765	0.0967558	0.144338	0.419188	1  	0.208148
17 	377  	712      	5495    	0.2	0.794117	0.903943	0.141466             	0  	0.592616	0.644765	0.0996899	0.149071	0.402817	1  	0.197887
18 	356  	713      	5525    	0.2	0.777813	0.907027	0.14816              	0  	0.593845	0.645527	0.107637 	0.149071	0.437448	1  	0.195812
19 	376  	680      	5571    	0.2	0.774478	0.907027	0.162065             	0  	0.591187	0.645527	0.123241 	0.147442	0.441471	1  	0.201921
20 	371  	698      	5599    	0.2	0.771934	0.907027	0.159863             	0  	0.596119	0.645644	0.123831 	0.147442	0.44576 	1  	0.197492
21 	374  	660      	5629    	0.2	0.788545	0.907027	0.162241             	0  	0.597964	0.645644	0.124564 	0.147442	0.417521	1  	0.198135
22 	387  	642      	5653    	0.2	0.788223	0.907027	0.156954             	0  	0.598394	0.646016	0.11225  	0.147442	0.430289	1  	0.194664
23 	380  	699      	5674    	0.2	0.78315 	0.907027	0.171138             	0  	0.592205	0.646016	0.124327 	0.147442	0.428076	1  	0.210866
24 	361  	642      	5691    	0.2	0.785588	0.907027	0.173743             	0  	0.589863	0.646016	0.129631 	0.147442	0.433972	1  	0.210573
25 	367  	620      	5701    	0.2	0.772514	0.91141 	0.173432             	0  	0.591491	0.646016	0.130236 	0.147442	0.471051	1  	0.196471
26 	363  	588      	5723    	0.2	0.768541	0.91141 	0.166643             	0  	0.593643	0.646016	0.127501 	0.147442	0.489917	1  	0.187538
27 	353  	578      	5740    	0.2	0.762256	0.91141 	0.174285             	0  	0.586887	0.646403	0.140171 	0.147442	0.500123	1  	0.191501
28 	384  	613      	5749    	0.2	0.757592	0.91141 	0.180916             	0  	0.581958	0.646403	0.1495   	0.152499	0.506397	1  	0.197628
29 	370  	591      	5760    	0.2	0.761852	0.91141 	0.187826             	0  	0.579134	0.646403	0.158549 	0.185695	0.503423	1  	0.203459
30 	367  	577      	5764    	0.2	0.771726	0.91141 	0.194907             	0  	0.575055	0.646403	0.168983 	0.185695	0.486161	1  	0.215447
31 	354  	555      	5773    	0.2	0.782752	0.91141 	0.193792             	0  	0.576184	0.646403	0.173193 	0.19245 	0.471668	1  	0.217388
32 	356  	551      	5781    	0.2	0.782499	0.91141 	0.193654             	0  	0.576186	0.646403	0.173194 	0.204124	0.477866	1  	0.211241
33 	370  	567      	5793    	0.2	0.769705	0.91141 	0.200736             	0  	0.569382	0.646403	0.182225 	0.204124	0.500401	1  	0.212894
34 	365  	545      	5805    	0.2	0.778074	0.91141 	0.191994             	0  	0.577061	0.646403	0.173498 	0.204124	0.492007	1  	0.205144
35 	347  	515      	5815    	0.2	0.786871	0.91141 	0.187074             	0  	0.581204	0.646403	0.167665 	0.204124	0.484228	1  	0.199592
36 	362  	547      	5820    	0.2	0.775617	0.91141 	0.201295             	0  	0.571402	0.646403	0.18074  	0.204124	0.488881	1  	0.215776
37 	372  	588      	5827    	0.2	0.769451	0.918228	0.200816             	0  	0.571379	0.646403	0.183003 	0.204124	0.505906	1  	0.205288
38 	368  	538      	5828    	0.2	0.782994	0.918228	0.19145              	0  	0.577111	0.646807	0.171481 	0.204124	0.487483	1  	0.206164
39 	381  	561      	5836    	0.2	0.791457	0.918228	0.181192             	0  	0.582724	0.64775 	0.161265 	0.204124	0.486308	1  	0.194859
40 	378  	544      	5841    	0.2	0.791415	0.918228	0.179074             	0  	0.584078	0.648426	0.159285 	0.213201	0.4887  	1  	0.191379
41 	353  	536      	5851    	0.2	0.784716	0.918228	0.178357             	0  	0.583895	0.648426	0.157419 	0.213201	0.495641	1  	0.191737
42 	369  	573      	5856    	0.2	0.779603	0.918228	0.178471             	0  	0.582397	0.648426	0.155324 	0.213201	0.503141	1  	0.190409
43 	340  	514      	5860    	0.2	0.781179	0.918228	0.176747             	0  	0.583494	0.648426	0.153092 	0.213201	0.502506	1  	0.188506
44 	361  	552      	5860    	0.2	0.781486	0.918228	0.176511             	0  	0.583795	0.649013	0.153118 	0.213201	0.501076	1  	0.188898
45 	353  	516      	5863    	0.2	0.77993 	0.918228	0.178629             	0  	0.58226 	0.649013	0.15528  	0.213201	0.50288 	1  	0.189573
46 	371  	534      	5868    	0.2	0.780697	0.918228	0.176361             	0  	0.583388	0.649013	0.153043 	0.213201	0.499214	1  	0.191294
47 	370  	543      	5871    	0.2	0.776527	0.918228	0.175179             	0  	0.582194	0.649758	0.152804 	0.213201	0.502534	1  	0.192815
48 	357  	544      	5871    	0.2	0.775593	0.918378	0.177265             	0  	0.580794	0.649013	0.154932 	0.2     	0.509052	1  	0.188542
49 	365  	556      	5874    	0.2	0.776702	0.918378	0.175354             	0  	0.581745	0.649013	0.15265  	0.2     	0.50866 	1  	0.186851
50 	383  	569      	5875    	0.2	0.781222	0.918378	0.170924             	0  	0.584048	0.649031	0.147977 	0.2     	0.506851	1  	0.182009
51 	381  	549      	5876    	0.2	0.782265	0.918378	0.171016             	0  	0.584171	0.649013	0.147959 	0.2     	0.50545 	1  	0.182856
52 	356  	524      	5876    	0.2	0.781091	0.918378	0.171267             	0  	0.583905	0.649013	0.147954 	0.2     	0.505501	1  	0.184193
53 	365  	518      	5882    	0.2	0.781833	0.918378	0.170827             	0  	0.584204	0.649013	0.147974 	0.2     	0.504339	1  	0.18435 
54 	360  	525      	5884    	0.2	0.77393 	0.918378	0.177395             	0  	0.580804	0.649013	0.15504  	0.2     	0.504319	1  	0.193336
55 	363  	529      	5885    	0.2	0.776526	0.918378	0.175294             	0  	0.582264	0.649758	0.152819 	0.2     	0.50716 	1  	0.188525
56 	372  	576      	5886    	0.2	0.781452	0.918378	0.170982             	0  	0.585519	0.649758	0.148415 	0.2     	0.504455	1  	0.183641
57 	372  	549      	5887    	0.2	0.781417	0.918378	0.171008             	0  	0.585574	0.649758	0.148388 	0.2     	0.505179	1  	0.183372
58 	368  	559      	5889    	0.2	0.783929	0.918378	0.169125             	0  	0.586943	0.649758	0.146059 	0.2     	0.503213	1  	0.181961
59 	378  	549      	5890    	0.2	0.786192	0.918378	0.169209             	0  	0.587553	0.649013	0.146126 	0.2     	0.499453	1  	0.181924
