
OPTIMIZING ON FOLD NUMBER 7
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5895
Features active in total: 5895
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 12
Generations completed = 26
Generations completed = 42
Generations completed = 58
Generations completed = 74
Generations completed = 90
Generations completed = 107
Generations completed = 124
Generations completed = 141
Generations completed = 159
Generations completed = 177
Generations completed = 195
Generations completed = 213
Generations completed = 231
Generations completed = 249
Generations completed = 268
Generations completed = 287
Generations completed = 306
Generations completed = 324
Generations completed = 342
Generations completed = 361
Generations completed = 380
Generations completed = 399
Generations completed = 418
Generations completed = 437
Generations completed = 457
Generations completed = 481
   	     	         	        	            type svm balanced accuracy           	                 root separation                 	                 root leanness                  
   	     	         	        	-------------------------------------------------	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std      	min	avg     	max     	std      	min     	avg     	max	std     
0  	500  	399      	399     	0.2	0.79731 	0.933112	0.160656 	0  	0.557465	0.620949	0.0949399	0.140028	0.283306	1  	0.168274
1  	665  	617      	620     	0.2	0.817148	0.92952 	0.1034   	0  	0.575773	0.62501 	0.0392563	0.140028	0.297063	1  	0.123309
2  	731  	687      	858     	0.2	0.811016	0.932037	0.0953753	0  	0.574802	0.62501 	0.037065 	0.138675	0.320186	1  	0.119463
3  	730  	693      	1062    	0.2	0.806991	0.940707	0.0953102	0  	0.578092	0.624691	0.0365071	0.137361	0.335545	1  	0.122657
4  	741  	707      	1276    	0.2	0.81567 	0.944436	0.104581 	0  	0.582438	0.624691	0.0384775	0.138675	0.329177	1  	0.136268
5  	727  	729      	1470    	0.2	0.819544	0.944436	0.0958216	0  	0.582743	0.635549	0.0357332	0.13484 	0.338241	1  	0.127153
6  	731  	749      	1681    	0.2	0.813569	0.944436	0.100575 	0  	0.582874	0.635549	0.0366011	0.13484 	0.351161	1  	0.136097
7  	745  	736      	1845    	0.2	0.818258	0.946768	0.0978923	0  	0.585109	0.635549	0.0366682	0.138675	0.350578	1  	0.137915
8  	732  	745      	2018    	0.2	0.821374	0.946768	0.0950302	0  	0.586124	0.635549	0.0384609	0.138675	0.351888	1  	0.139875
9  	746  	743      	2183    	0.2	0.818435	0.946768	0.0997347	0  	0.588349	0.637336	0.0378977	0.136083	0.358045	1  	0.14533 
10 	735  	761      	2369    	0.2	0.826916	0.946768	0.0843024	0  	0.591542	0.636018	0.0354434	0.125988	0.355087	1  	0.134924
11 	731  	753      	2527    	0.2	0.836578	0.946768	0.086201 	0  	0.592739	0.636018	0.0354746	0.125988	0.339129	1  	0.136784
12 	730  	765      	2669    	0.2	0.820895	0.946768	0.0951037	0  	0.59129 	0.636018	0.0378779	0.125988	0.365365	1  	0.145532
13 	725  	763      	2810    	0.2	0.829418	0.946768	0.0865701	0  	0.593421	0.636018	0.0360647	0.125988	0.362834	1  	0.142612
14 	734  	729      	2929    	0.2	0.827805	0.946768	0.0898503	0  	0.593936	0.636018	0.0372277	0.123091	0.362646	1  	0.147285
15 	728  	757      	3039    	0.2	0.822689	0.946768	0.0960093	0  	0.59029 	0.636018	0.0372445	0.123091	0.381927	1  	0.148527
16 	735  	761      	3168    	0.2	0.828114	0.946768	0.0931244	0  	0.592533	0.636018	0.0380889	0.121268	0.374099	1  	0.147684
17 	725  	746      	3275    	0.2	0.827814	0.946768	0.0928459	0  	0.59384 	0.636018	0.0379411	0.121268	0.373384	1  	0.144598
18 	711  	777      	3390    	0.2	0.82723 	0.946768	0.0915523	0  	0.593013	0.636702	0.0387671	0.121268	0.38306 	1  	0.143671
19 	727  	785      	3502    	0.2	0.82495 	0.946768	0.0967209	0  	0.593634	0.637485	0.0387988	0.121268	0.384104	1  	0.150705
20 	717  	777      	3599    	0.2	0.829611	0.946768	0.0942284	0  	0.593809	0.636689	0.0376602	0.120386	0.381483	1  	0.148081
21 	704  	772      	3695    	0.2	0.832086	0.946768	0.0958242	0  	0.590713	0.636689	0.0381694	0.118678	0.379832	1  	0.150918
22 	724  	790      	3782    	0.2	0.831532	0.946768	0.0970799	0  	0.593043	0.638622	0.0381565	0.119523	0.377695	1  	0.154226
23 	721  	752      	3872    	0.2	0.818795	0.946768	0.105443 	0  	0.588937	0.638622	0.0389391	0.120386	0.397372	1  	0.159966
24 	729  	806      	3953    	0.2	0.835885	0.946768	0.0898392	0  	0.59275 	0.638622	0.0367908	0.120386	0.375834	1  	0.147615
25 	718  	783      	4029    	0.2	0.831438	0.946768	0.0957861	0  	0.59305 	0.638961	0.0377527	0.120386	0.38149 	1  	0.15105 
26 	715  	813      	4114    	0.2	0.831914	0.946768	0.098593 	0  	0.595412	0.640512	0.0382982	0.119523	0.377018	1  	0.154062
27 	727  	795      	4190    	0.2	0.832533	0.946768	0.0931115	0  	0.596022	0.640512	0.0369884	0.118678	0.382555	1  	0.152593
28 	736  	791      	4255    	0.2	0.823317	0.946768	0.101867 	0  	0.593677	0.640512	0.0383305	0.119523	0.397089	1  	0.152825
29 	737  	795      	4321    	0.2	0.825245	0.946768	0.101188 	0  	0.59468 	0.640512	0.038394 	0.119523	0.392121	1  	0.153478
30 	725  	797      	4390    	0.2	0.825591	0.946768	0.0994848	0  	0.595545	0.640512	0.0383754	0.119523	0.391124	1  	0.157592
31 	707  	788      	4460    	0.2	0.826852	0.946768	0.0997777	0  	0.597898	0.639229	0.0383874	0.118678	0.388117	1  	0.155538
32 	713  	810      	4524    	0.2	0.826828	0.946768	0.0913788	0  	0.599247	0.640929	0.0377188	0.119523	0.391553	1  	0.147811
33 	707  	810      	4595    	0.2	0.815153	0.946768	0.0999205	0  	0.599512	0.640929	0.0393868	0.119523	0.413169	1  	0.146945
34 	715  	784      	4645    	0.2	0.820349	0.946768	0.0977132	0  	0.600466	0.640929	0.0390948	0.119523	0.409054	1  	0.141148
35 	700  	776      	4692    	0.2	0.821298	0.946768	0.102871 	0  	0.599479	0.641611	0.0393354	0.120386	0.407184	1  	0.146417
36 	709  	802      	4748    	0.2	0.822331	0.946768	0.0977954	0  	0.600137	0.641611	0.0387107	0.119523	0.406749	1  	0.147714
37 	723  	761      	4794    	0.2	0.815099	0.946768	0.101649 	0  	0.597913	0.641611	0.0394832	0.120386	0.426436	1  	0.148312
38 	731  	793      	4852    	0.2	0.811437	0.946768	0.108183 	0  	0.596355	0.641611	0.0417724	0.120386	0.428388	1  	0.151094
39 	715  	785      	4892    	0.2	0.810478	0.946768	0.1033   	0  	0.599146	0.641611	0.0405409	0.120386	0.431156	1  	0.148741
40 	704  	780      	4929    	0.2	0.815845	0.946768	0.101877 	0  	0.596685	0.641611	0.0397088	0.120386	0.428281	1  	0.152383
41 	714  	775      	4964    	0.2	0.823193	0.946768	0.0978017	0  	0.597902	0.641611	0.0401006	0.120386	0.415705	1  	0.150575
42 	709  	767      	4996    	0.2	0.81542 	0.946768	0.0982005	0  	0.596871	0.642218	0.0402304	0.144338	0.432051	1  	0.148975
43 	716  	779      	5035    	0.2	0.826232	0.946768	0.0932551	0  	0.599327	0.642218	0.0403606	0.144338	0.417796	1  	0.150133
44 	738  	785      	5065    	0.2	0.829448	0.946768	0.089653 	0  	0.601802	0.642715	0.0396777	0.144338	0.41562 	1  	0.141171
45 	713  	820      	5098    	0.2	0.829041	0.946768	0.0909035	0  	0.601689	0.642715	0.0396438	0.144338	0.418831	1  	0.143853
46 	712  	778      	5129    	0.2	0.820667	0.946768	0.100917 	0  	0.600163	0.642715	0.0415677	0.144338	0.426003	1  	0.1513  
47 	704  	769      	5168    	0.2	0.830795	0.944423	0.0977697	0  	0.599574	0.642715	0.0405149	0.141421	0.403688	1  	0.153853
