
OPTIMIZING ON FOLD NUMBER 5
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5900
Features active in total: 5900
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 106
PRCC T2: 46
ccRCC: 324
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 14
Generations completed = 32
Generations completed = 52
Generations completed = 71
Generations completed = 90
Generations completed = 108
Generations completed = 128
Generations completed = 147
Generations completed = 166
Generations completed = 186
Generations completed = 206
Generations completed = 226
Generations completed = 246
Generations completed = 266
Generations completed = 285
Generations completed = 305
Generations completed = 325
Generations completed = 345
Generations completed = 364
Generations completed = 383
Generations completed = 402
Generations completed = 421
Generations completed = 440
Generations completed = 460
Generations completed = 479
Generations completed = 498
   	     	         	        	            type svm balanced accuracy           	                 root separation                 	                 root leanness                  
   	     	         	        	-------------------------------------------------	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std      	min	avg     	max     	std      	min     	avg     	max	std     
0  	500  	398      	398     	0.2	0.84664 	0.95529 	0.140714 	0  	0.572879	0.63856 	0.0932008	0.140028	0.263792	1  	0.153738
1  	652  	623      	627     	0.2	0.843203	0.957037	0.0992768	0  	0.582661	0.637433	0.0397474	0.140028	0.296173	1  	0.112389
2  	748  	648      	837     	0.2	0.837759	0.957037	0.107968 	0  	0.58354 	0.645134	0.0413593	0.140028	0.312662	1  	0.126554
3  	737  	694      	1044    	0.2	0.815917	0.961497	0.113492 	0  	0.582464	0.646362	0.0424272	0.140028	0.352564	1  	0.132375
4  	737  	708      	1240    	0.2	0.835503	0.963341	0.0977538	0  	0.590798	0.645134	0.0394717	0.140028	0.337827	1  	0.122732
5  	735  	695      	1423    	0.2	0.835306	0.963411	0.0970039	0  	0.592468	0.645534	0.0390855	0.140028	0.344274	1  	0.122051
6  	727  	749      	1633    	0.2	0.848898	0.963411	0.091838 	0  	0.598859	0.644075	0.0376666	0.140028	0.334558	1  	0.122702
7  	740  	730      	1807    	0.2	0.84222 	0.963411	0.106145 	0  	0.597878	0.647407	0.0420001	0.128037	0.3438  	1  	0.13762 
8  	748  	732      	1975    	0.2	0.852796	0.972045	0.0794221	0  	0.602687	0.647407	0.0370193	0.128037	0.344654	1  	0.115083
9  	724  	731      	2111    	0.2	0.853435	0.972045	0.0837292	0  	0.601658	0.647407	0.03772  	0.137361	0.346823	1  	0.119703
10 	728  	756      	2274    	0.2	0.857185	0.972045	0.0870441	0  	0.604011	0.647407	0.0390265	0.138675	0.341184	1  	0.126704
11 	734  	773      	2422    	0.2	0.856105	0.972045	0.091764 	0  	0.604718	0.647407	0.0400394	0.140028	0.346783	1  	0.135093
12 	728  	747      	2564    	0.2	0.86191 	0.972045	0.0892803	0  	0.605529	0.645273	0.0399529	0.140028	0.34346 	1  	0.131253
13 	706  	768      	2703    	0.2	0.867744	0.972045	0.0917821	0  	0.603317	0.647393	0.0410237	0.140028	0.338087	1  	0.139478
14 	721  	753      	2826    	0.2	0.863187	0.976393	0.0982609	0  	0.602379	0.647393	0.0413151	0.140028	0.350816	1  	0.143857
15 	729  	760      	2963    	0.2	0.871693	0.976393	0.0880812	0  	0.60369 	0.647393	0.0406612	0.140028	0.343972	1  	0.136967
16 	720  	772      	3085    	0.2	0.876752	0.976393	0.0911326	0  	0.602123	0.647393	0.0412687	0.140028	0.328705	1  	0.14304 
17 	725  	771      	3188    	0.2	0.867234	0.976393	0.0950775	0  	0.605176	0.647393	0.0405324	0.140028	0.344661	1  	0.146229
18 	733  	766      	3302    	0.2	0.868562	0.976393	0.0983155	0  	0.602847	0.647393	0.0411763	0.124035	0.344421	1  	0.14874 
19 	726  	769      	3406    	0.2	0.867135	0.976393	0.0953593	0  	0.604213	0.647393	0.0412505	0.138675	0.350548	1  	0.147646
20 	729  	767      	3498    	0.2	0.874599	0.976393	0.0925487	0  	0.603199	0.647393	0.0412533	0.133631	0.339263	1  	0.143885
21 	723  	766      	3595    	0.2	0.869147	0.976393	0.0984295	0  	0.603587	0.647393	0.0423083	0.137361	0.354068	1  	0.14665 
22 	731  	788      	3692    	0.2	0.87241 	0.976393	0.0942277	0  	0.602983	0.647393	0.0417641	0.137361	0.348072	1  	0.145415
23 	699  	783      	3770    	0.2	0.868254	0.976393	0.0967115	0  	0.60592 	0.647393	0.0430854	0.137361	0.351703	1  	0.149538
24 	717  	800      	3863    	0.2	0.871822	0.976393	0.0995071	0  	0.603962	0.647393	0.04265  	0.136083	0.350123	1  	0.153834
25 	716  	773      	3945    	0.2	0.864777	0.976393	0.105872 	0  	0.602106	0.647393	0.0432708	0.136083	0.359578	1  	0.157191
26 	701  	789      	4031    	0.2	0.866159	0.976393	0.101627 	0  	0.601776	0.647393	0.0430277	0.136083	0.366946	1  	0.151324
27 	718  	814      	4112    	0.2	0.870252	0.976393	0.096469 	0  	0.6038  	0.647393	0.0419876	0.136083	0.361541	1  	0.147732
28 	710  	781      	4180    	0.2	0.868242	0.976393	0.105986 	0  	0.600217	0.647393	0.0428377	0.136083	0.358012	1  	0.159027
29 	715  	784      	4260    	0.2	0.863853	0.976393	0.102122 	0  	0.602016	0.647393	0.0426345	0.137361	0.37094 	1  	0.151741
30 	703  	782      	4325    	0.2	0.859512	0.97701 	0.111513 	0  	0.599881	0.646348	0.0441239	0.137361	0.374884	1  	0.159647
31 	705  	801      	4403    	0.2	0.864378	0.97701 	0.106343 	0  	0.601621	0.647393	0.0431546	0.137361	0.375727	1  	0.152524
32 	723  	786      	4475    	0.2	0.85712 	0.97701 	0.111831 	0  	0.598156	0.647393	0.0439413	0.136083	0.383001	1  	0.158539
33 	713  	780      	4526    	0.2	0.858461	0.97701 	0.112474 	0  	0.599425	0.647393	0.0442681	0.137361	0.383879	1  	0.158467
34 	714  	767      	4566    	0.2	0.856264	0.97701 	0.112467 	0  	0.599376	0.647393	0.0438493	0.140028	0.390055	1  	0.155608
35 	720  	782      	4617    	0.2	0.854025	0.97701 	0.119304 	0  	0.598226	0.647393	0.0447705	0.141421	0.391537	1  	0.162189
36 	729  	724      	4654    	0.2	0.848729	0.97701 	0.123192 	0  	0.600877	0.647393	0.0455464	0.142857	0.387299	1  	0.169198
37 	713  	741      	4690    	0.2	0.854424	0.981358	0.118956 	0  	0.599873	0.647393	0.0437774	0.132453	0.387353	1  	0.163283
38 	729  	770      	4741    	0.2	0.863327	0.981358	0.106113 	0  	0.603771	0.647393	0.0427572	0.140028	0.378582	1  	0.15436 
39 	704  	791      	4786    	0.2	0.860744	0.981358	0.10996  	0  	0.604591	0.647393	0.0429698	0.129099	0.379273	1  	0.161416
40 	731  	770      	4833    	0.2	0.866169	0.981358	0.105966 	0  	0.606241	0.647393	0.0419686	0.138675	0.369636	1  	0.157265
41 	708  	771      	4876    	0.2	0.870812	0.981358	0.0961927	0  	0.605817	0.647393	0.0412678	0.138675	0.372946	1  	0.150019
42 	717  	773      	4912    	0.2	0.862633	0.981358	0.101651 	0  	0.604406	0.646348	0.0417777	0.138675	0.389206	1  	0.15046 
