gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,390,390,0.2,0.8163697889045088,0.9380465515939965,0.1306820614644485,0.0,0.5686597165131673,0.636446898535957,0.080582042915866,0.14002800840280097,0.271705741359848,1.0,0.14566088314757536
1,670,615,618,0.2,0.8195680491946284,0.9380465515939965,0.11378206312834448,0.0,0.5785016122840532,0.636446898535957,0.04420733828309955,0.14002800840280097,0.2938498023664905,1.0,0.13422707692677102
2,724,691,866,0.2,0.7936606825463696,0.9380465515939965,0.12220582965284585,0.0,0.5743200625446444,0.636446898535957,0.04516286467478052,0.13736056394868904,0.3442880022409213,1.0,0.15038008448295498
3,734,666,1071,0.2,0.8135262096673916,0.9380465515939965,0.10657849380541483,0.0,0.5812335784629409,0.636446898535957,0.03969899524846297,0.1270001270001905,0.3298566302136434,1.0,0.14378129993033598
4,722,675,1255,0.2,0.8217003150664758,0.9380465515939965,0.109346804461291,0.0,0.5829073547152187,0.636446898535957,0.03917781319014577,0.12598815766974242,0.32453704969132147,1.0,0.14989730908994475
5,731,702,1434,0.2,0.8267498187393616,0.9382286975565769,0.10210091479600085,0.0,0.584402310362683,0.636446898535957,0.038433159813071785,0.12598815766974242,0.3282805138565113,1.0,0.14681012062696794
6,735,736,1647,0.2,0.8290545071637802,0.9432072924291589,0.09021276816780535,0.0,0.5864417946122222,0.636446898535957,0.035636743914780854,0.13608276348795434,0.3382316949942308,1.0,0.1369982637825837
7,743,721,1827,0.2,0.8354832663113041,0.9432072924291589,0.09193334283077094,0.0,0.5878689921580217,0.636446898535957,0.03749030257324507,0.13608276348795434,0.3304431109274284,1.0,0.1387406543626567
8,723,717,1991,0.2,0.8303428183719052,0.9438264874755985,0.09301149014966557,0.0,0.5884540586731096,0.636446898535957,0.03674947650768457,0.1386750490563073,0.3423198923114222,1.0,0.14356946894916386
9,717,738,2142,0.2,0.8384626267577154,0.9438264874755985,0.09261831193137209,0.0,0.5903217026398879,0.636446898535957,0.037303093589412605,0.1386750490563073,0.32836995174208605,1.0,0.14252776766736305
10,723,756,2296,0.2,0.8247765287419079,0.9438264874755985,0.09974368065986282,0.0,0.5883595785466278,0.636446898535957,0.03818327642133574,0.13736056394868904,0.35904007428447815,1.0,0.15059552771052304
11,737,722,2445,0.2,0.8240681409572426,0.9432072924291589,0.1008740997804136,0.0,0.5903871418476199,0.636446898535957,0.03866182002672784,0.1386750490563073,0.3600926741960693,1.0,0.1508754433774409
12,716,733,2597,0.2,0.8088925925235696,0.9432072924291589,0.1078453056746956,0.0,0.5879013646170657,0.638923805226812,0.03972396285585119,0.13736056394868904,0.3888774514091537,1.0,0.155945929308507
13,731,740,2744,0.2,0.8256506556931427,0.9438264874755985,0.09440147289679253,0.0,0.5925286281957943,0.638923805226812,0.03728419481632294,0.13736056394868904,0.3732485146786944,1.0,0.14461734415825092
14,729,730,2858,0.2,0.8065140054333445,0.9438264874755985,0.10729449048011698,0.0,0.5878132439467488,0.638923805226812,0.040111011007359774,0.12403473458920845,0.40886202880320366,1.0,0.1501073514550538
15,737,751,2993,0.2,0.8149152868369359,0.9438264874755985,0.10330014368575768,0.0,0.5907700827115597,0.638923805226812,0.03846109089873939,0.12403473458920845,0.3901637886184835,1.0,0.1567256742706301
16,716,754,3117,0.2,0.8061222828300538,0.9438264874755985,0.10989572062291178,0.0,0.5894886527538183,0.638923805226812,0.03995456065866515,0.12403473458920845,0.40470161121200926,1.0,0.1553741511026875
17,726,745,3234,0.2,0.817215978139004,0.9469359234696757,0.09960889954262052,0.0,0.5908654500408201,0.636446898535957,0.03759271310269245,0.12403473458920845,0.400479165599786,1.0,0.15105918556088896
18,726,732,3354,0.2,0.8200005580919189,0.9469359234696757,0.09716120349582444,0.0,0.5920342720255309,0.636446898535957,0.03725806702261694,0.13736056394868904,0.3998297975996792,1.0,0.14648415409941742
19,732,746,3448,0.2,0.8226622736997244,0.9469359234696757,0.0902453152340399,0.0,0.5926608013530972,0.636446898535957,0.035770653672365,0.13736056394868904,0.4009598968062596,1.0,0.14349984747032044
