
OPTIMIZING ON FOLD NUMBER 3
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 3002
Features active in total: 3002
Computing active features for outcome type
Features selected for this outcome: 5765
Features active in total: 5835
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 138
censored 1: 254
deceased 0: 68
deceased 1: 68
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 53
PRCC T1: 106
PRCC T2: 46
ccRCC: 323
Strata from each outcome has been integrated.
Counts:
censored 0 ChRCC: 6
censored 0 PRCC T1: 53
censored 0 PRCC T2: 19
censored 0 ccRCC: 60
censored 1 ChRCC: 37
censored 1 PRCC T1: 43
censored 1 PRCC T2: 17
censored 1 ccRCC: 157
deceased 0 ChRCC: 5
deceased 0 PRCC T1: 4
deceased 0 PRCC T2: 7
deceased 0 ccRCC: 52
deceased 1 ChRCC: 5
deceased 1 PRCC T1: 6
deceased 1 PRCC T2: 3
deceased 1 ccRCC: 54

RUNNING GENETIC ALGORITHM
Generations completed = 66
Generations completed = 141
Generations completed = 211
Generations completed = 277
Generations completed = 342
Generations completed = 404
Generations completed = 467
   	     	         	        	                 root leanness                  	       survival SKSurv Cox model concordance index       	                 root separation                 
   	     	         	        	------------------------------------------------	---------------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min     	avg     	max     	std             	min	avg     	max     	std      
0  	500  	5122     	5122    	0.140028	0.251736	1  	0.143998	0.459885	0.659209	0.741025	0.0467572       	0  	0.540219	0.602267	0.0750341
1  	373  	4090     	5167    	0.129099	0.302216	1  	0.159536	0.459885	0.661632	0.743728	0.0543859       	0  	0.530396	0.602267	0.0859766
2  	361  	3024     	5215    	0.129099	0.324814	1  	0.166833	0.474652	0.665232	0.745686	0.0545117       	0  	0.529175	0.602267	0.0961486
3  	377  	2263     	5258    	0.129099	0.336361	1  	0.182604	0.474652	0.67018 	0.752357	0.0581224       	0  	0.527278	0.60313 	0.106696 
4  	373  	1963     	5295    	0.128037	0.336457	1  	0.188047	0.478967	0.678248	0.752357	0.0550343       	0  	0.529706	0.610514	0.112296 
5  	373  	1676     	5348    	0.128037	0.353835	1  	0.207309	0.5     	0.676494	0.752357	0.0607348       	0  	0.525579	0.610514	0.128796 
6  	383  	1450     	5372    	0.127   	0.380215	1  	0.216992	0.5     	0.677879	0.755406	0.0629789       	0  	0.515599	0.610514	0.139947 
7  	377  	1398     	5403    	0.140028	0.420869	1  	0.23331 	0.465924	0.671061	0.773174	0.071339        	0  	0.499096	0.612541	0.156454 
8  	372  	1253     	5441    	0.141421	0.441245	1  	0.245016	0.472768	0.668985	0.777773	0.0752098       	0  	0.492247	0.615991	0.169474 
9  	375  	1156     	5471    	0.141421	0.4686  	1  	0.257258	0.475201	0.666951	0.777773	0.0799089       	0  	0.473918	0.615991	0.188601 
10 	379  	1097     	5508    	0.141421	0.492533	1  	0.271769	0.475201	0.660224	0.777773	0.0851876       	0  	0.458957	0.615991	0.210087 
11 	383  	1041     	5537    	0.149071	0.537302	1  	0.27879 	0.475201	0.652047	0.788082	0.0911216       	0  	0.430034	0.615991	0.225825 
12 	356  	906      	5559    	0.149071	0.567702	1  	0.302063	0.475201	0.644116	0.788082	0.100741        	0  	0.398773	0.615991	0.25134  
13 	367  	928      	5584    	0.164399	0.621297	1  	0.31765 	0.475201	0.628941	0.788082	0.107135        	0  	0.354095	0.618598	0.270122 
14 	361  	825      	5609    	0.164399	0.679592	1  	0.318854	0.475201	0.611555	0.788082	0.109825        	0  	0.304619	0.618739	0.279272 
15 	358  	805      	5629    	0.164399	0.780381	1  	0.291737	0.475201	0.580271	0.788082	0.105597        	0  	0.217437	0.618739	0.269528 
16 	358  	711      	5645    	0.164399	0.81416 	1  	0.286535	0.5     	0.570604	0.788082	0.105144        	0  	0.180714	0.618739	0.260617 
17 	339  	673      	5660    	0.164399	0.806464	1  	0.284832	0.5     	0.575877	0.788082	0.106972        	0  	0.193638	0.618739	0.263919 
18 	326  	644      	5672    	0.164399	0.752668	1  	0.307358	0.5     	0.592291	0.788082	0.110808        	0  	0.246932	0.618739	0.27993  
19 	335  	680      	5686    	0.182574	0.720088	1  	0.306935	0.5     	0.606941	0.788082	0.111916        	0  	0.286769	0.618739	0.280036 
20 	341  	683      	5694    	0.182574	0.654903	1  	0.301461	0.5     	0.631315	0.788343	0.107868        	0  	0.36106 	0.618739	0.266996 
21 	366  	707      	5703    	0.166667	0.648532	1  	0.285516	0.5     	0.635679	0.790786	0.10216         	0  	0.386313	0.618739	0.254469 
22 	368  	665      	5717    	0.188982	0.620616	1  	0.264617	0.5     	0.652325	0.790786	0.0967949       	0  	0.426421	0.619947	0.227672 
23 	339  	630      	5724    	0.188982	0.56336 	1  	0.249441	0.5     	0.673335	0.790786	0.0890363       	0  	0.475635	0.619947	0.192541 
24 	351  	661      	5734    	0.185695	0.573216	1  	0.23647 	0.5     	0.673874	0.790786	0.0871657       	0  	0.478295	0.619947	0.185818 
25 	359  	647      	5742    	0.185695	0.538764	1  	0.224904	0.5     	0.68691 	0.790786	0.0815547       	0  	0.503238	0.619947	0.162185 
26 	365  	633      	5747    	0.179605	0.516066	1  	0.213432	0.5     	0.696617	0.790786	0.0764959       	0  	0.51768 	0.620499	0.143769 
27 	352  	648      	5752    	0.176777	0.505776	1  	0.201265	0.5     	0.703961	0.790786	0.0735525       	0  	0.524589	0.620499	0.130761 
28 	367  	659      	5761    	0.176777	0.522983	1  	0.188875	0.5     	0.700179	0.790954	0.0710735       	0  	0.522809	0.620499	0.127428 
29 	374  	668      	5765    	0.176777	0.515968	1  	0.187566	0.5     	0.701708	0.792017	0.0705032       	0  	0.527362	0.620499	0.120438 
30 	370  	679      	5770    	0.176777	0.521572	1  	0.185062	0.5     	0.699517	0.792017	0.0714992       	0  	0.526604	0.620499	0.120286 
31 	365  	610      	5772    	0.176777	0.528487	1  	0.185194	0.5     	0.695942	0.792157	0.0742951       	0  	0.52709 	0.620499	0.120365 
32 	368  	656      	5775    	0.176777	0.521636	1  	0.180472	0.5     	0.697196	0.794449	0.0732149       	0  	0.533643	0.620499	0.1157   
