gen,evals,gen_feats,explored,PanKidney logistic classifier (max_iter=100) balanced accuracy_min,PanKidney logistic classifier (max_iter=100) balanced accuracy_avg,PanKidney logistic classifier (max_iter=100) balanced accuracy_max,PanKidney logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,4260,4260,0.24806701030927833,0.6962717109324309,0.830772891734554,0.1384276678192272,0.0196078431372549,0.11173943499690782,1.0,0.20316551111810777
1,142,2100,4418,0.24806701030927833,0.6613086372591647,0.8352033356463124,0.16266451296790388,0.02127659574468085,0.16906921604805816,1.0,0.22404705220129997
2,151,1082,4560,0.25,0.6692343003726299,0.8352033356463124,0.17078347147466302,0.02040816326530612,0.20382741923443745,1.0,0.26356295262013435
3,148,887,4710,0.25,0.6629305475452383,0.835283567109437,0.18671695605249378,0.0196078431372549,0.24512128286631113,1.0,0.3046139522559725
4,142,540,4840,0.25,0.643085641384228,0.8489052305619639,0.20925807256638448,0.020833333333333332,0.30087531703245063,1.0,0.3487716288396022
5,138,477,4983,0.25,0.6087831860874306,0.8489052305619639,0.23514517162225754,0.02127659574468085,0.3767141744486306,1.0,0.3919683660556505
6,146,421,5131,0.25,0.580153380788831,0.8490254228696561,0.2569230029781499,0.02127659574468085,0.44208114689503647,1.0,0.4265255670942415
7,133,308,5263,0.25,0.4585185302575968,0.859974525313604,0.2562018867049147,0.020833333333333332,0.6559386765520645,1.0,0.41910902167952185
8,126,268,5395,0.25,0.30839240253947087,0.859974525313604,0.16896313197212137,0.020833333333333332,0.9073771135265701,1.0,0.2685624182726546
9,125,245,5533,0.25,0.3006847593450364,0.859974525313604,0.15894150990129158,0.020833333333333332,0.9205739734299516,1.0,0.2497277111627738
10,121,240,5660,0.25,0.2972011416016329,0.859974525313604,0.15608609808694318,0.020833333333333332,0.926407306763285,1.0,0.24450831621695074
11,115,242,5784,0.25,0.2961006343044842,0.859974525313604,0.1531195557722422,0.020833333333333332,0.9289377554812337,1.0,0.23745146087045116
12,129,268,5933,0.25,0.3076403291658406,0.859974525313604,0.1700624495239694,0.020833333333333332,0.9109346090281446,1.0,0.2641988385047105
13,129,249,6053,0.25,0.311650083948751,0.859974525313604,0.1764693311504731,0.020833333333333332,0.9047490489741634,1.0,0.27419160881166305
14,133,257,6180,0.25,0.3107968821811243,0.859974525313604,0.1744025856819244,0.020833333333333332,0.9067133346884491,1.0,0.26984921618722585
15,117,207,6277,0.25,0.30607034460384974,0.859974525313604,0.16927907217600785,0.020833333333333332,0.915860770585885,1.0,0.25651760690214753
16,122,245,6397,0.25,0.31163622114032874,0.859974525313604,0.17639530995325156,0.020833333333333332,0.9080829928081073,1.0,0.2657156297101549
17,128,236,6519,0.25,0.3122101684156694,0.859974525313604,0.17801600980317756,0.020833333333333332,0.9069639451890597,1.0,0.2688848670976617
