gen,evals,gen_feats,explored,PanKidney logistic classifier (max_iter=100) balanced accuracy_min,PanKidney logistic classifier (max_iter=100) balanced accuracy_avg,PanKidney logistic classifier (max_iter=100) balanced accuracy_max,PanKidney logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,4352,4352,0.24935567010309276,0.7085338381616773,0.8157830128956095,0.11150364477505958,0.0196078431372549,0.07947238264364484,1.0,0.12018625988638988
1,149,2279,4500,0.24935567010309276,0.6923945856012543,0.8157830128956095,0.14157954817596863,0.017241379310344827,0.1197666245160685,1.0,0.14572768399393163
2,139,1286,4637,0.25,0.6611319720268456,0.8196995135985148,0.16937804434369683,0.016666666666666666,0.1663934406514985,1.0,0.1806193468782779
3,131,889,4776,0.25,0.6712926946000198,0.8271022670950183,0.16382221596148314,0.016666666666666666,0.18357037565124915,1.0,0.18363491374232518
4,145,644,4910,0.25,0.6652336485799961,0.8271022670950183,0.17822497361038858,0.016666666666666666,0.21074361009617937,1.0,0.22015003301513203
5,152,471,5057,0.25,0.6689515592332925,0.8320373328346911,0.18423577483614687,0.0196078431372549,0.2341447804769068,1.0,0.2489437074292036
6,151,433,5185,0.25,0.6726331667687983,0.8599492646528729,0.18159520152390776,0.0196078431372549,0.26654571681496736,1.0,0.2796646196649123
7,142,323,5320,0.25,0.6488762102306521,0.8599492646528729,0.2060079046612617,0.021739130434782608,0.31975186926674676,1.0,0.3198544411052306
8,140,309,5443,0.25,0.6394425165081375,0.8599492646528729,0.2321886327749766,0.04,0.3635902933807715,1.0,0.37435255787009997
9,136,290,5568,0.25,0.5585763609779396,0.8599492646528729,0.25256946624023147,0.043478260869565216,0.5054891608780085,1.0,0.40196960053681685
10,127,250,5674,0.25,0.4520943439212205,0.8599492646528729,0.25354929640531154,0.043478260869565216,0.6844074921242441,1.0,0.3951886634266405
11,141,236,5811,0.25,0.33530980904968105,0.8599492646528729,0.19505216869543618,0.045454545454545456,0.8694122446181269,1.0,0.2989023592177102
12,135,253,5960,0.25,0.29485340509200847,0.8599492646528729,0.1497051557596795,0.045454545454545456,0.9308953448512273,1.0,0.2306927070768181
13,123,225,6084,0.25,0.2974015535447156,0.8599492646528729,0.1532160776104514,0.045454545454545456,0.9271453448512272,1.0,0.2355828467542041
14,113,216,6209,0.25,0.2953786387179187,0.8599492646528729,0.1511461352988056,0.045454545454545456,0.9304786781845605,1.0,0.23184400370178498
15,136,264,6361,0.25,0.2958872248080528,0.8599492646528729,0.152239100015783,0.045454545454545456,0.9296453448512273,1.0,0.23368205100212266
16,128,229,6475,0.25,0.29885273077035723,0.8599492646528729,0.15701795054378975,0.045454545454545456,0.92500248770837,1.0,0.2413372662924733
17,129,239,6595,0.25,0.3009397589564109,0.8599492646528729,0.159558238399844,0.045454545454545456,0.9218596305655129,1.0,0.24520116252965676
18,117,214,6699,0.25,0.30150332288925635,0.8599492646528729,0.1610230978421829,0.045454545454545456,0.9211929638988462,1.0,0.2469752138980397
