gen,evals,gen_feats,explored,PanKidney logistic classifier (max_iter=100) balanced accuracy_min,PanKidney logistic classifier (max_iter=100) balanced accuracy_avg,PanKidney logistic classifier (max_iter=100) balanced accuracy_max,PanKidney logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,4431,4431,0.25,0.715464636060621,0.8145646999585465,0.11602172766068934,0.0196078431372549,0.08971350758141586,1.0,0.15786842448830035
1,150,2230,4582,0.25,0.6893089761800698,0.8274516076706798,0.14415780116896135,0.017241379310344827,0.14407949039823212,1.0,0.18150692570223184
2,139,1152,4713,0.25,0.6950007157187207,0.8274516076706798,0.14715942169213425,0.01818181818181818,0.1758124900554609,1.0,0.21131433969675906
3,142,724,4836,0.25,0.6853771955935494,0.8294047326706798,0.15894280759237397,0.017543859649122806,0.22210620188746957,1.0,0.2561532462763653
4,135,543,4956,0.25,0.6561417876381028,0.8294047326706798,0.19199246092579478,0.02857142857142857,0.29356332923908046,1.0,0.31883580067403705
5,141,459,5088,0.25,0.6167207452261012,0.8379212926249009,0.2236639768968043,0.03125,0.37938221014941476,1.0,0.36787740263335184
6,139,363,5244,0.25,0.5421825175670013,0.8397890608103238,0.252204750474142,0.037037037037037035,0.5230882978405037,1.0,0.41309649843297314
7,123,274,5355,0.25,0.42568849479692344,0.8494894643050248,0.24877476737120396,0.04,0.7198911238572228,1.0,0.3986626828433028
8,132,256,5484,0.25,0.2952453155132561,0.8494894643050248,0.1496307200473635,0.05263157894736842,0.9292211209842789,1.0,0.23478977843386495
9,121,235,5612,0.25,0.29421181528683943,0.8514029945569894,0.14632468219594644,0.07142857142857142,0.9313614718614719,1.0,0.22836280996397904
10,126,212,5727,0.25,0.30454101646983817,0.8514029945569894,0.16068005064481253,0.07142857142857142,0.9151908369408369,1.0,0.2509278589093706
11,135,240,5869,0.25,0.29989316190816273,0.8514029945569894,0.1551617710303846,0.07142857142857142,0.9221112914862916,1.0,0.2427557974523875
12,139,252,6013,0.25,0.3076955642617692,0.8539901987509914,0.1656520489932231,0.0625,0.910378336940837,1.0,0.258344243744943
13,128,236,6141,0.25,0.30500958398479744,0.8539901987509914,0.16217630340127193,0.0625,0.9146640512265511,1.0,0.25262244006583606
14,132,243,6272,0.25,0.3137754838388094,0.8617275926393195,0.1742098092663198,0.06666666666666667,0.9014547258297259,1.0,0.2702300155309331
15,149,266,6423,0.25,0.31372693056782136,0.8617275926393195,0.17407056235779308,0.06666666666666667,0.9015797258297258,1.0,0.2698647939012996
16,131,218,6541,0.25,0.31173101155851235,0.8617825634417129,0.17273336528864752,0.058823529411764705,0.9051692980222392,1.0,0.2664676897046506
