gen,evals,gen_feats,explored,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,16,16,0.5,0.7736571225753389,0.80171696249455,0.05289778586932492,0.24253562503633297,0.293402444064146,1.0,0.12847094935830258
1,881,146,146,0.5,0.738289169986779,0.8233204189860577,0.05493638410013737,0.22360679774997896,0.33844986576834896,1.0,0.12082185788329806
2,518,162,173,0.5,0.7499538665523662,0.8233204189860577,0.05272894036234261,0.22360679774997896,0.3582518040162455,1.0,0.12128096537797345
3,500,153,181,0.5,0.7602306958529723,0.8233204189860577,0.050531062371637944,0.22360679774997896,0.3583188642442017,1.0,0.12040071703179893
4,500,166,182,0.5,0.7662884213862192,0.8233204189860577,0.05053092963217928,0.22360679774997896,0.3632745830225239,1.0,0.12137224067466931
5,500,163,182,0.5,0.7685252918107935,0.8233204189860577,0.05482734256830494,0.22360679774997896,0.3711863394299678,1.0,0.12718675511673375
6,500,160,182,0.5,0.7750151763536448,0.8239383019426944,0.0542968252647537,0.22360679774997896,0.3694308218180631,1.0,0.12795113243824358
7,500,161,182,0.5,0.7750403031596546,0.826260457689742,0.05784134051420987,0.22360679774997896,0.3785355409972677,1.0,0.1324899147776222
8,500,165,182,0.5,0.7796128518139228,0.8290724967505825,0.05594132587643725,0.22360679774997896,0.37730916554817157,1.0,0.13236696452519714
9,500,164,182,0.5,0.781729319711949,0.8297103010217683,0.055565425424930766,0.22360679774997896,0.3796576320621274,1.0,0.13176402367278897
10,500,170,182,0.5,0.7829463896724635,0.8297103010217683,0.055779003256361544,0.22360679774997896,0.3835157609712096,1.0,0.13154020522470236
11,500,159,182,0.5,0.7833458290012703,0.8297103010217683,0.056348114130827465,0.22360679774997896,0.38726620676118123,1.0,0.13134439358667532
12,500,160,182,0.5,0.7846246113659012,0.8316311453517972,0.056527031561591015,0.22360679774997896,0.38747766077830426,1.0,0.1311164864840972
13,500,159,182,0.5,0.7847358844295044,0.8316311453517972,0.05743454874429137,0.22360679774997896,0.39053806467864255,1.0,0.13141382845301341
14,500,160,182,0.5,0.7862456556688574,0.8316311453517972,0.05715425233092209,0.22360679774997896,0.39001688431781245,1.0,0.1313426928516044
15,500,155,182,0.5,0.7874802729295275,0.8331381105137593,0.05759623139685157,0.23570226039551584,0.39083162514271375,1.0,0.13108595652904131
16,500,160,182,0.5,0.7885101388828822,0.8354817804143759,0.05762965597839934,0.23570226039551584,0.39066207574438183,1.0,0.13121101751977052
17,500,160,182,0.5,0.7890514486925452,0.836803589949764,0.05757714013328298,0.23570226039551584,0.3917451767905193,1.0,0.13234526412016015
18,500,159,182,0.5,0.7897393357591398,0.836803589949764,0.057277355345298084,0.23570226039551584,0.39296217431974156,1.0,0.13190266344704832
19,500,159,182,0.5,0.790598298743643,0.836803589949764,0.0568295985469531,0.23570226039551584,0.39354934574435674,1.0,0.13160838864461674
20,500,162,182,0.5,0.7919414629269655,0.843201320117263,0.05696134865581135,0.23570226039551584,0.39240863929885716,1.0,0.13218767129029785
21,500,164,182,0.5,0.7927944521164024,0.843201320117263,0.05697934087339758,0.23570226039551584,0.39258301656011557,1.0,0.13220538436579427
22,500,157,182,0.5,0.7940723346482476,0.8432028090189895,0.057235634557928995,0.23570226039551584,0.39140315199819,1.0,0.13198309930718424
23,500,163,182,0.5,0.7950712391231919,0.843858941765705,0.05722604581515734,0.22941573387056177,0.39023523017189177,1.0,0.13257302119539552
24,500,159,182,0.5,0.7965590888206915,0.843858941765705,0.056696456263107674,0.22941573387056177,0.38774712053292665,1.0,0.1323413301139617
25,500,165,182,0.5,0.797186037568287,0.843858941765705,0.05662216129341685,0.22941573387056177,0.38764097590060487,1.0,0.13244730258292256
26,500,162,182,0.5,0.7987423091998248,0.843858941765705,0.05612661734522069,0.22941573387056177,0.3841675833667375,1.0,0.13233005925671892
27,500,166,182,0.5,0.7994307223943996,0.8464207760449595,0.0559702865403749,0.22941573387056177,0.3846651074911922,1.0,0.13191772788949094
28,500,164,182,0.5,0.7989011750876679,0.8464207760449595,0.05688501674527507,0.22360679774997896,0.38778664850297323,1.0,0.1323041440541722
29,500,164,182,0.5,0.8005822991122254,0.8510114870768994,0.05644917055859129,0.22360679774997896,0.38466398175618394,1.0,0.13195611418860484
30,500,167,182,0.5,0.8012885466523112,0.8510114870768994,0.05655305601836579,0.22941573387056177,0.384809955109057,1.0,0.13180249111439454
31,500,173,182,0.5,0.8020707178975872,0.8510114870768994,0.056121848032570615,0.22941573387056177,0.3841116177975229,1.0,0.132251034100297
32,500,162,182,0.5,0.8026790404508042,0.8510114870768994,0.05639476021040458,0.22941573387056177,0.38325858474503344,1.0,0.13260773215398627
33,500,171,182,0.5,0.8039652283267956,0.8622268762224042,0.05553375290403417,0.22941573387056177,0.3818528994716361,1.0,0.13188471388358508
34,500,165,182,0.5,0.8035509672653963,0.8622268762224042,0.05651423126365781,0.21821789023599236,0.383922499302997,1.0,0.132551239942126
35,500,163,182,0.5,0.8050371773928031,0.8622268762224042,0.05584355559757119,0.21320071635561044,0.380613125393153,1.0,0.13233253804853623
36,500,174,182,0.5,0.805435260831036,0.8622268762224042,0.056046196270131285,0.21320071635561044,0.38047059702756514,1.0,0.13249810509263554
37,500,168,182,0.5,0.8068439302583394,0.8622268762224042,0.05552614883907218,0.21320071635561044,0.3771765107506035,1.0,0.13237614128598582
38,500,165,182,0.5,0.8078268823257754,0.8622268762224042,0.05580653899826189,0.20851441405707477,0.3748026287702904,1.0,0.13331905978961342
39,500,168,182,0.5,0.8079924497906047,0.8622268762224042,0.056049725447701745,0.20851441405707477,0.37690702995156666,1.0,0.13237686451417324
40,500,169,182,0.5,0.808725132991318,0.8622268762224042,0.05621520738497513,0.20851441405707477,0.37548339790995383,1.0,0.13309576471615073
41,500,168,182,0.5,0.8090460003282132,0.8622268762224042,0.0565720075400794,0.20851441405707477,0.37593834979821017,1.0,0.13335813611360844
42,500,159,182,0.5,0.8108371848250124,0.8622268762224042,0.05611342222352841,0.20851441405707477,0.3722158992957991,1.0,0.13303512440671242
43,500,159,182,0.5,0.8117034548818655,0.8622482864386801,0.056474539754016895,0.20851441405707477,0.3713319724255888,1.0,0.13294985345748828
44,500,164,182,0.5,0.8129984979406784,0.8622482864386801,0.05592866629183204,0.20851441405707477,0.3695303702167426,1.0,0.13196525994823474
45,500,165,182,0.5,0.813507808768137,0.8622482864386801,0.05618876951028109,0.20851441405707477,0.3686798198860261,1.0,0.1327056548550445
46,500,153,182,0.5,0.8141850796302235,0.8651265067048857,0.056582706250581996,0.21320071635561044,0.3683038770010238,1.0,0.13303938274765
47,500,156,182,0.5,0.8157904853392102,0.8651265067048857,0.056077151601102604,0.20851441405707477,0.3648556740381441,1.0,0.1324969812303776
48,500,163,182,0.5,0.8163184116078679,0.8651265067048857,0.05636247359737218,0.21320071635561044,0.36486197733679737,1.0,0.13243030051317511
49,500,174,182,0.5,0.8171300227493443,0.8651265067048857,0.05647028668125716,0.21320071635561044,0.3637092310654143,1.0,0.13216834594538324
50,500,158,182,0.5,0.8172047059733327,0.8651265067048857,0.056785800014642326,0.21821789023599236,0.3641226342005083,1.0,0.132477141269041
51,500,167,182,0.5,0.8174952911694311,0.8651265067048857,0.05701472038915712,0.21821789023599236,0.36421874294997963,1.0,0.13256795507598246
52,500,162,182,0.5,0.8183450331577462,0.8651265067048857,0.05648974738885244,0.21821789023599236,0.36326502252239035,1.0,0.13180345793112774
