gen,evals,gen_feats,explored,Pam50 random forest balanced accuracy_min,Pam50 random forest balanced accuracy_avg,Pam50 random forest balanced accuracy_max,Pam50 random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
67,500,1174,11301,0.2,0.7665624817606755,0.8402758776704964,0.12409252404059193,0.037037037037037035,0.1536294171631303,1.0,0.12466001905750725
68,500,1207,11394,0.2,0.7667253343790887,0.8402758776704964,0.12403699441495052,0.037037037037037035,0.15377208756462427,1.0,0.1246333213276776
69,500,1193,11497,0.2,0.7669163165381473,0.8402758776704964,0.12411947800948048,0.037037037037037035,0.15363342327569682,1.0,0.12463009409933688
70,500,1223,11589,0.2,0.7670441346630048,0.8402758776704964,0.12417902868711912,0.037037037037037035,0.15389566857552792,1.0,0.12453443542818547
71,500,1194,11682,0.2,0.7673149598615483,0.8458928861347708,0.12429405242678378,0.037037037037037035,0.15416968517926588,1.0,0.12434051192152214
72,500,1204,11769,0.2,0.7674471229618685,0.8458928861347708,0.12435134347249957,0.037037037037037035,0.15434311379743132,1.0,0.12422979704043242
73,500,1211,11856,0.2,0.7675790821381844,0.8458928861347708,0.12439659392995349,0.037037037037037035,0.15435314981105802,1.0,0.12422099764523331
74,500,1148,11948,0.2,0.7677746750347563,0.8458928861347708,0.12448325814555584,0.037037037037037035,0.15449588792090135,1.0,0.12411714397313982
75,500,1189,12033,0.2,0.7679702590120511,0.8458928861347708,0.12456740302617465,0.037037037037037035,0.15442078977343482,1.0,0.12417586361244692
76,500,1158,12118,0.2,0.7671373817471006,0.8458928861347708,0.12609123203960126,0.037037037037037035,0.15534516642017984,1.0,0.12502753600848837
77,500,1212,12196,0.2,0.7682798577741988,0.8458928861347708,0.12469866414814135,0.037037037037037035,0.15447996694256622,1.0,0.12411504525800388
78,500,1183,12280,0.2,0.7684320514729258,0.8458928861347708,0.12474845077085585,0.037037037037037035,0.15435085438845367,1.0,0.12419491586180194
79,500,1203,12376,0.2,0.7686004504064327,0.8458928861347708,0.12480277985828632,0.037037037037037035,0.1541714893090886,1.0,0.12429894603009001
80,500,1171,12457,0.2,0.768742935915592,0.8458928861347708,0.12486594254243066,0.037037037037037035,0.1540389274265267,1.0,0.12438518968613184
81,500,1201,12530,0.2,0.7689883166680993,0.8458928861347708,0.12488403715518684,0.037037037037037035,0.15393839266716838,1.0,0.12441021356311585
82,500,1222,12599,0.2,0.7692400811756529,0.8458928861347708,0.1244924230088484,0.037037037037037035,0.1537731210394826,1.0,0.12441134111625593
83,500,1228,12681,0.2,0.7675433747508401,0.8458928861347708,0.12704649008434463,0.037037037037037035,0.15574909691545846,1.0,0.1252567508709986
84,500,1201,12751,0.2,0.7685906428172363,0.8458928861347708,0.12593672796837524,0.037037037037037035,0.1551539728015263,1.0,0.12509940771463116
85,500,1193,12821,0.2,0.7697314170445849,0.8458928861347708,0.12453052713994428,0.037037037037037035,0.154283416311233,1.0,0.12421577977328833
86,500,1173,12886,0.2,0.7700403035862657,0.8458928861347708,0.12434127785256263,0.037037037037037035,0.15367636470271076,1.0,0.12454725970789715
87,500,1191,12943,0.2,0.7701862809497206,0.8458928861347708,0.12440564839413372,0.037037037037037035,0.15366912565692684,1.0,0.12457203966476867
88,500,1195,13006,0.2,0.7703699350785783,0.8458928861347708,0.12424738981873223,0.037037037037037035,0.15344781167678934,1.0,0.12464430333429538
89,500,1202,13074,0.2,0.7723349341218452,0.8458928861347708,0.12249437264250929,0.037037037037037035,0.15149797507548216,1.0,0.12349905732728833
90,500,1164,13140,0.2,0.772437360693855,0.8458928861347708,0.12244363579098726,0.037037037037037035,0.1517671557743842,1.0,0.1233183441771665
91,500,1205,13214,0.2,0.7725182831534471,0.8458928861347708,0.12248079114900677,0.037037037037037035,0.15181193512083604,1.0,0.12328772618482639
92,500,1182,13283,0.2,0.7725844443119912,0.8458928861347708,0.12250506238416178,0.037037037037037035,0.15181193512083604,1.0,0.12328772618482639
93,500,1160,13341,0.2,0.7727079751723483,0.8458928861347708,0.12231607188295483,0.037037037037037035,0.15182059312949406,1.0,0.12328130168558236
94,500,1174,13387,0.2,0.7706834997128095,0.8458928861347708,0.12418823190585207,0.037037037037037035,0.1545725320402565,1.0,0.12402915695513402
95,500,1208,13449,0.2,0.7709049909579339,0.8458928861347708,0.1240187469117051,0.037037037037037035,0.15429701311473756,1.0,0.12417499032954453
96,500,1200,13512,0.2,0.7719879872346899,0.8458928861347708,0.12377491507328277,0.03571428571428571,0.15268767604657696,1.0,0.12419586629320617
97,500,1218,13580,0.2,0.7721504007449899,0.8458928861347708,0.12381389533767735,0.03571428571428571,0.15274846884854626,1.0,0.12414394714741776
98,500,1209,13644,0.2,0.7710846337400389,0.8458928861347708,0.12423392027697856,0.03571428571428571,0.15453726081853017,1.0,0.12405010124711849
99,500,1198,13697,0.2,0.7712972752973206,0.8458928861347708,0.12412543900605987,0.03571428571428571,0.1544657702605845,1.0,0.12409535218618456
100,500,1208,13770,0.2,0.7715904109160353,0.8458928861347708,0.12410558030451097,0.03571428571428571,0.15436195463176886,1.0,0.12415292802253153
101,500,1195,13835,0.2,0.7717272294781592,0.8458928861347708,0.12414872775366005,0.03571428571428571,0.1542396602594745,1.0,0.12423047997808383
102,500,1220,13876,0.2,0.7718717248943672,0.8458928861347708,0.12419032117906909,0.03571428571428571,0.1542434342632485,1.0,0.12422312415671816
103,500,1203,13934,0.2,0.7719289532606013,0.8458928861347708,0.12421571758379817,0.03571428571428571,0.15423132692614114,1.0,0.1242195992079828
104,500,1215,13980,0.2,0.7719897046218569,0.8458928861347708,0.1242419948062941,0.03571428571428571,0.15426195463176884,1.0,0.12420269256773178
105,500,1188,14041,0.2,0.7710136826824819,0.8458928861347708,0.1259901245539792,0.03571428571428571,0.1552900146436524,1.0,0.12500267724890277
106,500,1150,14095,0.2,0.7721319313355518,0.8458928861347708,0.12429569093129794,0.03571428571428571,0.15477431377531997,1.0,0.12387532865759594
107,500,1197,14158,0.2,0.7721672556459194,0.8458928861347708,0.12431111640138637,0.03571428571428571,0.15478820266420887,1.0,0.12386459232212504
108,500,1180,14213,0.2,0.7702443247391069,0.8458928861347708,0.12640055645925005,0.03571428571428571,0.15668414642632908,1.0,0.12498922362025483
109,500,1224,14273,0.2,0.7702631211858579,0.8458928861347708,0.126179195943228,0.03571428571428571,0.1572966656064953,1.0,0.1247133294333412
110,500,1192,14327,0.2,0.7704793397142831,0.8458928861347708,0.12611999992124728,0.03571428571428571,0.15750229331212304,1.0,0.12457486457375232
111,500,1190,14379,0.2,0.7707065271115323,0.8458928861347708,0.12599211746266722,0.03571428571428571,0.15723284886767858,1.0,0.12472222492190749
112,500,1212,14446,0.2,0.7707133402112386,0.8458928861347708,0.12599039741446305,0.03571428571428571,0.15740976084459055,1.0,0.12460990277865153
113,500,1184,14497,0.2,0.7707375784145993,0.8458928861347708,0.12599964058109842,0.03571428571428571,0.15747364973347944,1.0,0.12462192321256939
114,500,1203,14548,0.2,0.7707838618047569,0.8458928861347708,0.1260193999145455,0.03571428571428571,0.1573055825065887,1.0,0.12469816320435209
115,500,1197,14606,0.2,0.7710580508668241,0.8458928861347708,0.12609074183715915,0.03571428571428571,0.15697809712647173,1.0,0.12473023825269497
116,500,1176,14661,0.2,0.771845800811228,0.8458928861347708,0.1257897167075119,0.03571428571428571,0.15611089570044678,1.0,0.12452056325863932
117,500,1195,14708,0.2,0.7718725097481047,0.8458928861347708,0.12577706297415572,0.03571428571428571,0.1564543274750705,1.0,0.12435851931551016
118,500,1193,14751,0.2,0.7719570421358241,0.8458928861347708,0.12581472955101497,0.03571428571428571,0.1563588146545577,1.0,0.12442671852712693
119,500,1200,14796,0.2,0.7720807045086179,0.8458928861347708,0.12559175684329935,0.03571428571428571,0.1563449257656688,1.0,0.12443758166422586
120,500,1217,14829,0.2,0.7722171108654189,0.8458928861347708,0.12546034697666095,0.03571428571428571,0.15640048132122436,1.0,0.12439876621166883
121,500,1205,14871,0.2,0.7723368897116907,0.8458928861347708,0.12547090597629967,0.03571428571428571,0.1563519964727395,1.0,0.12442900286811588
122,500,1192,14922,0.2,0.7715093182568562,0.8458928861347708,0.12583439346620026,0.03571428571428571,0.1573523306157207,1.0,0.12468212762360431
123,500,1197,14959,0.2,0.7718769797298772,0.8458928861347708,0.1258738819323,0.03571428571428571,0.15686290696747351,1.0,0.12481824807522357
124,500,1202,15004,0.2,0.7717560724842182,0.8458928861347708,0.12577790926750707,0.045454545454545456,0.15793937967776978,1.0,0.12434820567476318
125,500,1206,15043,0.2,0.7718762298710848,0.8458928861347708,0.12580091290589793,0.045454545454545456,0.15803403420624781,1.0,0.12429116515693213
126,500,1199,15087,0.2,0.7720117441893384,0.8458928861347708,0.12574611520686158,0.045454545454545456,0.15791717328938687,1.0,0.12436516520823668
127,500,1182,15130,0.2,0.7720777300576565,0.8458928861347708,0.12577284821364315,0.045454545454545456,0.15785597419436428,1.0,0.12441178780095051
128,500,1197,15168,0.2,0.7722752524087164,0.8458928861347708,0.1256962365568121,0.045454545454545456,0.1575851190261407,1.0,0.12453530905517168
129,500,1201,15205,0.2,0.7722603698958883,0.8458928861347708,0.12569237541745246,0.045454545454545456,0.15787968557070725,1.0,0.1244063833513048
130,500,1189,15241,0.2,0.7723691164663157,0.8458928861347708,0.12539962295994858,0.045454545454545456,0.15787968557070725,1.0,0.1244063833513048
131,500,1188,15272,0.2,0.7713919392588712,0.8458928861347708,0.12700855044162476,0.045454545454545456,0.15869786738888905,1.0,0.12530523251267658
132,500,1194,15301,0.2,0.7715910717952339,0.8458928861347708,0.12683824120247272,0.045454545454545456,0.15847438254040425,1.0,0.12538700648387968
133,500,1211,15353,0.2,0.7707884914893385,0.8458928861347708,0.1270223807044907,0.045454545454545456,0.159830522805368,1.0,0.12547847865173625
134,500,1185,15395,0.2,0.7708931644656689,0.8458928861347708,0.12702877443400976,0.045454545454545456,0.15966245557847725,1.0,0.12555735339810478
135,500,1178,15426,0.2,0.7708533704122855,0.8458928861347708,0.1270133905709277,0.045454545454545456,0.1599349941510158,1.0,0.1254265576351383
136,500,1188,15469,0.2,0.7708831306542759,0.8458928861347708,0.12702940999013332,0.045454545454545456,0.16007422240642058,1.0,0.12534888500605088
137,500,1171,15507,0.2,0.7709467457941261,0.8458928861347708,0.12705892868522736,0.045454545454545456,0.15988643417126389,1.0,0.12547261828675166
138,500,1219,15548,0.2,0.7711985586329051,0.8458928861347708,0.1267660081057171,0.045454545454545456,0.15938866968085233,1.0,0.12568994961953228
139,500,1183,15581,0.2,0.7713847948924435,0.8458928861347708,0.12663088982392198,0.045454545454545456,0.15917048786267055,1.0,0.1257139458340709
140,500,1198,15615,0.2,0.7721642085190522,0.8458928861347708,0.12636362386588404,0.041666666666666664,0.15820285096740205,1.0,0.1255912157197647
141,500,1197,15657,0.2,0.7721764223773915,0.8458928861347708,0.12636848724853372,0.041666666666666664,0.15826425447617395,1.0,0.12554708279353705
142,500,1205,15687,0.2,0.7732082338057992,0.8458928861347708,0.12495614752215715,0.041666666666666664,0.15743092114284066,1.0,0.12465567857050067
143,500,1211,15712,0.2,0.773263585474301,0.8458928861347708,0.12497921374984906,0.041666666666666664,0.15743676909605703,1.0,0.12465083048921616
144,500,1204,15740,0.2,0.7733018787356934,0.8458928861347708,0.12499444884721095,0.041666666666666664,0.15742129290558085,1.0,0.12465991307001806
145,500,1211,15772,0.2,0.773334168215176,0.8458928861347708,0.12500628525152455,0.041666666666666664,0.15743228191656983,1.0,0.124652574121535
146,500,1221,15803,0.2,0.773334168215176,0.8458928861347708,0.12500628525152455,0.041666666666666664,0.15743228191656983,1.0,0.124652574121535
147,500,1181,15840,0.2,0.7733785249818205,0.8458928861347708,0.1250275383062592,0.041666666666666664,0.15762348340513974,1.0,0.12451193790639249
148,500,1181,15878,0.2,0.7734048280745415,0.8458928861347708,0.125040336432338,0.041666666666666664,0.15759615126016052,1.0,0.12453215427650008
149,500,1246,15915,0.2,0.7724472152670054,0.8458928861347708,0.1264589086791469,0.041666666666666664,0.15841433307834235,1.0,0.12543195163308904
150,500,1208,15941,0.2,0.7716807293052311,0.8458928861347708,0.12685907259073245,0.041666666666666664,0.15907180061080986,1.0,0.12573081661533583
151,500,1170,15963,0.2,0.7735260188014265,0.8458928861347708,0.12508158521896753,0.041666666666666664,0.15733134086415823,1.0,0.12467474404595984
152,500,1215,15996,0.2,0.7735667884753392,0.8458928861347708,0.12503384299628315,0.041666666666666664,0.1573257131585305,1.0,0.12468098839567823
153,500,1206,16025,0.2,0.7736098082969399,0.8458928861347708,0.12504962468311068,0.041666666666666664,0.15724165081564462,1.0,0.12472756962585421
154,500,1212,16060,0.2,0.7736717175696455,0.8458928861347708,0.1250662140751774,0.041666666666666664,0.15713429787446814,1.0,0.1247765952521716
155,500,1220,16085,0.2,0.7739085820668984,0.8458928861347708,0.1251373552266553,0.041666666666666664,0.15656716284231767,1.0,0.1249601712169014
156,500,1222,16109,0.2,0.7736862178837814,0.8458928861347708,0.12506187231161456,0.041666666666666664,0.1574493853583637,1.0,0.12463133522907191
157,500,1201,16130,0.2,0.7738863152283949,0.8458928861347708,0.12506806386533795,0.041666666666666664,0.15743120354018186,1.0,0.12464037768001779
158,500,1199,16159,0.2,0.773970716402124,0.8458928861347708,0.12504394833328103,0.041666666666666664,0.15722882258780088,1.0,0.12471814781830524
159,500,1224,16188,0.2,0.7739838358314131,0.8458928861347708,0.12504995816918177,0.041666666666666664,0.15744957960855793,1.0,0.12462361139011376
160,500,1187,16218,0.2,0.774123302463767,0.8458928861347708,0.12501338021788777,0.041666666666666664,0.15744957960855793,1.0,0.12462361139011376
161,500,1181,16244,0.2,0.7742862965968269,0.8458928861347708,0.12498350607439655,0.041666666666666664,0.15712010887289526,1.0,0.12479280370975504
162,500,1191,16273,0.2,0.7752626924125093,0.8494643147061993,0.12477019726889332,0.041666666666666664,0.15575463268241907,1.0,0.12471360571152322
163,500,1185,16298,0.2,0.775330840514801,0.8494643147061993,0.12477896111340211,0.041666666666666664,0.15590993571272208,1.0,0.12463466039236967
164,500,1169,16320,0.2,0.7744616549795147,0.8494643147061993,0.1250399194143096,0.041666666666666664,0.15739054121832757,1.0,0.12466868408239194
165,500,1210,16345,0.2,0.7746753176746303,0.8494643147061993,0.12510169639209795,0.041666666666666664,0.15686100408879047,1.0,0.12478988073829025
166,500,1182,16365,0.2,0.7747122720041802,0.8494643147061993,0.12511244409037106,0.041666666666666664,0.15686100408879047,1.0,0.12478988073829025
167,500,1187,16387,0.2,0.7745944851411327,0.8494643147061993,0.12508432887090742,0.041666666666666664,0.15738362880669382,1.0,0.12463689241657844
168,500,1208,16407,0.2,0.774733974847639,0.8494643147061993,0.1251177472846579,0.041666666666666664,0.15709953789760292,1.0,0.12476456647199587
169,500,1181,16427,0.2,0.7748002442483455,0.8494643147061993,0.12511611897296823,0.041666666666666664,0.1570662045642696,1.0,0.12478649461524459
170,500,1209,16446,0.2,0.7766701648224399,0.8494643147061993,0.12341529122208124,0.041666666666666664,0.15508683948490448,1.0,0.12371930548569732
171,500,1209,16468,0.2,0.7766875962019911,0.8494643147061993,0.12342217070234165,0.041666666666666664,0.15508683948490448,1.0,0.12371930548569732
172,500,1189,16488,0.2,0.77479170882432,0.8494643147061993,0.12544966678899497,0.041666666666666664,0.15732181006987508,1.0,0.12472790405256069
173,500,1197,16513,0.2,0.7749559258789326,0.8494643147061993,0.1251880395312862,0.041666666666666664,0.1570927538319953,1.0,0.12487073588536422
174,500,1172,16536,0.2,0.7749515387117085,0.8494643147061993,0.1251867525722094,0.041666666666666664,0.15722151200192996,1.0,0.12479940427287671
175,500,1210,16559,0.2,0.7750478338521181,0.8494643147061993,0.12520860286132718,0.041666666666666664,0.15708624630144685,1.0,0.12488593085800692
176,500,1195,16588,0.2,0.7752050454200963,0.8494643147061993,0.12524655169187948,0.041666666666666664,0.1569255320157326,1.0,0.12495582450769709
177,500,1198,16623,0.2,0.7753247268791195,0.8494643147061993,0.12527666371566792,0.041666666666666664,0.15719429413596525,1.0,0.12481599411399397
178,500,1180,16645,0.2,0.775382306669982,0.8494643147061993,0.12530248942264635,0.041666666666666664,0.15724495817780582,1.0,0.12480156205944282
179,500,1160,16660,0.2,0.7753954147242085,0.8494643147061993,0.12530522481771356,0.041666666666666664,0.15736440262225024,1.0,0.12472949314242633
180,500,1171,16675,0.2,0.7754575373944524,0.8494643147061993,0.12533354948588105,0.041666666666666664,0.15739849353134117,1.0,0.12470122763984184
181,500,1241,16692,0.2,0.7755847019136711,0.8494643147061993,0.12536788563618992,0.041666666666666664,0.15739742515527277,1.0,0.12470423972013958
182,500,1216,16713,0.2,0.7757853612665305,0.8494643147061993,0.12481859945084166,0.041666666666666664,0.15739742515527277,1.0,0.12470423972013958
183,500,1191,16725,0.2,0.7758280262867977,0.8494643147061993,0.12483709936501725,0.041666666666666664,0.15748426527593642,1.0,0.12464204179654816
184,500,1234,16748,0.2,0.775861378268753,0.8494643147061993,0.12484946250399395,0.041666666666666664,0.15753019259423218,1.0,0.12460702676115279
185,500,1211,16765,0.2,0.7739438883340634,0.8494643147061993,0.12651477094063093,0.041666666666666664,0.15993104370390682,1.0,0.12546759844095398
186,500,1220,16797,0.2,0.7740094429306118,0.8494643147061993,0.12654093328913477,0.041666666666666664,0.15980284871049444,1.0,0.12555575344992279
187,500,1197,16824,0.2,0.7741072554566193,0.8494643147061993,0.12657587310912763,0.041666666666666664,0.15967117482882054,1.0,0.12559108999946117
188,500,1184,16845,0.2,0.7741224809864209,0.8494643147061993,0.12658287877277932,0.041666666666666664,0.15962502098266668,1.0,0.12561724783754172
189,500,1179,16865,0.2,0.7743673132545573,0.8494643147061993,0.1265367096626934,0.041666666666666664,0.15939704895469467,1.0,0.1257022664464327
190,500,1218,16880,0.2,0.7742612695490768,0.8494643147061993,0.1264944454736113,0.041666666666666664,0.16009743745508317,1.0,0.12536660629959168
191,500,1184,16901,0.2,0.7743117021936988,0.8494643147061993,0.12650147226769307,0.041666666666666664,0.15997612347494566,1.0,0.12544405503621028
