gen,evals,gen_feats,explored,Pam50 random forest balanced accuracy_min,Pam50 random forest balanced accuracy_avg,Pam50 random forest balanced accuracy_max,Pam50 random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,856,856,0.1830949949436004,0.5912990637478658,0.7775384663004817,0.12458596450918798,0.0196078431372549,0.08973174471359732,1.0,0.16651479115203444
1,511,1075,1113,0.19151749566223247,0.5884174842507005,0.7775384663004817,0.13656899429681693,0.019230769230769232,0.10262167500120617,1.0,0.11579949371012564
2,500,1128,1380,0.2,0.6029903711648421,0.7925475812400646,0.13177287297090967,0.018867924528301886,0.11332525912567178,1.0,0.11781681129454179
3,500,1138,1621,0.2,0.6288330507103204,0.7925475812400646,0.12575423333019478,0.018867924528301886,0.11328211451277456,1.0,0.11800591420948141
4,500,1127,1818,0.2,0.6469559165027378,0.7925475812400646,0.12610566337154927,0.01818181818181818,0.11385084906010177,1.0,0.12002005667071546
5,500,1164,2053,0.2,0.6659801364275497,0.7925475812400646,0.11930886241234943,0.01818181818181818,0.10985871405737657,1.0,0.11654891325258535
6,500,1174,2281,0.2,0.673385380909667,0.8106300434123078,0.11834066030180497,0.01818181818181818,0.1149771372849896,1.0,0.1171208151525494
7,500,1155,2486,0.2,0.6841423958849219,0.8106300434123078,0.1189836160686091,0.01818181818181818,0.11775990771289818,1.0,0.11872044352686925
8,500,1167,2701,0.2,0.6896808273360739,0.8106300434123078,0.12214564393498487,0.01818181818181818,0.1244840608098817,1.0,0.12112762163663944
9,500,1139,2901,0.2,0.6988841270437726,0.8232300371783905,0.12048767073579376,0.02,0.1289981190281055,1.0,0.12132292627832737
10,500,1189,3129,0.2,0.7053841372301666,0.8232300371783905,0.12258143869468058,0.02,0.13382103419527122,1.0,0.12279171846901896
11,500,1174,3341,0.2,0.7102475367887706,0.8232300371783905,0.12394609352751589,0.02,0.13959036509998898,1.0,0.12339023451639224
12,500,1185,3561,0.2,0.7165836944531988,0.8232300371783905,0.12577089746761233,0.02,0.14040902056434038,1.0,0.12534858242035998
