gen,evals,gen_feats,explored,expression_subtype logistic classifier (max_iter=100) balanced accuracy_min,expression_subtype logistic classifier (max_iter=100) balanced accuracy_avg,expression_subtype logistic classifier (max_iter=100) balanced accuracy_max,expression_subtype logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,4216,4216,0.14285714285714285,0.4768431347186762,0.6874989822581253,0.11738794818121782,0.0196078431372549,0.098120848202166,1.0,0.16126201272728805
1,146,2464,4350,0.14285714285714285,0.481445836897417,0.6932330563138942,0.13521382054497874,0.019230769230769232,0.13542649247701452,1.0,0.20600681989630168
2,144,1453,4490,0.14285714285714285,0.4849012919794136,0.6932330563138942,0.1502549872822567,0.015873015873015872,0.17864802900625285,1.0,0.2627342103355495
3,147,960,4624,0.14285714285714285,0.4913922445540152,0.7018611966274412,0.17613261493561266,0.01818181818181818,0.221318883605882,1.0,0.31995259585565866
4,142,851,4748,0.14285714285714285,0.4889324416151436,0.7025287312469228,0.18773157515851735,0.01639344262295082,0.2556498009052103,1.0,0.3545557357529903
5,144,598,4885,0.14285714285714285,0.48437210396618013,0.7025287312469228,0.19968576418381842,0.01639344262295082,0.28638969860012453,1.0,0.3806016539878518
6,138,631,5036,0.14285714285714285,0.4415600870756392,0.7210014103149385,0.22022425421958006,0.01694915254237288,0.3851591194529053,1.0,0.4269613523040703
7,121,494,5143,0.14285714285714285,0.3580895673906977,0.7279784864469443,0.2267446510592488,0.01694915254237288,0.5541253568493252,1.0,0.4524356933140722
8,135,401,5258,0.14285714285714285,0.25923496588956996,0.7362573285001975,0.19763966658499788,0.016666666666666666,0.763323674907505,1.0,0.39159640891563485
9,129,365,5386,0.14285714285714285,0.20072923260311704,0.7362573285001975,0.15486295395765298,0.016666666666666666,0.8868422601208666,1.0,0.296661112152305
10,118,313,5509,0.14285714285714285,0.20354102014225692,0.7362573285001975,0.15863674234852446,0.016666666666666666,0.8824409158511014,1.0,0.30161169488035205
11,128,327,5615,0.14285714285714285,0.20390739793931292,0.7362573285001975,0.16305334652108286,0.016666666666666666,0.8852032383239501,1.0,0.3011626865287915
12,122,355,5740,0.14285714285714285,0.1939539751617512,0.7362573285001975,0.15067458979389375,0.016666666666666666,0.9042248468324007,1.0,0.27677275335158874
13,122,317,5858,0.14285714285714285,0.19722316191192976,0.7362573285001975,0.15642382802933072,0.016666666666666666,0.8999148373973912,1.0,0.28225223836215463
14,121,318,5954,0.14285714285714285,0.21867883086784728,0.7362573285001975,0.17910672254909205,0.016666666666666666,0.8598302100681988,1.0,0.3256059785474574
15,124,334,6073,0.14285714285714285,0.22209104556232023,0.7362573285001975,0.18357834475131404,0.016666666666666666,0.8543235211049881,1.0,0.33210015574570567
16,116,309,6172,0.14285714285714285,0.21491942893444843,0.7362573285001975,0.17539195163255836,0.016666666666666666,0.8669272327061254,1.0,0.3199799665834785
17,134,312,6282,0.14285714285714285,0.19845859699603924,0.7512170270780759,0.15326594248046546,0.02564102564102564,0.895202839743132,1.0,0.2864529871554197
18,127,266,6391,0.14285714285714285,0.1822855612739859,0.7546312132653712,0.12984791236474044,0.024390243902439025,0.9260815055540665,1.0,0.2387559730538738
19,120,241,6503,0.14285714285714285,0.19802410810478033,0.7811073566299037,0.15486206985317502,0.023809523809523808,0.899274988899989,1.0,0.2768219792917616
20,135,272,6630,0.14285714285714285,0.19902329891870071,0.7811073566299037,0.1578922579263211,0.023809523809523808,0.8986826544052154,1.0,0.27856118565755256
21,131,261,6729,0.14285714285714285,0.20024511986809887,0.7871148300418037,0.16432839267415122,0.023255813953488372,0.9002328560339053,1.0,0.2801600779881162
22,140,229,6837,0.14285714285714285,0.21830067050294294,0.7871148300418037,0.18582055158987282,0.023255813953488372,0.86919114867752,1.0,0.31589584470732573
23,122,233,6945,0.14285714285714285,0.20100448482029137,0.7873019225747359,0.1638323173658076,0.023809523809523808,0.8983555447626234,1.0,0.27967452808735893
24,130,249,7070,0.14285714285714285,0.2095278496591847,0.7873019225747359,0.1751586701405989,0.023809523809523808,0.8842626907567258,1.0,0.2973465975047683
25,121,236,7178,0.14285714285714285,0.20406099693037194,0.795041781248433,0.1681279279845295,0.023809523809523808,0.893388044878269,1.0,0.28645456335542163
26,121,226,7273,0.14285714285714285,0.21047896689914677,0.795041781248433,0.17764981153965054,0.023809523809523808,0.8836320924973166,1.0,0.29899615411321795
27,131,244,7376,0.14285714285714285,0.21484645161784463,0.8144547179651926,0.18372345629524234,0.022727272727272728,0.8771207288609528,1.0,0.30782706859076675
28,126,246,7486,0.14285714285714285,0.21240322672225262,0.8144547179651926,0.1815911889693064,0.022727272727272728,0.8818862022323536,1.0,0.30223664193591276
29,135,262,7589,0.14285714285714285,0.21983994482588987,0.8144547179651926,0.18909998662073563,0.022727272727272728,0.8692440064651579,1.0,0.3152246621256573
30,130,234,7676,0.14285714285714285,0.22585645278696526,0.8144547179651926,0.19608499124412437,0.022727272727272728,0.8597730893902695,1.0,0.3252328351466076
31,125,243,7782,0.14285714285714285,0.23756568580483833,0.8144547179651926,0.20791684253741272,0.022727272727272728,0.8408264737299441,1.0,0.34362174341459367
32,127,257,7894,0.14285714285714285,0.237705764631602,0.8144547179651926,0.20858548344292163,0.022727272727272728,0.8412978946701151,1.0,0.3430325877708966
33,112,225,7974,0.14285714285714285,0.23434298292809358,0.8144547179651926,0.2077786096643385,0.022727272727272728,0.8486265584632185,1.0,0.3386288801298144
34,124,238,8064,0.14285714285714285,0.2408914575075245,0.8144547179651926,0.21148425444602878,0.022727272727272728,0.8361615892904507,1.0,0.3480697321631422
35,135,264,8171,0.14285714285714285,0.2606236697279129,0.8144547179651926,0.22755729411923606,0.022727272727272728,0.8039245411318909,1.0,0.3733085325226514
