gen,evals,gen_feats,explored,expression_subtype logistic classifier (max_iter=100) balanced accuracy_min,expression_subtype logistic classifier (max_iter=100) balanced accuracy_avg,expression_subtype logistic classifier (max_iter=100) balanced accuracy_max,expression_subtype logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,4420,4420,0.14285714285714285,0.4728549935111792,0.6233377094082121,0.10360969760884668,0.0196078431372549,0.083245224620068,1.0,0.139865421589904
1,148,2530,4550,0.14285714285714285,0.47511408757877605,0.6367321932506206,0.12631430226592172,0.015151515151515152,0.12094363832308279,1.0,0.17348815896039696
2,145,1399,4691,0.14285714285714285,0.49470888345647807,0.6380984851532999,0.12969879587002506,0.014705882352941176,0.1391834629495749,1.0,0.2049179717296489
3,144,1117,4830,0.14285714285714285,0.49527779821002155,0.6727528958734025,0.1468545979466457,0.014492753623188406,0.17196694514190636,1.0,0.2492555838320711
4,141,767,4948,0.14285714285714285,0.48094844280982935,0.6756316351152922,0.16413812815817663,0.014285714285714285,0.22393875547061243,1.0,0.3004594504258491
5,133,581,5088,0.14285714285714285,0.47613530856498626,0.6756316351152922,0.18412547749300945,0.017241379310344827,0.27345932048207056,1.0,0.3558408519077792
6,140,550,5230,0.14285714285714285,0.4278073160347594,0.6922886135610299,0.20707083158490092,0.02,0.3836190245618872,1.0,0.4049517171175476
7,128,363,5332,0.14285714285714285,0.3688163041068471,0.6922886135610299,0.22074885668996475,0.021739130434782608,0.5247997821839385,1.0,0.4410783832417081
8,131,326,5441,0.14285714285714285,0.28038480321292947,0.7017242852825609,0.2074424454382904,0.022222222222222223,0.7189941114234992,1.0,0.4112764349404914
9,129,323,5569,0.14285714285714285,0.19617121112844976,0.7178168153927836,0.1501387806605594,0.022222222222222223,0.896426292765901,1.0,0.2848547054363396
10,117,262,5679,0.14285714285714285,0.2081629384548512,0.7178168153927836,0.16461515319475525,0.022222222222222223,0.8744234761380844,1.0,0.309400229870209
11,132,269,5784,0.14285714285714285,0.21452680060405155,0.7178168153927836,0.17440195764945962,0.022222222222222223,0.8653927245565108,1.0,0.3233719353438841
12,124,286,5905,0.14285714285714285,0.2094510723862021,0.7401422129553727,0.16845055326551348,0.022222222222222223,0.8751925787293048,1.0,0.31226332715431415
