gen,evals,gen_feats,explored,PanKidney naive Bayes balanced accuracy_min,PanKidney naive Bayes balanced accuracy_avg,PanKidney naive Bayes balanced accuracy_max,PanKidney naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
58,314,509,16429,0.25,0.2898779404873477,0.9228416074904477,0.1533428239512945,0.03125,0.9446977863368031,1.0,0.21390953623355782
59,322,516,16489,0.25,0.2886750539569966,0.9228416074904477,0.1512784931104707,0.03125,0.9463644530034697,1.0,0.21106862328920364
60,316,520,16541,0.25,0.288677740485996,0.9228416074904477,0.1512887427143864,0.03125,0.9463644530034697,1.0,0.21106862328920364
61,305,501,16584,0.25,0.29249996609382883,0.9228416074904477,0.15816084376174463,0.03125,0.9410030494946978,1.0,0.22079401760282394
62,325,511,16631,0.25,0.29130862895158965,0.9228416074904477,0.15622581312463338,0.03125,0.9426697161613645,1.0,0.2180710619138033
63,315,536,16683,0.25,0.2873739954311153,0.9228416074904477,0.14878533716485504,0.03125,0.9483564999657954,1.0,0.20686964114975595
64,316,520,16738,0.25,0.2899127059152188,0.9228416074904477,0.15347132987978365,0.03125,0.9448898332991287,1.0,0.21315219431266194
65,324,508,16781,0.25,0.2899127059152188,0.9228416074904477,0.15347132987978365,0.03125,0.9448898332991287,1.0,0.21315219431266194
66,326,543,16824,0.25,0.28868097942650134,0.9228416074904477,0.1512999725330257,0.03125,0.9465564999657954,1.0,0.21029952883757416
67,317,552,16864,0.25,0.28995334724875643,0.9228416074904477,0.15363174047038744,0.03125,0.9447676110769065,1.0,0.21364719683246133
68,329,547,16906,0.25,0.2912681921815298,0.9228416074904477,0.15607795023330007,0.03125,0.9428676110769065,1.0,0.21733989885996716
69,321,536,16946,0.25,0.29007349787776654,0.9228416074904477,0.15409140908159016,0.03125,0.9444676110769065,1.0,0.21479500757935374
70,319,523,16993,0.25,0.2874911282419256,0.9228416074904477,0.14925194670557246,0.03125,0.9482128491721447,1.0,0.207458428951955
71,329,525,17046,0.25,0.2900674296306142,0.9228416074904477,0.15407030339067332,0.03125,0.9446176110769066,1.0,0.21424817968349594
72,315,517,17096,0.25,0.28873619207789636,0.9228416074904477,0.1515137055701147,0.03125,0.9465575443360833,1.0,0.2103134439477319
73,296,519,17128,0.25,0.29007683059530676,0.9228416074904477,0.1541084002217282,0.03125,0.9446265098533247,1.0,0.21421032759492004
74,313,529,17165,0.25,0.29135918812180084,0.9228416074904477,0.15641991350288117,0.03125,0.9428487320755469,1.0,0.21740806642706367
75,327,536,17202,0.25,0.2862969919256002,0.9228416074904477,0.14716243167067572,0.03125,0.9498685733453882,1.0,0.20459287194875078
76,310,511,17235,0.25,0.28549488118196237,0.9228416074904477,0.1462631499364155,0.03125,0.9508685733453882,1.0,0.2036111640002756
77,302,518,17268,0.25,0.2881266171891897,0.924145277242088,0.151432217529468,0.030303030303030304,0.9472148936917085,1.0,0.21079646089028153
78,319,549,17296,0.25,0.2894320305178069,0.924145277242088,0.15389126808461762,0.030303030303030304,0.9454648936917085,1.0,0.2139593128419256
79,323,540,17340,0.25,0.2904030366862519,0.924145277242088,0.15533750973897023,0.030303030303030304,0.9441921664189813,1.0,0.21593954390066913
80,324,533,17373,0.25,0.2916800088201103,0.924145277242088,0.15760790933660732,0.030303030303030304,0.9425254997523147,1.0,0.21870064384725388
81,332,539,17408,0.25,0.2916800088201103,0.924145277242088,0.15760790933660732,0.030303030303030304,0.9425254997523147,1.0,0.21870064384725388
82,320,560,17446,0.25,0.2929854221487276,0.924145277242088,0.15994305762571318,0.030303030303030304,0.9407754997523147,1.0,0.22171377577484117
83,326,539,17473,0.25,0.28957681910550787,0.924145277242088,0.15443942918743875,0.030303030303030304,0.9454493814261963,1.0,0.21401956308583928
84,302,495,17498,0.25,0.2943863279841937,0.924145277242088,0.16254088416605908,0.030303030303030304,0.9389909879678029,1.0,0.2247997319265654
85,312,521,17511,0.25,0.29050991811828636,0.924145277242088,0.1556925416159075,0.030303030303030304,0.9444481308249457,1.0,0.21487582716409978
86,311,544,17542,0.25,0.2930886083150097,0.924145277242088,0.1602786639335238,0.030303030303030304,0.9409222048990198,1.0,0.2211380580777127
87,299,513,17567,0.25,0.2930886083150097,0.924145277242088,0.1602786639335238,0.030303030303030304,0.9409222048990198,1.0,0.2211380580777127
88,327,558,17597,0.25,0.2930886083150097,0.924145277242088,0.1602786639335238,0.030303030303030304,0.9409222048990198,1.0,0.2211380580777127
89,318,524,17620,0.25,0.2930886083150097,0.924145277242088,0.1602786639335238,0.030303030303030304,0.9409222048990198,1.0,0.2211380580777127
90,309,489,17643,0.25,0.2930886083150097,0.924145277242088,0.1602786639335238,0.030303030303030304,0.9409222048990198,1.0,0.2211380580777127
91,317,513,17670,0.25,0.2930886083150097,0.924145277242088,0.1602786639335238,0.030303030303030304,0.9409222048990198,1.0,0.2211380580777127
92,311,528,17688,0.25,0.29319822843071874,0.924145277242088,0.16068983020181973,0.030303030303030304,0.9405888715656864,1.0,0.22237678231197072
93,301,497,17714,0.25,0.2918540243583736,0.924145277242088,0.15821538802739493,0.030303030303030304,0.9425283876947187,1.0,0.2186258720501389
94,332,542,17733,0.25,0.29315954762859564,0.924145277242088,0.16054070299052228,0.030303030303030304,0.9407506099169409,1.0,0.22174312805365137
95,313,526,17761,0.25,0.29312463311495207,0.9280716625513663,0.16040636000870287,0.03125,0.940914120017951,1.0,0.22110023753357141
96,321,559,17778,0.25,0.2984214542706005,0.9280716625513663,0.16957637475270024,0.03125,0.93350780281365,1.0,0.23420959605717137
97,315,520,17796,0.25,0.2984214542706005,0.9280716625513663,0.16957637475270024,0.03125,0.93350780281365,1.0,0.23420959605717137
98,293,482,17826,0.25,0.2984214542706005,0.9280716625513663,0.16957637475270024,0.03125,0.93350780281365,1.0,0.23420959605717137
99,325,565,17843,0.25,0.29759098456311733,0.9280716625513663,0.16879360510815464,0.03125,0.93450780281365,1.0,0.233422619468714
100,319,524,17857,0.25,0.29759098456311733,0.9280716625513663,0.16879360510815464,0.03125,0.93450780281365,1.0,0.233422619468714
101,316,527,17877,0.25,0.2932635408406027,0.9280716625513663,0.160902773922303,0.03125,0.9405998663057135,1.0,0.2223900551291592
102,292,476,17896,0.25,0.2958666457897772,0.9280716625513663,0.1653836545850894,0.03125,0.93710780281365,1.0,0.22821025109535528
103,316,547,17919,0.25,0.2919298640711737,0.9280716625513663,0.15847513500605911,0.03125,0.9428639431645272,1.0,0.21737374734762707
104,319,542,17939,0.25,0.29324980422283903,0.9280716625513663,0.1608510408822119,0.03125,0.9410306098311938,1.0,0.22072390356581473
105,298,497,17956,0.25,0.29198448116799436,0.9280716625513663,0.15868371291263775,0.03125,0.9426972764978605,1.0,0.217999861404911
106,322,535,17971,0.25,0.2905774890058395,0.9300247875513663,0.1559178764657238,0.03125,0.9449035937021615,1.0,0.21309813364477714
107,330,522,17986,0.25,0.29193753858094224,0.9300247875513663,0.15850245139031852,0.03125,0.9429660937021616,1.0,0.21695740413093353
108,318,514,17997,0.25,0.2880208466066794,0.9300247875513663,0.15125967455321274,0.03125,0.948380235116303,1.0,0.20681573806320552
109,308,520,18020,0.25,0.2893717950219883,0.9300247875513663,0.15390733085136607,0.03125,0.9464447512453353,1.0,0.21081326778808476
110,326,566,18032,0.25,0.29068762819010885,0.9300247875513663,0.15635801900916957,0.03125,0.9446669734675575,1.0,0.2140768591721323
111,319,532,18044,0.25,0.29068762819010885,0.9300247875513663,0.15635801900916957,0.03125,0.9446669734675575,1.0,0.2140768591721323
112,322,528,18055,0.25,0.2893688059846082,0.9300247875513663,0.15389530712954652,0.03125,0.9465336401342241,1.0,0.2104539919075836
113,306,537,18059,0.25,0.2906898640824382,0.9300247875513663,0.1563668783695096,0.03125,0.944733640134224,1.0,0.2138110469885044
114,313,499,18073,0.25,0.2906898640824382,0.9300247875513663,0.1563668783695096,0.03125,0.944733640134224,1.0,0.2138110469885044
115,320,536,18086,0.25,0.2841744458988177,0.9300247875513663,0.14385142369568982,0.03125,0.9535034814040654,1.0,0.19726942622547786
116,302,494,18102,0.25,0.2841744458988177,0.9300247875513663,0.14385142369568982,0.03125,0.9535034814040654,1.0,0.19726942622547786
117,313,530,18115,0.25,0.28415611522015355,0.9300247875513663,0.1437711031225004,0.03125,0.9537202301725384,1.0,0.1963167754877029
118,330,561,18125,0.25,0.28415611522015355,0.9300247875513663,0.1437711031225004,0.03125,0.9537202301725384,1.0,0.1963167754877029
119,326,532,18133,0.25,0.28415611522015355,0.9300247875513663,0.1437711031225004,0.03125,0.9537202301725384,1.0,0.1963167754877029
120,311,520,18144,0.25,0.2854992613861654,0.9300247875513663,0.14655576942811188,0.03125,0.9517891956897797,1.0,0.20055487744688488
121,312,496,18158,0.25,0.28425095996143035,0.9300247875513663,0.1441753622426129,0.03125,0.9533891956897796,1.0,0.1977219599375035
122,326,544,18167,0.25,0.28425095996143035,0.9300247875513663,0.1441753622426129,0.03125,0.9533891956897796,1.0,0.1977219599375035
123,311,521,18175,0.25,0.2855005999477327,0.9300247875513663,0.1465611503335795,0.03125,0.9517891956897797,1.0,0.20055487744688488
124,298,494,18183,0.25,0.2841509401922176,0.9300247875513663,0.14374765250449886,0.03125,0.9537246795607474,1.0,0.19629591521687287
125,309,518,18189,0.25,0.28550317726732033,0.9300247875513663,0.14657240966202678,0.03125,0.9517891956897797,1.0,0.20055487744688488
126,310,509,18200,0.25,0.28550317726732033,0.9300247875513663,0.14657240966202678,0.03125,0.9517891956897797,1.0,0.20055487744688488
127,302,476,18213,0.25,0.2868255240249441,0.9300247875513663,0.1492049869280352,0.03125,0.9499710138715979,1.0,0.20419729094412833
128,332,531,18219,0.25,0.2868255240249441,0.9300247875513663,0.1492049869280352,0.03125,0.9499710138715979,1.0,0.20419729094412833
129,310,505,18234,0.25,0.2894716564122089,0.9300247875513663,0.1543072919673743,0.03125,0.946232832053416,1.0,0.21167101193820606
130,326,535,18243,0.25,0.2907954420418499,0.9300247875513663,0.15678229529975637,0.03125,0.9443128320534161,1.0,0.2154940021671817
131,319,525,18254,0.25,0.2907954420418499,0.9300247875513663,0.15678229529975637,0.03125,0.9443128320534161,1.0,0.2154940021671817
132,310,502,18264,0.25,0.2907954420418499,0.9300247875513663,0.15678229529975637,0.03125,0.9443128320534161,1.0,0.2154940021671817
133,312,521,18271,0.25,0.2907954420418499,0.9300247875513663,0.15678229529975637,0.03125,0.9443128320534161,1.0,0.2154940021671817
134,321,552,18284,0.25,0.2907954420418499,0.9300247875513663,0.15678229529975637,0.03125,0.9443128320534161,1.0,0.2154940021671817
135,304,511,18290,0.25,0.2907954420418499,0.9300247875513663,0.15678229529975637,0.03125,0.9443128320534161,1.0,0.2154940021671817
136,330,557,18303,0.25,0.2907954420418499,0.9300247875513663,0.15678229529975637,0.03125,0.9443128320534161,1.0,0.2154940021671817
137,327,515,18314,0.25,0.2907954420418499,0.9300247875513663,0.15678229529975637,0.03125,0.9443128320534161,1.0,0.2154940021671817
138,330,547,18322,0.25,0.2907954420418499,0.9300247875513663,0.15678229529975637,0.03125,0.9443128320534161,1.0,0.2154940021671817
139,307,480,18331,0.25,0.29211530165227817,0.9300247875513663,0.15919256349844818,0.03125,0.9425628320534161,1.0,0.21856565920156867
140,315,512,18340,0.25,0.29211530165227817,0.9300247875513663,0.15919256349844818,0.03125,0.9425628320534161,1.0,0.21856565920156867
141,313,505,18348,0.25,0.29211530165227817,0.9300247875513663,0.15919256349844818,0.03125,0.9425628320534161,1.0,0.21856565920156867
142,331,527,18359,0.25,0.28808446455284403,0.9300247875513663,0.15151766407628967,0.03125,0.9483605332028413,1.0,0.20688430643300681
143,334,555,18367,0.25,0.28808446455284403,0.9300247875513663,0.15151766407628967,0.03125,0.9483605332028413,1.0,0.20688430643300681
144,304,495,18377,0.25,0.29074886893068275,0.9300247875513663,0.15659653144207084,0.03125,0.9446794987200827,1.0,0.214016564789507
145,305,505,18385,0.25,0.29074886893068275,0.9300247875513663,0.15659653144207084,0.03125,0.9446794987200827,1.0,0.214016564789507
146,310,522,18389,0.25,0.2854414885935585,0.9300247875513663,0.14630731773431857,0.03125,0.952430617971202,1.0,0.19772388905515442
147,301,512,18395,0.25,0.28676512401097615,0.9300247875513663,0.14895053323810864,0.03125,0.9505972846378686,1.0,0.20148823707626348
148,305,479,18404,0.25,0.288108270176988,0.9300247875513663,0.15161700515184034,0.03125,0.9486742077147917,1.0,0.20555513478768536
149,330,522,18411,0.25,0.288108270176988,0.9300247875513663,0.15161700515184034,0.03125,0.9486742077147917,1.0,0.20555513478768536
150,330,534,18416,0.25,0.288108270176988,0.9300247875513663,0.15161700515184034,0.03125,0.9486742077147917,1.0,0.20555513478768536
151,313,481,18421,0.25,0.288108270176988,0.9300247875513663,0.15161700515184034,0.03125,0.9486742077147917,1.0,0.20555513478768536
152,316,489,18426,0.25,0.288108270176988,0.9300247875513663,0.15161700515184034,0.03125,0.9486742077147917,1.0,0.20555513478768536
153,307,506,18432,0.25,0.288108270176988,0.9300247875513663,0.15161700515184034,0.03125,0.9486742077147917,1.0,0.20555513478768536
154,306,504,18438,0.25,0.2867896391865223,0.9300247875513663,0.14905405623939832,0.03125,0.9506680538686378,1.0,0.20117492759788558
155,315,518,18443,0.25,0.2867896391865223,0.9300247875513663,0.14905405623939832,0.03125,0.9506680538686378,1.0,0.20117492759788558
156,292,489,18450,0.25,0.2881185794553385,0.9300247875513663,0.1516595010285869,0.03125,0.948821900022484,1.0,0.20491446141658187
157,314,498,18457,0.25,0.2815094735081285,0.9300247875513663,0.13817653965514315,0.03125,0.9579471525477365,1.0,0.18577955515776037
158,284,450,18460,0.25,0.2801674261386165,0.9300247875513663,0.135185021722043,0.03125,0.9598832955873279,1.0,0.18110448995814235
159,320,498,18463,0.25,0.28151446830392546,0.9300247875513663,0.13819972244146903,0.03125,0.9579573696614019,1.0,0.18572883143502908
160,301,486,18463,0.25,0.28151446830392546,0.9300247875513663,0.13819972244146903,0.03125,0.9579573696614019,1.0,0.18572883143502908
161,315,516,18467,0.25,0.2828394429024584,0.9300247875513663,0.14103784892224175,0.03125,0.9561795918836242,1.0,0.1895331114557664
162,306,493,18470,0.25,0.2828394429024584,0.9300247875513663,0.14103784892224175,0.03125,0.9561795918836242,1.0,0.1895331114557664
163,296,490,18473,0.25,0.2828394429024584,0.9300247875513663,0.14103784892224175,0.03125,0.9561795918836242,1.0,0.1895331114557664
164,296,493,18479,0.25,0.2828394429024584,0.9300247875513663,0.14103784892224175,0.03125,0.9561795918836242,1.0,0.1895331114557664
165,330,498,18480,0.25,0.2828394429024584,0.9300247875513663,0.14103784892224175,0.03125,0.9561795918836242,1.0,0.1895331114557664
166,315,508,18482,0.25,0.2828394429024584,0.9300247875513663,0.14103784892224175,0.03125,0.9561795918836242,1.0,0.1895331114557664
167,330,520,18486,0.25,0.2828394429024584,0.9300247875513663,0.14103784892224175,0.03125,0.9561795918836242,1.0,0.1895331114557664
168,323,526,18493,0.25,0.2828394429024584,0.9300247875513663,0.14103784892224175,0.03125,0.9561795918836242,1.0,0.1895331114557664
169,324,532,18498,0.25,0.2828394429024584,0.9300247875513663,0.14103784892224175,0.03125,0.9561795918836242,1.0,0.1895331114557664
170,277,444,18502,0.25,0.2815145482256146,0.9300247875513663,0.13820008734771233,0.03125,0.9579573696614019,1.0,0.18572883143502908
171,324,498,18504,0.25,0.2815145482256146,0.9300247875513663,0.13820008734771233,0.03125,0.9579573696614019,1.0,0.18572883143502908
172,304,502,18507,0.25,0.2815145482256146,0.9300247875513663,0.13820008734771233,0.03125,0.9579573696614019,1.0,0.18572883143502908
173,306,518,18511,0.25,0.2815145482256146,0.9300247875513663,0.13820008734771233,0.03125,0.9579573696614019,1.0,0.18572883143502908
174,294,472,18511,0.25,0.28283960274583664,0.9300247875513663,0.14103856254604977,0.03125,0.9561795918836242,1.0,0.1895331114557664
175,325,513,18514,0.25,0.28283960274583664,0.9300247875513663,0.14103856254604977,0.03125,0.9561795918836242,1.0,0.1895331114557664
176,286,456,18514,0.25,0.28283960274583664,0.9300247875513663,0.14103856254604977,0.03125,0.9561795918836242,1.0,0.1895331114557664
177,315,511,18515,0.25,0.2814873656707339,0.9300247875513663,0.13807457725097924,0.03125,0.9581219881969882,1.0,0.18494014354863905
178,324,501,18519,0.25,0.28282139090773917,0.9300247875513663,0.14095606069014555,0.03125,0.9562648453398453,1.0,0.18912522468231246
179,309,492,18519,0.25,0.28151586763751707,0.9300247875513663,0.13820620643014478,0.03125,0.9580857244607245,1.0,0.18512489818569647
180,326,538,18520,0.25,0.28151586763751707,0.9300247875513663,0.13820620643014478,0.03125,0.9580857244607245,1.0,0.18512489818569647
181,309,494,18526,0.25,0.28151586763751707,0.9300247875513663,0.13820620643014478,0.03125,0.9580857244607245,1.0,0.18512489818569647
182,316,498,18527,0.25,0.2828500130668301,0.9300247875513663,0.14108527231268578,0.03125,0.9562857244607244,1.0,0.1890425786332886
183,303,500,18529,0.25,0.2828500130668301,0.9300247875513663,0.14108527231268578,0.03125,0.9562857244607244,1.0,0.1890425786332886
184,310,508,18532,0.25,0.2788036916611095,0.9300247875513663,0.13200655142820003,0.03125,0.9620687932437932,1.0,0.17502935435259376
185,299,479,18537,0.25,0.2801559287362122,0.9300247875513663,0.13513058421013352,0.03125,0.9601428673178672,1.0,0.1798334108042876
186,294,485,18543,0.25,0.2815198743106121,0.9319727871999135,0.1382256347980401,0.030303030303030304,0.9582034733784734,1.0,0.1845598045501776
187,320,518,18545,0.25,0.2815198743106121,0.9319727871999135,0.1382256347980401,0.030303030303030304,0.9582034733784734,1.0,0.1845598045501776
188,296,478,18547,0.25,0.28288381988501193,0.9319727871999135,0.14123971377275746,0.030303030303030304,0.9562640794390794,1.0,0.18914826135069698
189,281,440,18551,0.25,0.28288381988501193,0.9319727871999135,0.14123971377275746,0.030303030303030304,0.9562640794390794,1.0,0.18914826135069698
190,316,500,18551,0.25,0.28288381988501193,0.9319727871999135,0.14123971377275746,0.030303030303030304,0.9562640794390794,1.0,0.18914826135069698
191,307,483,18554,0.25,0.28288381988501193,0.9319727871999135,0.14123971377275746,0.030303030303030304,0.9562640794390794,1.0,0.18914826135069698
192,314,505,18556,0.25,0.28288381988501193,0.9319727871999135,0.14123971377275746,0.030303030303030304,0.9562640794390794,1.0,0.18914826135069698
193,319,523,18560,0.25,0.28288381988501193,0.9319727871999135,0.14123971377275746,0.030303030303030304,0.9562640794390794,1.0,0.18914826135069698
194,305,484,18564,0.25,0.28288381988501193,0.9319727871999135,0.14123971377275746,0.030303030303030304,0.9562640794390794,1.0,0.18914826135069698
195,307,489,18565,0.25,0.28288381988501193,0.9319727871999135,0.14123971377275746,0.030303030303030304,0.9562640794390794,1.0,0.18914826135069698
196,313,492,18567,0.25,0.28424905411920554,0.9326171170968207,0.14418369153925575,0.029411764705882353,0.9543229029684912,1.0,0.19361709989321585
197,309,501,18571,0.25,0.28424905411920554,0.9326171170968207,0.14418369153925575,0.029411764705882353,0.9543229029684912,1.0,0.19361709989321585
198,286,456,18572,0.25,0.28561428835339914,0.9326171170968207,0.14705607548189095,0.029411764705882353,0.952381726497903,1.0,0.19796606183370827
199,305,498,18572,0.25,0.28561428835339914,0.9326171170968207,0.14705607548189095,0.029411764705882353,0.952381726497903,1.0,0.19796606183370827
200,307,493,18573,0.25,0.28561428835339914,0.9326171170968207,0.14705607548189095,0.029411764705882353,0.952381726497903,1.0,0.19796606183370827
