gen,evals,gen_feats,explored,PanKidney naive Bayes balanced accuracy_min,PanKidney naive Bayes balanced accuracy_avg,PanKidney naive Bayes balanced accuracy_max,PanKidney naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,9243,9243,0.25,0.733694459213467,0.859384490348569,0.12517692709341757,0.0196078431372549,0.07729828869065031,1.0,0.12233058278248099
1,367,5698,9490,0.25,0.7265401139855634,0.859384490348569,0.15467894162199827,0.0196078431372549,0.11244728484452474,1.0,0.15434741138664873
2,360,3382,9714,0.25,0.7365293532257047,0.8610927812522529,0.16189501560106534,0.017241379310344827,0.1314620554453269,1.0,0.18900109282853028
3,357,2320,9949,0.25,0.739777271206564,0.8695946973451807,0.15996260183901376,0.0196078431372549,0.15103795940403722,1.0,0.21246110099545665
4,365,1562,10153,0.25,0.7411082068141267,0.8807087121963089,0.17064609676381395,0.019230769230769232,0.17144043008719198,1.0,0.24545386296688174
5,363,1294,10356,0.25,0.7277357663357905,0.8807087121963089,0.19196875635657187,0.019230769230769232,0.20943633175502605,1.0,0.2935479071440611
6,375,1212,10558,0.25,0.7121161527985544,0.8813479167417634,0.21378987087711684,0.018867924528301886,0.25248478389868656,1.0,0.33402052872910426
7,359,1060,10751,0.25,0.6756865484306286,0.8813479167417634,0.24389352332109313,0.018867924528301886,0.3271297719973417,1.0,0.38262059132530235
8,338,917,10935,0.25,0.6040959617299582,0.8884010198886165,0.27511428790121367,0.02,0.454775802045947,1.0,0.4256336967099467
9,333,779,11113,0.25,0.4915058450409127,0.8923072698886165,0.27871539099454834,0.030303030303030304,0.6388652635797819,1.0,0.4216967036548093
10,312,557,11291,0.25,0.3157068155909812,0.8923072698886165,0.16910933520868937,0.037037037037037035,0.910065316165316,1.0,0.23698196228215238
11,313,536,11477,0.25,0.28351463738420085,0.8936109396402566,0.13588907329614447,0.03571428571428571,0.9509032171532171,1.0,0.20012394803197825
12,322,552,11659,0.25,0.27642447253938074,0.8936109396402566,0.12124778056723047,0.03571428571428571,0.9616233007733008,1.0,0.17718215977557317
13,311,524,11837,0.25,0.27405223577968424,0.8936109396402566,0.11579202553196555,0.03571428571428571,0.9652489417989418,1.0,0.16840207126220327
14,308,506,11996,0.25,0.27179188882155214,0.9026718288155144,0.11058829240606331,0.03571428571428571,0.9687108465608466,1.0,0.15990750724473768
15,310,496,12165,0.25,0.2767198584276548,0.9026718288155144,0.12259659769940723,0.03571428571428571,0.9614798941798942,1.0,0.17782133692428834
16,310,511,12323,0.25,0.28047916550266744,0.903371129514815,0.13104462234591216,0.03333333333333333,0.9559021164021164,1.0,0.19065928014343358
17,306,508,12469,0.25,0.2865086209537885,0.903371129514815,0.14285704095119345,0.03333333333333333,0.947150407000407,1.0,0.20782381114879328
18,308,493,12618,0.25,0.28666791192055363,0.903371129514815,0.1435012493372156,0.03333333333333333,0.9469313593813593,1.0,0.2087271819320818
19,331,533,12777,0.25,0.28174865434179225,0.903371129514815,0.1337991323771245,0.03333333333333333,0.9542599852761617,1.0,0.19381279527559112
20,318,515,12921,0.25,0.2843542464381624,0.903371129514815,0.13937453360533839,0.03333333333333333,0.9503935053508583,1.0,0.2023026768611924
21,311,522,13067,0.25,0.28359475344243384,0.903371129514815,0.13854494216703173,0.03333333333333333,0.951423541980895,1.0,0.20117577504810488
22,328,546,13216,0.25,0.27467698063856244,0.903371129514815,0.1187918465347977,0.03333333333333333,0.9648841036414566,1.0,0.17033853888552752
23,299,483,13347,0.25,0.28223568433016727,0.904614703112609,0.13582004469822323,0.03225806451612903,0.9538990165958856,1.0,0.1954742718658213
24,316,507,13462,0.25,0.2847621462381047,0.904614703112609,0.14097417554943203,0.03225806451612903,0.9502101277069968,1.0,0.2031265882808793
25,320,519,13582,0.25,0.2860001774160118,0.904614703112609,0.14336133651606414,0.03225806451612903,0.9484601277069968,1.0,0.2064323952619945
26,312,517,13711,0.25,0.28493215769411007,0.904614703112609,0.14159116810625977,0.03225806451612903,0.9501148896117586,1.0,0.20340688054788184
27,326,560,13847,0.25,0.291163431011643,0.904614703112609,0.15322507089909074,0.03225806451612903,0.9410254275350887,1.0,0.2207132316113771
28,311,486,13981,0.25,0.29115199218468385,0.904614703112609,0.1531812304652107,0.03225806451612903,0.9410895986580832,1.0,0.2204612475785628
29,316,504,14090,0.25,0.28488978151358946,0.904614703112609,0.14149286464375851,0.03225806451612903,0.9503868767124607,1.0,0.20240686021103554
30,309,522,14217,0.25,0.28384243199616105,0.9066330496179079,0.13978343860687095,0.03225806451612903,0.9520041787652466,1.0,0.19945235987932355
31,316,503,14322,0.25,0.28491334117718625,0.9066330496179079,0.14153619126104558,0.03225806451612903,0.9506930676541355,1.0,0.2010708124248911
32,328,547,14433,0.25,0.2840445421202509,0.9066330496179079,0.14055122193134706,0.03225806451612903,0.9517839767450446,1.0,0.2002008905071403
33,312,512,14551,0.25,0.2852580875229796,0.9066330496179079,0.14285268748272195,0.03225806451612903,0.950117310078378,1.0,0.2032382532729668
34,328,504,14647,0.25,0.2852580875229796,0.9066330496179079,0.14285268748272195,0.03225806451612903,0.950117310078378,1.0,0.2032382532729668
35,310,515,14736,0.25,0.28757156314207705,0.9066330496179079,0.14694008897544317,0.03225806451612903,0.9469748858359537,1.0,0.20857918692979757
36,313,512,14831,0.25,0.2914179849708925,0.9066330496179079,0.15412589327504025,0.03225806451612903,0.9414044813300653,1.0,0.21922885476390574
