gen,evals,gen_feats,explored,PanKidney naive Bayes balanced accuracy_min,PanKidney naive Bayes balanced accuracy_avg,PanKidney naive Bayes balanced accuracy_max,PanKidney naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,9041,9041,0.25,0.7366444449558174,0.886083049521355,0.13744488509239788,0.0196078431372549,0.09323883845644869,1.0,0.17026283872983555
1,378,5642,9279,0.24548969072164947,0.7360028131903534,0.8880160392120765,0.16183276618561254,0.01694915254237288,0.1352969138801635,1.0,0.21200972669323656
2,373,3079,9526,0.25,0.7405287244569219,0.8924803249263623,0.17824433652508362,0.01694915254237288,0.16431372756689155,1.0,0.2505469150035499
3,370,2119,9758,0.25,0.7301664787371135,0.9002525543078057,0.20403060835011694,0.018518518518518517,0.20929300390791133,1.0,0.30651235995833137
4,360,1520,9947,0.25,0.7067690077319587,0.9002525543078057,0.23542764935948549,0.015151515151515152,0.26864579695061036,1.0,0.36402825871766015
5,361,1268,10155,0.25,0.6550710316181885,0.9002525543078057,0.2673202361366901,0.014925373134328358,0.36143391614598175,1.0,0.4151660723283967
6,365,1177,10393,0.25,0.572811844164212,0.9039660806332843,0.2817570775689551,0.014705882352941176,0.49332882050375904,1.0,0.4381032153285253
7,345,905,10581,0.25,0.46530542962997057,0.9039660806332843,0.275602292545357,0.014492753623188406,0.6681234588527214,1.0,0.4242235632927382
8,334,694,10775,0.25,0.3105183173784978,0.9065836708394699,0.17952319622288967,0.038461538461538464,0.9103164765849906,1.0,0.2667689111906203
9,312,524,10969,0.25,0.2679935451951399,0.9065836708394699,0.10309116585999932,0.038461538461538464,0.9738775895999425,1.0,0.1502857844658331
10,293,510,11143,0.25,0.2698222454896907,0.9066901003313697,0.10644405449215708,0.045454545454545456,0.9716022715846245,1.0,0.1532213795685486
11,299,510,11328,0.25,0.2760082439709131,0.9066901003313697,0.12196897739841772,0.045454545454545456,0.9625775463098992,1.0,0.17619764967051232
12,319,552,11526,0.25,0.2783893996226068,0.9105963503313697,0.12748276075461815,0.041666666666666664,0.959393232584409,1.0,0.18323092393925805
13,322,517,11706,0.25,0.275071750736377,0.9111543860456555,0.12036903110210942,0.041666666666666664,0.9647917027417027,1.0,0.16984379154007373
14,308,489,11890,0.25,0.2739555182253314,0.9111543860456555,0.11800178331877025,0.041666666666666664,0.9663282106782106,1.0,0.16668415486447377
15,328,545,12074,0.25,0.27853433357879237,0.9111543860456555,0.12798102735224023,0.041666666666666664,0.9600159451659451,1.0,0.18042269633106842
16,310,506,12238,0.25,0.279790115289028,0.9111543860456555,0.13074553314690437,0.041666666666666664,0.9582381673881675,1.0,0.18435636751364776
17,315,474,12373,0.25,0.27872376081553757,0.9111543860456555,0.12884545109257015,0.041666666666666664,0.959629834054834,1.0,0.1821825848389377
18,307,483,12519,0.25,0.27763346258284244,0.9111543860456555,0.1266726222612195,0.041666666666666664,0.9612679292929293,1.0,0.17859765779532072
19,319,501,12660,0.25,0.2802039016476436,0.9111543860456555,0.13250134783462633,0.041666666666666664,0.9576548340548341,1.0,0.18692229384991338
20,320,491,12810,0.25,0.27382815951767303,0.9111543860456555,0.11762514618952805,0.041666666666666664,0.9670897546897548,1.0,0.1636732040347661
21,299,467,12948,0.25,0.2789124746870398,0.9111543860456555,0.12962084158932066,0.041666666666666664,0.9598418432444749,1.0,0.18121513908663064
22,306,485,13079,0.25,0.2789506857511046,0.9112406802282769,0.12980014714113478,0.043478260869565216,0.9598257295907754,1.0,0.18129505138032012
23,297,471,13218,0.25,0.28278356268409427,0.9112406802282769,0.13805880056448402,0.043478260869565216,0.9542935867336325,1.0,0.19363649898753282
24,331,500,13352,0.25,0.2865570347017673,0.9112406802282769,0.14551494704284737,0.043478260869565216,0.9489879090779548,1.0,0.20417327846314906
25,320,509,13482,0.25,0.2866825927374816,0.9112406802282769,0.1460263779414354,0.043478260869565216,0.9487415322663606,1.0,0.2051889600592546
26,313,507,13615,0.25,0.28927248251104565,0.9112406802282769,0.15101065836498082,0.043478260869565216,0.9450233504481788,1.0,0.2125215292873611
27,321,509,13755,0.25,0.2892314122330633,0.9112406802282769,0.1508462685699544,0.043478260869565216,0.9451324413572697,1.0,0.21207326414610164
28,321,511,13889,0.25,0.28540527199926363,0.9112406802282769,0.14350482634792916,0.043478260869565216,0.9505810243532212,1.0,0.2014011205640066
29,317,527,14006,0.25,0.2880052466863034,0.9112406802282769,0.14863711459343204,0.043478260869565216,0.946838600110797,1.0,0.20900091312091684
30,319,516,14129,0.25,0.2878323073913844,0.9112406802282769,0.14795330533305623,0.043478260869565216,0.9473647905869874,1.0,0.20690798836565846
31,332,530,14235,0.25,0.28657163567746685,0.9112406802282769,0.14556556960874262,0.043478260869565216,0.9491647905869873,1.0,0.20341377142025144
32,321,517,14367,0.25,0.2841138565445508,0.9112406802282769,0.14090588197041803,0.043478260869565216,0.9526824274822558,1.0,0.19654197774204366
33,308,489,14465,0.25,0.2892942574097938,0.9112406802282769,0.15109507331456337,0.043478260869565216,0.9453002846251131,1.0,0.21141001659701628
34,326,522,14583,0.25,0.2816369948913844,0.9112406802282769,0.13593137997084181,0.043478260869565216,0.9563082489689907,1.0,0.18877492554814
35,306,522,14679,0.25,0.2842612297496318,0.9112406802282769,0.14151366914498392,0.043478260869565216,0.9525592293611476,1.0,0.19699787670138316
36,309,513,14780,0.25,0.28679350952687777,0.9112406802282769,0.14645824267231694,0.043478260869565216,0.948998789800708,1.0,0.20403724284748978
37,312,505,14880,0.25,0.2854810325386598,0.9162428663475699,0.1438182105476262,0.043478260869565216,0.9509118332789689,1.0,0.19998200950012468
38,304,523,14981,0.25,0.28543512978645064,0.9162428663475699,0.1436359867301031,0.043478260869565216,0.9511225993245175,1.0,0.1991396685637135
39,304,493,15060,0.25,0.28552364460603824,0.9162428663475699,0.1440030980511494,0.043478260869565216,0.9509321231340413,1.0,0.19993386971534846
40,293,491,15143,0.25,0.2855583636321797,0.9162428663475699,0.1441476562690199,0.043478260869565216,0.9509106945626127,1.0,0.20003026038652263
41,318,545,15249,0.25,0.2881204436671576,0.9162428663475699,0.14910620961686144,0.043478260869565216,0.9473392659911842,1.0,0.20700642482319928
42,301,504,15331,0.25,0.2868953654270987,0.9162428663475699,0.1468821189333833,0.043478260869565216,0.9490535517054699,1.0,0.20386241555397328
43,319,511,15419,0.25,0.2829616048416789,0.9162428663475699,0.13881502261455442,0.043478260869565216,0.9547120951228368,1.0,0.19174554283326048
44,337,540,15511,0.25,0.28045158321060387,0.9162428663475699,0.13361784270704066,0.043478260869565216,0.9582120951228368,1.0,0.18441425793729146
45,316,516,15603,0.25,0.2809843174705449,0.9162428663475699,0.1355996269290988,0.043478260869565216,0.9573297421816603,1.0,0.18763188140579673
46,324,493,15680,0.25,0.2766383353276878,0.9162428663475699,0.12499232115980154,0.043478260869565216,0.9638307800326982,1.0,0.17085594489643496
47,290,476,15750,0.25,0.28180327227540497,0.9162428663475699,0.1365931415067138,0.043478260869565216,0.9566442720961902,1.0,0.18731094779902496
48,330,518,15816,0.25,0.27280005062592044,0.9216304998159057,0.11557113171200312,0.05555555555555555,0.9694550132873663,1.0,0.15586866647235342
49,309,481,15902,0.25,0.27280005062592044,0.9216304998159057,0.11557113171200312,0.05555555555555555,0.9694550132873663,1.0,0.15586866647235342
50,299,436,15956,0.25,0.27539638369845365,0.9216304998159057,0.12213622668448204,0.05555555555555555,0.9658588594412124,1.0,0.16522049489795193
51,309,473,16017,0.25,0.27546438351435937,0.9216304998159057,0.12247808939383413,0.05555555555555555,0.9657568986568986,1.0,0.16572603203005548
52,306,496,16077,0.25,0.2770197498619293,0.9216304998159057,0.12674944110804706,0.05555555555555555,0.9634553113553114,1.0,0.17238921437982524
53,314,494,16142,0.25,0.2795999919458763,0.9216304998159057,0.13261183010932465,0.05555555555555555,0.9599136446886447,1.0,0.18053625954187497
54,324,487,16212,0.25,0.28065763070692196,0.9216304998159057,0.1344673438497668,0.05555555555555555,0.9585803113553113,1.0,0.18268430467061314
55,318,499,16280,0.25,0.28331500253129605,0.9216304998159057,0.14027433664854644,0.05555555555555555,0.9548565018315018,1.0,0.191096630979355
56,339,522,16336,0.25,0.2846515671023564,0.9216304998159057,0.1431057309806557,0.05555555555555555,0.9529815018315019,1.0,0.19519972112820216
57,319,523,16393,0.25,0.2859346005154639,0.9216304998159057,0.14564262150045937,0.05555555555555555,0.95116332001332,1.0,0.19895110341089095
58,317,484,16443,0.25,0.2859346005154639,0.9216304998159057,0.14564262150045937,0.05555555555555555,0.95116332001332,1.0,0.19895110341089095
59,315,500,16500,0.25,0.2859346005154639,0.9216304998159057,0.14564262150045937,0.05555555555555555,0.95116332001332,1.0,0.19895110341089095
60,323,483,16564,0.25,0.28460717737481595,0.9216304998159057,0.1429131511067932,0.05555555555555555,0.9530565018315018,1.0,0.19486448054546313
