gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,442,442,0.24900632015113378,0.7537579429993306,0.8708852218692595,0.11944585636072848,0.14002800840280097,0.2577710801920498,1.0,0.1660866913643979,0.37349327536696525,0.6200305985647117,0.7125866709611476,0.04915887054871174
1,512,640,653,0.24900632015113378,0.7563118008089345,0.8711762816860928,0.1308419037831143,0.1386750490563073,0.27251952685340086,1.0,0.15210951225609684,0.37349327536696525,0.6389888824734699,0.7133073287608139,0.04975670182627328
2,500,690,863,0.24865996635462556,0.7271323708077655,0.8788906129025522,0.15932828007301966,0.14002800840280097,0.3210852307119792,1.0,0.1716733644592982,0.37349327536696525,0.643462797135477,0.7133073287608139,0.05475483954932534
3,500,763,1094,0.24900632015113378,0.7509810864629478,0.8875589361544983,0.13932445007291233,0.14002800840280097,0.31295555720504975,1.0,0.16850426693909462,0.39824981725456376,0.6552400530436403,0.7133842960093119,0.04857604153059022
4,500,716,1262,0.24900632015113378,0.7444766509330953,0.8875589361544983,0.14197807111187652,0.14002800840280097,0.3285766553943135,1.0,0.17194025798481447,0.40809812841975834,0.6582775919768755,0.7133842960093119,0.048678204045603725
5,500,746,1452,0.24900632015113378,0.7492954878777921,0.8875589361544983,0.14006713178486505,0.14002800840280097,0.334538282147526,1.0,0.17617918872686317,0.39491841466649663,0.6616048161367473,0.7458824291516297,0.05032064665695889
6,500,775,1642,0.24900632015113378,0.7549496523290933,0.8875589361544983,0.1312594623533068,0.14002800840280097,0.33533733256043746,1.0,0.1761972819168234,0.39491841466649663,0.6658045352554339,0.7458824291516297,0.0472293869300989
7,500,774,1812,0.24900632015113378,0.7542028262501586,0.8875589361544983,0.13469533030657868,0.1414213562373095,0.3487020468743433,1.0,0.17716740514359183,0.39491841466649663,0.664579213328302,0.7458824291516297,0.04991442800529168
8,500,762,1960,0.248074155723247,0.7471159143858457,0.8875589361544983,0.13936152949543948,0.14285714285714285,0.3648606061684238,1.0,0.17844974575323883,0.39491841466649663,0.6653225209789457,0.7458824291516297,0.050301342110153476
9,500,786,2113,0.248074155723247,0.74580204578072,0.8875589361544983,0.1388683317321874,0.14285714285714285,0.3727703328924263,1.0,0.1791503624285166,0.3865034643280385,0.6641371661457622,0.7458824291516297,0.05486647611274462
10,500,791,2259,0.248074155723247,0.7539336074211465,0.8875589361544983,0.1324958949131623,0.13483997249264842,0.3602725654134134,1.0,0.18194391256195133,0.3865034643280385,0.6699372516275631,0.7458824291516297,0.05282441940895
11,500,816,2401,0.248074155723247,0.7566397612717665,0.8875589361544983,0.1289151018288748,0.13483997249264842,0.3589797585302226,1.0,0.18283160861346034,0.3865034643280385,0.6727801809307273,0.7458824291516297,0.05427862828087626
12,500,798,2548,0.248074155723247,0.7637752743610695,0.8875589361544983,0.12368859120095682,0.13483997249264842,0.3469284980450969,1.0,0.18212995147200717,0.3865034643280385,0.6766872186382749,0.7458824291516297,0.05277833236887235
13,500,803,2683,0.248074155723247,0.7683977438892053,0.8875589361544983,0.11970838062984175,0.13483997249264842,0.34532966617642297,1.0,0.17903524247989158,0.39491841466649663,0.6782072536007403,0.7458824291516297,0.051093302742196534
14,500,827,2813,0.248074155723247,0.7655467098811088,0.8875589361544983,0.11959135156402122,0.14002800840280097,0.35679022801118715,1.0,0.17806505550972143,0.39491841466649663,0.6774957132942239,0.7458824291516297,0.052861668538665245
15,500,815,2944,0.248074155723247,0.765151932187421,0.8880676136179392,0.119356038582674,0.14002800840280097,0.3523624973459313,1.0,0.17980704165841335,0.41004582039292947,0.6807044181523916,0.7458824291516297,0.050547955223603204
16,500,824,3073,0.248074155723247,0.7664832335123828,0.8881142794030665,0.11815906559774504,0.14002800840280097,0.3552954310664281,1.0,0.17956607866624094,0.41004582039292947,0.6815833715582978,0.7469374584533554,0.05046555786839691
17,500,806,3174,0.248074155723247,0.766505819095566,0.8890149267472692,0.11826744940453811,0.14002800840280097,0.35307691946299313,1.0,0.1824396804879086,0.41004582039292947,0.6823603466111592,0.7507189877069844,0.05131226756523524
18,500,825,3285,0.248074155723247,0.7748045151051757,0.8890149267472692,0.10910364406826191,0.14002800840280097,0.3431109256877325,1.0,0.17871405876090082,0.41004582039292947,0.6868560999425595,0.7507189877069844,0.04767711371868311
19,500,831,3391,0.248074155723247,0.7755136289364695,0.8890149267472692,0.10933698970317011,0.1336306209562122,0.34286601921058707,1.0,0.18028469558606797,0.41004582039292947,0.6885612624033336,0.7517217834302052,0.046987798764041966
20,500,852,3486,0.248074155723247,0.7786823967658855,0.8890149267472692,0.10932009275458418,0.1336306209562122,0.34154771187286453,1.0,0.18076352406671878,0.41004582039292947,0.6886414259600122,0.7517217834302052,0.04812478468578885
21,500,826,3589,0.248074155723247,0.7770544186237246,0.8890149267472692,0.11035069549511864,0.1336306209562122,0.3424628087999475,1.0,0.18283646518679125,0.41004582039292947,0.6890844756143132,0.7517217834302052,0.049476579569260874
22,500,852,3702,0.248074155723247,0.7775114523600589,0.8890149267472692,0.11081198421443657,0.1336306209562122,0.3345777034747991,1.0,0.18414795142979914,0.41004582039292947,0.6919630280548563,0.7559105494923087,0.05012813687257466
23,500,857,3791,0.248074155723247,0.7818959919594233,0.8890149267472692,0.10958881053755372,0.13245323570650439,0.3261087708854878,1.0,0.18405176499508882,0.41004582039292947,0.6935222333974477,0.7559105494923087,0.04980803315214206
24,500,827,3877,0.248074155723247,0.7809320673298873,0.8890149267472692,0.11115568334485212,0.13130643285972254,0.33339742244282045,1.0,0.1826119108853596,0.41004582039292947,0.6935526277295099,0.7559105494923087,0.05005297171290527
25,500,891,3966,0.24900632015113378,0.7932913159785371,0.8890149267472692,0.09596805901847709,0.13130643285972254,0.3124393412265563,1.0,0.176168464323505,0.41004582039292947,0.6979400013658107,0.7559105494923087,0.04507329031132462
26,500,869,4042,0.24900632015113378,0.794301875440892,0.8890149267472692,0.09444137700064396,0.1270001270001905,0.30577417829825443,1.0,0.17492647713459458,0.41004582039292947,0.7009241649011698,0.7559105494923087,0.04392225149200651
27,500,866,4140,0.24900632015113378,0.7934861448102697,0.8890149267472692,0.09662549129701516,0.13130643285972254,0.3096661070769628,1.0,0.1757583993031691,0.41004582039292947,0.7010952349724835,0.7559105494923087,0.043665692286608104
28,500,843,4209,0.24900632015113378,0.7933929674032324,0.8890149267472692,0.09667916861705622,0.13130643285972254,0.3132080708421906,1.0,0.17687446246353478,0.41004582039292947,0.7004954988043193,0.7559105494923087,0.04506311511809007
29,500,823,4272,0.24900632015113378,0.7922441768767103,0.8890149267472692,0.09661267603026134,0.13130643285972254,0.31253262909167756,1.0,0.1783350885957305,0.41004582039292947,0.7010292981828747,0.7580041711477554,0.046598161619291555
