gen,evals,gen_feats,explored,PanKidney logistic classifier (max_iter=100) balanced accuracy_min,PanKidney logistic classifier (max_iter=100) balanced accuracy_avg,PanKidney logistic classifier (max_iter=100) balanced accuracy_max,PanKidney logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
15,200,578,1979,0.25,0.8755857246007858,0.9689459742898854,0.10337130110985934,0.017241379310344827,0.09722789799897823,1.0,0.12566952212336302
16,200,576,2069,0.25,0.8778568799113259,0.9702749047022565,0.10257451613319714,0.017241379310344827,0.09651580471931301,1.0,0.1257050225564731
17,200,515,2159,0.25,0.8767031801960925,0.9702749047022565,0.10224060593628685,0.0196078431372549,0.09841605295863194,1.0,0.12526855405179588
18,200,592,2233,0.25,0.8771868315922157,0.9702749047022565,0.10017169299819056,0.0196078431372549,0.09961096354019375,1.0,0.12504085758431172
19,200,571,2316,0.25,0.8801954571081303,0.9702749047022565,0.09957072359983167,0.0196078431372549,0.09876439633779036,1.0,0.12534746592090829
20,200,556,2414,0.25,0.8820849314385678,0.9715983999891862,0.10003203422804363,0.0196078431372549,0.09818109687272386,1.0,0.1255664422401661
21,200,583,2502,0.25,0.8861978650376686,0.9715983999891862,0.10026203623942549,0.0196078431372549,0.09501509049182591,1.0,0.12566313167131582
22,200,578,2581,0.25,0.8907280582859474,0.9715983999891862,0.09490161652422764,0.0196078431372549,0.09020411239002911,1.0,0.12080983849591699
23,200,570,2672,0.25,0.8851610806437441,0.9715983999891862,0.10699473834445199,0.0196078431372549,0.09661088160191499,1.0,0.12596868299585484
24,200,553,2749,0.25,0.8858139072187479,0.9747653884453176,0.10463895050171111,0.0196078431372549,0.09732963293957245,1.0,0.12577574089616975
25,200,577,2839,0.25,0.8858644972537129,0.9747653884453176,0.10219562071032418,0.0196078431372549,0.09775524106899365,1.0,0.12555500017821725
26,200,600,2943,0.25,0.8865440773184612,0.9747653884453176,0.10224608630201674,0.0196078431372549,0.09825865251025385,1.0,0.12548740557999136
27,200,586,3036,0.25,0.8877729907214242,0.9747653884453176,0.09978770536274435,0.0196078431372549,0.09799248598024836,1.0,0.12552502170121652
28,200,619,3118,0.25,0.8882627062249929,0.9773628433422248,0.09987832740329741,0.0196078431372549,0.09799105003799216,1.0,0.1254982976296107
29,200,591,3211,0.25,0.8889031179033595,0.9773628433422248,0.09979967190859215,0.0196078431372549,0.09807855016321625,1.0,0.12547230556725794
30,200,620,3305,0.25,0.8885265214408659,0.9773628433422248,0.09931864655578747,0.0196078431372549,0.09869304358390654,1.0,0.12525365976989505
31,200,574,3389,0.25,0.8878553169607454,0.9773628433422248,0.09845174730873087,0.02,0.09913857069929297,1.0,0.12503265385625034
32,200,558,3455,0.25,0.8898702870703715,0.9773628433422248,0.09919646392605981,0.02,0.0984343421103452,1.0,0.12534091767568345
33,200,596,3535,0.25,0.8915621872690777,0.9773628433422248,0.09986396807096834,0.02,0.09765156759057284,1.0,0.1256574099547487
34,200,599,3615,0.25,0.8938540977184865,0.9773628433422248,0.10002480872580426,0.02,0.09486140763321484,1.0,0.12562666000682154
35,200,573,3689,0.25,0.8923114279003858,0.9773628433422248,0.0997738008252548,0.02,0.09665062049612225,1.0,0.12564040360508316
36,200,600,3758,0.25,0.8917851900435261,0.9773628433422248,0.09924249047280735,0.02127659574468085,0.09705524807347114,1.0,0.12544756066071736
37,200,578,3842,0.25,0.8917308648382867,0.9773628433422248,0.09911931593671262,0.02127659574468085,0.09740758404020265,1.0,0.12533261376767468
38,200,560,3920,0.25,0.8918006411476733,0.9773628433422248,0.09895563266784076,0.02127659574468085,0.09729929886423878,1.0,0.12511622506237002
39,200,606,4007,0.25,0.8961953195403178,0.9773628433422248,0.09350315419989588,0.02127659574468085,0.09185377572129759,1.0,0.12006391816809762
40,200,584,4104,0.25,0.8906798957526044,0.9773628433422248,0.10114852290470638,0.02127659574468085,0.0982541430856673,1.0,0.12501258206841903
41,200,589,4164,0.25,0.892006476247657,0.9773628433422248,0.1002083677714716,0.02127659574468085,0.09816471628163903,1.0,0.12512513450558524
42,200,597,4247,0.25,0.8942041126157991,0.9773628433422248,0.10030535401643326,0.02127659574468085,0.0961176067237997,1.0,0.12509106942451143
43,200,597,4323,0.25,0.8987022859349092,0.9818482017338332,0.09439868769689351,0.022222222222222223,0.09134171489135688,1.0,0.12024560513589952
44,200,600,4410,0.25,0.8986249410021359,0.9818482017338332,0.09443928295444252,0.022222222222222223,0.09170839287676923,1.0,0.12012679610729274
45,200,565,4479,0.25,0.8983830318763067,0.9818482017338332,0.09429819125035971,0.022222222222222223,0.09183831516899264,1.0,0.12006161605043944
46,200,594,4561,0.25,0.898807617961935,0.9818482017338332,0.09439703829771326,0.021739130434782608,0.0917704424133675,1.0,0.12008970228620197
47,200,608,4640,0.25,0.8966821789277089,0.9818482017338332,0.09989231454251132,0.021739130434782608,0.09441913607955968,1.0,0.12333687689611886
48,200,583,4731,0.25,0.8997503541279919,0.9818482017338332,0.09476859462690321,0.02127659574468085,0.09216797136896389,1.0,0.12000629671034148
49,200,582,4800,0.25,0.9002404293918067,0.9818482017338332,0.09509925439945655,0.020833333333333332,0.09227738977790842,1.0,0.12000848887464723
50,200,582,4873,0.25,0.9005714261374902,0.9825526277845866,0.09527150524939751,0.020833333333333332,0.0924492929653487,1.0,0.11998555029092434
51,200,560,4951,0.25,0.9009415842292373,0.9825526277845866,0.09539323020020338,0.02040816326530612,0.09228654235384033,1.0,0.12004887057686375
52,200,615,5015,0.25,0.9006180341686343,0.9825526277845866,0.09510639047228493,0.02040816326530612,0.09230828778270184,1.0,0.11997710098338389
53,200,605,5078,0.25,0.9005433765252145,0.9825526277845866,0.0939173963994128,0.02040816326530612,0.0927795905314436,1.0,0.11978932864506896
54,200,598,5138,0.25,0.9005535179623856,0.9825526277845866,0.09376176678203146,0.02040816326530612,0.09284800843777612,1.0,0.11975636409171395
55,200,585,5218,0.25,0.9015448682277775,0.9825526277845866,0.09410308865048456,0.02040816326530612,0.09260850558906274,1.0,0.11987121800547468
56,200,577,5277,0.25,0.9019729916507461,0.9838412875784011,0.09416706545284324,0.020833333333333332,0.09248122179891187,1.0,0.11983629564143135
57,200,583,5360,0.25,0.9020403507373749,0.9838412875784011,0.09425768621509849,0.020833333333333332,0.0926903443813557,1.0,0.1197634212986841
58,200,593,5425,0.25,0.9018582305259174,0.9838412875784011,0.09428038332476552,0.02040816326530612,0.09300659619225377,1.0,0.11964512316303842
59,200,613,5497,0.25,0.9021391033056827,0.9838412875784011,0.09449019450261069,0.02040816326530612,0.09315646488199313,1.0,0.11961313038550127
60,200,552,5573,0.25,0.9026235771517465,0.9838412875784011,0.09462523250478125,0.02040816326530612,0.09281688289535232,1.0,0.11962170859069718
61,200,572,5644,0.25,0.902989936710358,0.9838412875784011,0.09474950126355103,0.02040816326530612,0.09299096631943576,1.0,0.1195773755167833
62,200,629,5727,0.25,0.9030431029384599,0.9838412875784011,0.09469521487094977,0.02040816326530612,0.09312449919677691,1.0,0.1195071513635472
63,200,608,5802,0.25,0.9050367966440777,0.9838412875784011,0.0953655061568883,0.02040816326530612,0.09214818138813861,1.0,0.11986373308117722
64,200,592,5863,0.25,0.9053940668706294,0.9838412875784011,0.0955004924949932,0.02,0.09206028812403566,1.0,0.11990409573692891
65,200,543,5923,0.25,0.905787148659974,0.9838412875784011,0.09559167321347598,0.02,0.09186761934027647,1.0,0.11995588432684466
66,200,589,6005,0.25,0.9067084294571407,0.9838412875784011,0.09569740500740671,0.02,0.0909769514284392,1.0,0.12009126471994172
67,200,594,6066,0.25,0.9074030659458132,0.9844456566307405,0.09599787442074717,0.02,0.09100717706113358,1.0,0.1201091607023198
68,200,587,6142,0.25,0.9071803842098624,0.9844456566307405,0.0956687089363235,0.02,0.09140447414028145,1.0,0.11997725541486012
69,200,603,6209,0.25,0.9077337844581322,0.9844456566307405,0.09589555427234665,0.02,0.09130053794704572,1.0,0.12002120155394046
70,200,586,6283,0.25,0.9075403242657794,0.9844456566307405,0.09572796071200428,0.02,0.0915235347215131,1.0,0.11994340125453917
71,200,577,6340,0.25,0.907613648332177,0.9844456566307405,0.09570747789177408,0.02,0.09155695718140613,1.0,0.11992515632258746
72,200,623,6407,0.25,0.9076233611547925,0.9844456566307405,0.09586368457882252,0.02,0.09187721935353962,1.0,0.11984561185506386
73,200,596,6464,0.25,0.9047454297072128,0.9844456566307405,0.10188900840587684,0.02,0.0964219740383593,1.0,0.12482112085412335
74,200,588,6522,0.25,0.9094183776516654,0.9844456566307405,0.09654766543548356,0.02040816326530612,0.09141446488085013,1.0,0.12005784947931979
75,200,620,6586,0.25,0.9093929000083358,0.9844456566307405,0.09653055829580638,0.02040816326530612,0.09151902153109644,1.0,0.12000624558579981
76,200,587,6652,0.25,0.9094576585423275,0.9844456566307405,0.09648451760333839,0.02040816326530612,0.09159986461681757,1.0,0.11996336176916127
77,200,585,6731,0.25,0.9093801583001406,0.987037986176195,0.09654837425416489,0.019230769230769232,0.09206177742133238,1.0,0.11990726250868965
78,200,592,6810,0.25,0.9094900797696183,0.987037986176195,0.09657276544408004,0.019230769230769232,0.09214137010685249,1.0,0.11986722899060302
79,200,584,6871,0.25,0.9093504704058827,0.987037986176195,0.09641415584998701,0.019230769230769232,0.09246809036778326,1.0,0.11977438110339927
80,200,573,6939,0.25,0.9093839328961955,0.9876823160731022,0.09577983599697408,0.019230769230769232,0.09271223605888636,1.0,0.11972926867181057
81,200,626,7011,0.25,0.9069903778566794,0.9876823160731022,0.10166738356319742,0.019230769230769232,0.0949798646813082,1.0,0.12306167397748549
82,200,610,7074,0.25,0.9097516630639013,0.9876823160731022,0.09584295187360346,0.019230769230769232,0.0926187535701971,1.0,0.11975380916202627
83,200,583,7144,0.25,0.9098485920490593,0.9876823160731022,0.09583713088870147,0.019230769230769232,0.09268052363707552,1.0,0.1197297722328846
84,200,573,7209,0.25,0.9101948465717595,0.9876823160731022,0.0958486716631201,0.019230769230769232,0.09240780646191933,1.0,0.11976818531103024
85,200,604,7262,0.25,0.908159976721893,0.9876823160731022,0.1005941360244945,0.019230769230769232,0.0946612975260194,1.0,0.12315243248733683
86,200,591,7326,0.25,0.9105879351198094,0.9876823160731022,0.09603725659308068,0.018867924528301886,0.09238825608770941,1.0,0.11981553388397617
87,200,556,7389,0.25,0.9082331252027612,0.9876823160731022,0.10266602859513613,0.018867924528301886,0.09455835545536974,1.0,0.12322592905016581
88,200,576,7456,0.25,0.9089987162684288,0.9876823160731022,0.10087864656198303,0.018867924528301886,0.09441892340049651,1.0,0.12329182240409507
89,200,577,7510,0.25,0.9111821124671077,0.9876823160731022,0.09627003143444395,0.018867924528301886,0.0922113377861394,1.0,0.11990261583294588
90,200,592,7575,0.25,0.9124071729856805,0.9876823160731022,0.09663782250430335,0.018867924528301886,0.09160372074987366,1.0,0.12014744193693776
91,200,568,7635,0.25,0.9119930352950851,0.9876823160731022,0.09642353269969885,0.018867924528301886,0.09200853781829928,1.0,0.11996463413431792
92,200,578,7682,0.25,0.9120867237627064,0.9876823160731022,0.0965374259463554,0.018867924528301886,0.09206761901488048,1.0,0.11995905150607328
93,200,622,7743,0.25,0.9115714366979669,0.9876823160731022,0.09641096973073278,0.018867924528301886,0.0926068855279373,1.0,0.11986518011587487
94,200,598,7802,0.25,0.9109202841697608,0.9876823160731022,0.09621119602084108,0.018867924528301886,0.09301405077791143,1.0,0.11974998848130576
95,200,601,7861,0.25,0.9106531994302413,0.9876823160731022,0.09613975554255748,0.018518518518518517,0.09339387093517061,1.0,0.11965449191200617
96,200,573,7914,0.25,0.9106791993243547,0.9876823160731022,0.09625294322059093,0.018518518518518517,0.09337857126976953,1.0,0.11968261235884291
97,200,548,7980,0.25,0.9113448875745711,0.9876823160731022,0.09641162750358495,0.018518518518518517,0.09306222749458982,1.0,0.11978935039814846
98,200,621,8037,0.25,0.9123735542003101,0.9876823160731022,0.09582132744813433,0.018518518518518517,0.092709994179188,1.0,0.11993211085647235
99,200,562,8087,0.25,0.9129054531768168,0.9876823160731022,0.09598547127763642,0.01818181818181818,0.09245451599723921,1.0,0.12003462519672965
100,200,615,8148,0.25,0.9128562510701284,0.9876823160731022,0.0959430512451533,0.01818181818181818,0.09254586690028202,1.0,0.12002345346836359
101,200,605,8200,0.25,0.9126474833961141,0.9876823160731022,0.09590140370924118,0.01818181818181818,0.09266107455960731,1.0,0.11998222434710772
102,200,610,8263,0.25,0.9131343753097741,0.9876823160731022,0.09601347492636805,0.01818181818181818,0.09254453627762786,1.0,0.12003415117709192
103,200,627,8321,0.25,0.913575761142852,0.9896354410731022,0.09625636143357999,0.01818181818181818,0.09237221420538783,1.0,0.12013012665085071
104,200,580,8381,0.25,0.9133475851427889,0.9896354410731022,0.0960778010230381,0.01818181818181818,0.09255635240524587,1.0,0.12002658484082636
105,200,606,8443,0.25,0.9134690838518763,0.9896354410731022,0.0961137153451223,0.01818181818181818,0.09272314788103966,1.0,0.12001845142260154
106,200,626,8500,0.25,0.9136568261796194,0.9896354410731022,0.09619543589258346,0.01818181818181818,0.09265469849273732,1.0,0.12005802925278844
107,200,612,8546,0.25,0.9144879257139447,0.9896354410731022,0.09641176661793006,0.01818181818181818,0.09218168617838375,1.0,0.12023472147316099
108,200,619,8598,0.25,0.9140182432942381,0.9896354410731022,0.09623003517184171,0.01818181818181818,0.092454959759847,1.0,0.1201118617734043
109,200,602,8651,0.25,0.9149151516371836,0.9896354410731022,0.09648468245662851,0.01818181818181818,0.09209317737032233,1.0,0.12026143262962179
110,200,619,8702,0.25,0.9151908787893808,0.9896354410731022,0.09665029938969319,0.01818181818181818,0.09197248956349675,1.0,0.12032689301058533
111,200,608,8759,0.25,0.9161017011942633,0.9896354410731022,0.09696200907440139,0.01818181818181818,0.09147873967781575,1.0,0.12050578567807675
112,200,606,8826,0.25,0.9161975990544571,0.9896354410731022,0.09698543332541135,0.01818181818181818,0.09150975471540974,1.0,0.12049386734091182
113,200,605,8868,0.25,0.9165525932870286,0.9896354410731022,0.09715024087961363,0.01818181818181818,0.09145180695995521,1.0,0.12055341793601276
114,200,628,8910,0.25,0.9178626146726984,0.9896354410731022,0.09745731977415324,0.01818181818181818,0.09022011872146976,1.0,0.12078276856309818
115,200,607,8962,0.25,0.9182279208589413,0.990944236176195,0.09747295648763576,0.01818181818181818,0.09008304510669199,1.0,0.12080049835044133
116,200,583,9009,0.25,0.9183281416151503,0.990944236176195,0.09758418845533794,0.01818181818181818,0.09011704064499786,1.0,0.1208069263888297
117,200,613,9065,0.25,0.9199257795603236,0.9915885660731022,0.09793688396490173,0.01818181818181818,0.08901482633707382,1.0,0.12106269233419971
118,200,579,9110,0.25,0.9205713130699842,0.9915885660731022,0.09801899870709604,0.01818181818181818,0.08840486440358246,1.0,0.1210977715060538
119,200,597,9163,0.25,0.9180075355338927,0.9915885660731022,0.09777491046123495,0.01818181818181818,0.09076532793731219,1.0,0.12073941384072853
120,200,626,9208,0.25,0.9181130590575661,0.9915885660731022,0.09766373316846182,0.01818181818181818,0.09074768308216732,1.0,0.12073930476571032
121,200,596,9260,0.25,0.9190702594160028,0.9915885660731022,0.09790921259829057,0.01818181818181818,0.0901408139673098,1.0,0.12094011986448427
122,200,595,9320,0.25,0.9190924607769807,0.9915885660731022,0.09792619874412786,0.01818181818181818,0.09017110108215572,1.0,0.1209301603098218
123,200,596,9372,0.25,0.9191046491161867,0.9915885660731022,0.09791367720110303,0.01818181818181818,0.09021659056895619,1.0,0.12090465129287474
124,200,572,9429,0.25,0.9185091338268692,0.9915885660731022,0.09767806698313647,0.01818181818181818,0.09057817060773679,1.0,0.12078349498270315
125,200,585,9477,0.25,0.9171529942753768,0.9915885660731022,0.0972293361389235,0.01818181818181818,0.09157409654022468,1.0,0.12045967576142737
126,200,594,9522,0.25,0.91785732133926,0.9915885660731022,0.09737782966936219,0.01818181818181818,0.0910821773483055,1.0,0.1205735440724303
127,200,586,9576,0.25,0.9180340757020042,0.9915885660731022,0.09746064582415057,0.01818181818181818,0.0912276892151796,1.0,0.12062015396207793
128,200,587,9636,0.25,0.9183321543147575,0.9915885660731022,0.0975061855938193,0.01818181818181818,0.09102086396775366,1.0,0.12067985453363074
129,200,591,9699,0.25,0.9185715931338314,0.9915885660731022,0.09769663101082555,0.01818181818181818,0.09100331657845778,1.0,0.12072679352946154
130,200,618,9747,0.25,0.9184814607307962,0.9915885660731022,0.09750821257934159,0.01818181818181818,0.09118246376349798,1.0,0.12061692079697646
131,200,597,9785,0.25,0.9192101577143862,0.9915885660731022,0.09775776449624414,0.01818181818181818,0.09068670719163847,1.0,0.12079545504829652
132,200,580,9827,0.25,0.9201663593333214,0.9915885660731022,0.09797682615179854,0.01818181818181818,0.09016949107442235,1.0,0.12094221691870251
133,200,572,9874,0.25,0.9208977826096262,0.9915885660731022,0.09827367705490103,0.01818181818181818,0.08975540723202982,1.0,0.12113830792204743
134,200,613,9927,0.25,0.9215036047835864,0.9915885660731022,0.09761220857595321,0.01818181818181818,0.08940818500980761,1.0,0.12117452531320679
135,200,603,9973,0.25,0.921557623030964,0.9915885660731022,0.09759952962675762,0.01818181818181818,0.0894460637976864,1.0,0.12117380448990021
136,200,612,10011,0.25,0.9221225884094966,0.9915885660731022,0.09779853631221767,0.01818181818181818,0.0892250612020708,1.0,0.1212675639430826
137,200,600,10058,0.25,0.9223178395179241,0.9915885660731022,0.09775755312618348,0.01818181818181818,0.08877393338252194,1.0,0.12123502778563794
138,200,589,10104,0.25,0.9225392528701968,0.9915885660731022,0.09786602673252721,0.01818181818181818,0.088937182414192,1.0,0.12133154757495518
139,200,590,10142,0.25,0.9223834824566542,0.9915885660731022,0.09791351697419501,0.01818181818181818,0.0891106138302705,1.0,0.12129869640452733
140,200,592,10196,0.25,0.9224352283710169,0.9915885660731022,0.09791403913904373,0.01818181818181818,0.08913419043482534,1.0,0.12128560763489282
141,200,595,10238,0.25,0.9238374886228463,0.9915885660731022,0.09806255107906514,0.01818181818181818,0.08795410173267783,1.0,0.12150401273057516
142,200,593,10289,0.25,0.9207295453419004,0.9915885660731022,0.09739700411175942,0.01818181818181818,0.08958615936330454,1.0,0.12095317605595225
143,200,597,10337,0.25,0.9215433414644312,0.9915885660731022,0.09738962221516087,0.01818181818181818,0.08973805426104858,1.0,0.12098333816669474
144,200,596,10369,0.25,0.9216620193997369,0.9915885660731022,0.09747769516927612,0.01818181818181818,0.08965182650673703,1.0,0.12103182822214897
145,200,601,10414,0.25,0.9218847730877371,0.9915885660731022,0.0975030695080801,0.01818181818181818,0.08947554445545497,1.0,0.12107590652119331
146,200,584,10454,0.25,0.9224583601804125,0.9915885660731022,0.09782493076024577,0.01818181818181818,0.0894545135623293,1.0,0.12120677639633928
147,200,582,10491,0.25,0.9227849077267771,0.9915885660731022,0.09773470348732055,0.01818181818181818,0.08919831583234127,1.0,0.12125549928868387
148,200,624,10540,0.25,0.9232797606911453,0.9915885660731022,0.09773000673654306,0.01818181818181818,0.08881868620271163,1.0,0.12134966294413436
149,200,600,10592,0.25,0.9247663332559839,0.9915885660731022,0.09792903684573546,0.01818181818181818,0.0875095378974124,1.0,0.12151617357349852
150,200,595,10627,0.25,0.9270518584186433,0.9915885660731022,0.0976255403447047,0.01818181818181818,0.0847348624721743,1.0,0.12082681966662782
151,200,619,10661,0.25,0.9305824597237492,0.9915885660731022,0.0924931923700309,0.01818181818181818,0.08082483146544518,1.0,0.1159631309652106
152,200,618,10698,0.25,0.9306176245629371,0.9915885660731022,0.09249043788227813,0.01818181818181818,0.08087012537582115,1.0,0.11595406179316364
153,200,584,10742,0.25,0.9305860825305493,0.9915885660731022,0.09247218258363157,0.01818181818181818,0.08090547933101565,1.0,0.1159363378096535
154,200,599,10783,0.25,0.927841818840792,0.9915885660731022,0.10303951070222783,0.01818181818181818,0.08296451384225606,1.0,0.1197113730500916
155,200,599,10826,0.25,0.9288142512086819,0.9915885660731022,0.09780556909375081,0.01818181818181818,0.08298275369633722,1.0,0.11970199584987645
156,200,609,10872,0.25,0.9309847864361798,0.9915885660731022,0.09263115175423602,0.01818181818181818,0.08084724385733902,1.0,0.11600499613797752
157,200,600,10906,0.25,0.9310039915786532,0.9915885660731022,0.09264323419811775,0.01818181818181818,0.08084724385733899,1.0,0.11600499613797752
158,200,576,10939,0.25,0.9305491916870179,0.9915885660731022,0.09253507979015187,0.01818181818181818,0.08113868391994611,1.0,0.11591746187635532
159,200,601,10971,0.25,0.9302084549430917,0.9915885660731022,0.09247184489251437,0.01818181818181818,0.08129812143232482,1.0,0.11586548180601015
160,200,598,11015,0.25,0.9306471706651916,0.9915885660731022,0.09254431710570395,0.01818181818181818,0.0812269750987033,1.0,0.11592113854755527
161,200,584,11043,0.25,0.930714580723722,0.9915885660731022,0.09258094247628273,0.01818181818181818,0.08121020361023369,1.0,0.11593024925791647
162,200,603,11091,0.25,0.9302578855785002,0.9915885660731022,0.09249947095900514,0.01818181818181818,0.0816633041354053,1.0,0.11582843953916623
163,200,583,11127,0.25,0.9262943017637967,0.9915885660731022,0.09914192021844698,0.01818181818181818,0.08570646192285912,1.0,0.12065047984737375
164,200,616,11173,0.25,0.9276101618259318,0.9915885660731022,0.09829598104592441,0.01818181818181818,0.08413238784878505,1.0,0.11945725737552612
165,200,588,11201,0.25,0.9276104366799438,0.9915885660731022,0.09823004682317718,0.01818181818181818,0.08422295474689136,1.0,0.11941250482277986
166,200,593,11253,0.25,0.9269073508241115,0.9915885660731022,0.09916529518227268,0.01818181818181818,0.08544074186173731,1.0,0.12072755232652885
167,200,592,11287,0.25,0.9309610829529685,0.9915885660731022,0.0926128032823189,0.01818181818181818,0.08151398465667821,1.0,0.11589182483790837
168,200,584,11332,0.25,0.9217753797829105,0.9915885660731022,0.10155114100730152,0.01818181818181818,0.08967901846349945,1.0,0.12108442911497963
169,200,582,11380,0.25,0.923756888528675,0.9915885660731022,0.09938681670231181,0.01818181818181818,0.08922931523283474,1.0,0.1213127832945735
170,200,608,11416,0.25,0.9232538630224479,0.9915885660731022,0.09923335326754049,0.01818181818181818,0.08959117130962983,1.0,0.1211871217874794
171,200,585,11458,0.25,0.9224942151115637,0.9915885660731022,0.09907812388992154,0.01818181818181818,0.09002348654341567,1.0,0.12103931672853585
172,200,590,11496,0.25,0.9234004960889627,0.9915885660731022,0.09688086829430446,0.01818181818181818,0.08987798389791303,1.0,0.12110767582259074
173,200,583,11542,0.25,0.9243536743137661,0.9915885660731022,0.09707050671207286,0.017857142857142856,0.08909847792170894,1.0,0.12130067285686086
174,200,610,11575,0.25,0.9242248790191767,0.9915885660731022,0.09709252174417561,0.017857142857142856,0.0894040334772645,1.0,0.1212787664702702
175,200,598,11629,0.25,0.9277564848368448,0.9915885660731022,0.09637115397076688,0.017857142857142856,0.08563595965572393,1.0,0.12069383102026439
176,200,594,11668,0.25,0.9309422931892527,0.9915885660731022,0.091242341430085,0.01818181818181818,0.08194651495892628,1.0,0.11578399732266552
177,200,594,11701,0.25,0.9277462601831159,0.9922328959700094,0.09765735692077154,0.01818181818181818,0.08468834034022386,1.0,0.11925659498562007
178,200,593,11732,0.25,0.9261501471708061,0.9922328959700094,0.09932420259410694,0.01818181818181818,0.08626004032073659,1.0,0.12044792577394584
179,200,592,11767,0.25,0.9245451906743386,0.9922328959700094,0.0989421904709005,0.01818181818181818,0.08831403303538413,1.0,0.12106935359070696
180,200,582,11805,0.25,0.9305551769429026,0.9922328959700094,0.09110525669320581,0.01818181818181818,0.08245235545969037,1.0,0.11557449749963235
181,200,604,11842,0.25,0.9309534574438127,0.9922328959700094,0.09119730253227153,0.01818181818181818,0.08227352142607694,1.0,0.11563267658826006
182,200,600,11879,0.25,0.9313201174831934,0.9922328959700094,0.09125215388408241,0.01818181818181818,0.08207262856893408,1.0,0.11568623284996551
183,200,604,11917,0.25,0.9244514953072056,0.9922328959700094,0.10096967416938374,0.01818181818181818,0.08881850435892062,1.0,0.12116834294611481
184,200,591,11949,0.25,0.9236572102993656,0.9922328959700094,0.09899411715797965,0.01818181818181818,0.0899509760214909,1.0,0.1210466989579742
185,200,584,11981,0.25,0.9249048577067263,0.9922328959700094,0.09810404875379651,0.01818181818181818,0.08924168531220018,1.0,0.12100012356639724
186,200,609,12026,0.25,0.9250745114864196,0.9922328959700094,0.09677989005239733,0.01818181818181818,0.08977645249696736,1.0,0.12116178835304632
187,200,612,12058,0.25,0.9250423446962188,0.9922328959700094,0.09671388413091024,0.01818181818181818,0.08998828537281643,1.0,0.12111274386233144
188,200,604,12085,0.25,0.9255321337007066,0.9922328959700094,0.09678708336336588,0.01818181818181818,0.08970468562704563,1.0,0.12121239811512391
189,200,608,12111,0.25,0.9252665189795707,0.9922328959700094,0.09658670480433292,0.01818181818181818,0.0897867862619175,1.0,0.12111022709184725
190,200,611,12147,0.25,0.9249645491830978,0.9922328959700094,0.09656403539776458,0.01818181818181818,0.09030246064601294,1.0,0.1210326604121916
191,200,616,12171,0.25,0.9249412669925116,0.9922328959700094,0.09649023541020069,0.01818181818181818,0.09017533327991499,1.0,0.1210471818669435
192,200,586,12210,0.25,0.9253788320450491,0.9922328959700094,0.09660516842730713,0.01818181818181818,0.08997609204495947,1.0,0.12113344087085273
193,200,582,12245,0.25,0.9256666978318074,0.9922328959700094,0.09672920963361145,0.01818181818181818,0.08985191828412241,1.0,0.12119414433070722
