
OPTIMIZING ON FOLD NUMBER 0
Number of workers = 16

COMPUTING LOCAL ACTIVE FEATURES
Computing active features for target column 0_PanKidney
Features before filter: 20227
Features after any na, zero variance, and anova filters: 18619
Features active in view: 18619

CREATING INNER FOLDS

RUNNING GENETIC ALGORITHM
Generations completed = 197
Generations completed = 415
Generations completed = 624
Generations completed = 833
   	     	         	        	PanKidney logistic classifier (max_iter=100) balanced accuracy	                    leanness                    
   	     	         	        	---------------------------------------------------------     	------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std                                	min      	avg      	max	std     
0  	200  	562      	562     	0.25    	0.789044	0.945679	0.139945                           	0.0196078	0.0892474	1  	0.140656
1  	202  	646      	685     	0.249356	0.791816	0.950175	0.152913                           	0.0178571	0.105279 	1  	0.13009 
2  	200  	647      	794     	0.25    	0.813988	0.950175	0.136198                           	0.015873 	0.104825 	1  	0.129139
3  	200  	645      	895     	0.25    	0.8266  	0.950175	0.123835                           	0.015873 	0.10591  	1  	0.129327
4  	200  	648      	1004    	0.25    	0.836625	0.952727	0.116028                           	0.015873 	0.105312 	1  	0.129324
5  	200  	655      	1123    	0.25    	0.850506	0.952727	0.110458                           	0.015873 	0.100263 	1  	0.128458
6  	200  	623      	1222    	0.25    	0.849029	0.952727	0.111646                           	0.015873 	0.106653 	1  	0.129152
7  	200  	631      	1312    	0.25    	0.852007	0.952727	0.109853                           	0.015873 	0.106753 	1  	0.128914
8  	200  	639      	1410    	0.25    	0.856121	0.955319	0.110668                           	0.016129 	0.106753 	1  	0.129113
9  	200  	647      	1493    	0.25    	0.857658	0.955319	0.111278                           	0.016129 	0.108069 	1  	0.128905
10 	200  	608      	1566    	0.25    	0.860446	0.959226	0.107753                           	0.0169492	0.108681 	1  	0.128552
11 	200  	627      	1654    	0.25    	0.858018	0.968362	0.105945                           	0.0169492	0.111667 	1  	0.127115
12 	200  	625      	1750    	0.25    	0.862043	0.968362	0.105026                           	0.0169492	0.110095 	1  	0.127149
13 	200  	594      	1846    	0.25    	0.865064	0.970255	0.105083                           	0.0172414	0.109274 	1  	0.127549
14 	200  	624      	1942    	0.25    	0.870282	0.970255	0.103685                           	0.0172414	0.106408 	1  	0.128428
15 	200  	594      	2011    	0.25    	0.87871 	0.970255	0.0973772                          	0.0169492	0.100217 	1  	0.124393
16 	200  	592      	2100    	0.25    	0.879294	0.970255	0.0963934                          	0.0169492	0.100727 	1  	0.124149
17 	200  	638      	2189    	0.25    	0.87935 	0.970255	0.0958411                          	0.0172414	0.101341 	1  	0.123842
18 	200  	624      	2288    	0.25    	0.881259	0.973462	0.0963562                          	0.0169492	0.101296 	1  	0.123988
19 	200  	620      	2381    	0.25    	0.884136	0.9806  	0.0968036                          	0.0172414	0.100509 	1  	0.124303
20 	200  	599      	2470    	0.25    	0.886406	0.9806  	0.096299                           	0.0172414	0.0994738	1  	0.124528
21 	200  	623      	2558    	0.25    	0.888245	0.9806  	0.0964834                          	0.0175439	0.0985295	1  	0.124781
22 	200  	606      	2621    	0.25    	0.895134	0.9806  	0.0954851                          	0.0172414	0.0928827	1  	0.123621
23 	200  	588      	2694    	0.25    	0.897254	0.9806  	0.0914449                          	0.0172414	0.0913904	1  	0.120066
24 	200  	634      	2776    	0.25    	0.895954	0.981244	0.0964407                          	0.0175439	0.0932951	1  	0.123555
25 	200  	616      	2863    	0.25    	0.898932	0.981244	0.0918028                          	0.0172414	0.0916515	1  	0.120545
26 	200  	581      	2946    	0.25    	0.900339	0.981244	0.0919246                          	0.0172414	0.0910152	1  	0.120516
27 	200  	629      	3043    	0.25    	0.900605	0.981888	0.0921153                          	0.0175439	0.0915488	1  	0.120587
28 	200  	630      	3129    	0.25    	0.901166	0.981888	0.0922846                          	0.0172414	0.0913839	1  	0.120585
29 	200  	631      	3200    	0.25    	0.900723	0.981888	0.092081                           	0.0172414	0.0922835	1  	0.120323
30 	200  	607      	3269    	0.25    	0.901712	0.981888	0.092407                           	0.0172414	0.0922582	1  	0.120408
31 	200  	602      	3351    	0.25    	0.903273	0.981888	0.0923781                          	0.0172414	0.0914026	1  	0.120484
32 	200  	592      	3421    	0.25    	0.90376 	0.981888	0.092331                           	0.0172414	0.0914633	1  	0.120431
33 	200  	608      	3505    	0.25    	0.905332	0.981888	0.0927957                          	0.0172414	0.0909137	1  	0.120642
34 	200  	586      	3578    	0.25    	0.906975	0.981888	0.0929804                          	0.0172414	0.0897223	1  	0.120632
35 	200  	580      	3640    	0.25    	0.906935	0.981888	0.09302                            	0.0166667	0.0903382	1  	0.120381
36 	200  	636      	3752    	0.25    	0.908001	0.983197	0.0930561                          	0.0166667	0.090078 	1  	0.120533
37 	200  	582      	3849    	0.25    	0.908317	0.983197	0.0929599                          	0.0169492	0.0901894	1  	0.120475
38 	200  	592      	3926    	0.25    	0.90746 	0.983197	0.0930161                          	0.0169492	0.0912755	1  	0.12042 
39 	200  	613      	3999    	0.25    	0.910249	0.983197	0.0936789                          	0.0169492	0.0896029	1  	0.120928
40 	200  	609      	4094    	0.25    	0.90951 	0.983197	0.0931384                          	0.0169492	0.0902451	1  	0.120646
41 	200  	586      	4143    	0.25    	0.909715	0.983197	0.0928674                          	0.0169492	0.0906506	1  	0.120517
42 	200  	612      	4229    	0.25    	0.910094	0.983197	0.0929864                          	0.0169492	0.0905985	1  	0.120565
43 	200  	626      	4322    	0.25    	0.904723	0.983197	0.0987298                          	0.0169492	0.0971917	1  	0.125488
44 	200  	626      	4400    	0.25    	0.910792	0.983197	0.0928624                          	0.0169492	0.090795 	1  	0.120498
45 	200  	575      	4475    	0.25    	0.903238	0.983197	0.0988688                          	0.0169492	0.0988366	1  	0.124924
46 	200  	599      	4532    	0.25    	0.908241	0.983197	0.0917632                          	0.0169492	0.0931668	1  	0.119813
47 	200  	586      	4613    	0.25    	0.909134	0.983197	0.0920672                          	0.0169492	0.0929967	1  	0.119907
48 	200  	620      	4697    	0.25    	0.907005	0.983197	0.0979116                          	0.0169492	0.0952344	1  	0.123274
49 	200  	582      	4777    	0.25    	0.910543	0.983197	0.0923842                          	0.0169492	0.0926123	1  	0.120058
50 	200  	555      	4837    	0.25    	0.911871	0.983197	0.0925711                          	0.0169492	0.0921654	1  	0.120239
51 	200  	610      	4910    	0.25    	0.905473	0.983781	0.105616                           	0.0169492	0.0982125	1  	0.125307
52 	200  	609      	4982    	0.25    	0.906905	0.987682	0.101691                           	0.0169492	0.0979431	1  	0.125182
53 	200  	631      	5051    	0.25    	0.90392 	0.987682	0.0997654                          	0.0169492	0.100896 	1  	0.124447
54 	200  	614      	5122    	0.25    	0.905125	0.987682	0.0985264                          	0.0169492	0.100635 	1  	0.124627
55 	200  	633      	5200    	0.25    	0.904037	0.987682	0.0978925                          	0.0169492	0.101561 	1  	0.124195
56 	200  	587      	5276    	0.25    	0.905244	0.987682	0.0967146                          	0.0169492	0.101373 	1  	0.124302
57 	200  	615      	5347    	0.25    	0.908351	0.987682	0.0979147                          	0.0169492	0.0995996	1  	0.125088
58 	200  	609      	5415    	0.25    	0.906959	0.98962 	0.0968914                          	0.0169492	0.100847 	1  	0.124488
59 	200  	617      	5482    	0.25    	0.906535	0.98962 	0.0966447                          	0.0169492	0.101418 	1  	0.124242
60 	200  	595      	5560    	0.25    	0.906816	0.98962 	0.0967034                          	0.0169492	0.10152  	1  	0.124217
