gen,evals,gen_feats,explored,PanKidney logistic classifier (max_iter=100) balanced accuracy_min,PanKidney logistic classifier (max_iter=100) balanced accuracy_avg,PanKidney logistic classifier (max_iter=100) balanced accuracy_max,PanKidney logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,586,586,0.25,0.7902501602376362,0.937742046130416,0.15715844056996747,0.0196078431372549,0.10403014044844493,1.0,0.19114649977298157
1,206,665,704,0.25,0.7950311780479509,0.937742046130416,0.14695483447615684,0.016666666666666666,0.10245282399690801,1.0,0.12887960924593583
2,200,661,811,0.25,0.8061828231167993,0.9467831097703843,0.13338692891610143,0.0196078431372549,0.11089192106378062,1.0,0.13331792770986506
3,200,653,904,0.25,0.8279910720320273,0.9467831097703843,0.11858054064230732,0.019230769230769232,0.1036506115471499,1.0,0.12996469741949654
4,200,654,1014,0.25,0.8343237041027592,0.9467831097703843,0.11554393490158293,0.019230769230769232,0.10443675837068288,1.0,0.129826397077297
5,200,635,1119,0.25,0.8381605209384686,0.9467831097703843,0.11221163459127806,0.02,0.10657761758407144,1.0,0.1292841017942957
6,200,650,1234,0.25,0.845207528718865,0.9467831097703843,0.10896252398535398,0.02040816326530612,0.1039388956916245,1.0,0.12972938172362636
7,200,646,1321,0.25,0.8548442629575643,0.9467831097703843,0.10192198540581478,0.020833333333333332,0.09814315090450687,1.0,0.1253634351189585
8,200,658,1419,0.25,0.8560556140058395,0.9467831097703843,0.10090410133865832,0.02040816326530612,0.09898050265924412,1.0,0.12512283987706024
9,200,645,1502,0.25,0.8591358572966982,0.9559341150151395,0.10137302508145062,0.019230769230769232,0.09836926778606105,1.0,0.12539770559182764
10,200,636,1579,0.25,0.8696025540583773,0.9559341150151395,0.09320663203663698,0.018867924528301886,0.0900566170082414,1.0,0.12080532839482863
11,200,605,1664,0.25,0.8713592247596154,0.9559341150151395,0.09294725982469254,0.018867924528301886,0.08968811332436669,1.0,0.1208256734975001
12,200,663,1771,0.25,0.8729258910789597,0.9565934548698725,0.09340942208527443,0.01694915254237288,0.09028439633794166,1.0,0.12069925859206247
13,200,641,1859,0.25,0.8731837410334511,0.9572377847667797,0.0932336782590066,0.018518518518518517,0.09096333577870672,1.0,0.12050074703065072
14,200,638,1943,0.25,0.8752185987739708,0.9598352396636869,0.09386435254094182,0.01818181818181818,0.0907300705175482,1.0,0.12070339861599814
15,200,658,2048,0.25,0.8764063294147862,0.9598352396636869,0.09388201710370953,0.01818181818181818,0.09069025378991259,1.0,0.12069440569605777
16,200,627,2128,0.25,0.8781666502392582,0.9598352396636869,0.09407674306645109,0.01818181818181818,0.08991201292634572,1.0,0.12088066100543762
17,200,629,2220,0.25,0.8794750731911453,0.9708591384453176,0.09399860384083078,0.01818181818181818,0.09003601478224244,1.0,0.12095209389719626
18,200,656,2300,0.25,0.8808359306004884,0.9708591384453176,0.09256923854933878,0.01818181818181818,0.09000379016196444,1.0,0.12021807980059569
19,200,628,2385,0.25,0.8788258439369909,0.9708591384453176,0.0948606249190944,0.018518518518518517,0.09313332028873617,1.0,0.12328193089518096
20,200,615,2470,0.25,0.8766013895897917,0.9708591384453176,0.09606312298142214,0.018518518518518517,0.09702727556639744,1.0,0.12463432801178016
21,200,640,2551,0.25,0.8787810894807513,0.9708591384453176,0.09671312676176964,0.018518518518518517,0.09677737915934148,1.0,0.12523936437801722
22,200,636,2622,0.25,0.880565556061207,0.9708591384453176,0.09636638852717952,0.018518518518518517,0.09540862473380915,1.0,0.12487573763028119
23,200,648,2708,0.25,0.8784937325681729,0.9708591384453176,0.09769599914561027,0.018518518518518517,0.09972722625506403,1.0,0.1251949954746333
24,200,654,2801,0.25,0.8803443847550645,0.9708591384453176,0.09807608027747751,0.018518518518518517,0.09896723350500664,1.0,0.12544224786661884
25,200,630,2894,0.25,0.8823179870829879,0.9708591384453176,0.09775180791325591,0.019230769230769232,0.09805840967912198,1.0,0.12566464127031773
26,200,637,3006,0.25,0.8860630126759516,0.9708591384453176,0.09734957778053561,0.019230769230769232,0.09490506552733612,1.0,0.125796092641203
27,200,632,3097,0.25,0.8920300745485185,0.9708591384453176,0.0920113115014424,0.018867924528301886,0.0894503473022493,1.0,0.12081466666743955
28,200,618,3191,0.25,0.8929014009106229,0.9708591384453176,0.0921669587704972,0.018867924528301886,0.08925802408099345,1.0,0.12092625385969208
29,200,625,3277,0.25,0.8932007060875659,0.9708591384453176,0.09137490465409788,0.018867924528301886,0.08984880011532514,1.0,0.12075198387440024
30,200,636,3371,0.25,0.8928768768079536,0.9708591384453176,0.09129293430352765,0.018518518518518517,0.09077713325085338,1.0,0.12048190414710327
31,200,645,3466,0.25,0.8945329389722713,0.9708591384453176,0.09170620736563212,0.018518518518518517,0.08976467626201952,1.0,0.12086754079992203
32,200,619,3543,0.25,0.8941371735545383,0.9708591384453176,0.09146948677769293,0.018867924528301886,0.09064072923105235,1.0,0.12054184073688592
33,200,625,3621,0.25,0.8941780223240033,0.9708591384453176,0.09135044473541623,0.018867924528301886,0.09066267113423679,1.0,0.12051062483339242
34,200,622,3697,0.25,0.8973208937486483,0.9708591384453176,0.09149282693793517,0.018867924528301886,0.08873903060462814,1.0,0.12060365886909954
35,200,605,3771,0.25,0.8968961337671669,0.9708591384453176,0.09164329846015555,0.018867924528301886,0.09036797589319172,1.0,0.12096392128763798
36,200,607,3842,0.25,0.8968447623977183,0.9708591384453176,0.0912553310570253,0.018867924528301886,0.09146992563146031,1.0,0.12073075050096557
37,200,662,3932,0.25,0.8987390169632237,0.9708591384453176,0.09154579570191142,0.018867924528301886,0.09056891241577598,1.0,0.12093068834869851
38,200,569,3999,0.25,0.8998617173137751,0.9708591384453176,0.0916341308315761,0.018867924528301886,0.09029754007299812,1.0,0.12104402971303145
39,200,628,4071,0.25,0.9001004054941515,0.9708591384453176,0.0905010341848435,0.018867924528301886,0.0907266201462545,1.0,0.12086107839632791
40,200,579,4153,0.25,0.9010806607817119,0.9708591384453176,0.0906919696637449,0.018867924528301886,0.09012366604820662,1.0,0.12106795614245654
41,200,630,4236,0.25,0.9014561643052502,0.9708591384453176,0.09086760560744868,0.019230769230769232,0.0902238835986536,1.0,0.12106321957338972
42,200,641,4310,0.25,0.9020550651426538,0.9708591384453176,0.09093763991946281,0.019230769230769232,0.08995756081569628,1.0,0.1211401757198174
43,200,595,4383,0.25,0.9025075738332222,0.9708591384453176,0.09090165633249775,0.019230769230769232,0.08971049379854318,1.0,0.1212162577874628
44,200,641,4463,0.25,0.9035202228908336,0.9708591384453176,0.09120311120826138,0.018867924528301886,0.08922023894057798,1.0,0.12139030015032273
45,200,635,4545,0.25,0.9047260774220947,0.9708591384453176,0.09056983488539298,0.018867924528301886,0.08816367629264606,1.0,0.12150265460554754
46,200,625,4619,0.25,0.9052759503302754,0.9708591384453176,0.090562780705655,0.018867924528301886,0.08774751730599474,1.0,0.12145876159408636
47,200,640,4707,0.25,0.9030713468635102,0.9721679335484104,0.09035379574062176,0.018867924528301886,0.09058780646637685,1.0,0.12103747638816181
48,200,590,4790,0.25,0.9033479686993097,0.9721679335484104,0.09034781618438917,0.018867924528301886,0.09044711382568421,1.0,0.12109090969257123
49,200,596,4868,0.25,0.9030848261154116,0.9721679335484104,0.09008092267864251,0.018867924528301886,0.0907189807933113,1.0,0.12085315621260183
50,200,664,4941,0.25,0.9029441670402728,0.9721679335484104,0.09010726388469052,0.01818181818181818,0.09140928609732628,1.0,0.12075141827381959
51,200,614,5017,0.25,0.9031343815052537,0.9721679335484104,0.08997230692261535,0.01818181818181818,0.09113003862404721,1.0,0.12065361914464749
52,200,597,5085,0.25,0.9032442483418643,0.9721679335484104,0.09000521683376453,0.017543859649122806,0.09136992094147735,1.0,0.12060654715872421
53,200,612,5155,0.25,0.9028990725366772,0.9721679335484104,0.08995936160748,0.017543859649122806,0.09172906023884661,1.0,0.12048617587374533
54,200,648,5218,0.25,0.903973767493782,0.9721679335484104,0.08957213893111565,0.017543859649122806,0.09141939316822825,1.0,0.12062830635448091
55,200,603,5299,0.25,0.904494941672374,0.9721679335484104,0.08957668681661486,0.017543859649122806,0.09137076232666938,1.0,0.1206465585814232
56,200,625,5361,0.25,0.9041267758497946,0.9721679335484104,0.08886909693628259,0.017543859649122806,0.09215548135314627,1.0,0.12050628368677273
57,200,646,5430,0.25,0.9051535701733835,0.9721679335484104,0.0865079152052864,0.017543859649122806,0.09214315902656384,1.0,0.12052692143777224
58,200,608,5498,0.25,0.9048335357659417,0.9721679335484104,0.08633337199499859,0.017543859649122806,0.09252299158232077,1.0,0.12036358490846019
59,200,599,5573,0.25,0.9060458872433946,0.9721679335484104,0.08640317637766871,0.017543859649122806,0.09179886698259443,1.0,0.12061092587830587
60,200,625,5658,0.25,0.9069044393710349,0.9721679335484104,0.08670886094407604,0.017543859649122806,0.09134862906462188,1.0,0.12079867159660786
61,200,631,5721,0.25,0.9069470290703177,0.9721679335484104,0.08621483287130677,0.017543859649122806,0.09093478426928997,1.0,0.12053314945989672
62,200,581,5785,0.25,0.9069820523991151,0.9721679335484104,0.08626099995288239,0.017543859649122806,0.09156377975279702,1.0,0.12048528210425852
63,200,618,5860,0.25,0.9077404215066506,0.9721679335484104,0.08633312615264906,0.017543859649122806,0.09125060897539505,1.0,0.12059979916770405
64,200,598,5928,0.25,0.9079187876797817,0.9721679335484104,0.0863286339099725,0.017543859649122806,0.09184077935266441,1.0,0.12060607452095813
65,200,654,5987,0.25,0.9079648617732139,0.9721679335484104,0.0860551745561051,0.017543859649122806,0.09192638581603621,1.0,0.12056601560410987
66,200,619,6056,0.25,0.9084985719419112,0.9721679335484104,0.08613471211328128,0.017543859649122806,0.09194940504377676,1.0,0.12055066235297372
67,200,601,6120,0.25,0.9090255077758904,0.9721679335484104,0.08628517491349379,0.017543859649122806,0.09177117194363425,1.0,0.12063671730411198
68,200,638,6193,0.25,0.9094274589577626,0.9721679335484104,0.08617246457070189,0.017543859649122806,0.09181098442401811,1.0,0.12062751730970109
69,200,653,6266,0.25,0.9095453861135644,0.9721679335484104,0.08619617391679228,0.017241379310344827,0.09198947284988876,1.0,0.12058055569012684
70,200,617,6326,0.25,0.9096485721108789,0.9721679335484104,0.08621303416025008,0.017241379310344827,0.09222613341154932,1.0,0.12050000856619363
71,200,647,6396,0.25,0.9096178973048538,0.9721679335484104,0.08619021163527947,0.017241379310344827,0.09242309135039235,1.0,0.12040470356511786
72,200,642,6469,0.25,0.9101503151527919,0.9721679335484104,0.08623693675197866,0.017241379310344827,0.09229627752534497,1.0,0.12045323917267164
73,200,637,6545,0.25,0.9100156228879047,0.9721679335484104,0.08618053058955255,0.017241379310344827,0.09245319859142413,1.0,0.12035027438310827
74,200,645,6610,0.25,0.9102945253642943,0.9721679335484104,0.08625623965212363,0.017241379310344827,0.09240466702405734,1.0,0.12037914303883186
75,200,642,6671,0.25,0.9086493554166517,0.9760690581969578,0.0855441973869316,0.017241379310344827,0.09377174523712375,1.0,0.11978086152589924
76,200,650,6735,0.25,0.9089323776054808,0.9760690581969578,0.08564510279540619,0.017241379310344827,0.09375977441014106,1.0,0.11979400245649162
77,200,653,6807,0.25,0.9095994978563641,0.9760690581969578,0.08582877625027265,0.017241379310344827,0.09346892717238116,1.0,0.11988487312437518
78,200,638,6890,0.25,0.9095502413984212,0.9760690581969578,0.08578428791910757,0.017241379310344827,0.09371640424284561,1.0,0.11981213235270043
79,200,652,6946,0.25,0.9099206694159578,0.9760690581969578,0.08593770823098959,0.017241379310344827,0.09373951406319009,1.0,0.11983236578663979
80,200,652,7004,0.25,0.9095991362656352,0.9760690581969578,0.08569273437396742,0.017241379310344827,0.0940881514435953,1.0,0.11964618310999246
81,200,631,7072,0.25,0.9094563787533343,0.9760690581969578,0.0855968208893938,0.017241379310344827,0.09436813391026319,1.0,0.11949766499627194
