gen,evals,gen_feats,explored,PanKidney logistic classifier (max_iter=100) balanced accuracy_min,PanKidney logistic classifier (max_iter=100) balanced accuracy_avg,PanKidney logistic classifier (max_iter=100) balanced accuracy_max,PanKidney logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,543,543,0.24871134020618557,0.7647733962437369,0.9357984959628001,0.17269197515969859,0.0196078431372549,0.12544389006382534,1.0,0.2324784778488711
1,211,642,668,0.24871134020618557,0.7742337885415165,0.9357984959628001,0.15603671966876612,0.015873015873015872,0.1015000046302276,1.0,0.11727956831473976
2,200,642,777,0.24871134020618557,0.7962866082451698,0.9397047459628001,0.14368558860256678,0.015151515151515152,0.10295451309614123,1.0,0.1220637986692101
3,200,637,884,0.25,0.8021816625907919,0.9397047459628001,0.13585082624134664,0.015151515151515152,0.10891416133747583,1.0,0.1279507545212527
4,200,642,988,0.25,0.8118673108463702,0.9443406826742846,0.12202571107665028,0.02040816326530612,0.10918274606099176,1.0,0.12762932375812433
5,200,621,1092,0.25,0.8189407503739816,0.9443406826742846,0.11767729087163761,0.017241379310344827,0.10962775253196909,1.0,0.1276140327800867
6,200,618,1209,0.25,0.8251361397542535,0.9443406826742846,0.11478383292161723,0.017241379310344827,0.10943921998143798,1.0,0.1276983832548773
7,200,612,1297,0.25,0.8322824209456781,0.9443406826742846,0.11222846616403231,0.017857142857142856,0.10736956151110345,1.0,0.1282798792619223
8,200,635,1400,0.25,0.836682208778657,0.9443406826742846,0.11002225539783175,0.017857142857142856,0.10812502522225252,1.0,0.12837700486168957
9,200,615,1485,0.25,0.8400400808115853,0.9480963543544085,0.10887357967460917,0.017857142857142856,0.10791617666198863,1.0,0.1284915045944946
10,200,595,1563,0.25,0.8413565487347704,0.9480963543544085,0.10750551949465223,0.017857142857142856,0.10785697048849574,1.0,0.1280640536027218
11,200,623,1647,0.25,0.849069942601696,0.9572777456113475,0.0990586767375861,0.02,0.10328568113733985,1.0,0.12352334079534358
12,200,655,1757,0.25,0.8506021881026513,0.9650250241060485,0.10303800100034455,0.02,0.10640413742233314,1.0,0.12831628926697708
13,200,607,1845,0.25,0.8529626856109419,0.9650250241060485,0.1037234045479193,0.02040816326530612,0.1061137094893596,1.0,0.12905274922433868
14,200,582,1939,0.25,0.8617758761253245,0.9650250241060485,0.09671277390013441,0.02040816326530612,0.09993544725896429,1.0,0.12480931862431571
15,200,595,2002,0.25,0.863867600907469,0.9650250241060485,0.09508271058790292,0.02040816326530612,0.09962062981114805,1.0,0.12483810814857668
16,200,578,2096,0.25,0.8638168689396943,0.9650250241060485,0.09320494441219002,0.02040816326530612,0.10032657585453165,1.0,0.12447668615522632
17,200,629,2186,0.25,0.8655947476130507,0.9650250241060485,0.09301710238559,0.02040816326530612,0.09998319746731785,1.0,0.12433541693781248
18,200,622,2287,0.25,0.8672690610975686,0.9650250241060485,0.0935338152728584,0.02127659574468085,0.10024220975921444,1.0,0.1242698604052679
19,200,598,2367,0.25,0.8676697878273467,0.9650250241060485,0.09261335333347541,0.021739130434782608,0.10064672676795056,1.0,0.12408715597669481
20,200,606,2460,0.25,0.8688808516306503,0.9650250241060485,0.09283509499875955,0.021739130434782608,0.10116936129664594,1.0,0.12415570610663361
21,200,623,2548,0.25,0.8701265546430053,0.9650250241060485,0.09305624861143506,0.021739130434782608,0.10076063684986042,1.0,0.12429782697746987
22,200,625,2643,0.25,0.8709604734022421,0.9657243248053493,0.0928910576594876,0.022222222222222223,0.10081878954208195,1.0,0.12424007927414013
23,200,616,2713,0.25,0.8708272017327068,0.9657243248053493,0.09235088804132725,0.022222222222222223,0.10118574819637391,1.0,0.12405912504240381
24,200,634,2807,0.25,0.8731385374049276,0.9657243248053493,0.09323745330270013,0.022222222222222223,0.10087477364861329,1.0,0.12427772203990137
25,200,587,2895,0.25,0.8751371390569804,0.9657243248053493,0.09306979037357953,0.021739130434782608,0.10010960395904624,1.0,0.12444697419214495
26,200,615,2978,0.25,0.8764964839244197,0.9657243248053493,0.09326688246384746,0.021739130434782608,0.09999611864798058,1.0,0.12451097623570172
27,200,607,3075,0.25,0.8754887392930846,0.9695756040029558,0.09300675703948384,0.021739130434782608,0.10106785596485557,1.0,0.12411502633849773
28,200,605,3167,0.25,0.8768262490368847,0.9695756040029558,0.09330658739753012,0.02127659574468085,0.10145304247357582,1.0,0.12408650552244253
29,200,626,3251,0.25,0.8766874836664624,0.9695756040029558,0.09307010128804875,0.02040816326530612,0.10213731944739117,1.0,0.12383633709514451
30,200,644,3339,0.25,0.8791906233666462,0.9695756040029558,0.09388472576187411,0.02040816326530612,0.10069491071907898,1.0,0.12428934628778897
31,200,604,3421,0.25,0.8796143695423456,0.9695756040029558,0.09394016433407541,0.02040816326530612,0.1013223603983669,1.0,0.12412629041991076
32,200,634,3490,0.25,0.8810481663351146,0.9695756040029558,0.09353164117389484,0.02040816326530612,0.10099425291073928,1.0,0.12412572378435571
33,200,602,3588,0.25,0.880357258539624,0.9696305748053493,0.09314153246542918,0.02127659574468085,0.10222128859090876,1.0,0.12370543731644937
34,200,608,3668,0.25,0.8820137518530118,0.9696305748053493,0.09337621055088796,0.02127659574468085,0.1014630389539787,1.0,0.12392044758311231
35,200,573,3735,0.25,0.8818102480839072,0.9696305748053493,0.09250813768761565,0.02127659574468085,0.10229607057267874,1.0,0.12360804129403602
36,200,608,3801,0.25,0.884913516734554,0.9702749047022565,0.09317074473555129,0.02127659574468085,0.10040048999407816,1.0,0.12426873190082488
37,200,563,3894,0.25,0.8843796523828942,0.9702749047022565,0.0928396419464263,0.020833333333333332,0.10099097586704336,1.0,0.12400868940509147
38,200,603,3957,0.25,0.8846004616758885,0.9702749047022565,0.0927554147634887,0.020833333333333332,0.10114214112532,1.0,0.12376422573093833
39,200,601,4037,0.25,0.8846041067300935,0.9702749047022565,0.0926130168543721,0.020833333333333332,0.10184634228870248,1.0,0.12373624498410445
40,200,610,4128,0.25,0.8861397634058917,0.9721679335484104,0.09311136878776048,0.020833333333333332,0.10119474460999242,1.0,0.12401356971327808
41,200,578,4186,0.25,0.8888423316575499,0.9721679335484104,0.09368942721444543,0.020833333333333332,0.09886254039975485,1.0,0.12436092468252062
42,200,614,4273,0.25,0.889773403706474,0.9721679335484104,0.0935696600875562,0.020833333333333332,0.0981517194020282,1.0,0.12419074517384918
