gen,evals,gen_feats,explored,PanKidney svm balanced accuracy_min,PanKidney svm balanced accuracy_avg,PanKidney svm balanced accuracy_max,PanKidney svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,9243,9243,0.25,0.7583291216837287,0.8541298504974406,0.10437123162091043,0.0196078431372549,0.07729828869065031,1.0,0.122330582782481
1,371,5753,9476,0.25,0.7407144385656226,0.8625815550428952,0.13457769372539177,0.0196078431372549,0.11984434472448394,1.0,0.1662052398059881
2,356,3179,9724,0.25,0.7435279917971848,0.8625815550428952,0.14725301178764227,0.015151515151515152,0.1460307695128347,1.0,0.20505175843135953
3,339,2226,9930,0.25,0.7405079547707447,0.8625815550428952,0.16134350646055912,0.02,0.1745952353051777,1.0,0.24285780894109674
4,369,1603,10141,0.25,0.7304623140229616,0.8786705964782641,0.1821670296851283,0.017543859649122806,0.2087622828112387,1.0,0.2847405309647857
5,357,1425,10354,0.25,0.7086564560841864,0.8786705964782641,0.21651143804344736,0.017241379310344827,0.2620267513273329,1.0,0.34232972958746055
6,341,1073,10552,0.25,0.6501801968810828,0.8786705964782641,0.250756947420065,0.017241379310344827,0.36670475405163816,1.0,0.3928758411589749
7,337,867,10762,0.25,0.5862512626951013,0.8858135059206258,0.2817855347224857,0.018518518518518517,0.4785008355603602,1.0,0.4384658983928763
8,354,840,10945,0.25,0.4895932151611275,0.8858135059206258,0.284988543720658,0.01818181818181818,0.6354273277996154,1.0,0.43586785316801213
9,324,641,11120,0.25,0.33309461888787756,0.8858135059206258,0.20374102602905242,0.017543859649122806,0.8779464648466803,1.0,0.3014885325161894
10,311,539,11301,0.25,0.2791164766531793,0.8858135059206258,0.12748533701702855,0.041666666666666664,0.9578753605725574,1.0,0.18598760563935796
11,336,569,11500,0.25,0.28428492020222046,0.8858135059206258,0.1385537481818335,0.041666666666666664,0.9498913380161664,1.0,0.2035872450661299
12,312,526,11674,0.25,0.2811091192956528,0.8858135059206258,0.13309603334927547,0.041666666666666664,0.9545437189685474,1.0,0.1956960399068255
13,306,515,11861,0.25,0.27534685421698146,0.8858135059206258,0.12132382169130804,0.041666666666666664,0.9633306783859417,1.0,0.1773145409575161
14,301,528,12023,0.25,0.28022192247990413,0.8968575400115348,0.13200642813289476,0.04,0.9566725831478463,1.0,0.19125628977195647
15,316,526,12180,0.25,0.2827313579703158,0.8968575400115348,0.13727070803965857,0.04,0.9529380245180703,1.0,0.19932525824249994
16,310,545,12345,0.25,0.28639919036343814,0.8968575400115348,0.14434011963934826,0.04,0.9476270671116322,1.0,0.20955686491257608
17,316,548,12489,0.25,0.275592769030261,0.8968575400115348,0.1225401736085205,0.04,0.9637142160737813,1.0,0.17592489118989868
18,310,514,12643,0.25,0.2743783665673888,0.8968575400115348,0.11974821483260346,0.04,0.9655475494071146,1.0,0.17146048684145032
19,315,518,12777,0.25,0.27433173381064807,0.8968575400115348,0.11951706756741877,0.04,0.9659605928853755,1.0,0.16947601891768937
20,330,538,12913,0.25,0.27056221934476604,0.8968575400115348,0.10993335765979087,0.04,0.971684037861452,1.0,0.15368602494799066
21,300,504,13040,0.25,0.2718222675681278,0.8968575400115348,0.11325103704391093,0.04,0.9697893010193468,1.0,0.15907078768165434
22,322,558,13199,0.25,0.27307688049708023,0.8968575400115348,0.116432444903778,0.04,0.9679750717703349,1.0,0.16381680235909388
23,303,501,13329,0.25,0.2767776428790282,0.8968575400115348,0.12512249906329898,0.04,0.9625382030834662,1.0,0.17717777935797996
24,312,525,13457,0.25,0.2731468726907757,0.8968575400115348,0.11679091878960993,0.04,0.9680659808612441,1.0,0.16341380980353515
25,297,516,13574,0.25,0.2756562686427619,0.8968575400115348,0.12284973148679738,0.04,0.9644993141945774,1.0,0.17221337058746036
26,289,520,13698,0.25,0.2769005511724101,0.8968575400115348,0.12570115552556455,0.04,0.9627215364167996,1.0,0.1763754709935753
27,329,579,13817,0.25,0.2793838824030351,0.8968575400115348,0.13115924655645256,0.04,0.9593437586390219,1.0,0.1835900530184238
28,316,531,13932,0.25,0.28189327835502126,0.8968575400115348,0.1364675181794714,0.04,0.9557770919723552,1.0,0.1913020146871881
29,321,570,14050,0.25,0.2729865559778495,0.9000890741024439,0.11595545137698329,0.05,0.9691686071238703,1.0,0.1574544772968738
30,303,510,14154,0.25,0.2729865559778495,0.9000890741024439,0.11595545137698329,0.05,0.9691686071238703,1.0,0.1574544772968738
31,321,518,14269,0.25,0.27428673412605437,0.9000890741024439,0.11928719383818133,0.05,0.9672686071238703,1.0,0.16271491366160157
32,305,514,14377,0.25,0.27428673412605437,0.9000890741024439,0.11928719383818133,0.05,0.9672686071238703,1.0,0.16271491366160157
33,304,495,14478,0.25,0.27428673412605437,0.9000890741024439,0.11928719383818133,0.05,0.9672686071238703,1.0,0.16271491366160157
34,327,534,14573,0.25,0.27428673412605437,0.9000890741024439,0.11928719383818133,0.05,0.9672686071238703,1.0,0.16271491366160157
35,313,527,14668,0.25,0.2755907386025701,0.9020022382578762,0.12253410955101027,0.045454545454545456,0.9653595162147794,1.0,0.16783872658068716
36,307,504,14758,0.25,0.27689474307908585,0.9020022382578762,0.12568365262746217,0.045454545454545456,0.9634504253056885,1.0,0.17278959429419505
37,300,502,14843,0.25,0.27689610140986587,0.902626432845505,0.12569041143508103,0.04,0.9634438452191084,1.0,0.17282474855201033
38,303,518,14935,0.25,0.2755971819015392,0.9052238877424121,0.1225671286811173,0.047619047619047616,0.9653638452191083,1.0,0.16781502598523243
39,314,501,15027,0.25,0.273148824604841,0.9052238877424121,0.11681574096129856,0.047619047619047616,0.9690272651325283,1.0,0.15826489583667014
40,319,501,15130,0.25,0.2694199330550249,0.9052238877424121,0.10717842490984437,0.047619047619047616,0.9742494873547505,1.0,0.1442033839471883
41,322,532,15241,0.25,0.2719203486590729,0.9052238877424121,0.11378438941055977,0.047619047619047616,0.970764638869902,1.0,0.15376859222148873
42,321,512,15325,0.25,0.2719203486590729,0.9052238877424121,0.11378438941055977,0.047619047619047616,0.970764638869902,1.0,0.15376859222148873
43,311,504,15424,0.25,0.2719203486590729,0.9052238877424121,0.11378438941055977,0.047619047619047616,0.970764638869902,1.0,0.15376859222148873
44,336,516,15505,0.25,0.2719203486590729,0.9052238877424121,0.11378438941055977,0.047619047619047616,0.970764638869902,1.0,0.15376859222148873
45,306,509,15585,0.25,0.2719203486590729,0.9052238877424121,0.11378438941055977,0.047619047619047616,0.970764638869902,1.0,0.15376859222148873
46,307,504,15653,0.25,0.2719291397632651,0.9052238877424121,0.11383175854830299,0.047619047619047616,0.9708384262796028,1.0,0.1533337636159693
47,323,505,15739,0.25,0.2744580273141806,0.9052238877424121,0.12016343169258459,0.047619047619047616,0.967122740005093,1.0,0.16350201244892618
48,310,494,15814,0.25,0.2744580273141806,0.9052238877424121,0.12016343169258459,0.047619047619047616,0.967122740005093,1.0,0.16350201244892618
49,294,471,15877,0.25,0.2744580273141806,0.9052238877424121,0.12016343169258459,0.047619047619047616,0.967122740005093,1.0,0.16350201244892618
50,310,483,15949,0.25,0.2744580273141806,0.9052238877424121,0.12016343169258459,0.047619047619047616,0.967122740005093,1.0,0.16350201244892618
51,307,480,16020,0.25,0.2744580273141806,0.9052238877424121,0.12016343169258459,0.047619047619047616,0.967122740005093,1.0,0.16350201244892618
52,310,503,16087,0.25,0.2744580273141806,0.9052238877424121,0.12016343169258459,0.047619047619047616,0.967122740005093,1.0,0.16350201244892618
53,310,501,16158,0.25,0.2757347993340422,0.9052238877424121,0.12324868727425432,0.047619047619047616,0.9652338511162041,1.0,0.16849061638172969
54,327,508,16218,0.25,0.27320080631353183,0.9052238877424121,0.11708591050681172,0.047619047619047616,0.9690124458874458,1.0,0.15832925722868574
55,306,519,16282,0.25,0.2744893168526062,0.9052238877424121,0.12032369225365641,0.047619047619047616,0.9671374458874459,1.0,0.16342046151466239
56,307,492,16338,0.25,0.2732425867141879,0.9052238877424121,0.11730395575553296,0.047619047619047616,0.9689707792207791,1.0,0.15856489714544209
57,324,536,16394,0.25,0.27453629216305603,0.9052238877424121,0.12056219612369085,0.047619047619047616,0.9670884262796028,1.0,0.16368901539729225
58,303,496,16455,0.25,0.27453629216305603,0.9052238877424121,0.12056219612369085,0.047619047619047616,0.9670884262796028,1.0,0.16368901539729225
59,306,487,16515,0.25,0.2783409832676988,0.9052238877424121,0.12941119354171854,0.047619047619047616,0.961572740005093,1.0,0.17740572986492098
60,318,497,16567,0.25,0.2770499471694543,0.9052238877424121,0.12643363942477523,0.047619047619047616,0.963483851116204,1.0,0.17259770794423052
61,306,473,16618,0.25,0.27960493959970445,0.9052238877424121,0.13218820566494444,0.047619047619047616,0.9597949622273152,1.0,0.1814136253755114
62,288,445,16675,0.25,0.2808702932940127,0.9052238877424121,0.13489907020958752,0.047619047619047616,0.9579488083811614,1.0,0.18564263472990103
63,308,487,16723,0.25,0.27962862700282964,0.9052238877424121,0.1322952269419769,0.047619047619047616,0.9597710306033835,1.0,0.18153062408555232
64,313,498,16780,0.25,0.2796040101650926,0.9052238877424121,0.13218291954118003,0.047619047619047616,0.9598682528256057,1.0,0.18106246088550418
65,323,478,16832,0.25,0.28217208992682574,0.9052238877424121,0.13770435330716238,0.047619047619047616,0.9561470989794519,1.0,0.18956014733350612
66,310,497,16866,0.25,0.2808632018352138,0.9060037296788263,0.13486438920973312,0.05263157894736842,0.9580618859468705,1.0,0.18510596130667578
67,307,514,16902,0.25,0.27824569988645376,0.9065729534640617,0.1289585051897409,0.05555555555555555,0.9618455116778646,1.0,0.17603491947559283
68,315,493,16943,0.25,0.2769997688522817,0.9065729534640617,0.12618625152869953,0.05555555555555555,0.9636232894556425,1.0,0.17187363343542303
69,301,490,16997,0.25,0.2769997688522817,0.9065729534640617,0.12618625152869953,0.05555555555555555,0.9636232894556425,1.0,0.17187363343542303
70,320,499,17032,0.25,0.2769997688522817,0.9065729534640617,0.12618625152869953,0.05555555555555555,0.9636232894556425,1.0,0.17187363343542303
71,324,483,17067,0.25,0.27572816037055725,0.9065729534640617,0.123213442331251,0.05555555555555555,0.9654694433017962,1.0,0.16723429547374533
72,305,484,17097,0.25,0.2795819323476137,0.9091652830095163,0.1320784530946787,0.05263157894736842,0.9599507748357594,1.0,0.18065196170554548
73,301,486,17139,0.25,0.28221340882056084,0.9091652830095163,0.1378886456984495,0.05263157894736842,0.9561671491047653,1.0,0.18946429044654692
74,318,490,17179,0.25,0.28093267174996395,0.9091652830095163,0.1351813968440767,0.05263157894736842,0.958013302950919,1.0,0.18534025852763816
75,320,516,17212,0.25,0.2796438019857076,0.9091652830095163,0.13236879674806534,0.05263157894736842,0.9599061600937762,1.0,0.18087355516403036
76,304,473,17247,0.25,0.27965028493574723,0.9091652830095163,0.13239886993098482,0.05263157894736842,0.9599470564523197,1.0,0.1806709165644893
77,302,476,17283,0.25,0.2772326362104391,0.9091652830095163,0.1273165092834353,0.05263157894736842,0.9635785360837993,1.0,0.17212802581859593
78,323,502,17310,0.25,0.2772326362104391,0.9091652830095163,0.1273165092834353,0.05263157894736842,0.9635785360837993,1.0,0.17212802581859593
79,308,487,17345,0.25,0.27851330422959775,0.9091652830095163,0.13022348782246426,0.05263157894736842,0.9617785360837993,1.0,0.17639075940113444
80,309,482,17378,0.25,0.2798083188396655,0.9091652830095163,0.13312085053377037,0.05263157894736842,0.9598961831426227,1.0,0.18093615027698068
81,304,474,17401,0.25,0.27981341270681637,0.9091652830095163,0.13314453330038767,0.05263157894736842,0.9599035360837993,1.0,0.18089960306043554
82,321,526,17435,0.25,0.2823593443605364,0.9091652830095163,0.13852682669870373,0.05263157894736842,0.9563710685513317,1.0,0.1885502306117371
83,315,489,17469,0.25,0.2823593443605364,0.9091652830095163,0.13852682669870373,0.05263157894736842,0.9563710685513317,1.0,0.1885502306117371
84,284,446,17500,0.25,0.28496752402719705,0.9137158629064235,0.143928024663038,0.05,0.9526528867331499,1.0,0.19664896783449276
85,309,483,17531,0.25,0.2849740478674032,0.9137158629064235,0.14395597582582967,0.05,0.9526528867331499,1.0,0.19664896783449276
86,326,575,17570,0.25,0.28370893444506523,0.9137158629064235,0.14145785361084343,0.05,0.9544627352179983,1.0,0.19287721720577453
87,295,462,17593,0.25,0.28116406216206474,0.9143400574940523,0.1362256676151307,0.047619047619047616,0.9581797182349814,1.0,0.18459238519151222
88,323,509,17620,0.25,0.28376189227975634,0.9143400574940523,0.14169248197314674,0.047619047619047616,0.9545019404572037,1.0,0.19271340931294212
89,310,512,17646,0.25,0.2850322906716351,0.9143400574940523,0.14420929049600967,0.047619047619047616,0.9527241626794258,1.0,0.1963511488899321
90,302,451,17664,0.25,0.28636097078662315,0.9143400574940523,0.1469154725769249,0.047619047619047616,0.9508194007746639,1.0,0.20045973680894283
91,309,468,17691,0.25,0.28896537464629446,0.9143400574940523,0.15193322971856385,0.047619047619047616,0.9471399135951767,1.0,0.2078300898675123
92,308,482,17711,0.25,0.28502338010732825,0.9143400574940523,0.14417172906687525,0.047619047619047616,0.9528248121159886,1.0,0.19589725367996047
93,287,453,17741,0.25,0.28502338010732825,0.9143400574940523,0.14417172906687525,0.047619047619047616,0.9528248121159886,1.0,0.19589725367996047
94,313,486,17760,0.25,0.28502338010732825,0.9143400574940523,0.14417172906687525,0.047619047619047616,0.9528248121159886,1.0,0.19589725367996047
95,314,485,17778,0.25,0.28502338010732825,0.9143400574940523,0.14417172906687525,0.047619047619047616,0.9528248121159886,1.0,0.19589725367996047
96,300,478,17801,0.25,0.2863443385142564,0.9143400574940523,0.14684576681216607,0.047619047619047616,0.9509424591748121,1.0,0.19991552300160545
97,306,482,17832,0.25,0.28506884563567875,0.9143400574940523,0.14436553426077992,0.047619047619047616,0.9527606409929941,1.0,0.1961846299979796
98,308,462,17845,0.25,0.2824683582767104,0.9143400574940523,0.13901970714517747,0.047619047619047616,0.9565106409929939,1.0,0.18791757964596256
99,328,520,17872,0.25,0.2824683582767104,0.9143400574940523,0.13901970714517747,0.047619047619047616,0.9565106409929939,1.0,0.18791757964596256
100,326,500,17890,0.25,0.28378409175392905,0.9143400574940523,0.14179169827537436,0.047619047619047616,0.95466448714684,1.0,0.1919718061930247
101,327,514,17915,0.25,0.28378409175392905,0.9143400574940523,0.14179169827537436,0.047619047619047616,0.95466448714684,1.0,0.1919718061930247
102,292,423,17930,0.25,0.28507772691226296,0.9143400574940523,0.14440411902560193,0.047619047619047616,0.9528463053286582,1.0,0.1958006760445341
103,311,491,17940,0.25,0.2838399579721181,0.9143400574940523,0.14202774297705165,0.047619047619047616,0.9545129719953249,1.0,0.19262247287133388
104,324,492,17954,0.25,0.2838399579721181,0.9143400574940523,0.14202774297705165,0.047619047619047616,0.9545129719953249,1.0,0.19262247287133388
105,324,507,17968,0.25,0.2838399579721181,0.9143400574940523,0.14202774297705165,0.047619047619047616,0.9545129719953249,1.0,0.19262247287133388
106,292,456,17981,0.25,0.2772171049311513,0.9156437272456925,0.12724000127957633,0.07142857142857142,0.9640300588300588,1.0,0.1697697540521493
107,326,490,17999,0.25,0.2759221305917021,0.9156437272456925,0.12417888107882132,0.07142857142857142,0.9658633921633922,1.0,0.16513552769937298
108,283,422,18012,0.25,0.2772300515689208,0.9156437272456925,0.127303591046284,0.07142857142857142,0.9640300588300588,1.0,0.1697697540521493
109,307,473,18025,0.25,0.27463003472848024,0.9156437272456925,0.12104419771070202,0.07142857142857142,0.9677997557997557,1.0,0.15981819075769474
110,329,525,18038,0.25,0.27725639621332276,0.9156437272456925,0.12743703068929377,0.07142857142857142,0.9641426129426129,1.0,0.16922602463260003
111,311,469,18056,0.25,0.27463140257777013,0.9156437272456925,0.1210527046139782,0.07142857142857142,0.9678500721500721,1.0,0.15954195292004017
112,308,480,18065,0.25,0.27334405087502706,0.9156437272456925,0.11784286574552251,0.07142857142857142,0.9696500721500723,1.0,0.15474538597903353
113,321,488,18087,0.25,0.2746609425690289,0.9156437272456925,0.12120571561129334,0.07142857142857142,0.9678167388167388,1.0,0.1597249068162553
114,312,492,18101,0.25,0.2707463607188559,0.9156437272456925,0.1109715806810192,0.07142857142857142,0.9733015873015872,1.0,0.1442948344333299
115,329,498,18112,0.25,0.2694760025975957,0.9156437272456925,0.10751224882884346,0.07142857142857142,0.9750793650793651,1.0,0.139041430970517
116,303,471,18123,0.25,0.27080342407270563,0.9156437272456925,0.11129438331991158,0.07142857142857142,0.9732793650793651,1.0,0.1444284087034638
117,319,494,18137,0.25,0.2721995170905126,0.9266928866880543,0.11531434892198708,0.06666666666666667,0.9714126984126984,1.0,0.14999515319287987
118,319,478,18147,0.25,0.27486604877081683,0.9266928866880543,0.1222697830909607,0.06666666666666667,0.9677682539682539,1.0,0.15999801085309256
119,316,492,18162,0.25,0.27486604877081683,0.9266928866880543,0.1222697830909607,0.06666666666666667,0.9677682539682539,1.0,0.15999801085309256
120,316,496,18175,0.25,0.27486604877081683,0.9266928866880543,0.1222697830909607,0.06666666666666667,0.9677682539682539,1.0,0.15999801085309256
121,306,458,18189,0.25,0.27486604877081683,0.9266928866880543,0.1222697830909607,0.06666666666666667,0.9677682539682539,1.0,0.15999801085309256
122,315,505,18198,0.25,0.27486604877081683,0.9266928866880543,0.1222697830909607,0.06666666666666667,0.9677682539682539,1.0,0.15999801085309256
123,310,494,18208,0.25,0.27486604877081683,0.9266928866880543,0.1222697830909607,0.06666666666666667,0.9677682539682539,1.0,0.15999801085309256
