
OPTIMIZING ON FOLD NUMBER 4
Number of workers = 51

COMPUTING LOCAL ACTIVE FEATURES
Computing active features for target column 0_PanKidney
Features before filter: 20227
Features after any na, zero variance, and anova filters: 18699
Features active in view: 18699

CREATING INNER FOLDS

RUNNING GENETIC ALGORITHM
Generations completed = 535
   	     	         	        	        PanKidney svm balanced accuracy         	                    leanness                    
   	     	         	        	------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min 	avg     	max     	std     	min      	avg      	max	std     
0  	500  	9041     	9041    	0.25	0.768696	0.883278	0.121648	0.0196078	0.0932388	1  	0.170263
1  	371  	5306     	9270    	0.25	0.752821	0.88579 	0.154942	0.0166667	0.139055 	1  	0.215782
2  	373  	3224     	9500    	0.25	0.742894	0.887743	0.177598	0.015873 	0.180029 	1  	0.263531
3  	353  	2078     	9714    	0.25	0.729658	0.887743	0.201543	0.015625 	0.223327 	1  	0.310094
4  	350  	1640     	9925    	0.25	0.716734	0.889696	0.226793	0.015873 	0.263256 	1  	0.3527  
5  	353  	1355     	10149   	0.25	0.661864	0.895814	0.265852	0.0188679	0.360956 	1  	0.411055
6  	328  	1062     	10356   	0.25	0.561281	0.896671	0.296684	0.0185185	0.526827 	1  	0.452648
7  	343  	888      	10575   	0.25	0.413055	0.896671	0.264495	0.0185185	0.758091 	1  	0.394547
8  	322  	697      	10779   	0.25	0.279956	0.896671	0.131164	0.0185185	0.957216 	1  	0.188835
9  	324  	613      	10966   	0.25	0.282786	0.896671	0.13777 	0.0185185	0.953062 	1  	0.198837
10 	312  	584      	11120   	0.25	0.287624	0.896671	0.146886	0.0185185	0.946281 	1  	0.211417
11 	309  	614      	11302   	0.25	0.279351	0.901136	0.131271	0.0181818	0.958316 	1  	0.188213
12 	303  	571      	11460   	0.25	0.268941	0.902378	0.104752	0.0434783	0.974083 	1  	0.145085
13 	302  	481      	11644   	0.25	0.268941	0.902378	0.104752	0.0434783	0.974083 	1  	0.145085
14 	304  	494      	11812   	0.25	0.267798	0.902378	0.101791	0.0434783	0.975752 	1  	0.140353
15 	307  	483      	11987   	0.25	0.273947	0.902378	0.117863	0.0434783	0.967245 	1  	0.162773
16 	312  	513      	12169   	0.25	0.273947	0.902378	0.117863	0.0434783	0.967245 	1  	0.162773
17 	307  	506      	12308   	0.25	0.27517 	0.902378	0.120747	0.0434783	0.965531 	1  	0.16688 
18 	300  	489      	12455   	0.25	0.273955	0.902378	0.117907	0.0434783	0.967281 	1  	0.16259 
19 	311  	507      	12619   	0.25	0.273974	0.902378	0.118002	0.0434783	0.967304 	1  	0.162477
20 	317  	519      	12793   	0.25	0.274023	0.908045	0.118261	0.04     	0.967326 	1  	0.162377
21 	314  	515      	12961   	0.25	0.276598	0.908045	0.124556	0.04     	0.963628 	1  	0.171856
22 	309  	492      	13093   	0.25	0.277869	0.908045	0.127486	0.04     	0.96181  	1  	0.176215
23 	295  	479      	13217   	0.25	0.279129	0.908045	0.130283	0.04     	0.960032 	1  	0.180258
24 	324  	506      	13357   	0.25	0.276729	0.908045	0.12516 	0.04     	0.963351 	1  	0.173117
25 	291  	488      	13470   	0.25	0.276729	0.908045	0.12516 	0.04     	0.963351 	1  	0.173117
26 	296  	487      	13585   	0.25	0.277849	0.911307	0.12738 	0.0416667	0.961956 	1  	0.175481
27 	314  	516      	13718   	0.25	0.275338	0.911307	0.121587	0.0416667	0.965534 	1  	0.166891
28 	325  	513      	13845   	0.25	0.27919 	0.911307	0.130565	0.0416667	0.960039 	1  	0.180224
29 	306  	493      	13936   	0.25	0.277923	0.911307	0.127738	0.0416667	0.961857 	1  	0.175983
30 	312  	518      	14049   	0.25	0.276729	0.911307	0.125181	0.0416667	0.963572 	1  	0.172129
31 	324  	532      	14169   	0.25	0.274248	0.911307	0.119414	0.0416667	0.967131 	1  	0.163425
32 	304  	518      	14288   	0.25	0.275747	0.911307	0.123565	0.0416667	0.96502  	1  	0.169411
33 	304  	489      	14395   	0.25	0.275747	0.911307	0.123565	0.0416667	0.96502  	1  	0.169411
34 	314  	497      	14493   	0.25	0.276962	0.911307	0.126266	0.0416667	0.96352  	1  	0.172389
35 	314  	522      	14596   	0.25	0.278265	0.911307	0.129306	0.0416667	0.961722 	1  	0.176642
36 	309  	511      	14700   	0.25	0.273101	0.911307	0.116839	0.0416667	0.969194 	1  	0.15727 
37 	291  	443      	14797   	0.25	0.274402	0.919485	0.120153	0.0714286	0.967547 	1  	0.161136
38 	314  	490      	14899   	0.25	0.275751	0.919485	0.12359 	0.0714286	0.965597 	1  	0.16645 
39 	298  	459      	14983   	0.25	0.276986	0.919485	0.12638 	0.0714286	0.96393  	1  	0.170227
40 	329  	488      	15076   	0.25	0.276959	0.919485	0.126252	0.0714286	0.96408  	1  	0.169519
41 	322  	509      	15186   	0.25	0.277093	0.919485	0.126902	0.0714286	0.963901 	1  	0.170413
42 	301  	469      	15269   	0.25	0.278383	0.919485	0.129865	0.0714286	0.962101 	1  	0.174721
43 	310  	490      	15356   	0.25	0.273738	0.919485	0.119847	0.0714286	0.968201 	1  	0.161565
44 	302  	462      	15452   	0.25	0.275917	0.919485	0.124381	0.0714286	0.965601 	1  	0.166467
45 	307  	490      	15522   	0.25	0.27722 	0.919485	0.127477	0.0714286	0.963768 	1  	0.171062
46 	320  	466      	15593   	0.25	0.278485	0.919485	0.130309	0.0714286	0.962101 	1  	0.174721
47 	301  	475      	15677   	0.25	0.278485	0.919485	0.130309	0.0714286	0.962101 	1  	0.174721
48 	315  	464      	15738   	0.25	0.278485	0.919485	0.130309	0.0714286	0.962101 	1  	0.174721
49 	311  	475      	15814   	0.25	0.279751	0.919485	0.133068	0.0714286	0.960435 	1  	0.17829 
50 	293  	430      	15871   	0.25	0.275881	0.919485	0.124204	0.0714286	0.965871 	1  	0.165113
51 	308  	485      	15946   	0.25	0.277178	0.919485	0.127273	0.0714286	0.964071 	1  	0.169576
52 	319  	486      	16013   	0.25	0.277178	0.919485	0.127273	0.0714286	0.964071 	1  	0.169576
53 	322  	483      	16083   	0.25	0.277249	0.919485	0.127606	0.0714286	0.963857 	1  	0.170543
54 	303  	472      	16143   	0.25	0.278519	0.919485	0.130454	0.0714286	0.962143 	1  	0.174435
55 	316  	488      	16207   	0.25	0.278519	0.919485	0.130454	0.0714286	0.962143 	1  	0.174435
56 	342  	510      	16271   	0.25	0.275957	0.919485	0.124571	0.0714286	0.965738 	1  	0.165783
57 	319  	510      	16337   	0.25	0.272062	0.919485	0.114789	0.0714286	0.971205 	1  	0.151155
58 	310  	470      	16392   	0.25	0.270782	0.919485	0.111409	0.0714286	0.972982 	1  	0.146174
59 	300  	485      	16442   	0.25	0.270782	0.919485	0.111409	0.0714286	0.972982 	1  	0.146174
60 	315  	474      	16492   	0.25	0.272071	0.919485	0.114837	0.0714286	0.971205 	1  	0.151155
61 	281  	464      	16539   	0.25	0.274652	0.919485	0.121381	0.0714286	0.967738 	1  	0.16014 
62 	297  	448      	16591   	0.25	0.274652	0.919485	0.121381	0.0714286	0.967738 	1  	0.16014 
63 	314  	469      	16634   	0.25	0.273368	0.919485	0.118193	0.0714286	0.969516 	1  	0.155487
64 	299  	471      	16688   	0.25	0.273403	0.919485	0.118375	0.0714286	0.969338 	1  	0.156415
65 	313  	489      	16733   	0.25	0.273404	0.919485	0.118382	0.0714286	0.969338 	1  	0.156415
66 	309  	472      	16783   	0.25	0.274666	0.919485	0.121448	0.0714286	0.967738 	1  	0.16014 
67 	326  	508      	16841   	0.25	0.274666	0.919485	0.121448	0.0714286	0.967738 	1  	0.16014 
68 	308  	469      	16889   	0.25	0.274666	0.919485	0.121448	0.0714286	0.967738 	1  	0.16014 
69 	311  	492      	16938   	0.25	0.274666	0.919485	0.121448	0.0714286	0.967738 	1  	0.16014 
70 	303  	461      	16973   	0.25	0.273395	0.919485	0.118333	0.0714286	0.969405 	1  	0.15608 
71 	314  	459      	17013   	0.25	0.273392	0.919485	0.118321	0.0714286	0.969488 	1  	0.155639
72 	313  	480      	17056   	0.25	0.27342 	0.919485	0.118462	0.0714286	0.969338 	1  	0.156415
73 	309  	498      	17110   	0.25	0.274689	0.919485	0.121565	0.0714286	0.967738 	1  	0.16014 
74 	308  	460      	17145   	0.25	0.273402	0.919485	0.118373	0.0714286	0.969516 	1  	0.155487
