gen,evals,gen_feats,explored,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,95,95,0.4302052463971156,0.6055430181615977,0.8192798237604793,0.0862152322739858,0.14002800840280097,0.25572777209237185,1.0,0.16413928011655138
1,513,324,326,0.4302052463971156,0.6667857732950129,0.8192798237604793,0.06507332134175492,0.1414213562373095,0.2987956451155838,1.0,0.12656849196968017
2,500,370,540,0.4043636206420709,0.697411041808286,0.8406587946620331,0.06053070242823345,0.1414213562373095,0.33240886118931917,1.0,0.13559998704832404
3,500,407,730,0.4790513885897493,0.7183582763462193,0.8542783884253455,0.05653899303670659,0.1643989873053573,0.3426922068361062,1.0,0.13779995174086584
4,500,426,887,0.5,0.7359787963547387,0.8627870843627113,0.05503018906119178,0.17407765595569785,0.3481593415933119,1.0,0.13973109842777426
5,500,445,1037,0.5,0.7465903470689395,0.8627870843627113,0.054093379959606065,0.17407765595569785,0.3467469308090641,1.0,0.1373852565715399
6,500,486,1188,0.5,0.7556634104100213,0.8627870843627113,0.05388195927885087,0.17407765595569785,0.3454803984526,1.0,0.1374964026716026
7,500,503,1320,0.5,0.7608332631754074,0.8627870843627113,0.053743284772769975,0.17407765595569785,0.35037697612027896,1.0,0.13679369191962296
8,500,518,1450,0.5,0.7678563040622014,0.8809429360356001,0.05373791488751867,0.18257418583505536,0.34971941088137576,1.0,0.1358921543683856
9,500,524,1567,0.5,0.7726208824253572,0.8825634000257416,0.054211566483639395,0.18257418583505536,0.34840328235603635,1.0,0.13630546257707696
10,500,496,1657,0.5,0.7774771476209894,0.8825634000257416,0.054704002781256124,0.18257418583505536,0.34773801165622353,1.0,0.13614874412036734
11,500,491,1738,0.5,0.7824188596652157,0.8825634000257416,0.05508276309613249,0.18257418583505536,0.3463079796586999,1.0,0.13506419027723937
12,500,519,1818,0.5,0.7873055213409166,0.8825634000257416,0.056019846113146074,0.1796053020267749,0.34498698954328433,1.0,0.13589050085834514
13,500,518,1902,0.5,0.7919061312805593,0.8825634000257416,0.05661539147462089,0.1796053020267749,0.3425020740934074,1.0,0.13446812076021328
14,500,538,1976,0.5,0.7952573527197866,0.8882679195105606,0.05846159388726258,0.1796053020267749,0.3452903015922222,1.0,0.13552766716249676
15,500,517,2043,0.5,0.7998989877372156,0.8882679195105606,0.05850769949558105,0.1796053020267749,0.342803883655597,1.0,0.1342596419161159
16,500,536,2110,0.5,0.803870815745239,0.9002150591363863,0.059736043013320236,0.1796053020267749,0.34290219995310556,1.0,0.13408168292009298
17,500,541,2163,0.5,0.8051982614927258,0.9002150591363863,0.061489810921513795,0.1796053020267749,0.34788591945863867,1.0,0.1339986350174688
18,500,533,2199,0.5,0.8086106395752828,0.9077292132787315,0.062039255820234826,0.1767766952966369,0.34799929076317776,1.0,0.13401378423046748
19,500,545,2241,0.5,0.8113182439752018,0.9077292132787315,0.06292099678319622,0.1767766952966369,0.34904972165692594,1.0,0.13336515270328503
20,500,475,2282,0.5,0.8134892774840765,0.9077292132787315,0.06383400382635573,0.17149858514250885,0.35092745910581724,1.0,0.1343270277585012
21,500,488,2318,0.5,0.8158606112355006,0.9077292132787315,0.06452689183627755,0.17149858514250885,0.35314657662188453,1.0,0.13352971008209666
22,500,522,2345,0.5,0.8161306446148319,0.9077292132787315,0.06603043306672125,0.17407765595569785,0.3582484725782433,1.0,0.1329771875036789
23,500,492,2377,0.5,0.81812616228904,0.9077292132787315,0.06627779858854435,0.17407765595569785,0.35858190876046986,1.0,0.13275840582597062
24,500,534,2394,0.5,0.8209732609021138,0.9077292132787315,0.06711746251426731,0.17407765595569785,0.3578193051806296,1.0,0.1331784147205406
25,500,508,2429,0.5,0.8255412975418404,0.9077292132787315,0.06712571823062297,0.17407765595569785,0.35395955155765824,1.0,0.1328594866396687
26,500,503,2448,0.5,0.828250185293941,0.9077292132787315,0.0679005182691904,0.17407765595569785,0.35276661739051873,1.0,0.133593713895849
27,500,505,2470,0.5,0.8317302137465917,0.9077292132787315,0.06737627413445632,0.1767766952966369,0.3498041603067253,1.0,0.13267135126109264
28,500,475,2487,0.5,0.8362310125219798,0.9077292132787315,0.06698483595126824,0.1767766952966369,0.3450062763094859,1.0,0.1326775323075003
29,500,501,2505,0.5,0.8364640578354647,0.9077292132787315,0.0677800368593167,0.1796053020267749,0.34852152347966525,1.0,0.13331260145224977
30,500,517,2518,0.5,0.8397587211324801,0.9077292132787315,0.06727979676137225,0.1796053020267749,0.34487138599400396,1.0,0.1327829994760256
31,500,523,2528,0.5,0.8430467713954688,0.9149566959180547,0.06685868557753263,0.18257418583505536,0.342086619105432,1.0,0.13270988630646924
32,500,506,2535,0.5,0.8454631154111316,0.9149566959180547,0.06674041908477396,0.18257418583505536,0.34019224351917354,1.0,0.13247998600439684
33,500,521,2541,0.5,0.8471604601130248,0.9149566959180547,0.06633832702611736,0.18257418583505536,0.3393758650470605,1.0,0.1322489440757751
34,500,538,2548,0.5,0.8501382321394693,0.9161698791398573,0.06586060547691885,0.1889822365046136,0.3357133922165719,1.0,0.13186258410600427
35,500,536,2554,0.5,0.852201156568333,0.9175830904092129,0.06525911350513088,0.19245008972987526,0.333851704802803,1.0,0.13129938673854588
36,500,521,2566,0.5,0.8542432768003162,0.9175830904092129,0.0648504455192259,0.19245008972987526,0.33201271088301665,1.0,0.131504591923718
37,500,501,2569,0.5,0.855644116920153,0.9175830904092129,0.0645462279297413,0.18569533817705186,0.33118831626742884,1.0,0.13112511602173335
38,500,538,2571,0.5,0.8557214308865275,0.9175830904092129,0.06537251866933398,0.18569533817705186,0.33226293007286656,1.0,0.1320884129356711
39,500,509,2583,0.5,0.8557284863146601,0.9212538185457827,0.06549176308290366,0.18569533817705186,0.33445371128691276,1.0,0.13230944278492268
40,500,485,2587,0.5,0.8572825125187028,0.9212538185457827,0.06474062658695631,0.18569533817705186,0.33298960122079596,1.0,0.1314949751009533
41,500,483,2590,0.5,0.8568441694850828,0.9212538185457827,0.06562413575547177,0.18569533817705186,0.3353358579705198,1.0,0.1321398288319178
42,500,521,2592,0.5,0.8581418333776567,0.9212538185457827,0.06556608344633022,0.18569533817705186,0.3344624348339297,1.0,0.13271097522436
43,500,484,2595,0.5,0.8592666750945467,0.9287148638707498,0.06575913957694889,0.18569533817705186,0.3335348278484682,1.0,0.1328909623333097
44,500,476,2599,0.5,0.861428249489498,0.9287148638707498,0.06504567508556691,0.18569533817705186,0.330325908978576,1.0,0.13177888251106895
45,500,525,2603,0.5,0.8619547752176263,0.9287148638707498,0.06519737596982711,0.18569533817705186,0.3303076193211324,1.0,0.131805899004057
46,500,498,2610,0.5,0.8627555376963308,0.9287148638707498,0.06525448847272478,0.1796053020267749,0.32981527158447377,1.0,0.13223017058303738
47,500,517,2612,0.5,0.8633461381414864,0.9287148638707498,0.06518160394046503,0.18257418583505536,0.3300665775057296,1.0,0.13201066858381424
48,500,478,2613,0.5,0.8637532120662086,0.9287148638707498,0.0652081634398114,0.18257418583505536,0.3304456223195436,1.0,0.13168609532126593
49,500,482,2614,0.5,0.8643273123694263,0.9287148638707498,0.06518719348833789,0.18569533817705186,0.33068591631674715,1.0,0.1314808616999148
50,500,496,2614,0.5,0.8650096473696238,0.9287148638707498,0.06534398156026029,0.1889822365046136,0.3300779703689709,1.0,0.13171794308394566
51,500,486,2618,0.5,0.8652926790598636,0.9287148638707498,0.06538653650018181,0.1889822365046136,0.3305735735853292,1.0,0.13158055518602832
52,500,471,2622,0.5,0.8658634301396939,0.9287148638707498,0.06544100185647649,0.1889822365046136,0.33053193449735724,1.0,0.1316154426726221
53,500,482,2623,0.5,0.8659392875586422,0.9287148638707498,0.06536389288876769,0.1889822365046136,0.3316085365442535,1.0,0.13125744961820454
54,500,486,2626,0.5,0.8667263250458539,0.9287148638707498,0.06537670507948228,0.1889822365046136,0.3304972303715993,1.0,0.1316378037591522
55,500,485,2628,0.5,0.867146405477143,0.9287148638707498,0.06549907765503654,0.1889822365046136,0.3304979550397917,1.0,0.13163144270536623
56,500,474,2629,0.5,0.8678893020272557,0.9287148638707498,0.06563910043220884,0.1889822365046136,0.32951783879295476,1.0,0.13227251575340893
57,500,493,2629,0.5,0.869876896496033,0.9287148638707498,0.06490942583624018,0.1889822365046136,0.3259832381920562,1.0,0.1313387423789476
58,500,498,2630,0.5,0.8691599936412011,0.9287148638707498,0.06610349227317451,0.1889822365046136,0.328121716162084,1.0,0.13275676698601832
59,500,509,2632,0.5,0.8711093117097098,0.9290847617081835,0.0651961410367158,0.18569533817705186,0.32450090777074536,1.0,0.13192813363495917
60,500,502,2633,0.5,0.871212017015932,0.9290847617081835,0.06523106699328561,0.18569533817705186,0.32474992174123624,1.0,0.13175670403884965
61,500,497,2635,0.5,0.8715988495043987,0.9290847617081835,0.06527360980522934,0.18257418583505536,0.3245875516271009,1.0,0.13191953576340112
62,500,509,2637,0.5,0.872020264989437,0.9290847617081835,0.06547518222417055,0.18257418583505536,0.32479086284108943,1.0,0.13174204859076538
63,500,529,2639,0.5,0.8723715565093528,0.9290847617081835,0.06557762248885732,0.18257418583505536,0.32480418407615,1.0,0.1317283238603197
64,500,475,2640,0.5,0.8727285255461975,0.9290847617081835,0.06565831764358826,0.18257418583505536,0.3249800779997143,1.0,0.1316030246772828
65,500,487,2640,0.5,0.8730488554098391,0.9290847617081835,0.06553750098932878,0.18257418583505536,0.3251437677230359,1.0,0.13146512867201446
66,500,498,2640,0.5,0.8736287300874592,0.9290847617081835,0.06567271261864589,0.18257418583505536,0.32451534625418593,1.0,0.13190660101144597
67,500,507,2641,0.5,0.8738222009665862,0.9290847617081835,0.06568256288303272,0.18257418583505536,0.3251437084469286,1.0,0.13145279921755323
68,500,519,2641,0.5,0.8737481225826808,0.9290847617081835,0.06573736762628055,0.18257418583505536,0.32600244026599645,1.0,0.1313545966690434
69,500,496,2642,0.5,0.872594919311018,0.9290847617081835,0.06689760021006572,0.18257418583505536,0.3288083710790995,1.0,0.13276079622324838
70,500,495,2642,0.5,0.8735140698312912,0.9290847617081835,0.06685125179764488,0.18257418583505536,0.3273957179869634,1.0,0.13275012512046996
71,500,518,2642,0.5,0.8748579319104323,0.9290847617081835,0.06602725907010694,0.18257418583505536,0.3252420933481211,1.0,0.13137482055291982
72,500,538,2642,0.5,0.8750571279628505,0.9307536815952776,0.06595095118191416,0.18257418583505536,0.3256132782522518,1.0,0.13120493851603224
73,500,523,2643,0.5,0.8751972500724237,0.9314663049617716,0.0661485574818947,0.18257418583505536,0.32602127129160546,1.0,0.13133849190738198
74,500,519,2643,0.5,0.8738376746040006,0.9347074485279335,0.06726464709610364,0.18257418583505536,0.3293879805639872,1.0,0.1322579160490566
75,500,487,2643,0.5,0.8742812168119226,0.9347074485279335,0.06705070939805666,0.18257418583505536,0.3293944699811372,1.0,0.1320770531363822
76,500,476,2643,0.5,0.874836034516603,0.9347074485279335,0.06722859518974349,0.18257418583505536,0.3287570598868603,1.0,0.13230595833105413
77,500,505,2643,0.5,0.875182928451255,0.9347074485279335,0.06730928149007206,0.18257418583505536,0.3286476089302543,1.0,0.13213163221471966
78,500,499,2643,0.5,0.8769115123550222,0.9347074485279335,0.06644959321784917,0.18257418583505536,0.32564555421582897,1.0,0.1310122373352401
79,500,471,2645,0.5,0.8771597911772029,0.9347074485279335,0.06651285095903951,0.18257418583505536,0.3256723849619682,1.0,0.13099364234468547
80,500,499,2646,0.5,0.8775621190993256,0.9347074485279335,0.06670550247818902,0.18257418583505536,0.3251559400170904,1.0,0.13140307305061621
81,500,510,2646,0.5,0.8783105901944036,0.9347834501891127,0.06657225779279366,0.18257418583505536,0.32405491329444125,1.0,0.13103234383372997
82,500,516,2646,0.5,0.8784590052137272,0.9347834501891127,0.0666729932865608,0.18257418583505536,0.3241734170661823,1.0,0.13114644937916692
83,500,515,2646,0.5,0.8785182667773976,0.9347834501891127,0.0669987346916457,0.18257418583505536,0.3243865903372052,1.0,0.13156356056075338
84,500,515,2646,0.5,0.8789703051569057,0.9347834501891127,0.06707512416173388,0.18257418583505536,0.3238529404517456,1.0,0.13151993052167446
85,500,500,2646,0.5,0.8789801455047491,0.9347834501891127,0.06717900586441405,0.18257418583505536,0.3245140848936589,1.0,0.1315902653152106
86,500,500,2646,0.5,0.8794347456827684,0.9347834501891127,0.06721854704774043,0.18257418583505536,0.32373746380878743,1.0,0.13169900522253133
87,500,496,2646,0.5,0.8796103700437059,0.9367735964308092,0.06748028031597492,0.18257418583505536,0.32357397884797606,1.0,0.13213486424165383
88,500,498,2646,0.5,0.8802705836139078,0.9367735964308092,0.06710334027927992,0.18257418583505536,0.32291430999852855,1.0,0.1311911838325573
89,500,512,2646,0.5,0.8803337613884323,0.9367735964308092,0.06754474174046801,0.18257418583505536,0.323244898232291,1.0,0.131961189422285
90,500,493,2646,0.5,0.8810605854782503,0.9367735964308092,0.06675185345198872,0.18257418583505536,0.32206731896051194,1.0,0.130748368025102
91,500,504,2646,0.5,0.8815855189909286,0.9367735964308092,0.06677444956194904,0.18257418583505536,0.3211177173158578,1.0,0.13094139490335385
92,500,528,2646,0.5,0.8816960794962709,0.9367735964308092,0.06661959716670991,0.1796053020267749,0.32149788776338495,1.0,0.13076912847987718
93,500,513,2646,0.5,0.881445737259205,0.9367735964308092,0.06778500362083158,0.1796053020267749,0.32216412638267355,1.0,0.13204190927552809
94,500,494,2646,0.5,0.8816875720768735,0.9367735964308092,0.0668909806262727,0.1796053020267749,0.322161397988838,1.0,0.1310765995369861
95,500,512,2646,0.5,0.8819287526100724,0.9385954821378467,0.06668426032494647,0.1796053020267749,0.3222209047625514,1.0,0.13124512762598525
96,500,485,2646,0.5,0.8814769353096393,0.9385954821378467,0.06759973357925114,0.1796053020267749,0.3233808798305065,1.0,0.13226202618987204
97,500,501,2646,0.5,0.8812015098524776,0.9385954821378467,0.06754058245860876,0.1796053020267749,0.32453050860934457,1.0,0.13178276048712334
98,500,520,2646,0.5,0.8811272813596894,0.9385954821378467,0.06751775735509019,0.1796053020267749,0.32518311586228943,1.0,0.13153656519807094
99,500,514,2646,0.5,0.8813686094419007,0.9385954821378467,0.06753958045758014,0.1796053020267749,0.3251598035922157,1.0,0.13153274794705191
