inner_cv_RF_bal_acc,inner_cv_leanness,train_RF_bal_acc,train_leanness
0.9378799488548014,0.07142857142857142,0.9813501512774541,0.07142857142857142
0.9321787965314785,0.07692307692307693,0.9834108396832512,0.07692307692307693
0.9254254116379191,0.08333333333333333,0.9813501512774541,0.08333333333333333
0.9244382605375434,0.1,0.979289462871657,0.1
0.9213345652727283,0.1111111111111111,0.9709960499775885,0.1111111111111111
0.9115517836490308,0.125,0.9787567234424026,0.125
0.9057521660966958,0.14285714285714285,0.9803019479306738,0.14285714285714285
0.8958939186740155,0.16666666666666666,0.974600795607351,0.16666666666666666
0.8788157956626879,0.2,0.9549372945614822,0.2
0.8571112162513628,0.25,0.9580634618257882,0.25
0.8240878650856893,0.3333333333333333,0.9399434992197487,0.3333333333333333
0.6355380448616852,0.5,0.9032461706813641,0.5
0.25,1.0,0.25,1.0
