inner_cv_root_leanness,inner_cv_SKSurvCox_c-index,inner_cv_NB_bal_acc,inner_cv_root_separation,train_root_leanness,train_SKSurvCox_c-index,train_NB_bal_acc,train_root_separation,test_root_leanness,test_SKSurvCox_c-index,test_NB_bal_acc,test_root_separation
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.024332493207945383,0.013337023630462049,0.014847862583342,0.0,0.01875734729254311,0.009284337485123903,0.010632193733793318,0.0,0.04305692602561255,0.019975477556920553,0.00924434485340143
0.0,0.028783855067787648,0.01613267734037707,0.01905817265888659,0.0,0.019555046845820725,0.015148725317576812,0.015146714873708056,0.0,0.04424698782944437,0.012158984943643418,0.012904387837202927
0.0,0.022098736332162184,0.02047174416096702,0.01463065476370666,0.0,0.024473271810038492,0.01375922369852463,0.008902833709989998,0.0,0.05703263638927085,0.027914255511128108,0.014658825756728177
0.0,0.029559291247555085,0.01672761884955929,0.012189047987726465,0.0,0.023827881480374083,0.010649938121636712,0.014893061671007492,0.0,0.029857727388447546,0.02104471766604716,0.028889593798023964
0.0,0.03262141765268855,0.019631352352424625,0.016122427673203064,0.0,0.03308924186551658,0.030221855151270977,0.015783790070837123,0.0,0.05061749491768423,0.015521135568614673,0.03385809502134461
0.0,0.024413372590979827,0.008825947729249106,0.02120704943424888,0.0,0.024654854630683638,0.007886878111631749,0.033853921237596014,0.0,0.03534162336951008,0.013896564195233638,0.016230009021455483
0.0,0.02619714370894122,0.017721192084787642,0.011701116007159893,0.0,0.029718647248278874,0.016188484132003186,0.013206388630219388,0.0,0.027342196240148393,0.025280481770234932,0.02625238328998388
0.0,0.03073622664601588,0.01942412817058865,0.022509713686625032,0.0,0.02714166995687748,0.020809493015354966,0.023669363841480284,0.0,0.04159999908359416,0.021944491083916235,0.03870220966848871
0.0,0.026838104294199683,0.014878919718009212,0.014164184718417834,0.0,0.025243732578375908,0.018626323572091742,0.009323716682475261,0.0,0.037677283188433594,0.011616425161986412,0.02246283707711205
