gen,evals,gen_feats,explored,expression_subtype naive Bayes balanced accuracy_min,expression_subtype naive Bayes balanced accuracy_avg,expression_subtype naive Bayes balanced accuracy_max,expression_subtype naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
14,364,1068,5661,0.14285714285714285,0.7276285102325509,0.8827175406095987,0.14809893393247875,0.012987012987012988,0.07814741196063016,1.0,0.10269623516390985
15,351,1049,5940,0.14285714285714285,0.7336010467054283,0.8827175406095987,0.14834235037621668,0.012658227848101266,0.07771533898034405,1.0,0.10288624887869205
16,370,1020,6220,0.14285714285714285,0.73758960225766,0.8960898638978885,0.14815081542084074,0.0125,0.07788663599370983,1.0,0.10289355395427988
17,371,1048,6503,0.14285714285714285,0.7394441501064131,0.8960898638978885,0.14648706178848928,0.01282051282051282,0.0784919420625426,1.0,0.10269214996065151
18,357,964,6772,0.14285714285714285,0.7466948403976976,0.8960898638978885,0.146967468467166,0.012987012987012988,0.07710664901104432,1.0,0.1029835665234231
19,350,960,7032,0.14285714285714285,0.7546930686496339,0.8960898638978885,0.14241880681515698,0.012987012987012988,0.07419990765222516,1.0,0.10013776851483133
20,375,1018,7295,0.14285714285714285,0.7562523993374887,0.8979039228548046,0.1416515902751045,0.013157894736842105,0.07461044653728337,1.0,0.09999358974744206
21,356,968,7533,0.14285714285714285,0.7604868675039536,0.8979039228548046,0.14184736137636164,0.013157894736842105,0.07408673126486322,1.0,0.10015843991197308
22,359,974,7802,0.14285714285714285,0.7609685363665148,0.8979039228548046,0.14169826773537494,0.0125,0.07463668033292098,1.0,0.10003078773230807
23,350,980,8032,0.14285714285714285,0.7622609518635912,0.8997025765885985,0.14234137423511345,0.012345679012345678,0.07484463488266038,1.0,0.10001697084936374
24,359,970,8270,0.14285714285714285,0.7661108832438718,0.9037842092416598,0.1430009007094001,0.011904761904761904,0.07427282297615832,1.0,0.10022356846397948
25,371,1018,8517,0.14285714285714285,0.7678438729973751,0.9037842092416598,0.14303827913921272,0.0125,0.07439464122408171,1.0,0.10017178130599778
26,363,961,8730,0.14285714285714285,0.7694592557340739,0.9045251498938324,0.14275776378293095,0.012658227848101266,0.07453971506752703,1.0,0.10007695853629099
27,386,997,8956,0.14285714285714285,0.7708748901713086,0.9086067825468938,0.14260023078887124,0.012658227848101266,0.07452997855897658,1.0,0.09998716089914171
28,355,976,9166,0.14285714285714285,0.7723324413535728,0.9086067825468938,0.14268954000454462,0.012658227848101266,0.07451280551898602,1.0,0.09992748334948637
29,382,990,9384,0.14285714285714285,0.7758671040998558,0.9086067825468938,0.1438773750588008,0.012658227848101266,0.07394060508707623,1.0,0.10016505575036118
30,335,952,9572,0.14285714285714285,0.777333302936198,0.9126309274161092,0.14390308704450455,0.012658227848101266,0.07398825171124021,1.0,0.10017739662525685
31,360,996,9788,0.14285714285714285,0.7774267505340886,0.912974552045448,0.14392713631752485,0.0136986301369863,0.07440477783183112,1.0,0.10001837487879205
32,363,973,9994,0.14285714285714285,0.7802397478774826,0.912974552045448,0.1442995672938438,0.0125,0.0741607835068991,1.0,0.10019763186532117
33,382,1047,10204,0.14285714285714285,0.789572408910115,0.9199490485974093,0.14205964626520146,0.0125,0.07077458052337136,1.0,0.09933016693199116
34,357,976,10390,0.14285714285714285,0.7915586033879063,0.920470282732089,0.14003794293297625,0.012987012987012988,0.07010016314626046,1.0,0.09738314639003202
35,351,978,10562,0.14285714285714285,0.7892710831100226,0.920470282732089,0.1457167208825938,0.012987012987012988,0.07218967699944369,1.0,0.10036594354756077
36,371,935,10747,0.14285714285714285,0.7878486500761374,0.920470282732089,0.1457931027134822,0.01282051282051282,0.07339119931336216,1.0,0.1004174334234611
37,361,959,10929,0.14285714285714285,0.7934650369703677,0.9209499617831965,0.1435010413391354,0.01282051282051282,0.07152182468724697,1.0,0.09992667547913767
38,375,979,11112,0.14285714285714285,0.7895967871063195,0.9209499617831965,0.14464878476968468,0.012987012987012988,0.0738905709653034,1.0,0.1003351443378733
39,367,921,11265,0.14285714285714285,0.7918669030226752,0.9209499617831965,0.14494226550880848,0.012987012987012988,0.07358997674276059,1.0,0.10041300952406468
40,342,916,11428,0.14285714285714285,0.7934617260844389,0.9232175354793417,0.1450489800116996,0.012658227848101266,0.07347677346220177,1.0,0.10040184035413915
41,342,869,11603,0.14285714285714285,0.7952980639912158,0.9232175354793417,0.14479726907030024,0.012987012987012988,0.07331743282573827,1.0,0.10038061006826744
42,360,913,11750,0.14285714285714285,0.8040646062455319,0.9232175354793417,0.1394421750857309,0.012987012987012988,0.06959475637942916,1.0,0.09739594898724566
43,348,901,11884,0.14285714285714285,0.8049242296499677,0.9232175354793417,0.1401112665576854,0.012987012987012988,0.06971732590725956,1.0,0.09745528557520493
44,375,938,12015,0.14285714285714285,0.8062225009006853,0.9232175354793417,0.14017195083706976,0.012987012987012988,0.06962923139388724,1.0,0.09746745536366533
45,376,938,12137,0.14285714285714285,0.8083157106453993,0.9232175354793417,0.14093966981342484,0.01282051282051282,0.06925055472791633,1.0,0.09769077747331374
46,372,949,12279,0.14285714285714285,0.8139467430309069,0.9235254390669232,0.13976185696849822,0.01282051282051282,0.06729384159982732,1.0,0.09752585970171038
47,362,956,12425,0.14285714285714285,0.8186271290054483,0.9262777772719779,0.13431884098307026,0.0136986301369863,0.06518139886663189,1.0,0.09453071376276503
48,361,907,12546,0.14285714285714285,0.8153472721063869,0.9262777772719779,0.13738344356401047,0.0136986301369863,0.06730957953478868,1.0,0.09579833087361594
49,359,925,12667,0.14285714285714285,0.8170121859708129,0.9262777772719779,0.13724037794289978,0.013513513513513514,0.06709904087427208,1.0,0.09584148892641484
50,361,912,12787,0.14285714285714285,0.8218382298040199,0.9262777772719779,0.13439290082836766,0.0136986301369863,0.06505648720823183,1.0,0.09455284701094284
51,364,963,12930,0.14285714285714285,0.8219626073412392,0.9262777772719779,0.1342367540972213,0.0136986301369863,0.06533719801641923,1.0,0.09445943285638325
52,361,918,13036,0.14285714285714285,0.8226551934461036,0.9262777772719779,0.13422116944037055,0.0136986301369863,0.06533491085958852,1.0,0.0944713909193314
53,367,901,13161,0.14285714285714285,0.8233021143769895,0.9262777772719779,0.13417972338330275,0.0136986301369863,0.06539686151107847,1.0,0.09446225303602765
54,367,905,13271,0.14285714285714285,0.82451410946755,0.9262777772719779,0.13464918655818506,0.0136986301369863,0.06518479755824438,1.0,0.09456708130679677
55,355,903,13387,0.14285714285714285,0.8266265296989145,0.9280867507710922,0.13463984441337848,0.0136986301369863,0.0647183508805138,1.0,0.09466876140826656
56,364,941,13490,0.14285714285714285,0.8272826298507847,0.9280867507710922,0.1348358054755364,0.0136986301369863,0.06464701315289471,1.0,0.09473124644628404
57,363,915,13594,0.14285714285714285,0.8277240457526456,0.9280867507710922,0.13478444115634214,0.0136986301369863,0.06463636795431049,1.0,0.09473402735571941
58,358,901,13689,0.14285714285714285,0.8273538983870906,0.9289318211936273,0.13453279021401657,0.0136986301369863,0.06495913160813632,1.0,0.09464451335661915
59,379,965,13800,0.14285714285714285,0.8252070151108476,0.9289318211936273,0.1392548486836855,0.0136986301369863,0.06691534536858705,1.0,0.09756639443348814
60,357,925,13903,0.14285714285714285,0.8280650067986748,0.9289318211936273,0.13394676068236328,0.0136986301369863,0.06528284731396686,1.0,0.09445657257429715
61,346,894,14010,0.14285714285714285,0.8273327293676589,0.9289318211936273,0.13884576156509998,0.0136986301369863,0.06665774207110339,1.0,0.0976347333160401
62,352,907,14091,0.14285714285714285,0.830936034996158,0.9289318211936273,0.13359988605267528,0.0136986301369863,0.06475471076428359,1.0,0.09458278805637621
63,364,892,14176,0.14285714285714285,0.8322069691119496,0.9306098257287747,0.13369378033859988,0.0136986301369863,0.06448448916844168,1.0,0.09463831112925519
64,356,927,14259,0.14285714285714285,0.83257939051677,0.9321422191122748,0.13346148572566502,0.013513513513513514,0.06464444549076552,1.0,0.09458531625396052
65,364,900,14355,0.14285714285714285,0.8261055402702794,0.9321422191122748,0.1398989133087477,0.013513513513513514,0.06845598258046204,1.0,0.09778649230415705
66,370,918,14453,0.14285714285714285,0.8250883167221384,0.9321422191122748,0.1380177600260531,0.013333333333333334,0.06938939429197058,1.0,0.09750365130424248
67,360,910,14531,0.14285714285714285,0.825438447535027,0.9321422191122748,0.1378830636357832,0.013333333333333334,0.06949737052666541,1.0,0.09747129865651415
68,379,903,14614,0.14285714285714285,0.8263325029455625,0.9321422191122748,0.13731673057781124,0.013333333333333334,0.0695894119180484,1.0,0.09743752989492944
69,358,915,14700,0.14285714285714285,0.8279315655189486,0.9342117793307284,0.13708150854116943,0.013333333333333334,0.06944244393998078,1.0,0.0974914904600192
70,370,927,14791,0.14285714285714285,0.8290979114708361,0.9342117793307284,0.13724225485135466,0.013333333333333334,0.06929028422600791,1.0,0.09753692680803046
71,378,941,14889,0.14285714285714285,0.8301879207587693,0.9345771707021561,0.1373544283699574,0.013333333333333334,0.06918350076161439,1.0,0.0975754926760159
72,353,861,14953,0.14285714285714285,0.8348110131997906,0.9345771707021561,0.13697893144733692,0.013333333333333334,0.06765669834467164,1.0,0.09783772647448606
73,358,888,15030,0.14285714285714285,0.8322209756650946,0.9357441727142284,0.13680854429258738,0.013333333333333334,0.06902385211496036,1.0,0.09762724390533722
74,380,875,15096,0.14285714285714285,0.832254745662801,0.9357441727142284,0.13635264369486394,0.013333333333333334,0.06938826866786875,1.0,0.09752596703517781
75,342,869,15167,0.14285714285714285,0.834071765815752,0.9393364958840164,0.13669472324609883,0.013333333333333334,0.06894594724327219,1.0,0.09767288410758108
76,352,845,15239,0.14285714285714285,0.8402878389376697,0.9393364958840164,0.13505183330518938,0.013333333333333334,0.0662291167146652,1.0,0.09728194958943229
77,356,917,15308,0.14285714285714285,0.8399183236776112,0.9393364958840164,0.13667892670283527,0.013333333333333334,0.06683178212404764,1.0,0.09785415941871048
78,367,885,15380,0.14285714285714285,0.8445361177190269,0.9393364958840164,0.13127125636716627,0.013333333333333334,0.06446155387065647,1.0,0.09469366694618882
79,360,859,15451,0.14285714285714285,0.8450865775591566,0.9393364958840164,0.131067328313517,0.013333333333333334,0.06456085302891312,1.0,0.09465452463027452
80,355,901,15503,0.14285714285714285,0.8463206237149971,0.9393364958840164,0.1314074455522452,0.013333333333333334,0.06423065021168077,1.0,0.09475130997446798
81,349,830,15558,0.14285714285714285,0.8464959524553772,0.9393364958840164,0.1313606149725807,0.013157894736842105,0.06435421783994993,1.0,0.09471204685350422
82,391,922,15609,0.14285714285714285,0.8467293887204576,0.9393364958840164,0.13082277339474288,0.013157894736842105,0.0645460599542121,1.0,0.09464198532195398
83,343,835,15668,0.14285714285714285,0.8476085610755679,0.9393364958840164,0.13086177152079662,0.013157894736842105,0.06437072888927071,1.0,0.09468625237554286
84,363,860,15713,0.14285714285714285,0.8485041820787543,0.9395919971455537,0.13074731251932273,0.012987012987012988,0.0642323114601375,1.0,0.09473386728367146
85,378,848,15768,0.14285714285714285,0.8487342372124004,0.9395919971455537,0.13084037380786864,0.012987012987012988,0.06427783112398983,1.0,0.0947438160718453
86,350,845,15820,0.14285714285714285,0.8497110353798436,0.9395919971455537,0.1310469303851857,0.012987012987012988,0.06398157997953385,1.0,0.09484109535654245
87,342,859,15862,0.14285714285714285,0.8501595697231585,0.9395919971455537,0.1309306986644738,0.01282051282051282,0.06391564775866088,1.0,0.09485096675762887
88,354,880,15914,0.14285714285714285,0.8495061975328233,0.9395919971455537,0.13062439092985617,0.01282051282051282,0.06433468234853659,1.0,0.09472490761465135
89,370,875,15960,0.14285714285714285,0.8500198385573081,0.9395919971455537,0.1302739730746987,0.012987012987012988,0.06438846337331113,1.0,0.09472707967672753
90,377,960,16013,0.14285714285714285,0.8508436637695889,0.9395919971455537,0.13050701129783707,0.012987012987012988,0.0641869279668706,1.0,0.09482080562105887
91,338,845,16049,0.14285714285714285,0.8506700789582717,0.9395919971455537,0.1303803009093461,0.012987012987012988,0.06441670388771574,1.0,0.09475252491341794
92,364,934,16079,0.14285714285714285,0.8514431851238148,0.9395919971455537,0.13053670238000206,0.012987012987012988,0.0642414148765354,1.0,0.09481464813644087
93,359,885,16122,0.14285714285714285,0.8520986089690482,0.9395919971455537,0.13066698018740056,0.012987012987012988,0.06409115225489029,1.0,0.09486190326293378
94,367,868,16157,0.14285714285714285,0.8526826349579196,0.9414941794702714,0.1308318415056135,0.01282051282051282,0.06394009862129878,1.0,0.09492833976581899
95,362,855,16191,0.14285714285714285,0.8525048438963886,0.9414941794702714,0.13062579078513153,0.01282051282051282,0.06412778967741056,1.0,0.09486223506544192
96,356,859,16229,0.14285714285714285,0.8530480314798364,0.9414941794702714,0.13030372545625712,0.01282051282051282,0.0641324503173083,1.0,0.0948578268877027
97,340,860,16249,0.14285714285714285,0.8540844280305117,0.9420837486312692,0.13034495408241814,0.01282051282051282,0.06384169441131246,1.0,0.09494265386856983
98,358,900,16287,0.14285714285714285,0.8536124613138864,0.9420837486312692,0.1302072097153957,0.01282051282051282,0.06418245478348751,1.0,0.09483288331887738
99,356,879,16321,0.14285714285714285,0.8532249839162823,0.9420837486312692,0.1298494617409991,0.012658227848101266,0.06455375648128232,1.0,0.0947306674886733
100,375,913,16356,0.14285714285714285,0.8535694893948912,0.9420837486312692,0.12998008181652299,0.0125,0.06451201200014939,1.0,0.09475748017458101
101,356,924,16393,0.14285714285714285,0.8539641412968222,0.9420837486312692,0.12996065595014045,0.0125,0.06446171645085036,1.0,0.09479260384675445
102,373,993,16441,0.14285714285714285,0.8575571734190246,0.9420837486312692,0.1302410103035133,0.0125,0.06279576134586354,1.0,0.09503397940097141
103,376,922,16477,0.14285714285714285,0.8586386770988641,0.9420837486312692,0.13022526418265432,0.0125,0.0623690929862087,1.0,0.09505088596526001
104,366,943,16518,0.14285714285714285,0.8557672536403511,0.9420837486312692,0.1300015644408072,0.012345679012345678,0.06382456579032504,1.0,0.09483191219124011
105,362,882,16553,0.14285714285714285,0.8554172706511279,0.9420837486312692,0.13000947348157277,0.012345679012345678,0.06418986132038076,1.0,0.09489580097469219
106,370,904,16578,0.14285714285714285,0.8560958265718711,0.9420837486312692,0.13030223681209,0.012195121951219513,0.06397999975862184,1.0,0.09498743677864652
107,347,856,16612,0.14285714285714285,0.8559315878897605,0.9436161420147692,0.13019817276259216,0.012195121951219513,0.06412995235231456,1.0,0.09493323756913517
108,373,932,16640,0.14285714285714285,0.8565828717619225,0.9436161420147692,0.1300775391814995,0.012195121951219513,0.06399175295264176,1.0,0.09496466581716605
109,351,864,16667,0.14285714285714285,0.8568814093148996,0.9436161420147692,0.13015270252051991,0.012048192771084338,0.0639897556646945,1.0,0.09498008392955284
110,364,873,16698,0.14285714285714285,0.8585389314989268,0.9436161420147692,0.13057923691713175,0.012048192771084338,0.06317434160916457,1.0,0.09517000943213544
111,374,941,16734,0.14285714285714285,0.8585719927841126,0.9436161420147692,0.1304937446515415,0.012048192771084338,0.06327920862894669,1.0,0.09512671801687178
112,353,900,16763,0.14285714285714285,0.8622628410902101,0.9436161420147692,0.12847295386000113,0.012048192771084338,0.06138704089426009,1.0,0.09438805505012167
113,338,850,16778,0.14285714285714285,0.8577013246960035,0.9436161420147692,0.1305936790493652,0.012048192771084338,0.06382947278889141,1.0,0.09495453138329366
114,354,906,16796,0.14285714285714285,0.8579487146451215,0.9436161420147692,0.13029468962472301,0.012195121951219513,0.06394664495356155,1.0,0.09494753120429225
115,340,869,16820,0.14285714285714285,0.8592017340500663,0.9436161420147692,0.13048711766005558,0.012195121951219513,0.06335063141095174,1.0,0.09505214670894874
116,362,917,16842,0.14285714285714285,0.8570280557437856,0.9436161420147692,0.12986114700821536,0.012345679012345678,0.06454106050591465,1.0,0.09472854236134734
117,357,867,16859,0.14285714285714285,0.8570956104305212,0.9445755001169844,0.12971687375141433,0.0125,0.06465975987860569,1.0,0.09469256617177457
118,341,910,16885,0.14285714285714285,0.8568365724881501,0.9445755001169844,0.12960500934784386,0.0125,0.06488918411172329,1.0,0.09462576280557955
119,365,894,16914,0.14285714285714285,0.8567656513150584,0.9446853902268745,0.1293750967491913,0.0125,0.06502609624896653,1.0,0.09455310833933492
120,356,853,16930,0.14285714285714285,0.8567820099798678,0.9446853902268745,0.12920596708079654,0.0125,0.06515355903593553,1.0,0.09450749561309815
121,364,913,16953,0.14285714285714285,0.8568545436983028,0.9446853902268745,0.12911873250545688,0.0125,0.06518439382157899,1.0,0.09449092189161513
122,349,866,16973,0.14285714285714285,0.849874071749321,0.9446853902268745,0.13561458522008313,0.0125,0.06921899372036742,1.0,0.09761243920750008
123,380,946,16999,0.14285714285714285,0.8521537106572495,0.9446853902268745,0.13502139082645043,0.012345679012345678,0.06837872507233962,1.0,0.09782088137159027
124,366,937,17020,0.14285714285714285,0.8513185180522191,0.9446853902268745,0.13484329092876,0.012345679012345678,0.06898634751581303,1.0,0.0976926262857039
125,364,913,17036,0.14285714285714285,0.8521943670064631,0.9446853902268745,0.13514296435836892,0.012345679012345678,0.06870530517852007,1.0,0.09779005200045643
126,352,860,17053,0.14285714285714285,0.8531174238333832,0.9446853902268745,0.13501224781389448,0.012345679012345678,0.06834245549123426,1.0,0.09780061614592216
127,347,875,17064,0.14285714285714285,0.8518101206506438,0.9470985750746669,0.13475925107312847,0.012345679012345678,0.06913356782136884,1.0,0.09762219742834234
128,374,891,17081,0.14285714285714285,0.852078125375105,0.9470985750746669,0.13469560879960377,0.012345679012345678,0.0691660734885891,1.0,0.09762090501353951
129,359,888,17103,0.14285714285714285,0.8530862749346759,0.9478337553873121,0.13496526034424852,0.012345679012345678,0.06884482114007111,1.0,0.09775538107631318
130,354,854,17116,0.14285714285714285,0.8545095307548806,0.9478337553873121,0.13491358465898243,0.012345679012345678,0.06813525193082588,1.0,0.0978161469044345
131,365,902,17127,0.14285714285714285,0.8534533511981897,0.9478337553873121,0.13426040901129913,0.012345679012345678,0.06887063808047872,1.0,0.09772017738144427
132,359,905,17148,0.14285714285714285,0.8559847759515508,0.9478337553873121,0.13363600412368815,0.012345679012345678,0.06766748511904024,1.0,0.09760760279829078
133,333,863,17161,0.14285714285714285,0.85276015050007,0.9478337553873121,0.13394138236567232,0.012345679012345678,0.06929571484886234,1.0,0.09754672302863746
134,356,880,17179,0.14285714285714285,0.8537806373571459,0.9478337553873121,0.13382974208334697,0.012345679012345678,0.06886771940777092,1.0,0.09761349630591745
135,376,898,17193,0.14285714285714285,0.8579556714473439,0.9478337553873121,0.13043334584350622,0.012345679012345678,0.06666090249460112,1.0,0.09624512442164326
136,361,904,17208,0.14285714285714285,0.8595654949621596,0.9478337553873121,0.12794149701508223,0.012345679012345678,0.06567890130902175,1.0,0.09430799191453954
137,378,917,17226,0.14285714285714285,0.8565347092914452,0.9478337553873121,0.13144175201331937,0.012345679012345678,0.06746691590114667,1.0,0.09559892308644054
138,366,882,17240,0.14285714285714285,0.856915023832574,0.9478337553873121,0.1325411359369326,0.012195121951219513,0.06784277420377426,1.0,0.09724585613809589
139,351,876,17250,0.14285714285714285,0.8598494010590876,0.9478337553873121,0.12744044403710977,0.015384615384615385,0.0660258144461561,1.0,0.09416882881654348
140,358,817,17271,0.14285714285714285,0.8598127954164693,0.9478337553873121,0.12728926567661447,0.015384615384615385,0.06611784279700644,1.0,0.09412861063752827
141,355,851,17278,0.14285714285714285,0.8600359388218993,0.9478337553873121,0.12697056691560074,0.015384615384615385,0.0661285026966025,1.0,0.09412380440265869
142,368,892,17289,0.14285714285714285,0.8603750021525405,0.9478337553873121,0.12703993986425627,0.015384615384615385,0.06609248370704723,1.0,0.09414140981526739
143,347,834,17302,0.14285714285714285,0.8607348176713806,0.9478337553873121,0.12715692768327722,0.015384615384615385,0.06599640409300465,1.0,0.09417663177236305
144,372,883,17320,0.14285714285714285,0.8609879998861228,0.9498458278219198,0.12711004190672937,0.015384615384615385,0.06603562608947532,1.0,0.0941618109201203
145,354,881,17332,0.14285714285714285,0.860816171677772,0.9498458278219198,0.12699905695504557,0.015384615384615385,0.06613238270641733,1.0,0.09411465926756024
146,358,854,17338,0.14285714285714285,0.8611532043947951,0.9498458278219198,0.12708876449019657,0.015384615384615385,0.06604674208934433,1.0,0.0941403592353703
147,379,873,17348,0.14285714285714285,0.8611361269650512,0.9498458278219198,0.127003688710523,0.015384615384615385,0.06616808951418142,1.0,0.09409785966916229
148,368,846,17359,0.14285714285714285,0.8612988231045399,0.9498458278219198,0.12705857310241456,0.015384615384615385,0.06614900357135645,1.0,0.09410667673843615
149,353,880,17370,0.14285714285714285,0.8614739573113463,0.9498458278219198,0.12670542096431178,0.015384615384615385,0.06619090744374603,1.0,0.09408788170623525
150,369,862,17381,0.14285714285714285,0.8616645259042585,0.9498458278219198,0.12674831020560193,0.015384615384615385,0.06621562929449584,1.0,0.09408522599893039
151,362,836,17391,0.14285714285714285,0.8619757058793182,0.9498458278219198,0.12655041187268015,0.015384615384615385,0.06617915382801252,1.0,0.09408580183876446
152,363,847,17394,0.14285714285714285,0.8626174577624478,0.9498458278219198,0.12675282046878994,0.015384615384615385,0.06594441093536438,1.0,0.09416610750411476
153,352,836,17405,0.14285714285714285,0.8626609960213771,0.9498458278219198,0.12671639440304308,0.015384615384615385,0.06601623208104289,1.0,0.09413813676215727
154,347,826,17419,0.14285714285714285,0.8574222168491811,0.9498458278219198,0.13404594025765562,0.015384615384615385,0.0689841156471105,1.0,0.09740634700026024
155,350,841,17431,0.14285714285714285,0.8617029766503929,0.9498458278219198,0.1300237730300322,0.016666666666666666,0.06691386569131823,1.0,0.09612181267862985
156,369,847,17440,0.14285714285714285,0.8632827993544836,0.9498458278219198,0.1269478336806244,0.01694915254237288,0.06593293630076102,1.0,0.09417888689171454
157,374,869,17452,0.14285714285714285,0.8636797221972936,0.9498458278219198,0.1268240602472036,0.01694915254237288,0.06585050558689742,1.0,0.09421392926027775
158,355,836,17461,0.14285714285714285,0.8635187307338972,0.9498458278219198,0.12667911060026932,0.01694915254237288,0.06595953657327303,1.0,0.09416700486853635
159,359,848,17471,0.14285714285714285,0.8635450283052911,0.9498458278219198,0.1265455356006197,0.01694915254237288,0.06601008213533952,1.0,0.09415016179788793
160,355,819,17479,0.14285714285714285,0.8639038758703192,0.9498458278219198,0.12662683882585773,0.01694915254237288,0.06592950762286483,1.0,0.09417972412555768
161,352,831,17486,0.14285714285714285,0.8641969946172764,0.9498458278219198,0.1267691862524464,0.01694915254237288,0.06587957661761235,1.0,0.09420365675693053
162,372,880,17499,0.14285714285714285,0.8646214429347038,0.9498458278219198,0.12696433787810174,0.01694915254237288,0.0657708364067181,1.0,0.09425086874042984
163,383,840,17507,0.14285714285714285,0.8647669172428813,0.9498458278219198,0.12695426002834995,0.01694915254237288,0.06570399355340496,1.0,0.09426455164243663
164,345,815,17518,0.14285714285714285,0.8650777124457584,0.9498458278219198,0.1270816968314051,0.01694915254237288,0.06562046201129164,1.0,0.09429951466047286
165,365,844,17522,0.14285714285714285,0.865353311159061,0.9498458278219198,0.12719724904878782,0.01694915254237288,0.0655436508517556,1.0,0.0943317664805432
166,359,849,17532,0.14285714285714285,0.8662419411390414,0.9498458278219198,0.1274420351341512,0.01694915254237288,0.0651010959072427,1.0,0.09446307074808337
167,367,823,17540,0.14285714285714285,0.867440154150501,0.9498458278219198,0.12704250354371108,0.01694915254237288,0.0645180114742112,1.0,0.09442221291093622
168,359,831,17550,0.14285714285714285,0.8699538839963578,0.9498458278219198,0.12639005269320025,0.01694915254237288,0.06324375692452847,1.0,0.09427135553523215
169,357,850,17554,0.14285714285714285,0.8738631094561335,0.9498458278219198,0.12028380143602319,0.01694915254237288,0.06086291936355917,1.0,0.09088460244415686
170,361,821,17559,0.14285714285714285,0.873507828047073,0.9540475084941887,0.12058997503599177,0.01694915254237288,0.061187240970876945,1.0,0.09098495345951438
171,361,809,17564,0.14285714285714285,0.8734731001913225,0.9540475084941887,0.12056649542184338,0.01694915254237288,0.06124307553784654,1.0,0.09096226537079853
172,366,819,17573,0.14285714285714285,0.8736393755219676,0.9540475084941887,0.12058388520309239,0.016129032258064516,0.06124240250943048,1.0,0.09095974293121749
173,362,824,17578,0.14285714285714285,0.8739899547829243,0.9540475084941887,0.12052306156835613,0.016129032258064516,0.061197344869550876,1.0,0.09097804103801878
174,371,850,17584,0.14285714285714285,0.874658245139876,0.9540475084941887,0.12078115187055048,0.015873015873015872,0.06101367516100832,1.0,0.09105118201784432
175,357,793,17586,0.14285714285714285,0.8707804353492932,0.9540475084941887,0.12827539123600235,0.015873015873015872,0.0633653243492077,1.0,0.09444191224444462
176,354,827,17592,0.14285714285714285,0.8738602774847751,0.9540475084941887,0.12424768822356112,0.015873015873015872,0.06182157851475981,1.0,0.09316390600370905
177,363,819,17593,0.14285714285714285,0.8670273710784422,0.9540475084941887,0.12788121867161573,0.015625,0.06544026236665783,1.0,0.09432805910259086
178,353,794,17596,0.14285714285714285,0.8673553349718365,0.9540475084941887,0.12712748998480772,0.015625,0.06546711204234604,1.0,0.0943397808370565
179,377,830,17601,0.14285714285714285,0.8676115338096235,0.9540475084941887,0.12647477936978135,0.015625,0.06545312354511822,1.0,0.0943105280422243
180,350,812,17605,0.14285714285714285,0.8674260435470685,0.9567947612414412,0.1263723011748926,0.015625,0.06570861314495292,1.0,0.09424121512861712
181,363,797,17607,0.14285714285714285,0.8683117196983525,0.9567947612414412,0.12633794891827219,0.015625,0.06539776419647222,1.0,0.0943397327682361
