gen,evals,gen_feats,explored,expression_subtype naive Bayes balanced accuracy_min,expression_subtype naive Bayes balanced accuracy_avg,expression_subtype naive Bayes balanced accuracy_max,expression_subtype naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,644,644,0.14285714285714285,0.5332175669289141,0.7884529284401001,0.14436121791592332,0.0196078431372549,0.08932371069493918,1.0,0.1570766497968292
1,360,1046,1080,0.14285714285714285,0.5639486091448428,0.7884529284401001,0.14711939290322606,0.014285714285714285,0.08899243483635512,1.0,0.10271402318936848
2,369,1157,1487,0.14285714285714285,0.5954793383484173,0.7893986749279798,0.1476518157292639,0.013888888888888888,0.09123844630918106,1.0,0.10741712532397313
3,386,1228,1929,0.14285714285714285,0.6203888801723465,0.8025850328947851,0.1433173569284102,0.014285714285714285,0.08798454604807725,1.0,0.10556836950792244
4,363,1178,2307,0.14285714285714285,0.6341247013005041,0.8064320783008622,0.1433804882865416,0.014285714285714285,0.08950419049290677,1.0,0.10888860066808466
5,354,1218,2691,0.14285714285714285,0.6467436302043272,0.8064320783008622,0.14069822279348998,0.01694915254237288,0.08817770278746781,1.0,0.10811311019550929
6,355,1205,3066,0.14285714285714285,0.6556664648538617,0.8072773812981664,0.14265319703811255,0.016666666666666666,0.08925925485106864,1.0,0.10917145014854233
7,355,1202,3417,0.14285714285714285,0.6672760711707882,0.8147870807359047,0.13903732034248975,0.01639344262295082,0.08720877625987995,1.0,0.10670846702636104
8,356,1169,3768,0.14285714285714285,0.6665369234598393,0.8227308104243339,0.14230271028135225,0.01639344262295082,0.09141813658301012,1.0,0.10872643334259521
9,369,1153,4106,0.14285714285714285,0.671397595081789,0.8346368156181496,0.1408310564737636,0.013513513513513514,0.09244705015233934,1.0,0.10818368767336513
10,362,1125,4430,0.14285714285714285,0.6820923249696901,0.8363903748337486,0.1416351054180165,0.011494252873563218,0.09119797846088877,1.0,0.1086282410956591
11,352,1144,4748,0.14285714285714285,0.6876463465909203,0.8363903748337486,0.14144312502620623,0.011494252873563218,0.09164999771020532,1.0,0.10863123375544129
12,367,1151,5076,0.14285714285714285,0.6954563368156476,0.8383463412275755,0.14239273117006324,0.012987012987012988,0.09081079043361087,1.0,0.1088747613157222
13,374,1102,5417,0.14285714285714285,0.7030803863459898,0.855752613141157,0.14324636776572428,0.012987012987012988,0.08953987419797232,1.0,0.10908380474755147
14,360,1081,5734,0.14285714285714285,0.7088625565488487,0.8653164386713691,0.14228058915987765,0.013513513513513514,0.08840633312402664,1.0,0.10821012424172187
15,366,1044,6021,0.14285714285714285,0.7212235237057812,0.8653164386713691,0.14108563752525913,0.0125,0.08428489687379648,1.0,0.10701739282291853
16,370,1082,6322,0.14285714285714285,0.7281103373107535,0.8653164386713691,0.1386588090837382,0.0125,0.08234414346656706,1.0,0.10504645332144273
17,356,1089,6611,0.14285714285714285,0.7331403376756287,0.878204172313038,0.14004530731862902,0.011235955056179775,0.08165977147504101,1.0,0.10527362643337912
18,355,1082,6894,0.14285714285714285,0.7421553619861253,0.8802162447476457,0.1359784331901383,0.011111111111111112,0.0783368140533882,1.0,0.10259377307488457
19,361,1060,7148,0.14285714285714285,0.7450111919789758,0.8802162447476457,0.13638888626891874,0.011111111111111112,0.07847925183479856,1.0,0.10255625831665076
20,378,1101,7436,0.14285714285714285,0.7434618528598312,0.8811479801091092,0.13976183476367954,0.011111111111111112,0.0808370459103364,1.0,0.10348150264192406
21,369,1028,7675,0.14285714285714285,0.7429385861638542,0.8953126058727409,0.14198997298291222,0.011111111111111112,0.08273865720843258,1.0,0.10488986566198283
22,354,1043,7925,0.14285714285714285,0.7506578454804842,0.8968716910452714,0.13676381701660695,0.010638297872340425,0.0796789021716834,1.0,0.10217632718854003
23,370,1063,8167,0.14285714285714285,0.7537213701249554,0.8968716910452714,0.13756085558466805,0.010309278350515464,0.0794884553083997,1.0,0.10230300638886204
24,346,996,8378,0.14285714285714285,0.7554955947164104,0.8968716910452714,0.13807787584899311,0.010309278350515464,0.07954556523528328,1.0,0.10225997197150478
25,372,990,8590,0.14285714285714285,0.7653491510440544,0.8988972655430606,0.13480260946184025,0.01020408163265306,0.07513707653098646,1.0,0.09984809474038892
26,346,988,8795,0.14285714285714285,0.7678368819991562,0.9090329369087305,0.13589869424682482,0.010101010101010102,0.0747195778524846,1.0,0.10005697213297195
27,354,1023,9009,0.14285714285714285,0.7706617729075343,0.9090329369087305,0.1368566142926039,0.01,0.07433178787738763,1.0,0.10019578888753639
28,358,1022,9215,0.14285714285714285,0.7730756873916519,0.9130835873300146,0.13763038817928863,0.009708737864077669,0.07405555513873613,1.0,0.10030829587266857
29,340,979,9405,0.14285714285714285,0.7754755755543752,0.9130835873300146,0.13844551452724982,0.009708737864077669,0.07367596432019126,1.0,0.10041809272417145
30,377,1045,9614,0.14285714285714285,0.7796445352474334,0.9130835873300146,0.13831396016698902,0.009708737864077669,0.07244824537468174,1.0,0.10036219107854116
31,350,1055,9839,0.14285714285714285,0.7840940534071944,0.914861072517638,0.13409838066732077,0.010638297872340425,0.07025225822497319,1.0,0.09730756306887094
32,380,1079,10052,0.14285714285714285,0.7770829607137302,0.914861072517638,0.1396054595430693,0.010638297872340425,0.07467819598023956,1.0,0.09997160028623399
33,375,1078,10274,0.14285714285714285,0.7783302140805297,0.9151531475484683,0.13873227949031958,0.010638297872340425,0.07486357809230876,1.0,0.09985183971815738
34,350,991,10459,0.14285714285714285,0.781163212917362,0.9151531475484683,0.13938903500685337,0.010638297872340425,0.0744565177530754,1.0,0.10003724999306898
35,371,1015,10654,0.14285714285714285,0.7855605097048781,0.9151531475484683,0.13937632846149395,0.010638297872340425,0.0732462744991601,1.0,0.10016501004869696
36,364,1019,10841,0.14285714285714285,0.7911216057135467,0.9151531475484683,0.13488988982240244,0.011627906976744186,0.07062185900455792,1.0,0.09713270308503148
37,361,989,11022,0.14285714285714285,0.790206857737678,0.9163278130600088,0.13846432496863723,0.011494252873563218,0.07190794734089448,1.0,0.09833991572742805
38,352,973,11188,0.14285714285714285,0.791354031392727,0.917165219983076,0.1384000448456002,0.011494252873563218,0.07222484650613041,1.0,0.09962770422304965
39,346,960,11352,0.14285714285714285,0.7957862077134351,0.9227710809623539,0.13491055836206003,0.011363636363636364,0.07020898400570738,1.0,0.09719413114298188
40,360,980,11523,0.14285714285714285,0.7951493453999221,0.9227710809623539,0.13715952369559853,0.011363636363636364,0.07145359747379663,1.0,0.09839985431963381
