gen,evals,gen_feats,explored,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,41,41,0.5,0.7008088609596279,0.8298224256218184,0.10494804226661063,0.1543033499620919,0.2543897827820983,1.0,0.15336211735707495
1,643,277,277,0.5,0.7720669238128418,0.8386071077678158,0.050354030615096995,0.16666666666666666,0.3234998571719988,1.0,0.13047361095243284
2,500,354,529,0.5,0.7741066639595876,0.8386071077678158,0.052240578200153306,0.16666666666666666,0.3424377588478449,1.0,0.13565268016570126
3,500,371,765,0.5,0.7811186508107676,0.8386295333369672,0.04984819808712433,0.16666666666666666,0.33974341106859146,1.0,0.13574388082922692
4,500,384,993,0.5,0.7854682104443218,0.8386295333369672,0.04749351642893933,0.16666666666666666,0.34138555468773224,1.0,0.1354377518640705
5,500,358,1180,0.5,0.7906249411881813,0.8453481769745022,0.04630474510936825,0.1796053020267749,0.33709146673660395,1.0,0.1347340016661342
6,500,365,1369,0.5,0.7932520610272522,0.8453481769745022,0.04618897929362457,0.18257418583505536,0.3370362521778168,1.0,0.13465250924748431
7,500,390,1566,0.5,0.7955012019641597,0.8468922074307214,0.04581606201961454,0.18569533817705186,0.33819081250467864,1.0,0.1337866721448064
8,500,405,1764,0.5,0.7976068380342498,0.8505344558757967,0.045920178044940196,0.18569533817705186,0.3370069843563399,1.0,0.13463368262681794
9,500,370,1933,0.5,0.8008919844917025,0.8540198675374614,0.04539138302415386,0.18569533817705186,0.33382353747650395,1.0,0.133293460431186
10,500,438,2135,0.5,0.8039846519889262,0.8603532106141726,0.04490327689269146,0.18569533817705186,0.32871934798672703,1.0,0.13296863997194083
11,500,438,2309,0.5,0.8030682465685535,0.8603532106141726,0.047580455165439565,0.18257418583505536,0.33677282721923824,1.0,0.13496746904202542
