gen,evals,gen_feats,explored,PanKidney svm balanced accuracy_min,PanKidney svm balanced accuracy_avg,PanKidney svm balanced accuracy_max,PanKidney svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,542,542,0.25,0.8208988640306213,0.9430468975290174,0.14114575250656491,0.0196078431372549,0.09009415566483424,1.0,0.164321419863034
1,367,973,995,0.25,0.8356733839935837,0.9430468975290174,0.11561726294553909,0.018867924528301886,0.0797594903023819,1.0,0.09513209387076782
2,360,1102,1449,0.25,0.8439237664799762,0.9469278868682864,0.11461679277318786,0.017543859649122806,0.08459620820338463,1.0,0.09927079486293272
3,374,1178,1890,0.25,0.8577963548613114,0.9494102748089539,0.1076955243752411,0.016666666666666666,0.08136542029895691,1.0,0.09975744243696727
4,341,1108,2279,0.24657178758741258,0.8625989493592748,0.9494102748089539,0.1162329272709055,0.014705882352941176,0.08181703418070402,1.0,0.10636189742650855
5,365,1185,2693,0.25,0.8696107658852101,0.9526721949120467,0.1112689695102872,0.01639344262295082,0.079121430087573,1.0,0.10412536087744294
6,374,1212,3131,0.25,0.8736163958866521,0.9527271657144403,0.10567387171830933,0.01639344262295082,0.07887164879764051,1.0,0.10236293246508377
7,385,1180,3511,0.25,0.8783056985459772,0.9552645244575013,0.10119953070744654,0.01639344262295082,0.0784560933560019,1.0,0.10254684104881681
8,382,1197,3900,0.25,0.8785342668607166,0.9552645244575013,0.10348303742990242,0.01639344262295082,0.07980145231054908,1.0,0.10348759330919838
9,377,1144,4253,0.25,0.881801263089359,0.9578619793544085,0.09976575879297458,0.01694915254237288,0.07866090755390619,1.0,0.10224935297413575
10,371,1153,4580,0.25,0.8839198066672375,0.9578619793544085,0.09736607337680311,0.017241379310344827,0.07902663004373936,1.0,0.10222794433200476
11,359,1148,4922,0.25,0.8849181007700417,0.9578619793544085,0.09650220741549954,0.017241379310344827,0.07958312846119853,1.0,0.10202821852951122
12,338,1119,5252,0.25,0.8864576661177097,0.9578619793544085,0.09612244664933946,0.017241379310344827,0.07946127470018251,1.0,0.10215843473694447
13,363,1114,5559,0.25,0.8882191988906711,0.9578619793544085,0.09605204676363079,0.01694915254237288,0.0791000842785798,1.0,0.10222481757319143
14,362,1113,5890,0.25,0.8900017961259102,0.9591707744575013,0.09628808932971455,0.016666666666666666,0.07875707212708381,1.0,0.10237746940455014
15,369,1119,6186,0.25,0.8908876121945066,0.9702148085484104,0.09722168710226113,0.016666666666666666,0.07972918388813593,1.0,0.1035856375071232
16,369,1122,6489,0.25,0.8893310127131245,0.9702148085484104,0.09931411122978347,0.016666666666666666,0.082472550901929,1.0,0.10487606242194106
17,353,1114,6758,0.25,0.8911098793683764,0.9702148085484104,0.09725958991148823,0.016129032258064516,0.08258716741199305,1.0,0.10483884230974186
18,372,1124,7062,0.25,0.893294423561297,0.9702148085484104,0.09514214128117866,0.016129032258064516,0.08232298586120419,1.0,0.10495857569791585
19,366,1094,7342,0.25,0.8965921237992034,0.9702148085484104,0.09490252637376269,0.016129032258064516,0.08044315490912599,1.0,0.10523077383863949
20,371,1081,7612,0.25,0.899662797439352,0.9702148085484104,0.09075518111848266,0.01639344262295082,0.07848629834569702,1.0,0.10250572400493103
21,360,1096,7875,0.25,0.900672529186342,0.9702148085484104,0.09090799405183296,0.016666666666666666,0.07870747226739086,1.0,0.10249528246920149
22,360,1020,8136,0.25,0.9023849949422356,0.9702148085484104,0.08976974234884876,0.016666666666666666,0.0784237166545872,1.0,0.10263477227019521
23,358,1019,8369,0.25,0.903882311398331,0.9702148085484104,0.08935783045151652,0.016129032258064516,0.07788440157049217,1.0,0.10273438215669031
24,368,1030,8617,0.25,0.9074683883529486,0.9708591384453176,0.08560936446272176,0.016129032258064516,0.07487115875183474,1.0,0.09984838592309937
25,351,1023,8852,0.25,0.9095361022434395,0.9708591384453176,0.08324228324059953,0.016129032258064516,0.07422137607103982,1.0,0.09956596504292953
26,364,1025,9088,0.25,0.9110156322092856,0.9708591384453176,0.08095364701636432,0.016129032258064516,0.07402971908029438,1.0,0.09963157805721942
27,377,1071,9350,0.25,0.9113761979241762,0.9708591384453176,0.08165416124797772,0.01639344262295082,0.07464029195705708,1.0,0.10027501899220141
