gen,evals,gen_feats,explored,PanKidney svm balanced accuracy_min,PanKidney svm balanced accuracy_avg,PanKidney svm balanced accuracy_max,PanKidney svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
87,367,871,16574,0.25,0.9370054741006417,0.9721679335484104,0.06766917958371739,0.0136986301369863,0.06045126974192759,1.0,0.09591669017798647
88,376,936,16624,0.25,0.9389315443416122,0.9721679335484104,0.06440572777389059,0.013513513513513514,0.0576283832358662,1.0,0.09214253207839937
89,365,872,16676,0.25,0.9365970486987241,0.9721679335484104,0.06557980452191753,0.013513513513513514,0.06088032140589171,1.0,0.09354747834109291
90,366,909,16720,0.25,0.9365409475028837,0.9721679335484104,0.06515811600192757,0.013513513513513514,0.061202707473568735,1.0,0.0934472431241903
91,344,844,16770,0.25,0.9369785874080817,0.9721679335484104,0.06522054149877073,0.013513513513513514,0.06089356119154426,1.0,0.09351954428567251
92,373,914,16821,0.25,0.938474131168445,0.9721679335484104,0.06514517813124403,0.013513513513513514,0.05898375727855752,1.0,0.09334508712295873
93,369,906,16866,0.25,0.9393209800347849,0.9721679335484104,0.06436082712263926,0.013513513513513514,0.057922514893189475,1.0,0.09216555771068073
94,355,891,16909,0.25,0.939377822153684,0.9721679335484104,0.06426606599996557,0.013513513513513514,0.057976650054225386,1.0,0.0921064516490768
95,373,897,16949,0.25,0.939480904461196,0.9721679335484104,0.06428271548173461,0.013513513513513514,0.05809301484982708,1.0,0.09209211332587898
96,361,870,16988,0.25,0.9398330576157091,0.9721679335484104,0.06429516217414033,0.013513513513513514,0.057766317590396195,1.0,0.09215408709261488
97,379,893,17029,0.25,0.9401823331388329,0.9721679335484104,0.06436893672837216,0.013513513513513514,0.05744258490344123,1.0,0.09223990140201747
98,369,926,17076,0.25,0.9408979260913056,0.9721679335484104,0.06452182358232357,0.013513513513513514,0.05687350609530429,1.0,0.09241483041947396
99,377,924,17102,0.25,0.9430614000770493,0.9721679335484104,0.06369383042674692,0.013513513513513514,0.05383989200481507,1.0,0.09082883783433901
100,371,909,17140,0.25,0.9439297283901668,0.9721679335484104,0.061345253433596564,0.0136986301369863,0.052916174910007274,1.0,0.08866456054432353
101,360,896,17170,0.25,0.9417732899349363,0.9740957978876794,0.06331676871193101,0.0136986301369863,0.05566873272921707,1.0,0.09025171139178416
102,348,820,17215,0.25,0.9441650502847668,0.9740957978876794,0.06129712411493568,0.0136986301369863,0.05291676679866247,1.0,0.08859649225909844
103,374,926,17247,0.25,0.9444000576742847,0.9740957978876794,0.061309310792304436,0.0136986301369863,0.05284544740765361,1.0,0.08861135729814203
104,349,890,17285,0.25,0.9445376212624361,0.9740957978876794,0.06135023089619602,0.0136986301369863,0.0529041885682513,1.0,0.08860464417635273
105,353,871,17314,0.25,0.9414466149024945,0.9740957978876794,0.06334041874645721,0.0136986301369863,0.05740618494941185,1.0,0.0921562222740552
106,338,850,17350,0.25,0.9410323159041346,0.9740957978876794,0.06326817476497529,0.0136986301369863,0.05803553187641617,1.0,0.09202081847851833
107,355,882,17379,0.25,0.9409071281247747,0.9740957978876794,0.06331771031073062,0.0136986301369863,0.05844438742746363,1.0,0.09205732847486166
108,369,852,17412,0.25,0.940933248098551,0.9740957978876794,0.0633580958215006,0.0136986301369863,0.058580336148196153,1.0,0.09205306474196026
109,381,917,17453,0.25,0.9410115098496865,0.9740957978876794,0.06339840580648473,0.0136986301369863,0.058640010261002566,1.0,0.09208986427646017
110,360,854,17479,0.25,0.9412846604426502,0.9740957978876794,0.06340764519891233,0.0136986301369863,0.05851910811614621,1.0,0.09211489642671995
111,362,881,17515,0.25,0.9428575005857545,0.9740957978876794,0.06269467627721814,0.0136986301369863,0.05646704042482918,1.0,0.09175787602367357
112,345,869,17545,0.25,0.9420067622535326,0.9740957978876794,0.06265267313411654,0.0136986301369863,0.05785636084562408,1.0,0.09209216363865434
113,359,894,17570,0.25,0.9419709777255606,0.9740957978876794,0.06267896745926343,0.013513513513513514,0.05803913528810799,1.0,0.0920847168541728
114,370,895,17592,0.25,0.9423798167039147,0.9740957978876794,0.0627338248791634,0.013513513513513514,0.05773425153163358,1.0,0.09217107631598338
115,375,870,17620,0.25,0.9420232101822147,0.9740957978876794,0.06272957118270758,0.013513513513513514,0.05831248349693948,1.0,0.09214609749192368
116,354,840,17653,0.25,0.9418711297964278,0.9740957978876794,0.06226755430136257,0.013513513513513514,0.05891747992344989,1.0,0.09195477876588244
117,367,867,17674,0.25,0.9420816501716711,0.9740957978876794,0.06221162554140445,0.013513513513513514,0.058807977196412696,1.0,0.0919975581774279
118,380,950,17697,0.25,0.942539288747657,0.9740957978876794,0.06226071749367545,0.013333333333333334,0.05831783233307037,1.0,0.09211266153321944
119,359,885,17719,0.25,0.9423085396803583,0.9740957978876794,0.062234739350426276,0.013333333333333334,0.05866572343541479,1.0,0.0920614153777443
120,380,877,17748,0.25,0.9424119340147611,0.9740957978876794,0.06214796210208368,0.013333333333333334,0.05876627606792287,1.0,0.09203261518846373
121,364,873,17774,0.25,0.9421518947466838,0.9740957978876794,0.0621539352964444,0.013333333333333334,0.059222348589456915,1.0,0.09198241718552799
122,363,891,17799,0.25,0.9419891095293239,0.9740957978876794,0.062087768515906444,0.013333333333333334,0.05946862097955736,1.0,0.09191087912452421
123,354,872,17824,0.25,0.9400528776313892,0.9754045929907722,0.06418260113202688,0.013333333333333334,0.061983089118403896,1.0,0.09357944290883041
124,369,871,17836,0.25,0.9398512181439694,0.9754045929907722,0.06354947819931488,0.013333333333333334,0.06274554258104842,1.0,0.0934090255068068
125,349,869,17850,0.25,0.9396959811049133,0.9754045929907722,0.0634618673885489,0.013333333333333334,0.06316721088708897,1.0,0.09327963383118583
126,363,876,17871,0.25,0.9386956542651936,0.9754045929907722,0.06656555526490118,0.013333333333333334,0.06425308287123395,1.0,0.09524247244756893
127,358,855,17897,0.25,0.9364291437058432,0.9773525926393195,0.0675316622425925,0.013333333333333334,0.0673306803205819,1.0,0.096411461373108
128,360,889,17917,0.25,0.9328576393645015,0.9799500475362267,0.07524914615893705,0.013333333333333334,0.07186080694455117,1.0,0.10113497058047705
129,366,874,17937,0.25,0.9314943739411362,0.9799500475362267,0.07433832235867527,0.013333333333333334,0.07386667400757171,1.0,0.10053689442478027
130,381,879,17952,0.25,0.931647419019447,0.9799500475362267,0.07125707668273697,0.013333333333333334,0.0749090053225512,1.0,0.10029322565234462
131,370,921,17963,0.25,0.9313034639490665,0.9799500475362267,0.07167366950177533,0.013333333333333334,0.07583881937994279,1.0,0.1011784089202534
132,364,873,17979,0.25,0.9319153669864286,0.9799500475362267,0.07086574959754208,0.013333333333333334,0.07518012655500239,1.0,0.10012068072706645
133,348,867,17992,0.25,0.9321617234810936,0.9799500475362267,0.06967213403515364,0.013888888888888888,0.07554351830145407,1.0,0.09999500202007577
134,352,861,18008,0.25,0.9315441028044121,0.9799500475362267,0.07013473621729074,0.013888888888888888,0.0768733857835653,1.0,0.10075387340372179
135,368,902,18027,0.25,0.9325873299059189,0.9799500475362267,0.06973033000166944,0.013888888888888888,0.07551367231636481,1.0,0.09994536843107325
136,354,788,18039,0.25,0.9334496799189856,0.9799500475362267,0.07003115225778078,0.013888888888888888,0.07491861581527699,1.0,0.10019915301875201
137,364,875,18051,0.25,0.9339199965868539,0.9799500475362267,0.07017085966000537,0.013888888888888888,0.07450041519018384,1.0,0.10033552900901248
138,369,902,18067,0.25,0.9331656864478949,0.9799500475362267,0.07405538118788871,0.014084507042253521,0.07524365551092484,1.0,0.10215969515731335
139,365,860,18080,0.25,0.9342623841445281,0.9799500475362267,0.07026712689761247,0.014084507042253521,0.07455547998772699,1.0,0.10030198417169799
140,367,876,18091,0.25,0.9343722483621405,0.9799500475362267,0.07032767087403025,0.014084507042253521,0.07463441438348008,1.0,0.10031470405694813
141,363,842,18102,0.25,0.9329662096843234,0.9799500475362267,0.07497953900845385,0.013888888888888888,0.07628126745504249,1.0,0.10304878241613898
142,375,902,18113,0.25,0.9349850750328924,0.9799500475362267,0.07047236779540862,0.014084507042253521,0.07443716510377647,1.0,0.10037652194429261
143,380,885,18130,0.25,0.935064481933981,0.9799500475362267,0.07048852385211901,0.014084507042253521,0.07456810028483232,1.0,0.1003105599017914
144,380,881,18148,0.25,0.9353312352998162,0.9799500475362267,0.0705627555126795,0.014084507042253521,0.07449647786289924,1.0,0.10032650330140683
145,363,875,18156,0.25,0.9355630546644077,0.9799500475362267,0.07065505379376173,0.014084507042253521,0.07450278160624078,1.0,0.10035023084188571
146,389,876,18167,0.25,0.9361667937490988,0.9799500475362267,0.070802328110365,0.014084507042253521,0.07403797495338595,1.0,0.10050116839026679
147,361,872,18178,0.25,0.9389856360617476,0.9805943774331339,0.0679677534266804,0.014084507042253521,0.07049501174923661,1.0,0.09753191589986897
148,367,870,18187,0.25,0.9390897303163975,0.9805943774331339,0.06903865595773218,0.014285714285714285,0.07057666091469376,1.0,0.09831874460401317
149,365,890,18197,0.25,0.9397170827963919,0.9812588426393195,0.06810370422396315,0.014084507042253521,0.07004248812920377,1.0,0.09759249038095844
150,355,840,18208,0.25,0.9401523543949607,0.9812588426393195,0.06825872224447767,0.014084507042253521,0.06973892266202969,1.0,0.0977314223383836
151,359,878,18216,0.25,0.9378055049090729,0.9812588426393195,0.07077847021554318,0.014084507042253521,0.07329334633420793,1.0,0.10073466041492048
152,366,872,18225,0.25,0.9376302084835267,0.9812588426393195,0.07031706523175472,0.014084507042253521,0.07386092340650753,1.0,0.10057083182668854
153,368,889,18233,0.25,0.9406077930687224,0.9812588426393195,0.06787938763571624,0.013888888888888888,0.0698914249664019,1.0,0.09771039365640778
154,375,881,18241,0.25,0.9382312743876614,0.9812588426393195,0.07043273422380857,0.013888888888888888,0.07348657674990888,1.0,0.10067251768011119
155,353,862,18252,0.25,0.9397204498706835,0.9812588426393195,0.07023880640089991,0.013888888888888888,0.07149167404557971,1.0,0.10025825923582203
156,365,820,18256,0.25,0.9409041309206259,0.9812588426393195,0.06795842636634543,0.013888888888888888,0.07016498623114607,1.0,0.097742674585884
157,368,880,18262,0.25,0.9395730956221614,0.9812588426393195,0.06957304489379916,0.013888888888888888,0.07194705135281576,1.0,0.0988322815910826
158,363,864,18275,0.25,0.9412283581190073,0.9812588426393195,0.06808976643036715,0.013888888888888888,0.07020884629624274,1.0,0.09782776190470438
159,370,881,18286,0.25,0.9412568589593396,0.9812588426393195,0.06799515807304177,0.013888888888888888,0.07033100733524403,1.0,0.0978027380768319
160,361,838,18297,0.25,0.9416965558764689,0.9812588426393195,0.0680518767842836,0.013888888888888888,0.06999341456091006,1.0,0.09791690444482014
161,381,884,18307,0.25,0.940151210540426,0.9831665716693101,0.06921056672636933,0.0136986301369863,0.07237765992913317,1.0,0.09904374593902793
162,366,875,18314,0.25,0.941996819240682,0.9831665716693101,0.06803835630530886,0.0136986301369863,0.06992226494190902,1.0,0.09784531127014504
163,351,877,18322,0.25,0.9419388738758021,0.9831665716693101,0.06796618027223524,0.0136986301369863,0.07004611675873439,1.0,0.09774951437631116
164,362,841,18331,0.25,0.9421129308111348,0.9831665716693101,0.0679160236920097,0.0136986301369863,0.06984276001947111,1.0,0.09770499650503842
165,371,882,18343,0.25,0.9393878082532803,0.9831665716693101,0.06844009264731388,0.0136986301369863,0.07365283073303686,1.0,0.09829789109227356
166,367,866,18348,0.25,0.9394669596753118,0.9831665716693101,0.06848680999628572,0.0136986301369863,0.07376021343621157,1.0,0.0983403778137499
167,361,814,18353,0.25,0.9386130157455304,0.9831665716693101,0.0717664999242612,0.0136986301369863,0.07472583329474411,1.0,0.10012773693556078
168,369,852,18358,0.25,0.939453791295689,0.9831665716693101,0.07189691152964854,0.0136986301369863,0.07400467715979084,1.0,0.10036279721859802
169,365,866,18364,0.25,0.9403241112865871,0.9831665716693101,0.07178317316722764,0.0136986301369863,0.07269261230676097,1.0,0.10009782897400483
170,357,815,18370,0.25,0.9422259533153703,0.9831665716693101,0.06782241496457321,0.013888888888888888,0.07061432337601772,1.0,0.09730825197820592
171,381,877,18377,0.25,0.9424473014179764,0.9831665716693101,0.06791734786913758,0.013888888888888888,0.07055852462076999,1.0,0.09735609329416954
172,364,838,18385,0.25,0.9426346866889554,0.9831665716693101,0.06797981085987784,0.013888888888888888,0.07050869496804299,1.0,0.09736701976043177
173,355,818,18394,0.25,0.9399119038822003,0.9831665716693101,0.06906637334772234,0.013888888888888888,0.07407190416734502,1.0,0.0980712240405672
174,355,802,18400,0.25,0.9401922005668301,0.9831665716693101,0.06873589113406296,0.013888888888888888,0.0741206941394264,1.0,0.0981086954819606
175,360,798,18405,0.25,0.940289686103201,0.9831665716693101,0.06866133768733663,0.014084507042253521,0.0742015779125315,1.0,0.0980905407621368
176,377,829,18411,0.25,0.9397246078824526,0.9831665716693101,0.07394023983819682,0.014084507042253521,0.07456164425781941,1.0,0.10008657821022916
177,348,828,18414,0.25,0.9391491072876865,0.9838109015662173,0.07375078606215583,0.014084507042253521,0.07525824769726558,1.0,0.09980048603880452
178,381,847,18420,0.25,0.9391706756677601,0.9838109015662173,0.07373682228504691,0.014285714285714285,0.07546013665839249,1.0,0.09972980958640276
179,364,826,18421,0.25,0.939070777836854,0.9838109015662173,0.07377129703500745,0.014285714285714285,0.07573281653057248,1.0,0.09967597139624959
180,358,833,18426,0.25,0.9401090644938181,0.9838109015662173,0.07385537842451752,0.014285714285714285,0.07482285539998351,1.0,0.09992194133025813
181,370,820,18437,0.25,0.9431653912051222,0.9838109015662173,0.06780702627763213,0.014285714285714285,0.07139492232822255,1.0,0.09685344625873644
182,349,817,18441,0.25,0.940763009493728,0.9838109015662173,0.06935023280259332,0.014285714285714285,0.0743627261023316,1.0,0.09783078235570453
183,348,822,18442,0.25,0.9405326598095848,0.9838109015662173,0.06900415383339427,0.014285714285714285,0.07506526308573204,1.0,0.0975923365963721
184,360,816,18447,0.25,0.9410647072804772,0.9838109015662173,0.06895693345024162,0.014285714285714285,0.07474185128361117,1.0,0.09763351074289996
185,365,836,18452,0.25,0.9410139597676809,0.9838109015662173,0.06842531738848372,0.014285714285714285,0.07509979517581696,1.0,0.09741977034216746
186,356,816,18455,0.25,0.9397468265062902,0.9838109015662173,0.07367624150948458,0.014285714285714285,0.07617982275374574,1.0,0.09916415505939384
187,377,866,18460,0.25,0.93967526572976,0.9838109015662173,0.0736791944504756,0.014285714285714285,0.07646980540146471,1.0,0.09909317983893605
188,360,798,18465,0.25,0.940348086554232,0.9838109015662173,0.07000327989912412,0.014285714285714285,0.0764563568652922,1.0,0.09909397510267563
189,354,781,18470,0.25,0.9403732742209465,0.9838109015662173,0.07001590047412758,0.014492753623188406,0.07657375113694091,1.0,0.0990447663152607
190,368,776,18477,0.25,0.9408847658784516,0.9857640265662173,0.07014247321570628,0.014492753623188406,0.07614757969849177,1.0,0.09916715331536548
191,378,843,18483,0.25,0.941518262978967,0.9857640265662173,0.07032164178203393,0.014492753623188406,0.07568211894771866,1.0,0.09936161243983503
192,364,846,18491,0.25,0.9424537121625153,0.9857640265662173,0.07036621462502905,0.014492753623188406,0.07449559961332314,1.0,0.09933957495718898
