gen,evals,gen_feats,explored,PanKidney svm balanced accuracy_min,PanKidney svm balanced accuracy_avg,PanKidney svm balanced accuracy_max,PanKidney svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,634,634,0.25,0.8363460967914172,0.9359039880866558,0.1320366894502129,0.0196078431372549,0.08645159921003963,1.0,0.16639727876448268
1,358,1050,1083,0.25,0.8381677298297707,0.936548317983563,0.11050641001617342,0.014925373134328358,0.08141947821375377,1.0,0.09238284406170488
2,374,1197,1536,0.25,0.8470978129956384,0.9378571130866558,0.10235902596059542,0.014925373134328358,0.08469580841160733,1.0,0.09449076114683154
3,338,1164,1930,0.25,0.8571754726587846,0.9384915583771899,0.0979948683786738,0.014925373134328358,0.08344611446561055,1.0,0.09739671783433984
4,374,1223,2312,0.25,0.8617299544688558,0.941793073228318,0.10054069701322264,0.014925373134328358,0.08423737487684699,1.0,0.10124311784837191
5,370,1251,2741,0.25,0.8678694930633155,0.9455494207789634,0.09699595688950076,0.014925373134328358,0.08218386357655136,1.0,0.100259221365867
6,355,1201,3114,0.25,0.870864776895141,0.9494505454275106,0.09645565467247312,0.015384615384615385,0.08365587051631454,1.0,0.10211481761589125
7,369,1219,3500,0.25,0.8734398689261771,0.9494505454275106,0.09582898856347778,0.015384615384615385,0.0841844446514499,1.0,0.10275811911896783
8,366,1225,3887,0.25,0.8753747499279073,0.9527124655306034,0.09599319368969034,0.015384615384615385,0.08492024624502949,1.0,0.10363824689409931
9,379,1239,4238,0.25,0.8773641789186973,0.9527124655306034,0.09524303199711617,0.015151515151515152,0.08534531145120262,1.0,0.10349430124659938
10,356,1166,4573,0.25,0.8730522763319155,0.9527124655306034,0.10153496463952656,0.015151515151515152,0.09095766112278487,1.0,0.10692838195128122
11,382,1254,4948,0.25,0.8749074286055439,0.9527124655306034,0.10137479999686747,0.014705882352941176,0.09098564587027817,1.0,0.10684249074410965
12,384,1216,5323,0.25,0.8769158443763068,0.955404852074472,0.10283486569701845,0.014705882352941176,0.09093808001588057,1.0,0.10873419888792545
13,358,1110,5634,0.25,0.8779394204860861,0.955404852074472,0.10109856701595542,0.014492753623188406,0.09171708294770552,1.0,0.10846665658154697
14,342,1118,5942,0.25,0.8792020527877408,0.955404852074472,0.10030473082138919,0.014705882352941176,0.091862086837582,1.0,0.1084582222246283
15,375,1170,6272,0.25,0.8804127544652512,0.955404852074472,0.09975538394008761,0.014492753623188406,0.09206110736256065,1.0,0.10832534985958579
16,375,1152,6592,0.25,0.882946314703338,0.9559491249729652,0.0991143698613703,0.014492753623188406,0.09091915727090247,1.0,0.10862053823089517
17,347,1061,6858,0.25,0.8839951158216783,0.9559491249729652,0.09929757208815665,0.014492753623188406,0.09084004146707408,1.0,0.10852447655565321
18,363,1081,7136,0.25,0.8847460650255029,0.9559491249729652,0.09816612183382403,0.014285714285714285,0.09164355824153242,1.0,0.10843140016308468
19,355,1056,7400,0.25,0.8885984533266348,0.9566935118682864,0.09486130725507541,0.014285714285714285,0.0889648545706265,1.0,0.10595628243695834
20,362,1062,7705,0.25,0.8894961335137157,0.9566935118682864,0.09497251151092001,0.014285714285714285,0.08898077109576673,1.0,0.10596567871711529
21,359,1068,7988,0.25,0.89026970618782,0.9586466368682864,0.09484009764002278,0.014285714285714285,0.0891585224815843,1.0,0.10582412753931184
22,378,1061,8273,0.25,0.8921495783131173,0.9604997048698725,0.09522531998805435,0.014925373134328358,0.08837384363044419,1.0,0.10618343768587589
23,355,984,8528,0.25,0.8928692957091233,0.9604997048698725,0.09510676191122497,0.014925373134328358,0.0884909565019201,1.0,0.10606053096091997
24,363,997,8802,0.25,0.8969843829978013,0.9604997048698725,0.08937341224380069,0.014925373134328358,0.08556798659055509,1.0,0.1034673228814191
25,364,1002,9049,0.25,0.8967248723731166,0.9604997048698725,0.09073369406372996,0.014925373134328358,0.08712503759572902,1.0,0.1059572903735436
26,361,1021,9300,0.25,0.8990507304470658,0.9605396657144403,0.08994822113761097,0.014705882352941176,0.08565328935720118,1.0,0.1052178171799545
27,389,1046,9564,0.25,0.8972928678763247,0.9637312389607815,0.08900363697390722,0.014925373134328358,0.08893924378639571,1.0,0.10576006249140905
28,368,985,9781,0.25,0.8986617979958187,0.9637312389607815,0.08874793980453524,0.017241379310344827,0.0886471223911906,1.0,0.10575461396186632
29,388,1043,10009,0.25,0.8997144377207844,0.9637312389607815,0.08864576606431637,0.017241379310344827,0.0885866387436616,1.0,0.10576431440758609
30,368,975,10235,0.25,0.9004938171927943,0.9637312389607815,0.08840871818756238,0.017241379310344827,0.088604891140413,1.0,0.10578685997587078
31,374,1033,10436,0.25,0.9005074189180665,0.9637312389607815,0.0918633126635552,0.017241379310344827,0.0892661592482049,1.0,0.10741704637171794
32,379,1031,10647,0.25,0.8989536199625118,0.9637312389607815,0.09131998977846356,0.017241379310344827,0.09229093543459675,1.0,0.10786768841560368
33,357,957,10851,0.25,0.8998697672414571,0.9637312389607815,0.09157140916603847,0.017241379310344827,0.09208126868117625,1.0,0.1079543449841222
34,390,1018,11070,0.25,0.8998188829212024,0.9663488291669671,0.09149499275220462,0.016666666666666666,0.09282059355730277,1.0,0.10768456358482381
35,370,1011,11273,0.25,0.9039657396163759,0.9663488291669671,0.0879123057156237,0.016666666666666666,0.08938378684357044,1.0,0.10553533099997443
36,374,1012,11459,0.25,0.9037655758304195,0.9669931590638743,0.09160941784971151,0.016666666666666666,0.09017804851004417,1.0,0.10715963062210529
37,375,959,11629,0.25,0.9044501759516257,0.9676323636093289,0.0906534671823408,0.016666666666666666,0.0905477871243356,1.0,0.10714604700980357
38,368,999,11834,0.25,0.9063496710200238,0.9682766935062361,0.08658585485306002,0.01639344262295082,0.08962807659892358,1.0,0.10559946479595413
39,354,918,11989,0.25,0.9072104799919797,0.9682766935062361,0.08576833400230346,0.01818181818181818,0.08959420575574142,1.0,0.10562049357635375
40,385,945,12156,0.25,0.9087356465940631,0.9721829435062361,0.08625247994919907,0.01818181818181818,0.0886227983448712,1.0,0.10598623947342575
41,351,906,12318,0.25,0.9095978005483563,0.9721829435062361,0.0864139152295171,0.018518518518518517,0.08830128822410432,1.0,0.10607291149324562
42,370,907,12495,0.25,0.9119041728809206,0.9721829435062361,0.08574287179678647,0.019230769230769232,0.08631115068602886,1.0,0.10527926899905315
43,349,895,12625,0.25,0.9135349013341684,0.9747752730516906,0.0826455192032924,0.017857142857142856,0.08543241067414244,1.0,0.10366138686645586
44,368,894,12770,0.25,0.9142735835443553,0.9747752730516906,0.0826262130903557,0.018867924528301886,0.08523103369088439,1.0,0.10369709194536607
45,385,890,12923,0.25,0.9151313665313423,0.9747752730516906,0.08275854831658185,0.01818181818181818,0.0849112632818721,1.0,0.10382302360160464
46,371,896,13059,0.25,0.9177243599506164,0.9747752730516906,0.08276255552696378,0.01818181818181818,0.08257087108016066,1.0,0.10375864893917093
47,370,884,13198,0.25,0.9177111914583483,0.9760639328455051,0.08205887273350344,0.01818181818181818,0.08350856111110896,1.0,0.10418727548726045
48,373,882,13349,0.25,0.9205006628600138,0.9767283980516906,0.0791094076637034,0.01818181818181818,0.08076556046451748,1.0,0.10147324179317736
49,352,823,13479,0.25,0.9211223077824239,0.9767283980516906,0.07904485465127047,0.01818181818181818,0.08061671517801915,1.0,0.10152292330920037
50,374,843,13594,0.25,0.9217665542656441,0.9793258529485978,0.07912993489408057,0.018518518518518517,0.08040712801209993,1.0,0.1015855023859939
51,365,853,13717,0.25,0.9221078878595631,0.9793258529485978,0.07919113455652031,0.017857142857142856,0.08046481979994749,1.0,0.1016244489307685
52,370,878,13842,0.25,0.9231916373977183,0.9793258529485978,0.07950944696007366,0.017857142857142856,0.07969776935993272,1.0,0.10193138141885524
53,374,865,13958,0.25,0.9243843579342694,0.9793258529485978,0.07956022169727538,0.017857142857142856,0.0786936469129112,1.0,0.1020478425973448
54,372,892,14080,0.25,0.9269594699598083,0.9793258529485978,0.07666369732037537,0.017857142857142856,0.07597372730215761,1.0,0.09928125067168457
55,357,869,14194,0.25,0.9278363245485186,0.9793258529485978,0.07690263619723858,0.017857142857142856,0.0753863901734521,1.0,0.09954222120000035
56,369,884,14313,0.25,0.9295521920733907,0.9793258529485978,0.07701206690832259,0.017857142857142856,0.07372796585252354,1.0,0.09981962534617914
57,370,913,14440,0.25,0.9318106719392077,0.9793258529485978,0.07392117059301419,0.017857142857142856,0.0712511059985265,1.0,0.09682925230692949
58,357,886,14539,0.25,0.9299598469265915,0.9793258529485978,0.07918211064096391,0.017857142857142856,0.07305880000968665,1.0,0.09922887295159964
59,373,885,14643,0.25,0.929829082426916,0.9793258529485978,0.07950266099554182,0.017857142857142856,0.073437699873133,1.0,0.09953184973996757
60,367,869,14744,0.25,0.9321328421819804,0.9793258529485978,0.07367809387740926,0.017857142857142856,0.07170384412905219,1.0,0.09666481308317398
61,362,836,14832,0.25,0.9327210506069319,0.9793258529485978,0.07379013962423521,0.017857142857142856,0.07129605510039073,1.0,0.0967154927015168
62,348,818,14911,0.25,0.9306847886327592,0.9793258529485978,0.0750059893173298,0.017857142857142856,0.07403181440589456,1.0,0.09783397946183563
63,374,883,15005,0.25,0.9298421191244323,0.9793258529485978,0.07590219357345117,0.017857142857142856,0.07547654329281715,1.0,0.09949353548922177
64,365,865,15096,0.25,0.9298904233652946,0.9793258529485978,0.07575843565701289,0.017857142857142856,0.0756398709099364,1.0,0.09943786863571377
65,359,882,15177,0.25,0.9299457549699014,0.9793258529485978,0.07574632166239627,0.017857142857142856,0.0758677836507216,1.0,0.09934564701638922
66,364,862,15259,0.25,0.9301822694380362,0.9793258529485978,0.07580320919825885,0.017543859649122806,0.07585112014041175,1.0,0.09934868885413004
67,375,898,15339,0.25,0.9308626693618882,0.9793258529485978,0.07565360599322025,0.017543859649122806,0.07544617538435251,1.0,0.09953142147490691
68,383,892,15430,0.25,0.9315501442983563,0.9793258529485978,0.07574531085018728,0.017543859649122806,0.07492006509868855,1.0,0.09966896613782374
69,371,899,15503,0.25,0.9318663836083376,0.9793258529485978,0.07575627021511629,0.017543859649122806,0.07489649781827802,1.0,0.099673117675747
70,360,876,15571,0.25,0.9323536691884147,0.9793258529485978,0.0756091385620512,0.017543859649122806,0.07476430709335527,1.0,0.09968870478968107
71,360,868,15648,0.25,0.9337498519280333,0.9799701828455051,0.07582689155332133,0.017543859649122806,0.07374616303412333,1.0,0.1000978521149515
72,372,863,15724,0.25,0.9368252840345865,0.9799701828455051,0.07291516342466828,0.017241379310344827,0.0701380263324458,1.0,0.09710037067490399
73,348,859,15792,0.25,0.9357369976029126,0.9799701828455051,0.07519246778233221,0.017241379310344827,0.07189833467186513,1.0,0.09998287743246535
74,371,855,15870,0.25,0.9378192333037453,0.9799701828455051,0.07151844875971042,0.017241379310344827,0.06990992100123489,1.0,0.09714647311735286
75,369,888,15939,0.25,0.933880910375063,0.9799701828455051,0.07482397338393625,0.017543859649122806,0.0745381142655117,1.0,0.09973563530865885
76,354,849,16000,0.25,0.934193737552718,0.9806145127424122,0.07479521356788521,0.017543859649122806,0.07449315467057165,1.0,0.09970667423801596
77,385,888,16067,0.25,0.934434725720478,0.9806145127424122,0.07488598870577827,0.017543859649122806,0.07438945985527991,1.0,0.09980173710624844
78,364,880,16126,0.25,0.9369122642338333,0.9806145127424122,0.07486934532190825,0.017543859649122806,0.07200059655057423,1.0,0.09993047762782832
79,356,881,16191,0.25,0.9355164170639284,0.9806145127424122,0.07499267104907431,0.017543859649122806,0.07380963681275717,1.0,0.10005656009762696
80,343,849,16253,0.25,0.9357554958411434,0.9806145127424122,0.07480785126579566,0.017543859649122806,0.07383134533253531,1.0,0.09996281456844251
81,359,858,16313,0.25,0.9358120581496467,0.9806145127424122,0.0747359837895243,0.017241379310344827,0.07397044458909531,1.0,0.09995247016738493
82,352,863,16378,0.25,0.9360725952526855,0.9806145127424122,0.07368621597267028,0.017241379310344827,0.07412077211177402,1.0,0.09995405513751233
83,378,898,16425,0.25,0.9388249566879641,0.9806145127424122,0.07242823303193463,0.017241379310344827,0.07105855955555208,1.0,0.09896628306876977
84,338,831,16479,0.25,0.9397519320885301,0.9806145127424122,0.0703822867815563,0.017241379310344827,0.07018821070194693,1.0,0.09708681634466472
85,360,890,16533,0.25,0.9377384859824454,0.9806145127424122,0.07625952649404148,0.017241379310344827,0.0723203123578941,1.0,0.10020811533406127
86,385,963,16594,0.25,0.9402969292949319,0.9806145127424122,0.07037534981280515,0.017241379310344827,0.07001849829296426,1.0,0.09711842938624773
87,358,856,16638,0.25,0.9403120711601544,0.9806145127424122,0.07028752007205794,0.017241379310344827,0.07025821070143883,1.0,0.09716122647026931
88,354,889,16685,0.25,0.9410151240109762,0.9806145127424122,0.07047247237222286,0.017241379310344827,0.06965951861590258,1.0,0.09735539611534438
89,361,868,16737,0.25,0.9422728074197066,0.9806145127424122,0.07041633562748341,0.017241379310344827,0.06861704001417392,1.0,0.09757048873747914
90,363,900,16778,0.25,0.9442150915128686,0.9806145127424122,0.06949548849997425,0.017241379310344827,0.06616620279999294,1.0,0.09628426566029749
91,373,857,16824,0.25,0.9451931030229437,0.9812588426393195,0.06747132914587832,0.017543859649122806,0.06516686524895852,1.0,0.09429065078800387
92,350,862,16861,0.25,0.9450952448003029,0.9812588426393195,0.06742994451248897,0.01694915254237288,0.06550763498412739,1.0,0.09421159776216485
93,346,875,16890,0.25,0.945350561423113,0.9812588426393195,0.06742551916474035,0.016666666666666666,0.06536595238615324,1.0,0.0942366999692157
94,365,900,16935,0.25,0.9457245747084745,0.9812588426393195,0.06753775310015839,0.016666666666666666,0.06500121371796047,1.0,0.09437500308317906
95,388,942,16979,0.25,0.9458154475839882,0.9812588426393195,0.06744169687657316,0.01639344262295082,0.06507283545852358,1.0,0.09432726675453351
96,390,930,17018,0.25,0.9463652791232607,0.9812588426393195,0.06724621232919813,0.016129032258064516,0.06470908799616941,1.0,0.09420886064505102
97,375,914,17050,0.25,0.9474820531031469,0.9812588426393195,0.06733211769293998,0.016129032258064516,0.06352739458407564,1.0,0.09430992037973852
98,379,930,17087,0.25,0.9497114045265302,0.9812588426393195,0.06424853885268339,0.016129032258064516,0.06061806599787438,1.0,0.09076679564026356
99,362,888,17130,0.25,0.9496653580311443,0.9812588426393195,0.06424557463793686,0.016129032258064516,0.06080301284471536,1.0,0.09073299723306724
100,367,903,17163,0.25,0.9497380143937892,0.9812588426393195,0.0642204709596685,0.016129032258064516,0.06082714178787872,1.0,0.09071746610954573
101,381,904,17200,0.25,0.9498016835934684,0.9819031725362267,0.06427170714768701,0.016129032258064516,0.060801351775160925,1.0,0.09075466854748956
102,352,834,17228,0.25,0.9501277258984573,0.9819031725362267,0.06435103265638167,0.01639344262295082,0.06053786088926716,1.0,0.0908418852709651
103,349,869,17258,0.25,0.9502130878947085,0.9819031725362267,0.06431109131044092,0.016666666666666666,0.060585109232346064,1.0,0.09079260266459985
104,361,857,17283,0.25,0.9509660363798573,0.9819031725362267,0.06441493039675689,0.016666666666666666,0.059846415810080274,1.0,0.0909801861375182
105,375,906,17316,0.25,0.9504420045080565,0.9819031725362267,0.0643836548839334,0.016666666666666666,0.060646027736773536,1.0,0.09105962036429827
