gen,evals,gen_feats,explored,Pam50 naive Bayes adjusted balanced accuracy_min,Pam50 naive Bayes adjusted balanced accuracy_avg,Pam50 naive Bayes adjusted balanced accuracy_max,Pam50 naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,1065,1065,0.19779798568592435,0.42948414883406544,0.5980383765667934,0.10247594050808945,0.14002800840280097,0.2558856911812946,1.0,0.15222798263943055
1,507,1276,1314,0.1976543440485286,0.4568038687218205,0.5980383765667934,0.10184546715943077,0.13483997249264842,0.2795837569880325,1.0,0.14747324871713832
2,500,1311,1556,0.2,0.48245715628304997,0.6011496964829126,0.09644656886561469,0.13483997249264842,0.2781311339977268,1.0,0.1459097370684029
3,500,1338,1787,0.2,0.49606783260785015,0.6028714017634805,0.09551666318073407,0.13483997249264842,0.2826408603913061,1.0,0.14368352311404914
4,500,1388,2034,0.2,0.5092651671075148,0.6028714017634805,0.09187198921329028,0.12403473458920845,0.28017126224654315,1.0,0.14295734749619263
5,500,1371,2272,0.2,0.518199669649023,0.6159311268409331,0.08879077224760511,0.12309149097933274,0.281636642887492,1.0,0.14316987252640273
6,500,1423,2505,0.2,0.526882428796476,0.6164358266709284,0.08565332760523253,0.11867816581938534,0.27902887619270894,1.0,0.14378926202171174
7,500,1386,2703,0.2,0.5368782376962702,0.623476223910766,0.08152061525402386,0.11704114719613055,0.2720695132590888,1.0,0.1428826435421469
8,500,1416,2905,0.2,0.5425539705763069,0.6250576640950889,0.07882591515321097,0.11704114719613055,0.2729452595559837,1.0,0.14353931832386765
9,500,1397,3100,0.2,0.5477835752421087,0.637400785498032,0.07641972008955403,0.11704114719613055,0.27342958806231993,1.0,0.14286585846318156
10,500,1389,3293,0.2,0.5504698621250118,0.637400785498032,0.07794916835775753,0.11624763874381928,0.2750649412083328,1.0,0.14561509085977034
11,500,1424,3507,0.2,0.5564251920717773,0.6547392876045722,0.07485336074644411,0.11624763874381928,0.27211926818797477,1.0,0.1442806300749647
12,500,1406,3686,0.2,0.5599426101566882,0.6547392876045722,0.07344596298603588,0.11624763874381928,0.2742633192315666,1.0,0.14305225870429153
13,500,1425,3875,0.2,0.5614205118528017,0.6547392876045722,0.07532168997754986,0.11704114719613055,0.2761432131213328,1.0,0.14586409905563874
14,500,1401,4050,0.2,0.5674679258131615,0.6547392876045722,0.0730323004904551,0.11952286093343936,0.2741280440494074,1.0,0.1440612344796093
15,500,1450,4259,0.2,0.5751049980570268,0.6547392876045722,0.06968468927695935,0.11952286093343936,0.26744559271819535,1.0,0.1413604738041537
16,500,1468,4449,0.2,0.5775884831031797,0.6549900229628399,0.07236750613647257,0.11952286093343936,0.26899892039839146,1.0,0.14451926738723433
17,500,1467,4625,0.2,0.5798508091001617,0.6549900229628399,0.07436516743090302,0.11867816581938534,0.27138440460579905,1.0,0.14687790200215348
18,500,1543,4847,0.2,0.5853700782229352,0.6560550770782565,0.07279696097367974,0.11547005383792516,0.267339569807355,1.0,0.14576137184440682
19,500,1484,5017,0.2,0.5879433522291854,0.6595644290882668,0.07304291462512366,0.11547005383792516,0.2678165352161824,1.0,0.14731642674784776
20,500,1492,5188,0.2,0.5904373462962067,0.6595644290882668,0.07420669830394142,0.11470786693528089,0.2701132620481269,1.0,0.14864256412789814
21,500,1495,5364,0.2,0.594111459624537,0.6595644290882668,0.07254801366727676,0.11470786693528089,0.26911773299835257,1.0,0.14628628787046574
22,500,1511,5542,0.2,0.5973767873626347,0.6595644290882668,0.07298558036967288,0.11470786693528089,0.268424366596867,1.0,0.14524873798023463
23,500,1476,5711,0.2,0.6007120537477986,0.6637688148995758,0.07299611838123758,0.11470786693528089,0.2696810988151893,1.0,0.1450883744756085
24,500,1485,5882,0.2,0.602548543645034,0.668358364470651,0.07256440427481253,0.11470786693528089,0.27369165808892326,1.0,0.143958463290649
25,500,1476,6037,0.2,0.60765473460859,0.6796749064648373,0.07008505394557474,0.11470786693528089,0.26930219740691685,1.0,0.1416742068044147
26,500,1452,6207,0.2,0.6075289865200786,0.6796749064648373,0.07207694600785375,0.125,0.27635908993865704,1.0,0.14303346174868564
27,500,1493,6362,0.2,0.6110848646854817,0.6796749064648373,0.07112898806895601,0.125,0.27576578460513024,1.0,0.14243647465953205
28,500,1461,6515,0.2,0.6135568049582998,0.6873234957284657,0.07151150659660052,0.125,0.2769814388325965,1.0,0.14250202185416025
29,500,1456,6675,0.2,0.6148747039201453,0.6898181855348038,0.07423634751963479,0.125,0.2806592757038186,1.0,0.14473429576179692
30,500,1463,6809,0.2,0.6197313877769002,0.6939352284465987,0.07222453978865209,0.12309149097933274,0.2772916052932677,1.0,0.14339229401918446
31,500,1481,6981,0.2,0.6236403095532892,0.6939352284465987,0.07282897780448834,0.12309149097933274,0.275027376794735,1.0,0.14516501782479357
32,500,1491,7116,0.2,0.6268929467062887,0.6939352284465987,0.07465420141255143,0.12216944435630522,0.2721477735960315,1.0,0.14834604263020404
33,500,1534,7270,0.2,0.6279859622816435,0.7049097196797517,0.07475552536114444,0.12216944435630522,0.2765575817661079,1.0,0.14743893863940705
34,500,1490,7423,0.2,0.629938326268404,0.7058181428012127,0.07520627210081139,0.12309149097933274,0.2772972661934668,1.0,0.1466872995877896
35,500,1494,7562,0.2,0.6343708998139999,0.7058181428012127,0.0759424682208957,0.12309149097933274,0.27288274135702323,1.0,0.14844985434595004
36,500,1478,7696,0.2,0.6356130439974338,0.7073858032815138,0.07824417342352698,0.12309149097933274,0.27496774304222604,1.0,0.15095428864770788
37,500,1432,7830,0.2,0.6387653276210183,0.7073858032815138,0.07667140053815345,0.12309149097933274,0.2744806851438474,1.0,0.14831731376005158
38,500,1438,7946,0.2,0.6410072783012185,0.7073858032815138,0.0767632638666866,0.12309149097933274,0.2741347828306166,1.0,0.14828539742646235
39,500,1441,8054,0.2,0.6436618001457441,0.7083616319287794,0.07677821834558693,0.12216944435630522,0.27217226587255167,1.0,0.14906697521307158
40,500,1422,8198,0.2,0.6464319302205261,0.7093398809924731,0.07744019443962948,0.12216944435630522,0.26813716395616577,1.0,0.14995116109554366
41,500,1475,8332,0.2,0.6481032364627671,0.7103542907750432,0.07756865442541583,0.12216944435630522,0.26758649866863626,1.0,0.1505323063637721
42,500,1477,8467,0.2,0.650303265707026,0.7103542907750432,0.07809703470132809,0.12309149097933274,0.2658729664034214,1.0,0.1506832607419351
43,500,1462,8593,0.2,0.6519939365757911,0.7145441126966975,0.07861815694185664,0.125,0.2652327294609579,1.0,0.15075400399106997
44,500,1478,8728,0.2,0.6520304102408762,0.7145441126966975,0.0805965846332581,0.125,0.2672326728226728,1.0,0.15184850845064024
45,500,1480,8855,0.2,0.6550017156431724,0.7145441126966975,0.07934257500987271,0.125,0.26431562986564455,1.0,0.14992103187458303
46,500,1447,8976,0.2,0.6575980466565816,0.7145441126966975,0.08005547481581068,0.1270001270001905,0.2611466787550749,1.0,0.1508026023475668
47,500,1400,9091,0.2,0.658667250928217,0.71943746162296,0.08052955655276299,0.1270001270001905,0.26163570667067604,1.0,0.15058623468590576
48,500,1448,9224,0.2,0.6607057195872692,0.7198248035596285,0.0811227625617399,0.12598815766974242,0.26095809993245583,1.0,0.15040382792397486
49,500,1478,9360,0.2,0.6616833045463022,0.7198248035596285,0.08152662252085575,0.12598815766974242,0.2608092606177604,1.0,0.1503592723487008
50,500,1444,9478,0.2,0.6610554962682405,0.7198248035596285,0.08373932150408592,0.12598815766974242,0.26553942861982033,1.0,0.15282496216779412
51,500,1458,9593,0.2,0.661223230448569,0.7235590068079915,0.08386062198010495,0.1336306209562122,0.26777147321733236,1.0,0.15197897370837068
52,500,1467,9703,0.2,0.6625234549642999,0.7273912613196677,0.08425366495085677,0.1336306209562122,0.2672780448708106,1.0,0.15200661453945472
53,500,1446,9829,0.2,0.6633182991557988,0.7273912613196677,0.08459567820174427,0.13130643285972254,0.268101430737173,1.0,0.1515612124767246
54,500,1373,9956,0.2,0.6666120815167859,0.7273912613196677,0.08279862407737104,0.13130643285972254,0.2632326453257711,1.0,0.14926812232067524
55,500,1398,10059,0.2,0.6673308021295526,0.7273912613196677,0.08308223145772141,0.13018891098082386,0.2638575695807895,1.0,0.14907430723640716
56,500,1444,10165,0.2,0.6706132327328844,0.7282841184625248,0.08151696087586395,0.12403473458920845,0.2583257482393003,1.0,0.1473668263569669
57,500,1415,10280,0.2,0.6740459980561422,0.7285701075675238,0.07980026841365792,0.12403473458920845,0.25262838649569025,1.0,0.14496945900403474
58,500,1432,10396,0.2,0.6745262782053437,0.7285701075675238,0.08001782888687398,0.12403473458920845,0.25332326861362936,1.0,0.14467784435559713
59,500,1405,10507,0.2,0.6752035674021399,0.7298351445577772,0.0802658763069427,0.12403473458920845,0.25329370603213147,1.0,0.14476094147664492
60,500,1416,10616,0.2,0.6752494980641301,0.7388517747414801,0.08031329304333437,0.12403473458920845,0.2550694874269344,1.0,0.1439646407585701
61,500,1436,10725,0.2,0.6766224342260304,0.7388517747414801,0.0807637916573105,0.12403473458920845,0.25341785540120426,1.0,0.1449565745925295
62,500,1439,10832,0.2,0.679356956268487,0.7388517747414801,0.07879016771052702,0.12403473458920845,0.249083954028748,1.0,0.14211892246084182
63,500,1458,10938,0.2,0.6797640408171268,0.7388517747414801,0.07899872823261411,0.12403473458920845,0.2496669723955295,1.0,0.1418805338152381
64,500,1405,11039,0.2,0.6812083050307267,0.7388517747414801,0.07928430489556788,0.12403473458920845,0.24800282337214333,1.0,0.14198093857400765
65,500,1414,11134,0.2,0.682258354527286,0.7399291431629187,0.07953993083021141,0.125,0.2468015566778686,1.0,0.1424791615184182
66,500,1438,11237,0.2,0.6843817946863285,0.7399291431629187,0.07739287154414703,0.125,0.24359445126504928,1.0,0.1393493272649785
67,500,1449,11318,0.2,0.6852807423320615,0.7399291431629187,0.07770464639964854,0.13245323570650439,0.24326939130067507,1.0,0.1394964927250609
68,500,1362,11408,0.2,0.6860584430502908,0.7399291431629187,0.07792301137859776,0.12403473458920845,0.2429378306879512,1.0,0.13955603700619615
69,500,1392,11495,0.2,0.6864037505166088,0.7401178080409548,0.07795756066187405,0.12403473458920845,0.24368362418471404,1.0,0.13910431901816475
70,500,1398,11586,0.2,0.6847682048981194,0.7401178080409548,0.08072292456014532,0.12403473458920845,0.24799037291024725,1.0,0.14163180684604718
71,500,1429,11684,0.2,0.6862669071076463,0.7401178080409548,0.0791729805524715,0.13245323570650439,0.24686993398351442,1.0,0.1401821576044987
72,500,1380,11780,0.2,0.6853217330477714,0.7401178080409548,0.08106274276962687,0.13245323570650439,0.24956863144539315,1.0,0.14134719634523363
73,500,1352,11881,0.2,0.6855911577942045,0.7401178080409548,0.08119574202676987,0.13130643285972254,0.24998929369031295,1.0,0.14127826157042966
74,500,1439,11952,0.2,0.6861193695644403,0.7401178080409548,0.08131037386879707,0.13130643285972254,0.25001285946411667,1.0,0.14100699523648477
75,500,1346,12043,0.2,0.6878592620950447,0.7401178080409548,0.07959522518878201,0.13130643285972254,0.247959734580616,1.0,0.13914223983809498
76,500,1336,12124,0.2,0.6894149036648012,0.741377263958205,0.07913624271642146,0.13130643285972254,0.24603688776222346,1.0,0.13804652909317067
77,500,1390,12208,0.2,0.689716877258323,0.7418878045849493,0.0792469522607806,0.13130643285972254,0.24644065138187127,1.0,0.13782166754170735
78,500,1352,12283,0.2,0.6897383403402085,0.7418878045849493,0.07929154671103111,0.13130643285972254,0.24723519278460582,1.0,0.1374707304119835
79,500,1391,12349,0.2,0.6902217127087245,0.7418878045849493,0.07938766248611484,0.13130643285972254,0.2472857989943321,1.0,0.1374906548284801
80,500,1351,12443,0.2,0.6910934711715904,0.743251815623278,0.07965893663911928,0.13130643285972254,0.24661156235586612,1.0,0.13770343141448943
81,500,1372,12517,0.2,0.6915074107179444,0.743251815623278,0.0798793602651453,0.12909944487358055,0.24658773177470925,1.0,0.13783742257173381
82,500,1368,12596,0.2,0.6916610721707616,0.7437323377998019,0.07994660523701634,0.12909944487358055,0.24728292793128348,1.0,0.13752922099112605
