gen,evals,gen_feats,explored,Pam50 naive Bayes adjusted balanced accuracy_min,Pam50 naive Bayes adjusted balanced accuracy_avg,Pam50 naive Bayes adjusted balanced accuracy_max,Pam50 naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,1098,1098,0.19683440969235882,0.4348558862278793,0.6648550352020848,0.1070634696299804,0.14002800840280097,0.2591576242583185,1.0,0.15831837158209583
1,509,1282,1340,0.19930980861054434,0.46333878574350346,0.6648550352020848,0.11331548346648221,0.125,0.27952728360841683,1.0,0.145604013848378
2,500,1325,1571,0.2002355858496009,0.4923428676640108,0.676411295238969,0.10701003590252046,0.125,0.2758439237200457,1.0,0.1442222293800589
3,500,1346,1806,0.2002355858496009,0.5103049352666797,0.6782723502707907,0.10258248543388036,0.125,0.276811278084155,1.0,0.14396967342041975
4,500,1369,2060,0.2002355858496009,0.526908314209877,0.6971473025525146,0.1021881774387301,0.125,0.275214588103859,1.0,0.1435961471588355
5,500,1406,2304,0.2002355858496009,0.53953048936056,0.7019468820819583,0.09958544026514925,0.125,0.2769891083634349,1.0,0.14093464774683587
6,500,1420,2523,0.2002355858496009,0.5495219996917984,0.7019468820819583,0.10006885026575642,0.125,0.2772499673185198,1.0,0.140687071919952
7,500,1393,2713,0.2002355858496009,0.5618163464610265,0.7019468820819583,0.09796218360152159,0.12403473458920845,0.27394415357990637,1.0,0.13910056879093513
8,500,1435,2943,0.2002355858496009,0.5687312752187829,0.7019468820819583,0.10015802849031735,0.12403473458920845,0.27697323647260397,1.0,0.14034720339130186
9,500,1417,3153,0.2002355858496009,0.57505687177458,0.7039983264448656,0.10104458726322699,0.12403473458920845,0.2781817379352808,1.0,0.139653270553789
10,500,1422,3357,0.2002355858496009,0.580305114698086,0.7156199078916109,0.10233568938065969,0.12803687993289598,0.2819058462801719,1.0,0.1381982464129034
11,500,1429,3551,0.2002355858496009,0.5875866073538112,0.7156199078916109,0.1028754975123753,0.12803687993289598,0.28103001330501287,1.0,0.1377683193113752
