gen,evals,gen_feats,explored,Pam50 naive Bayes adjusted balanced accuracy_min,Pam50 naive Bayes adjusted balanced accuracy_avg,Pam50 naive Bayes adjusted balanced accuracy_max,Pam50 naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,1065,1065,0.12428258923512162,0.3868407785921381,0.6299836527456126,0.11274525581583146,0.14002800840280097,0.2558856911812946,1.0,0.15222798263943055
1,507,1262,1313,0.1259097337550106,0.42006490942502533,0.6299836527456126,0.11385115992581626,0.14002800840280097,0.2732282544030442,1.0,0.1420299719187587
2,500,1285,1537,0.1259097337550106,0.44891391185569157,0.6385674763888977,0.11268227968989776,0.1386750490563073,0.2722900714685928,1.0,0.14234584049175913
3,500,1308,1754,0.1259097337550106,0.4687840657644612,0.6640619264038402,0.11119351745739017,0.12403473458920845,0.27277338314239397,1.0,0.14082495357787772
4,500,1385,1999,0.1259097337550106,0.4880627439109523,0.6640619264038402,0.10936964941309821,0.13018891098082386,0.2716127528217359,1.0,0.13893851038978883
5,500,1389,2250,0.1259097337550106,0.5049992670799212,0.6656291836747843,0.1073258745218449,0.13018891098082386,0.26883542924884046,1.0,0.13935539445057593
6,500,1405,2480,0.1259097337550106,0.5215209028555885,0.6656291836747843,0.10599405580176138,0.13018891098082386,0.26316007519027634,1.0,0.1380365720165243
7,500,1387,2687,0.1259097337550106,0.5308426982054588,0.6656291836747843,0.1060652726846283,0.13018891098082386,0.2636113522180812,1.0,0.13821644696061142
8,500,1373,2891,0.1259097337550106,0.5388148401848664,0.6765551441356401,0.10775341618623385,0.12309149097933274,0.265222859915025,1.0,0.1418235076195928
9,500,1398,3091,0.1259097337550106,0.5520455581521989,0.6765551441356401,0.10544182045386184,0.12309149097933274,0.25893393206295406,1.0,0.14012859573170222
10,500,1406,3293,0.1259097337550106,0.5586728329561682,0.6851350050815839,0.1036364644411128,0.12216944435630522,0.26102466575289146,1.0,0.13960171891311177
11,500,1396,3494,0.1259097337550106,0.5633368991663761,0.7005607716639385,0.10263739338862306,0.12216944435630522,0.2644535519337635,1.0,0.13828988335120138
12,500,1428,3703,0.1259097337550106,0.5699138581628549,0.7081688003767712,0.10243113684454601,0.11952286093343936,0.26613581827567545,1.0,0.13785291848570047
13,500,1406,3889,0.1259097337550106,0.575014496413497,0.7081688003767712,0.10315544091959288,0.12216944435630522,0.26828396071367844,1.0,0.13689350903037895
14,500,1413,4076,0.1259097337550106,0.5778990166893031,0.7104459759518231,0.10523068724600575,0.12216944435630522,0.27311358961445104,1.0,0.13860435761824508
15,500,1448,4266,0.1259097337550106,0.5873259123309824,0.7104459759518231,0.10333430545208745,0.12216944435630522,0.2700577447134567,1.0,0.13655679605941445
16,500,1414,4448,0.1259097337550106,0.5935433637352271,0.7104459759518231,0.10612489106448803,0.12216944435630522,0.268890071205304,1.0,0.14016663990968842
17,500,1442,4629,0.1259097337550106,0.5990665984211327,0.7226256980759849,0.10675337914912604,0.12216944435630522,0.2691490237283422,1.0,0.14099891110050722
18,500,1456,4842,0.1259097337550106,0.6091049446123699,0.7285578066903503,0.10396594798774314,0.12309149097933274,0.2633815809143018,1.0,0.1386015773077948
19,500,1454,5014,0.1259097337550106,0.6127786029220513,0.7367106481657844,0.1064288784852319,0.11952286093343936,0.26526549856757287,1.0,0.1401690579478045
20,500,1448,5183,0.1259097337550106,0.6195064042059344,0.7436544120894558,0.10652582163821638,0.11704114719613055,0.2627533847131888,1.0,0.14082078577384569
21,500,1434,5361,0.1259097337550106,0.6229945338225766,0.7436544120894558,0.10853194337163703,0.12216944435630522,0.26441132172899173,1.0,0.14106050000790124
22,500,1429,5520,0.1259097337550106,0.6279275803270882,0.7436544120894558,0.10724970249507444,0.12216944435630522,0.26339753489580275,1.0,0.14046430602378973
23,500,1437,5709,0.1259097337550106,0.6319767312581152,0.7436544120894558,0.10575595816749235,0.12216944435630522,0.26252561576931255,1.0,0.13936282248307155
24,500,1411,5879,0.1259097337550106,0.6347293296939645,0.745562332713948,0.10594683429986165,0.12216944435630522,0.26597088635970506,1.0,0.13931436727031152
25,500,1408,6049,0.1259097337550106,0.6413986393841563,0.745562332713948,0.10318852710435854,0.12216944435630522,0.26313219908567304,1.0,0.1381246355004204
26,500,1408,6213,0.1259097337550106,0.6487517141669248,0.745562332713948,0.1006281650525335,0.12216944435630522,0.2578327413872424,1.0,0.13653078769996002
27,500,1426,6357,0.1259097337550106,0.6505576732913264,0.745562332713948,0.10161382114601662,0.12216944435630522,0.2602256363430129,1.0,0.13654474323391746
28,500,1434,6519,0.1259097337550106,0.6541289942472985,0.7642239296985016,0.09938861307629328,0.12216944435630522,0.2608193588317258,1.0,0.1343443714400698
29,500,1433,6674,0.1259097337550106,0.6577704189333101,0.7642239296985016,0.09966586771433036,0.12216944435630522,0.2597473294115381,1.0,0.13508469091160036
30,500,1426,6824,0.1259097337550106,0.6597350723038927,0.7642239296985016,0.09886526402363356,0.13018891098082386,0.26121110056597774,1.0,0.13424293518731542
31,500,1424,6994,0.1259097337550106,0.6626349479241384,0.7642239296985016,0.09883426721330896,0.11785113019775792,0.2608940584848837,1.0,0.13464491765975403
32,500,1454,7140,0.1259097337550106,0.6646066831022114,0.7642239296985016,0.09870068295986614,0.11785113019775792,0.2619209242542684,1.0,0.13432097220083458
33,500,1476,7309,0.1259097337550106,0.6687071331791479,0.7642239296985016,0.0992659011629081,0.11785113019775792,0.2590489196279552,1.0,0.13512011714528846
